Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00024.trk
Object,0
Samples,450
treatment,4,
cage,44,
mark,2,
id,84,
date,2009-07-29 13:51:05.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,88.18,14.91,640.00,452.00,s ext
2,0.20,80.93,14.26,764.00,476.00,s ext
3,0.40,68.20,13.21,604.00,608.00,s ext
4,0.60,63.31,14.84,676.00,288.00,s ext
5,0.80,60.23,15.78,756.00,320.00,s ext
6,1.00,56.50,18.80,708.00,424.00,s ext
7,1.20,54.89,22.12,684.00,376.00,south
8,1.40,54.76,25.02,716.00,400.00,south
9,1.60,56.22,28.44,768.00,396.00,south
10,1.80,60.08,34.82,788.00,500.00,south
11,2.00,61.41,38.05,872.00,364.00,south
12,2.20,64.55,43.31,852.00,452.00,south
13,2.40,67.45,48.40,888.00,540.00,south
14,2.60,69.85,52.60,940.00,532.00,south
15,2.80,74.25,58.19,924.00,560.00,south
16,3.00,77.82,62.09,1056.00,524.00,south
17,3.20,81.22,66.46,1036.00,556.00,south
18,3.40,83.54,71.02,1028.00,576.00,south
19,3.60,85.64,76.07,1104.00,636.00,south
20,3.80,88.14,81.13,1068.00,708.00,south
21,4.00,90.29,85.98,1252.00,688.00,south
22,4.20,91.53,89.92,1164.00,744.00,south
23,4.40,92.56,94.37,1124.00,576.00,south
24,4.60,93.43,98.74,1196.00,688.00,west
25,4.80,94.23,102.46,1156.00,592.00,west
26,5.00,95.55,106.20,1172.00,624.00,west
27,5.20,96.41,108.68,1232.00,500.00,north
28,5.40,97.79,111.81,1164.00,596.00,north
29,5.60,98.13,113.63,1228.00,440.00,north
30,5.80,99.12,115.53,1268.00,464.00,north
31,6.00,100.62,118.71,1156.00,832.00,north
32,6.20,100.94,121.15,1200.00,636.00,north
33,6.40,101.27,123.61,1284.00,452.00,north
34,6.60,100.66,127.21,1136.00,564.00,north
35,6.80,100.78,130.96,1176.00,616.00,north
36,7.00,101.15,133.52,1136.00,544.00,north
37,7.20,99.65,136.56,1072.00,696.00,north
38,7.40,99.86,139.85,1000.00,640.00,north
39,7.60,101.10,143.30,1032.00,544.00,north
40,7.80,102.76,145.52,1052.00,620.00,north
41,8.00,106.80,147.48,984.00,564.00,north
42,8.20,111.12,148.99,992.00,512.00,north
43,8.40,115.59,150.74,1000.00,504.00,north
44,8.60,117.91,152.04,1032.00,408.00,north
45,8.80,120.23,152.73,976.00,512.00,north
46,9.00,123.73,153.89,848.00,552.00,north
47,9.20,128.45,155.64,908.00,548.00,north
48,9.40,133.02,156.95,904.00,572.00,north
49,9.60,137.55,158.49,956.00,556.00,north
50,9.80,142.37,160.99,928.00,740.00,north
51,10.00,145.17,163.09,880.00,584.00,north
52,10.20,148.82,166.81,888.00,624.00,north
53,10.40,151.36,169.88,944.00,600.00,north
54,10.60,150.67,172.19,928.00,432.00,north
55,10.80,147.49,174.61,968.00,680.00,north
56,11.00,142.93,175.70,904.00,568.00,north
57,11.20,138.95,176.12,876.00,516.00,north
58,11.40,134.51,175.94,940.00,504.00,north
59,11.60,125.04,175.36,920.00,596.00,north
60,11.80,118.46,174.61,916.00,348.00,north
61,12.00,111.81,174.20,916.00,624.00,north
62,12.20,103.81,172.36,836.00,440.00,north
63,12.40,96.89,168.62,892.00,504.00,north
64,12.60,90.03,166.90,920.00,460.00,north
65,12.80,82.98,164.08,996.00,540.00,north
66,13.00,78.01,161.57,964.00,504.00,north
67,13.20,73.86,160.74,1000.00,444.00,north
68,13.40,71.16,159.83,1040.00,512.00,north
69,13.60,67.45,159.28,960.00,376.00,north
70,13.80,63.96,158.88,880.00,864.00,north
71,14.00,62.41,157.36,944.00,560.00,north
72,14.20,63.29,153.80,988.00,508.00,north
73,14.40,66.14,149.64,1012.00,440.00,north
74,14.60,68.26,146.39,996.00,512.00,north
75,14.80,69.75,144.00,1056.00,332.00,north
76,15.00,72.49,140.66,1020.00,388.00,north
77,15.20,74.63,138.20,1004.00,344.00,north
78,15.40,77.01,135.09,1060.00,568.00,north
79,15.60,78.87,132.79,1052.00,504.00,north
80,15.80,81.55,131.75,1076.00,624.00,north
81,16.00,84.46,130.13,1128.00,412.00,north
82,16.20,88.56,129.22,1064.00,704.00,north
83,16.40,91.27,127.90,1096.00,392.00,north
84,16.60,95.39,126.75,1120.00,656.00,north
85,16.80,98.52,126.36,1184.00,504.00,north
86,17.00,103.03,126.92,1096.00,624.00,north
87,17.20,106.79,128.21,1220.00,572.00,north
88,17.40,111.47,130.54,1148.00,536.00,north
89,17.60,117.26,133.53,1108.00,616.00,north
90,17.80,123.32,136.45,1044.00,648.00,north
91,18.00,128.76,139.51,1036.00,616.00,north
92,18.20,134.20,142.35,1036.00,760.00,north
93,18.40,140.68,147.87,948.00,592.00,north
94,18.60,144.95,151.17,948.00,440.00,north
95,18.80,149.16,155.63,936.00,540.00,north
96,19.00,153.20,159.54,916.00,444.00,north
97,19.20,157.95,164.53,992.00,668.00,north
98,19.40,162.47,168.94,904.00,632.00,north
99,19.60,166.01,171.79,804.00,508.00,north
100,19.80,171.36,175.92,876.00,568.00,north
101,20.00,173.49,176.23,864.00,476.00,east
102,20.20,174.79,175.36,912.00,504.00,east
103,20.40,174.22,172.03,900.00,540.00,east
104,20.60,172.67,167.29,920.00,540.00,east
105,20.80,170.73,159.46,892.00,644.00,east
106,21.00,169.78,153.72,908.00,496.00,east
107,21.20,169.15,147.53,980.00,608.00,east
108,21.40,169.52,143.60,1020.00,568.00,east
109,21.60,171.00,136.32,980.00,704.00,east
110,21.80,173.22,129.54,876.00,680.00,east
111,22.00,176.73,120.55,756.00,768.00,east
112,22.20,180.08,115.22,764.00,632.00,e ext
113,22.40,183.73,109.23,740.00,552.00,e ext
114,22.60,184.62,109.60,748.00,232.00,e ext
115,22.80,182.92,106.95,656.00,348.00,e ext
116,23.00,182.14,104.70,732.00,284.00,e ext
117,23.20,184.31,99.42,672.00,444.00,e ext
118,23.40,186.90,91.77,664.00,432.00,e ext
119,23.60,188.39,81.39,652.00,468.00,e ext
120,23.80,191.36,66.51,656.00,460.00,e ext
121,24.00,193.84,53.67,652.00,436.00,e ext
122,24.20,195.61,45.20,660.00,368.00,e ext
123,24.40,196.02,39.39,680.00,372.00,e ext
124,24.60,196.51,32.12,728.00,528.00,e ext
125,24.80,198.20,23.14,696.00,536.00,e ext
126,25.00,199.27,16.68,708.00,484.00,e ext
127,25.20,203.70,5.61,700.00,504.00,e ext
128,25.40,206.71,-3.39,732.00,568.00,e ext
129,25.60,210.10,-11.78,732.00,568.00,e ext
130,25.80,214.08,-20.46,676.00,576.00,e ext
131,26.00,215.69,-25.15,728.00,588.00,s ext
132,26.20,215.71,-27.21,700.00,612.00,s ext
133,26.40,214.29,-27.96,648.00,628.00,s ext
134,26.60,212.05,-27.26,624.00,624.00,s ext
135,26.80,206.47,-23.85,692.00,588.00,s ext
