Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00006.trk
Object,0
Samples,450
treatment,3,
cage,27,
mark,2,
id,68,
date,2009-07-29 09:57:56.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,110.31,17.64,584.00,172.00,s ext
2,0.20,105.73,15.99,608.00,320.00,s ext
3,0.40,101.12,13.17,624.00,440.00,s ext
4,0.60,95.82,12.19,668.00,396.00,s ext
5,0.80,88.33,12.94,620.00,600.00,s ext
6,1.00,77.17,11.86,544.00,532.00,s ext
7,1.20,65.84,9.95,588.00,364.00,s ext
8,1.40,56.79,9.64,508.00,480.00,s ext
9,1.60,48.02,8.72,564.00,448.00,s ext
10,1.80,43.23,8.65,540.00,320.00,s ext
11,2.00,31.25,5.15,532.00,496.00,s ext
12,2.20,28.75,5.32,600.00,396.00,s ext
13,2.40,23.44,4.45,572.00,436.00,s ext
14,2.60,16.70,2.22,612.00,488.00,s ext
15,2.80,10.33,-0.46,652.00,488.00,s ext
16,3.00,6.03,-2.29,664.00,524.00,s ext
17,3.20,1.30,-4.62,652.00,540.00,s ext
18,3.40,-3.01,-7.21,604.00,480.00,s ext
19,3.60,-5.30,-8.10,640.00,644.00,s ext
20,3.80,-5.66,-7.95,600.00,424.00,s ext
21,4.00,-5.56,-7.10,596.00,548.00,s ext
22,4.20,-5.50,-6.07,572.00,624.00,w ext
23,4.40,-3.31,-2.61,544.00,468.00,w ext
24,4.60,-0.28,2.67,596.00,460.00,w ext
25,4.80,2.46,8.55,624.00,564.00,w ext
26,5.00,4.45,15.37,560.00,576.00,w ext
27,5.20,7.35,24.01,616.00,496.00,w ext
28,5.40,10.05,32.69,660.00,508.00,w ext
29,5.60,12.64,43.42,680.00,540.00,w ext
30,5.80,14.69,56.38,616.00,528.00,w ext
31,6.00,18.00,68.35,620.00,580.00,w ext
32,6.20,18.70,78.93,608.00,508.00,w ext
33,6.40,18.59,91.51,640.00,472.00,w ext
34,6.60,17.70,102.53,656.00,456.00,w ext
35,6.80,15.34,117.56,616.00,608.00,w ext
36,7.00,12.67,129.11,636.00,468.00,w ext
37,7.20,10.98,140.58,588.00,520.00,w ext
38,7.40,7.77,153.72,616.00,492.00,w ext
39,7.60,6.29,162.27,624.00,480.00,w ext
40,7.80,3.39,172.27,652.00,436.00,w ext
41,8.00,-1.23,183.71,712.00,508.00,w ext
42,8.20,-4.17,190.90,636.00,468.00,w ext
43,8.40,-8.75,199.58,720.00,500.00,w ext
44,8.60,-10.24,204.04,652.00,620.00,w ext
45,8.80,-10.37,206.11,656.00,452.00,w ext
46,9.00,-9.02,206.06,672.00,432.00,w ext
47,9.20,-6.12,204.13,644.00,460.00,n ext
48,9.40,-1.71,200.57,640.00,332.00,n ext
49,9.60,2.65,197.57,656.00,432.00,n ext
50,9.80,8.57,192.80,616.00,496.00,north
51,10.00,15.66,187.01,668.00,468.00,north
52,10.20,23.62,180.00,724.00,440.00,north
53,10.40,30.17,174.69,776.00,412.00,north
54,10.60,36.31,169.33,776.00,352.00,north
55,10.80,40.21,165.97,792.00,280.00,north
56,11.00,46.04,161.68,856.00,352.00,north
57,11.20,50.63,158.23,892.00,340.00,north
