Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00037.trk
Object,0
Samples,450
treatment,3,
cage,52,
mark,1,
id,62,
date,2009-07-30 11:56:49.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,110.31,17.64,480.00,1016.00,s ext
2,0.20,112.65,15.44,488.00,320.00,s ext
3,0.40,119.93,13.49,468.00,324.00,s ext
4,0.60,127.30,11.16,520.00,364.00,s ext
5,0.80,134.19,9.56,568.00,248.00,s ext
6,1.00,138.68,9.28,544.00,304.00,s ext
7,1.20,144.01,9.46,588.00,316.00,s ext
8,1.40,148.28,10.59,620.00,304.00,s ext
9,1.60,150.64,13.89,628.00,480.00,south
10,1.80,150.41,18.87,664.00,436.00,south
11,2.00,151.21,23.15,704.00,560.00,south
12,2.20,147.90,30.81,732.00,580.00,south
13,2.40,144.38,37.74,708.00,544.00,south
14,2.60,139.07,46.89,760.00,628.00,south
15,2.80,135.47,53.65,828.00,596.00,south
16,3.00,129.85,62.47,876.00,672.00,south
17,3.20,125.34,68.26,896.00,580.00,south
18,3.40,120.36,74.46,956.00,732.00,south
19,3.60,114.47,80.81,1012.00,888.00,south
20,3.80,110.22,85.00,1064.00,708.00,south
21,4.00,104.90,89.92,1068.00,828.00,south
22,4.20,100.67,93.78,1128.00,820.00,south
23,4.40,94.63,98.92,1100.00,1036.00,west
24,4.60,90.56,102.57,1148.00,856.00,west
25,4.80,84.94,106.95,1108.00,928.00,west
26,5.00,79.42,112.01,1120.00,916.00,west
27,5.20,74.07,117.12,1088.00,848.00,west
28,5.40,66.63,124.85,964.00,876.00,west
29,5.60,60.20,131.85,992.00,732.00,west
30,5.80,54.15,138.57,960.00,608.00,west
31,6.00,48.16,145.70,904.00,600.00,west
32,6.20,44.60,150.38,828.00,556.00,west
33,6.40,39.18,157.51,856.00,572.00,north
34,6.60,35.93,162.66,832.00,544.00,north
35,6.80,34.32,166.05,820.00,588.00,north
36,7.00,34.71,168.08,916.00,488.00,north
37,7.20,37.22,168.25,920.00,484.00,north
38,7.40,41.58,168.66,852.00,668.00,north
39,7.60,47.56,168.18,884.00,592.00,north
40,7.80,53.07,168.50,828.00,608.00,north
41,8.00,62.68,167.53,808.00,660.00,north
42,8.20,72.73,168.37,892.00,652.00,north
43,8.40,81.49,169.67,884.00,584.00,north
44,8.60,95.83,171.82,748.00,680.00,north
45,8.80,103.44,173.97,784.00,444.00,north
46,9.00,114.99,176.36,704.00,552.00,north
47,9.20,123.53,178.11,704.00,488.00,n ext
48,9.40,135.35,179.88,800.00,560.00,n ext
49,9.60,146.30,181.08,760.00,584.00,north
50,9.80,156.47,183.25,772.00,532.00,north
51,10.00,165.39,185.44,852.00,664.00,north
52,10.20,172.78,187.46,848.00,676.00,north
53,10.40,180.69,191.10,788.00,660.00,north
54,10.60,186.23,193.94,840.00,564.00,north
55,10.80,191.06,196.87,868.00,612.00,north
56,11.00,194.41,198.55,772.00,704.00,e ext
57,11.20,196.89,199.62,820.00,560.00,e ext
58,11.40,198.75,200.13,836.00,528.00,e ext
59,11.60,199.95,198.70,740.00,640.00,e ext
60,11.80,200.82,196.48,768.00,516.00,e ext
61,12.00,199.49,190.77,708.00,452.00,e ext
62,12.20,198.91,183.81,720.00,572.00,e ext
63,12.40,197.75,174.57,692.00,420.00,e ext
64,12.60,195.65,164.23,624.00,452.00,e ext
65,12.80,193.91,156.48,668.00,348.00,e ext
66,13.00,192.18,146.64,676.00,472.00,e ext
67,13.20,189.81,133.97,588.00,536.00,e ext
68,13.40,188.27,123.34,664.00,396.00,e ext
69,13.60,187.39,108.70,692.00,428.00,e ext
70,13.80,186.66,93.82,620.00,456.00,e ext
71,14.00,188.25,77.17,616.00,524.00,e ext
72,14.20,190.62,62.49,604.00,452.00,e ext
73,14.40,194.71,45.54,580.00,480.00,e ext
74,14.60,197.50,33.30,600.00,452.00,e ext
75,14.80,200.05,23.47,612.00,420.00,e ext
76,15.00,202.10,14.57,624.00,428.00,e ext
77,15.20,204.41,7.44,660.00,284.00,e ext
78,15.40,204.68,4.78,684.00,312.00,e ext
79,15.60,204.99,2.25,708.00,384.00,e ext
80,15.80,205.51,-1.32,664.00,460.00,e ext
81,16.00,203.87,-1.65,628.00,388.00,e ext
82,16.20,204.24,-3.71,692.00,248.00,e ext
83,16.40,203.80,-5.58,716.00,352.00,e ext
84,16.60,202.07,-5.29,708.00,352.00,e ext
85,16.80,202.61,-7.70,720.00,372.00,e ext
86,17.00,202.03,-8.84,736.00,400.00,s ext
87,17.20,202.64,-11.50,756.00,412.00,s ext
88,17.40,203.16,-13.88,748.00,440.00,s ext
89,17.60,203.63,-16.54,680.00,500.00,s ext
90,17.80,203.82,-18.88,668.00,452.00,s ext
91,18.00,202.31,-19.37,740.00,472.00,s ext
92,18.20,200.56,-19.37,648.00,476.00,s ext
93,18.40,195.75,-16.64,736.00,440.00,s ext
94,18.60,190.28,-14.45,692.00,420.00,s ext
95,18.80,183.57,-10.66,676.00,384.00,s ext
96,19.00,175.46,-8.05,680.00,484.00,s ext
97,19.20,164.69,-3.36,684.00,476.00,s ext
98,19.40,155.26,-0.16,604.00,432.00,s ext
99,19.60,147.27,1.83,660.00,320.00,s ext
100,19.80,134.78,5.49,656.00,532.00,s ext
101,20.00,125.75,7.48,656.00,424.00,s ext
102,20.20,114.78,9.14,640.00,472.00,s ext
103,20.40,105.52,9.93,664.00,400.00,s ext
104,20.60,93.97,12.16,676.00,508.00,s ext
105,20.80,80.91,12.31,620.00,536.00,s ext
106,21.00,71.75,12.94,708.00,416.00,s ext
107,21.20,59.19,12.04,728.00,492.00,s ext
108,21.40,45.51,10.27,668.00,524.00,s ext
109,21.60,33.66,6.94,608.00,524.00,s ext
110,21.80,24.57,4.45,676.00,412.00,s ext
111,22.00,14.14,0.16,620.00,456.00,s ext
112,22.20,9.48,-1.45,716.00,400.00,s ext
113,22.40,6.03,-2.29,660.00,496.00,s ext
114,22.60,2.97,-3.31,680.00,452.00,s ext
115,22.80,-0.37,-4.76,708.00,436.00,s ext
116,23.00,-1.12,-4.61,584.00,428.00,s ext
117,23.20,-3.20,-5.86,716.00,372.00,s ext
118,23.40,-3.97,-5.94,680.00,492.00,s ext
119,23.60,-5.18,-6.82,668.00,420.00,s ext
120,23.80,-3.13,-3.94,680.00,508.00,w ext
121,24.00,-2.77,-3.11,668.00,396.00,w ext
122,24.20,-2.01,-1.15,728.00,540.00,w ext
123,24.40,0.62,2.77,728.00,464.00,w ext
124,24.60,4.59,9.63,732.00,524.00,w ext
125,24.80,6.96,15.69,656.00,500.00,w ext
126,25.00,10.00,23.63,656.00,464.00,w ext
127,25.20,13.04,33.72,604.00,492.00,w ext
128,25.40,15.22,42.26,696.00,452.00,w ext
129,25.60,16.23,51.98,648.00,472.00,w ext
130,25.80,17.38,63.13,644.00,516.00,w ext
131,26.00,17.40,71.23,700.00,408.00,w ext
132,26.20,16.97,81.49,692.00,496.00,w ext
133,26.40,16.73,92.58,664.00,492.00,w ext
