Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00003.trk
Object,0
Samples,450
treatment,2,
cage,32,
mark,1,
id,52,
date,2009-07-29 09:23:47.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,108.33,18.77,696.00,432.00,s ext
2,0.20,104.98,18.98,696.00,360.00,s ext
3,0.40,103.07,20.04,712.00,104.00,south
4,0.60,101.40,20.08,760.00,256.00,south
5,0.80,97.89,21.08,756.00,436.00,south
6,1.00,94.32,22.91,776.00,244.00,south
7,1.20,90.90,24.62,760.00,264.00,south
8,1.40,87.60,27.09,732.00,284.00,south
9,1.60,86.03,29.60,812.00,344.00,south
10,1.80,81.77,33.29,812.00,416.00,south
11,2.00,79.28,36.12,844.00,408.00,south
12,2.20,77.32,40.40,808.00,468.00,south
13,2.40,76.79,44.01,872.00,504.00,south
14,2.60,77.85,49.36,908.00,564.00,south
15,2.80,78.90,54.53,824.00,628.00,south
16,3.00,79.90,59.53,920.00,504.00,south
17,3.20,80.08,64.80,1008.00,672.00,south
18,3.40,80.98,69.55,1032.00,560.00,south
19,3.60,81.09,74.61,1028.00,700.00,south
20,3.80,81.83,79.87,1040.00,772.00,south
21,4.00,82.96,84.64,1064.00,672.00,south
22,4.20,84.49,90.14,1116.00,692.00,west
23,4.40,85.68,94.86,1132.00,672.00,west
24,4.60,86.05,98.75,1136.00,620.00,west
25,4.80,85.72,101.88,1236.00,620.00,west
26,5.00,84.55,105.61,1244.00,696.00,west
27,5.20,81.94,109.37,1204.00,728.00,west
28,5.40,76.93,114.11,1184.00,836.00,west
29,5.60,72.76,117.22,1164.00,644.00,west
30,5.80,65.95,123.43,1144.00,828.00,west
31,6.00,59.79,128.79,1120.00,776.00,west
32,6.20,52.79,134.23,984.00,752.00,west
33,6.40,44.27,140.05,996.00,844.00,west
34,6.60,37.36,143.94,924.00,704.00,west
35,6.80,29.49,149.62,928.00,684.00,west
36,7.00,21.98,153.27,852.00,700.00,west
37,7.20,13.37,157.42,872.00,660.00,w ext
38,7.40,8.06,159.93,768.00,472.00,w ext
39,7.60,7.95,156.90,752.00,560.00,w ext
40,7.80,8.54,151.77,704.00,528.00,w ext
41,8.00,10.10,140.75,672.00,472.00,w ext
42,8.20,11.79,129.15,724.00,492.00,w ext
43,8.40,13.08,115.29,728.00,540.00,w ext
44,8.60,14.54,97.55,716.00,612.00,w ext
45,8.80,15.17,84.21,684.00,584.00,w ext
46,9.00,14.62,69.31,672.00,564.00,w ext
47,9.20,13.73,55.58,712.00,568.00,w ext
48,9.40,12.64,43.42,688.00,560.00,w ext
49,9.60,9.92,30.49,700.00,588.00,w ext
50,9.80,7.09,19.72,720.00,588.00,w ext
51,10.00,4.17,11.48,736.00,536.00,w ext
52,10.20,0.96,4.07,760.00,656.00,w ext
53,10.40,-0.70,0.29,668.00,580.00,w ext
54,10.60,-4.85,-5.64,660.00,536.00,w ext
55,10.80,-,-,-,-,-
56,11.00,-6.10,-8.27,700.00,700.00,s ext
57,11.20,-5.30,-8.10,632.00,500.00,s ext
58,11.40,-2.59,-6.46,672.00,584.00,s ext
59,11.60,0.60,-4.91,676.00,572.00,s ext
60,11.80,5.23,-2.53,688.00,548.00,s ext
61,12.00,9.48,-1.45,712.00,600.00,s ext
62,12.20,18.76,2.39,668.00,636.00,s ext
63,12.40,28.14,4.36,744.00,636.00,s ext
64,12.60,39.51,7.22,716.00,724.00,s ext
65,12.80,53.31,9.53,676.00,664.00,s ext
66,13.00,66.01,10.91,676.00,728.00,s ext
67,13.20,77.17,11.86,596.00,632.00,s ext
68,13.40,88.40,11.94,584.00,628.00,s ext
69,13.60,93.97,12.16,568.00,464.00,s ext
70,13.80,103.17,12.09,520.00,496.00,s ext
71,14.00,108.63,11.78,572.00,460.00,s ext
72,14.20,115.47,12.12,576.00,604.00,s ext
73,14.40,122.54,11.07,664.00,488.00,s ext
74,14.60,131.85,8.18,680.00,528.00,s ext
75,14.80,141.68,6.49,676.00,516.00,s ext
76,15.00,150.40,5.34,724.00,512.00,s ext
77,15.20,158.60,3.68,692.00,464.00,s ext
78,15.40,163.83,3.63,688.00,404.00,s ext
79,15.60,167.09,4.20,760.00,392.00,s ext
80,15.80,172.45,2.53,784.00,368.00,s ext
81,16.00,176.07,1.59,724.00,412.00,s ext
82,16.20,180.56,-0.81,724.00,416.00,s ext
83,16.40,183.55,-2.35,816.00,388.00,s ext
84,16.60,190.47,-7.09,788.00,500.00,s ext
85,16.80,195.81,-11.46,688.00,452.00,s ext
86,17.00,206.51,-21.32,656.00,472.00,s ext
87,17.20,210.45,-24.61,660.00,404.00,s ext
88,17.40,212.69,-25.65,700.00,464.00,s ext
89,17.60,215.93,-27.82,720.00,484.00,s ext
90,17.80,214.76,-24.62,656.00,552.00,s ext
91,18.00,213.48,-20.93,716.00,548.00,e ext
92,18.20,212.18,-16.68,732.00,560.00,e ext
93,18.40,210.10,-11.78,704.00,484.00,e ext
94,18.60,207.93,-5.47,680.00,544.00,e ext
95,18.80,205.15,1.03,640.00,464.00,e ext
96,19.00,202.73,6.44,640.00,392.00,e ext
97,19.20,200.36,13.22,540.00,460.00,e ext
98,19.40,198.33,17.38,604.00,320.00,e ext
99,19.60,197.34,19.44,612.00,296.00,e ext
100,19.80,197.28,22.28,448.00,348.00,e ext
101,20.00,196.35,24.36,508.00,236.00,e ext
102,20.20,196.35,24.36,432.00,244.00,e ext
103,20.40,196.36,22.92,512.00,128.00,e ext
104,20.60,196.36,22.92,612.00,244.00,e ext
105,20.80,198.33,17.38,620.00,504.00,e ext
106,21.00,197.52,15.43,596.00,568.00,e ext
107,21.20,196.66,14.91,668.00,336.00,e ext
108,21.40,196.94,11.32,716.00,344.00,e ext
109,21.60,196.32,8.84,672.00,396.00,e ext
110,21.80,195.71,6.69,700.00,332.00,e ext
111,22.00,192.87,8.42,708.00,336.00,e ext
112,22.20,189.00,11.08,740.00,384.00,east
113,22.40,184.10,14.60,712.00,468.00,east
114,22.60,179.14,18.75,772.00,388.00,south
115,22.80,171.40,26.31,736.00,492.00,south
116,23.00,163.04,33.84,796.00,516.00,south
117,23.20,156.86,39.41,856.00,508.00,south
