Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00002.trk
Object,0
Samples,450
treatment,1,
cage,26,
mark,2,
id,67,
date,2009-07-29 09:12:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,115.47,12.12,500.00,560.00,s ext
2,0.20,122.54,11.07,644.00,472.00,s ext
3,0.40,133.61,7.76,676.00,488.00,s ext
4,0.60,143.40,5.95,716.00,536.00,s ext
5,0.80,157.03,2.66,740.00,616.00,s ext
6,1.00,166.60,-0.18,672.00,468.00,s ext
7,1.20,174.56,-2.30,692.00,540.00,s ext
8,1.40,181.04,-3.04,668.00,600.00,s ext
9,1.60,182.20,-1.36,632.00,420.00,s ext
10,1.80,181.03,3.67,744.00,568.00,south
11,2.00,179.32,7.92,740.00,492.00,south
12,2.20,175.56,15.09,776.00,660.00,south
13,2.40,171.08,23.75,764.00,548.00,south
14,2.60,166.09,33.18,736.00,564.00,south
15,2.80,161.86,43.32,780.00,668.00,east
16,3.00,156.98,55.32,800.00,652.00,east
17,3.20,153.25,67.20,788.00,708.00,east
18,3.40,150.37,80.22,808.00,724.00,east
19,3.60,148.29,93.13,848.00,760.00,reveral larger
20,3.80,147.02,105.51,848.00,728.00,platform reversal
21,4.00,147.18,117.34,872.00,768.00,reveral larger
22,4.20,148.90,129.71,888.00,768.00,east
23,4.40,151.79,140.64,908.00,764.00,east
24,4.60,156.19,153.34,796.00,888.00,east
25,4.80,162.05,164.50,884.00,840.00,north
26,5.00,167.21,173.60,844.00,768.00,north
27,5.20,174.96,185.18,740.00,848.00,north
28,5.40,182.71,195.75,676.00,776.00,n ext
29,5.60,189.32,204.54,640.00,732.00,n ext
30,5.80,193.21,211.24,676.00,684.00,n ext
31,6.00,188.04,209.99,644.00,488.00,n ext
32,6.20,176.97,205.05,684.00,464.00,n ext
33,6.40,165.18,200.05,624.00,404.00,n ext
34,6.60,146.57,191.18,768.00,760.00,n ext
35,6.80,129.03,182.67,660.00,724.00,n ext
36,7.00,115.06,175.56,756.00,672.00,north
37,7.20,104.17,170.78,808.00,668.00,north
38,7.40,96.67,164.65,880.00,744.00,north
39,7.60,92.30,157.68,908.00,764.00,north
40,7.80,88.64,151.92,876.00,720.00,north
41,8.00,87.81,146.36,1000.00,716.00,north
42,8.20,87.80,139.62,892.00,844.00,north
43,8.40,88.45,133.71,968.00,756.00,north
44,8.60,90.92,126.64,1016.00,832.00,north
45,8.80,91.35,120.42,1060.00,796.00,north
46,9.00,91.20,113.04,948.00,904.00,north
47,9.20,90.03,106.19,1100.00,920.00,west
48,9.40,87.88,99.07,1100.00,936.00,west
49,9.60,84.48,92.68,1048.00,1084.00,west
50,9.80,79.88,87.50,1060.00,876.00,west
51,10.00,73.37,81.75,1024.00,876.00,west
52,10.20,63.95,74.39,872.00,992.00,west
53,10.40,54.78,67.35,852.00,796.00,west
54,10.60,46.05,60.34,864.00,764.00,west
55,10.80,36.71,51.99,804.00,676.00,west
56,11.00,27.15,41.84,812.00,720.00,west
57,11.20,16.80,30.10,728.00,628.00,west
58,11.40,11.13,22.73,588.00,364.00,w ext
59,11.60,9.29,20.07,608.00,188.00,w ext
60,11.80,10.39,21.28,516.00,300.00,w ext
61,12.00,8.10,16.95,548.00,352.00,w ext
62,12.20,6.82,13.93,580.00,352.00,w ext
63,12.40,4.91,9.57,700.00,480.00,w ext
64,12.60,4.38,6.92,708.00,544.00,w ext
65,12.80,4.77,5.98,656.00,452.00,w ext
66,13.00,8.26,8.14,652.00,540.00,south
67,13.20,14.78,13.64,648.00,508.00,south
68,13.40,20.70,17.69,680.00,544.00,south
69,13.60,28.42,23.23,592.00,520.00,south
70,13.80,37.46,29.86,660.00,604.00,south
71,14.00,47.27,37.29,652.00,576.00,south
72,14.20,56.43,43.72,736.00,548.00,south
73,14.40,62.03,48.40,736.00,416.00,south
74,14.60,67.23,52.71,704.00,432.00,south
75,14.80,72.07,56.68,812.00,492.00,south
76,15.00,75.97,61.40,788.00,528.00,south
77,15.20,80.61,67.53,852.00,616.00,south
78,15.40,84.59,73.24,928.00,628.00,south
79,15.60,88.73,78.78,948.00,732.00,south
80,15.80,93.65,84.20,960.00,772.00,south
81,16.00,97.29,89.70,1016.00,800.00,south
82,16.20,100.61,94.37,1020.00,764.00,south
83,16.40,104.34,99.03,1000.00,852.00,south
84,16.60,108.00,104.35,1032.00,832.00,east
85,16.80,111.88,109.95,1028.00,820.00,east
86,17.00,116.24,116.02,1028.00,840.00,east
87,17.20,120.60,122.49,1032.00,820.00,north
88,17.40,127.35,130.36,976.00,880.00,north
89,17.60,134.36,138.30,976.00,856.00,north
90,17.80,144.53,148.68,920.00,904.00,north
91,18.00,156.58,161.09,996.00,884.00,north
92,18.20,168.97,173.85,868.00,800.00,north
93,18.40,185.85,191.12,820.00,824.00,north
94,18.60,200.44,206.34,776.00,724.00,n ext
95,18.80,216.58,223.63,712.00,592.00,n ext
96,19.00,222.05,229.56,612.00,340.00,n ext
97,19.20,220.45,227.83,592.00,180.00,n ext
98,19.40,214.59,221.53,632.00,368.00,n ext
99,19.60,217.27,224.42,460.00,428.00,n ext
100,19.80,220.72,228.10,436.00,272.00,n ext
101,20.00,222.08,229.48,604.00,448.00,n ext
102,20.20,219.89,227.31,592.00,532.00,n ext
103,20.40,216.73,224.55,632.00,496.00,n ext
104,20.60,211.99,220.80,736.00,416.00,n ext
105,20.80,199.41,211.52,652.00,612.00,n ext
106,21.00,190.09,205.46,652.00,464.00,n ext
107,21.20,179.89,199.20,700.00,480.00,n ext
108,21.40,167.38,191.87,636.00,472.00,n ext
109,21.60,154.37,184.03,700.00,576.00,n ext
110,21.80,141.90,176.60,792.00,540.00,north
111,22.00,127.42,169.35,844.00,644.00,north
112,22.20,115.62,164.81,824.00,628.00,north
113,22.40,104.61,161.47,872.00,824.00,north
114,22.60,92.48,160.69,952.00,856.00,north
115,22.80,78.87,164.47,900.00,796.00,north
116,23.00,62.85,170.38,880.00,772.00,north
117,23.20,47.10,178.06,704.00,696.00,north
118,23.40,31.21,186.71,784.00,640.00,north
119,23.60,15.68,196.11,708.00,652.00,n ext
120,23.80,-0.49,206.97,652.00,560.00,n ext
121,24.00,-7.94,212.09,540.00,424.00,n ext
122,24.20,-13.72,216.39,528.00,412.00,n ext
123,24.40,-12.12,214.58,516.00,236.00,n ext
124,24.60,-13.15,214.73,572.00,440.00,n ext
125,24.80,-12.83,213.99,632.00,204.00,n ext
126,25.00,-13.97,214.77,556.00,188.00,n ext
127,25.20,-15.07,215.53,668.00,192.00,n ext
128,25.40,-14.61,214.68,664.00,332.00,n ext
