Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00040.trk
Object,0
Samples,450
treatment,4,
cage,54,
mark,2,
id,97,
date,2009-07-30 12:28:16.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,130.21,11.50,472.00,436.00,s ext
2,0.20,134.14,12.45,516.00,340.00,s ext
3,0.40,137.23,14.37,660.00,384.00,south
4,0.60,136.39,18.25,592.00,460.00,south
5,0.80,134.96,23.11,680.00,416.00,south
6,1.00,130.69,31.24,724.00,532.00,south
7,1.20,126.14,38.33,796.00,576.00,south
8,1.40,121.76,45.87,764.00,624.00,south
9,1.60,116.12,55.55,836.00,800.00,south
10,1.80,110.27,63.01,836.00,768.00,south
11,2.00,104.03,68.27,892.00,784.00,south
12,2.20,97.02,72.60,964.00,936.00,south
13,2.40,89.28,75.13,956.00,1024.00,south
14,2.60,81.85,74.88,1000.00,876.00,south
15,2.80,73.63,72.85,988.00,940.00,south
16,3.00,64.53,69.44,932.00,904.00,west
17,3.20,56.60,65.18,924.00,744.00,west
18,3.40,48.78,61.00,956.00,808.00,west
19,3.60,40.77,56.14,848.00,796.00,west
20,3.80,31.13,48.59,776.00,752.00,west
21,4.00,23.43,41.39,748.00,652.00,west
22,4.20,14.77,31.87,608.00,572.00,w ext
23,4.40,13.73,30.79,640.00,160.00,w ext
24,4.60,16.55,36.35,536.00,408.00,w ext
25,4.80,-,-,-,-,-
26,5.00,17.65,39.34,604.00,604.00,w ext
27,5.20,18.17,45.08,540.00,520.00,w ext
28,5.40,19.88,51.34,600.00,340.00,w ext
29,5.60,24.89,64.54,672.00,480.00,west
30,5.80,28.65,75.58,676.00,508.00,west
31,6.00,34.05,87.26,700.00,560.00,west
32,6.20,37.12,94.30,828.00,480.00,west
33,6.40,42.21,100.10,776.00,676.00,west
34,6.60,47.11,103.84,868.00,604.00,platform larger
35,6.80,51.58,103.57,796.00,488.00,platform larger
36,7.00,54.39,104.11,920.00,380.00,platform
37,7.20,57.16,104.59,952.00,456.00,platform
38,7.40,60.03,104.07,928.00,440.00,platform
39,7.60,63.38,104.59,868.00,604.00,platform
40,7.80,64.84,103.92,824.00,500.00,platform
41,8.00,67.05,102.54,916.00,412.00,platform larger
42,8.20,69.36,99.66,992.00,444.00,platform larger
43,8.40,71.57,96.24,968.00,568.00,west
44,8.60,72.94,92.86,968.00,440.00,west
45,8.80,74.82,89.87,944.00,640.00,west
46,9.00,76.65,87.74,1004.00,564.00,west
47,9.20,81.17,87.26,984.00,668.00,west
48,9.40,84.43,87.60,960.00,496.00,south
49,9.60,89.62,88.91,940.00,612.00,south
50,9.80,94.06,90.40,1052.00,608.00,south
51,10.00,99.01,91.76,1028.00,656.00,south
52,10.20,104.56,92.36,1064.00,788.00,south
53,10.40,109.99,93.39,1060.00,740.00,south
54,10.60,116.63,94.41,1004.00,920.00,east
55,10.80,122.47,96.89,1076.00,768.00,east
56,11.00,128.36,100.64,1004.00,864.00,east
57,11.20,134.63,104.35,1060.00,896.00,reveral larger
58,11.40,141.98,109.22,928.00,836.00,platform reversal
59,11.60,149.84,113.19,900.00,860.00,reveral larger
60,11.80,158.28,119.45,852.00,768.00,east
61,12.00,166.44,125.30,856.00,828.00,east
62,12.20,176.04,132.91,812.00,788.00,east
63,12.40,184.23,138.77,752.00,676.00,e ext
64,12.60,188.98,142.37,632.00,384.00,e ext
65,12.80,188.50,138.51,548.00,300.00,e ext
66,13.00,186.60,137.13,556.00,336.00,e ext
67,13.20,183.79,135.13,616.00,348.00,e ext
68,13.40,186.21,133.33,540.00,236.00,e ext
69,13.60,187.63,128.75,556.00,368.00,e ext
70,13.80,184.55,119.34,564.00,568.00,e ext
71,14.00,182.85,108.87,628.00,432.00,e ext
72,14.20,181.21,94.65,728.00,492.00,e ext
73,14.40,178.58,82.84,808.00,584.00,e ext
74,14.60,177.17,70.31,764.00,596.00,east
75,14.80,175.82,59.17,832.00,596.00,east
76,15.00,173.10,53.03,828.00,644.00,east
77,15.20,171.23,45.34,828.00,728.00,east
78,15.40,171.40,37.91,852.00,688.00,east
79,15.60,172.65,29.14,764.00,776.00,east
80,15.80,175.15,21.28,780.00,712.00,south
81,16.00,180.98,10.15,784.00,756.00,south
82,16.20,183.97,3.65,760.00,544.00,south
83,16.40,190.47,-7.09,704.00,640.00,s ext
84,16.60,194.91,-14.35,612.00,492.00,s ext
85,16.80,194.49,-15.13,552.00,436.00,s ext
86,17.00,191.24,-13.30,596.00,388.00,s ext
87,17.20,185.58,-11.28,584.00,428.00,s ext
88,17.40,181.49,-10.07,648.00,432.00,s ext
89,17.60,172.78,-5.81,664.00,464.00,s ext
90,17.80,163.77,-2.08,636.00,492.00,s ext
91,18.00,152.73,1.73,652.00,512.00,s ext
92,18.20,140.61,5.85,668.00,544.00,s ext
93,18.40,126.55,9.33,664.00,500.00,s ext
94,18.60,113.69,12.32,608.00,472.00,s ext
95,18.80,99.11,14.21,668.00,444.00,s ext
96,19.00,88.12,15.88,672.00,524.00,s ext
97,19.20,77.63,19.48,600.00,528.00,s ext
98,19.40,71.32,21.92,668.00,468.00,south
99,19.60,64.43,25.22,640.00,524.00,south
100,19.80,58.83,28.72,780.00,580.00,south
101,20.00,53.24,31.85,764.00,672.00,south
102,20.20,47.86,32.74,784.00,612.00,south
103,20.40,44.30,34.91,792.00,696.00,south
104,20.60,42.10,37.80,756.00,740.00,south
105,20.80,43.17,43.39,780.00,664.00,south
106,21.00,42.74,47.69,836.00,744.00,west
107,21.20,43.65,54.34,808.00,724.00,west
108,21.40,43.52,62.22,844.00,844.00,west
109,21.60,42.49,71.49,820.00,768.00,west
110,21.80,40.19,82.45,888.00,820.00,west
111,22.00,36.33,94.00,900.00,844.00,west
112,22.20,30.60,109.10,824.00,852.00,west
113,22.40,23.00,125.08,840.00,760.00,west
114,22.60,14.04,143.37,748.00,748.00,w ext
115,22.80,6.22,159.22,748.00,608.00,w ext
116,23.00,0.68,172.56,676.00,584.00,w ext
117,23.20,-4.12,185.85,684.00,560.00,w ext
118,23.40,-7.40,194.45,648.00,580.00,w ext
119,23.60,-9.78,200.50,660.00,596.00,w ext
