Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00016.trk
Object,0
Samples,450
treatment,4,
cage,38,
mark,2,
id,108,
date,2009-07-29 12:13:09.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,109.20,15.76,524.00,196.00,s ext
2,0.20,114.05,11.27,440.00,420.00,s ext
3,0.40,116.85,12.94,424.00,392.00,s ext
4,0.60,120.79,15.32,488.00,480.00,s ext
5,0.80,125.54,18.27,564.00,396.00,south
6,1.00,126.28,22.75,572.00,384.00,south
7,1.20,125.42,27.44,584.00,356.00,south
8,1.40,124.58,32.00,612.00,348.00,south
9,1.60,122.09,37.65,664.00,364.00,south
10,1.80,121.37,41.93,696.00,336.00,south
11,2.00,119.57,46.34,792.00,464.00,south
12,2.20,117.30,52.28,724.00,516.00,south
13,2.40,114.77,59.52,748.00,568.00,south
14,2.60,112.03,65.73,828.00,584.00,south
15,2.80,108.77,72.31,844.00,656.00,south
16,3.00,106.05,78.44,924.00,752.00,south
17,3.20,102.27,85.34,880.00,828.00,south
18,3.40,99.12,90.56,976.00,776.00,south
19,3.60,95.52,96.06,976.00,872.00,south
20,3.80,90.84,100.16,1008.00,848.00,west
21,4.00,86.68,103.93,996.00,836.00,west
22,4.20,81.74,107.34,948.00,680.00,west
23,4.40,77.24,110.55,1044.00,728.00,west
24,4.60,72.18,115.00,912.00,676.00,west
25,4.80,68.13,117.60,956.00,548.00,west
26,5.00,63.88,122.18,868.00,520.00,west
27,5.20,60.71,125.27,892.00,416.00,west
28,5.40,55.91,128.97,840.00,732.00,west
29,5.60,52.04,134.48,740.00,636.00,west
30,5.80,49.29,139.73,760.00,540.00,west
31,6.00,46.36,145.80,784.00,608.00,west
32,6.20,45.45,149.94,732.00,596.00,west
33,6.40,47.09,152.49,700.00,584.00,north
34,6.60,50.59,153.30,784.00,556.00,north
35,6.80,57.04,152.29,740.00,692.00,north
36,7.00,63.45,152.45,796.00,680.00,north
37,7.20,72.70,151.20,848.00,708.00,north
38,7.40,83.33,151.57,800.00,824.00,north
39,7.60,94.37,151.88,744.00,696.00,north
40,7.80,105.97,153.60,860.00,652.00,north
41,8.00,118.19,156.86,892.00,768.00,north
42,8.20,130.92,161.07,696.00,676.00,north
43,8.40,140.81,164.20,812.00,644.00,north
44,8.60,152.28,168.35,800.00,788.00,north
45,8.80,161.33,172.03,808.00,712.00,north
46,9.00,167.82,174.51,752.00,704.00,north
47,9.20,174.16,177.24,816.00,696.00,north
48,9.40,178.23,178.66,708.00,636.00,east
49,9.60,178.62,176.33,664.00,620.00,east
50,9.80,176.24,170.15,692.00,684.00,east
51,10.00,172.77,162.83,748.00,600.00,east
52,10.20,165.66,149.27,732.00,672.00,east
53,10.40,160.29,137.52,808.00,628.00,east
54,10.60,154.05,121.88,816.00,768.00,east
55,10.80,149.09,108.40,812.00,788.00,platform reversal
56,11.00,146.26,97.50,820.00,760.00,platform reversal
57,11.20,143.12,87.55,820.00,784.00,reveral larger
58,11.40,141.52,78.70,808.00,844.00,east
59,11.60,141.56,71.22,840.00,696.00,east
60,11.80,142.19,62.36,708.00,900.00,south
61,12.00,143.85,55.17,752.00,700.00,south
62,12.20,146.10,48.66,800.00,560.00,south
63,12.40,147.98,43.20,724.00,532.00,south
64,12.60,150.70,36.61,724.00,456.00,south
65,12.80,152.50,32.72,764.00,328.00,south
66,13.00,152.89,28.92,680.00,492.00,south
67,13.20,151.65,27.41,644.00,420.00,south
68,13.40,147.62,28.70,684.00,384.00,south
69,13.60,141.63,31.40,720.00,540.00,south
70,13.80,134.37,34.18,684.00,548.00,south
71,14.00,125.28,40.18,640.00,572.00,south
72,14.20,118.01,45.05,776.00,520.00,south
73,14.40,109.99,50.17,804.00,652.00,south
74,14.60,102.48,55.94,788.00,704.00,south
75,14.80,95.97,61.49,776.00,708.00,south
76,15.00,91.34,65.72,804.00,652.00,south
77,15.20,88.20,70.38,840.00,756.00,south
78,15.40,87.19,77.13,784.00,880.00,south
79,15.60,87.54,82.84,924.00,724.00,south
80,15.80,88.33,89.23,856.00,796.00,south
81,16.00,88.73,96.11,996.00,828.00,west
82,16.20,89.35,102.40,964.00,792.00,west
83,16.40,89.48,109.23,924.00,848.00,west
84,16.60,89.84,116.06,900.00,880.00,north
85,16.80,91.34,122.90,856.00,884.00,north
86,17.00,92.60,128.53,900.00,844.00,north
87,17.20,95.95,133.72,836.00,872.00,north
88,17.40,101.19,138.03,932.00,808.00,north
89,17.60,108.35,142.43,924.00,712.00,north
90,17.80,118.71,148.35,796.00,760.00,north
91,18.00,127.96,153.57,884.00,672.00,north
92,18.20,139.62,161.27,792.00,716.00,north
93,18.40,149.22,167.57,760.00,560.00,north
94,18.60,158.12,174.02,648.00,456.00,north
95,18.80,163.63,177.66,652.00,372.00,north
96,19.00,173.47,184.77,684.00,544.00,north
97,19.20,181.38,190.69,700.00,480.00,north
98,19.40,185.43,192.96,660.00,608.00,north
99,19.60,188.31,194.25,700.00,656.00,north
100,19.80,184.46,188.33,692.00,632.00,north
101,20.00,178.93,179.76,708.00,688.00,east
102,20.20,171.31,167.70,736.00,692.00,east
103,20.40,163.56,153.75,768.00,776.00,east
104,20.60,156.70,139.48,812.00,724.00,east
105,20.80,149.98,123.81,824.00,852.00,east
106,21.00,145.51,111.48,732.00,756.00,platform reversal
107,21.20,142.14,96.97,836.00,888.00,platform reversal
108,21.40,140.20,85.73,824.00,900.00,east
109,21.60,138.67,75.66,800.00,864.00,east
110,21.80,137.82,66.56,820.00,836.00,south
111,22.00,134.70,60.71,812.00,944.00,south
112,22.20,128.82,56.86,796.00,920.00,south
113,22.40,120.31,53.97,824.00,900.00,south
114,22.60,111.65,51.57,764.00,780.00,south
115,22.80,104.89,48.91,680.00,644.00,south
116,23.00,98.61,44.91,688.00,656.00,south
117,23.20,91.39,42.01,696.00,632.00,south
118,23.40,83.52,38.52,700.00,540.00,south
119,23.60,73.88,35.69,772.00,624.00,south
120,23.80,64.08,32.77,712.00,684.00,south
121,24.00,56.62,32.04,628.00,548.00,south
122,24.20,50.45,32.36,652.00,608.00,south
123,24.40,47.24,34.61,672.00,636.00,south
124,24.60,47.58,39.05,648.00,616.00,south
125,24.80,48.15,43.51,624.00,600.00,south
126,25.00,51.72,51.20,692.00,764.00,south
127,25.20,56.21,59.35,712.00,740.00,south
128,25.40,61.54,68.32,752.00,728.00,west
129,25.60,66.75,77.96,796.00,732.00,west
