Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00032.trk
Object,0
Samples,450
treatment,4,
cage,50,
mark,2,
id,113,
date,2009-07-30 10:54:18.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,110.61,16.62,380.00,344.00,s ext
2,0.20,106.92,17.89,312.00,380.00,s ext
3,0.40,104.73,19.97,364.00,196.00,south
4,0.60,102.23,23.88,640.00,348.00,south
5,0.80,98.27,28.56,704.00,504.00,south
6,1.00,91.74,34.50,788.00,580.00,south
7,1.20,84.90,39.55,828.00,656.00,south
8,1.40,78.01,44.33,804.00,680.00,south
9,1.60,73.49,48.70,852.00,720.00,south
10,1.80,69.31,53.63,832.00,860.00,south
11,2.00,66.49,57.20,920.00,728.00,south
12,2.20,64.44,61.45,932.00,708.00,south
13,2.40,63.24,65.57,924.00,696.00,south
14,2.60,61.54,68.32,860.00,552.00,west
15,2.80,60.64,71.78,788.00,592.00,west
16,3.00,61.32,77.22,840.00,612.00,west
17,3.20,63.14,84.39,864.00,656.00,west
18,3.40,64.30,93.22,908.00,700.00,platform larger
19,3.60,66.39,102.42,872.00,788.00,platform larger
20,3.80,67.22,111.91,948.00,820.00,west
21,4.00,66.58,120.17,940.00,832.00,west
22,4.20,65.43,128.89,920.00,836.00,west
23,4.40,63.01,138.18,876.00,868.00,north
24,4.60,60.11,145.93,900.00,768.00,north
25,4.80,56.71,153.69,852.00,736.00,north
26,5.00,54.68,158.29,844.00,512.00,north
27,5.20,53.30,161.99,844.00,552.00,north
28,5.40,53.56,165.71,856.00,668.00,north
29,5.60,59.43,166.36,800.00,584.00,north
30,5.80,66.69,166.55,876.00,628.00,north
31,6.00,77.95,166.11,928.00,708.00,north
32,6.20,91.49,166.89,824.00,704.00,north
33,6.40,106.20,168.61,856.00,736.00,north
34,6.60,118.52,171.50,832.00,584.00,north
35,6.80,128.05,173.92,796.00,564.00,north
36,7.00,138.95,176.12,808.00,580.00,north
37,7.20,149.72,176.90,812.00,788.00,north
38,7.40,155.24,176.92,888.00,564.00,north
39,7.60,162.46,178.26,944.00,736.00,north
40,7.80,168.87,179.33,976.00,824.00,north
41,8.00,174.81,181.50,840.00,736.00,north
42,8.20,177.25,180.46,836.00,772.00,east
43,8.40,177.08,177.54,820.00,624.00,east
44,8.60,175.56,171.77,808.00,780.00,east
45,8.80,172.31,163.11,840.00,640.00,east
46,9.00,167.99,150.38,732.00,628.00,east
47,9.20,164.54,137.54,752.00,676.00,east
48,9.40,163.44,126.11,752.00,592.00,east
49,9.60,162.73,116.45,740.00,516.00,east
50,9.80,162.91,103.65,708.00,632.00,east
51,10.00,162.96,94.73,780.00,440.00,east
52,10.20,162.35,84.33,832.00,580.00,east
53,10.40,161.74,74.52,884.00,564.00,east
54,10.60,161.56,64.20,872.00,740.00,east
55,10.80,159.94,56.88,892.00,716.00,east
56,11.00,158.46,49.81,856.00,796.00,east
57,11.20,155.72,46.31,840.00,680.00,south
58,11.40,154.53,42.36,896.00,624.00,south
59,11.60,152.17,39.36,864.00,704.00,south
60,11.80,150.37,36.07,856.00,712.00,south
61,12.00,149.20,32.36,884.00,628.00,south
62,12.20,148.12,29.21,776.00,540.00,south
63,12.40,144.69,29.30,800.00,504.00,south
64,12.60,139.13,29.22,792.00,544.00,south
65,12.80,130.69,31.24,772.00,556.00,south
66,13.00,118.50,34.96,812.00,696.00,south
67,13.20,107.46,38.04,836.00,624.00,south
68,13.40,96.72,39.89,832.00,588.00,south
69,13.60,83.70,40.95,864.00,688.00,south
70,13.80,72.49,40.59,852.00,652.00,south
71,14.00,63.99,39.09,856.00,580.00,south
72,14.20,54.80,36.96,772.00,660.00,south
73,14.40,49.77,36.06,804.00,592.00,south
74,14.60,46.57,37.37,740.00,648.00,south
75,14.80,45.00,39.35,776.00,548.00,south
76,15.00,45.32,43.03,744.00,512.00,south
77,15.20,45.22,46.99,852.00,636.00,south
78,15.40,46.98,53.88,852.00,728.00,west
79,15.60,49.13,61.96,804.00,744.00,west
80,15.80,49.96,68.56,844.00,656.00,west
81,16.00,52.13,78.58,860.00,680.00,west
82,16.20,53.05,87.80,952.00,708.00,platform larger
83,16.40,52.94,97.26,852.00,636.00,platform
84,16.60,52.48,107.08,828.00,664.00,platform larger
85,16.80,51.93,115.86,908.00,664.00,platform larger
86,17.00,52.29,125.17,860.00,736.00,west
87,17.20,51.06,133.94,864.00,692.00,west
88,17.40,49.48,140.46,860.00,580.00,west
89,17.60,48.16,145.70,836.00,512.00,west
90,17.80,45.74,151.18,816.00,548.00,north
91,18.00,44.57,154.48,840.00,400.00,north
92,18.20,44.11,156.65,944.00,416.00,north
93,18.40,42.20,161.36,852.00,716.00,north
94,18.60,42.11,164.34,888.00,532.00,north
95,18.80,45.50,165.51,888.00,648.00,north
96,19.00,51.15,166.65,840.00,688.00,north
97,19.20,55.61,167.60,844.00,548.00,north
98,19.40,60.69,168.78,796.00,536.00,north
99,19.60,67.65,168.55,728.00,628.00,north
100,19.80,79.35,165.95,808.00,616.00,north
101,20.00,90.22,162.99,848.00,616.00,north
102,20.20,99.18,160.95,884.00,596.00,north
103,20.40,110.53,157.94,888.00,708.00,north
104,20.60,122.95,156.24,900.00,836.00,north
105,20.80,133.75,156.08,872.00,868.00,north
106,21.00,140.94,155.76,936.00,832.00,north
107,21.20,148.25,156.56,952.00,984.00,north
108,21.40,156.69,160.18,912.00,856.00,north
109,21.60,161.53,162.61,820.00,652.00,east
110,21.80,166.17,164.07,796.00,608.00,east
111,22.00,169.11,164.53,816.00,612.00,east
112,22.20,169.80,160.06,748.00,676.00,east
113,22.40,168.41,151.64,768.00,684.00,east
114,22.60,168.24,146.77,864.00,416.00,east
115,22.80,166.32,135.41,760.00,624.00,east
116,23.00,165.61,124.81,728.00,584.00,east
117,23.20,163.44,111.13,756.00,572.00,east
118,23.40,162.47,99.10,832.00,540.00,east
119,23.60,162.06,85.79,796.00,612.00,east
120,23.80,162.87,75.70,784.00,532.00,east
121,24.00,163.16,67.48,796.00,588.00,east
122,24.20,162.92,58.85,828.00,568.00,east
123,24.40,161.57,51.89,896.00,804.00,east
124,24.60,157.46,49.49,788.00,788.00,east
125,24.80,152.31,48.31,828.00,776.00,south
126,25.00,146.10,48.66,856.00,716.00,south
127,25.20,139.87,48.01,944.00,864.00,south
128,25.40,131.79,47.58,928.00,872.00,south
129,25.60,121.04,47.61,888.00,832.00,south
130,25.80,109.57,47.82,876.00,812.00,south
131,26.00,97.06,48.05,916.00,808.00,south
132,26.20,84.23,47.23,888.00,788.00,south
133,26.40,71.04,43.72,812.00,788.00,south
134,26.60,58.61,38.78,796.00,688.00,south
135,26.80,45.73,32.09,760.00,708.00,south
136,27.00,37.63,28.10,696.00,576.00,south
137,27.20,30.98,24.35,688.00,656.00,south
138,27.40,27.24,23.08,688.00,568.00,south
139,27.60,27.05,24.78,696.00,504.00,south
140,27.80,29.79,30.58,612.00,660.00,south
141,28.00,34.91,38.56,684.00,520.00,west
142,28.20,39.84,46.39,728.00,524.00,west
143,28.40,45.46,55.78,796.00,636.00,west
144,28.60,52.09,66.96,792.00,636.00,west
145,28.80,55.43,74.55,796.00,500.00,west
146,29.00,58.10,81.88,836.00,608.00,west
147,29.20,60.87,91.09,892.00,760.00,platform larger
148,29.40,64.03,99.29,876.00,664.00,platform
149,29.60,66.16,104.12,888.00,516.00,platform larger
150,29.80,67.35,108.54,920.00,504.00,platform larger
151,30.00,67.87,111.91,972.00,716.00,west
152,30.20,67.34,116.05,900.00,592.00,west
153,30.40,65.16,118.70,844.00,576.00,west
154,30.60,62.82,119.82,872.00,612.00,west
155,30.80,60.72,118.28,804.00,500.00,west
156,31.00,59.27,116.55,800.00,460.00,platform larger
157,31.20,59.66,112.74,836.00,516.00,platform larger
158,31.40,61.58,107.15,872.00,620.00,platform
159,31.60,64.30,102.93,948.00,476.00,platform
160,31.80,66.59,100.74,904.00,444.00,platform larger
161,32.00,69.54,97.28,916.00,484.00,west
162,32.20,70.92,96.06,976.00,372.00,west
163,32.40,72.29,93.40,904.00,480.00,west
164,32.60,74.23,91.81,856.00,640.00,west
165,32.80,77.47,92.10,876.00,540.00,west
166,33.00,78.75,91.80,848.00,388.00,west
167,33.20,80.67,93.00,848.00,496.00,west
168,33.40,83.16,94.94,932.00,436.00,west
169,33.60,84.96,96.62,928.00,444.00,west
170,33.80,85.49,98.01,924.00,268.00,west
171,34.00,86.66,98.86,792.00,252.00,west
172,34.20,88.36,100.39,808.00,640.00,west
173,34.40,88.29,101.01,840.00,384.00,west
174,34.60,88.67,102.93,856.00,608.00,west
175,34.80,88.58,103.54,984.00,440.00,west
176,35.00,87.28,104.00,876.00,452.00,west
177,35.20,85.55,103.14,968.00,484.00,west
178,35.40,84.03,100.33,1016.00,496.00,west
179,35.60,82.48,96.09,1064.00,560.00,west
180,35.80,80.65,90.35,1032.00,656.00,west
181,36.00,77.56,83.43,960.00,720.00,west
182,36.20,73.81,76.72,904.00,720.00,south
183,36.40,71.08,71.02,848.00,568.00,south
