Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00027.trk
Object,0
Samples,450
treatment,2,
cage,41,
mark,1,
id,73,
date,2009-07-30 09:59:46.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,109.20,15.76,552.00,308.00,s ext
2,0.20,100.90,14.18,468.00,468.00,s ext
3,0.40,93.45,16.14,628.00,464.00,s ext
4,0.60,84.48,18.47,660.00,440.00,s ext
5,0.80,74.52,21.67,668.00,496.00,south
6,1.00,70.52,26.00,612.00,504.00,south
7,1.20,70.31,31.62,648.00,540.00,south
8,1.40,73.04,37.77,712.00,464.00,south
9,1.60,77.09,45.56,720.00,584.00,south
10,1.80,79.40,51.91,804.00,588.00,south
11,2.00,82.57,58.98,852.00,680.00,south
12,2.20,85.43,67.07,908.00,800.00,south
13,2.40,88.43,73.65,900.00,760.00,south
14,2.60,91.61,79.44,924.00,648.00,south
15,2.80,95.63,85.16,996.00,728.00,south
16,3.00,99.12,90.56,1060.00,792.00,south
17,3.20,102.97,95.25,1096.00,900.00,south
18,3.40,106.81,98.71,1072.00,824.00,east
19,3.60,112.53,101.92,1040.00,976.00,east
20,3.80,118.01,102.73,1104.00,784.00,east
21,4.00,124.35,102.34,1032.00,848.00,east
22,4.20,130.37,100.10,1068.00,860.00,east
23,4.40,136.78,96.41,984.00,812.00,reveral larger
24,4.60,143.15,90.71,900.00,764.00,reveral larger
25,4.80,150.60,84.88,920.00,756.00,east
26,5.00,157.64,79.18,876.00,684.00,east
27,5.20,165.77,68.08,788.00,808.00,east
28,5.40,172.69,55.95,776.00,644.00,east
29,5.60,179.13,44.62,724.00,524.00,east
30,5.80,185.51,31.60,780.00,472.00,east
31,6.00,190.95,21.68,664.00,372.00,e ext
32,6.20,197.05,10.18,656.00,320.00,e ext
33,6.40,203.87,-1.65,656.00,416.00,e ext
34,6.60,203.80,-5.58,584.00,688.00,e ext
35,6.80,200.12,-4.05,692.00,604.00,e ext
36,7.00,192.80,2.23,672.00,588.00,south
37,7.20,185.35,8.87,628.00,476.00,south
38,7.40,174.92,18.78,696.00,580.00,south
39,7.60,164.22,29.45,736.00,576.00,south
40,7.80,153.63,39.94,772.00,604.00,south
41,8.00,144.33,49.58,792.00,684.00,south
42,8.20,135.96,59.46,804.00,716.00,south
43,8.40,129.22,68.66,904.00,740.00,south
44,8.60,123.59,76.76,956.00,756.00,south
45,8.80,119.07,83.19,976.00,748.00,south
46,9.00,113.77,89.62,1024.00,800.00,south
47,9.20,109.02,95.85,1012.00,916.00,south
48,9.40,105.26,101.55,1032.00,836.00,east
49,9.60,102.26,106.49,1156.00,900.00,north
50,9.80,98.95,112.54,1060.00,920.00,north
51,10.00,95.42,117.57,1080.00,780.00,north
52,10.20,90.06,124.77,1020.00,868.00,north
53,10.40,84.96,130.73,1056.00,836.00,north
54,10.60,78.38,136.79,964.00,804.00,north
55,10.80,72.05,141.43,928.00,820.00,north
56,11.00,63.42,146.00,912.00,792.00,north
57,11.20,55.33,149.20,816.00,768.00,north
58,11.40,50.44,150.16,876.00,476.00,north
59,11.60,46.30,149.51,876.00,752.00,west
60,11.80,44.59,145.88,800.00,732.00,west
61,12.00,45.63,138.60,864.00,624.00,west
62,12.20,46.87,130.43,796.00,588.00,west
63,12.40,48.83,119.33,840.00,732.00,west
64,12.60,51.14,110.30,800.00,608.00,platform larger
65,12.80,53.38,100.64,888.00,640.00,platform
66,13.00,55.99,92.06,836.00,636.00,platform larger
67,13.20,58.42,84.66,904.00,756.00,west
68,13.40,61.80,79.77,928.00,768.00,west
69,13.60,65.66,76.01,904.00,784.00,west
70,13.80,69.87,74.22,972.00,684.00,west
71,14.00,74.72,74.59,888.00,748.00,south
72,14.20,79.14,75.77,820.00,668.00,south
73,14.40,83.83,79.28,928.00,700.00,south
74,14.60,86.85,82.65,860.00,524.00,south
75,14.80,89.63,87.06,924.00,688.00,south
76,15.00,90.85,91.01,968.00,596.00,south
77,15.20,91.22,95.96,1020.00,572.00,west
