Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00014.trk
Object,0
Samples,450
treatment,3,
cage,31,
mark,2,
id,55,
date,2009-07-29 11:47:15.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,106.66,18.89,428.00,188.00,s ext
2,0.20,110.44,11.63,320.00,444.00,s ext
3,0.40,112.94,9.35,468.00,204.00,s ext
4,0.60,119.86,9.49,504.00,420.00,s ext
5,0.80,130.63,7.47,456.00,488.00,s ext
6,1.00,142.35,5.33,448.00,512.00,s ext
7,1.20,152.06,4.70,520.00,456.00,s ext
8,1.40,160.05,4.68,488.00,432.00,s ext
9,1.60,164.69,6.27,548.00,508.00,south
10,1.80,163.96,11.85,464.00,548.00,south
11,2.00,161.29,17.69,512.00,448.00,south
12,2.20,156.71,25.32,596.00,460.00,south
13,2.40,150.37,33.91,628.00,480.00,south
14,2.60,144.71,41.99,608.00,484.00,south
15,2.80,139.71,49.57,668.00,420.00,south
16,3.00,134.00,57.97,704.00,524.00,south
17,3.20,128.34,65.93,780.00,636.00,south
18,3.40,122.07,73.41,784.00,724.00,south
19,3.60,116.01,79.99,844.00,732.00,south
20,3.80,110.09,85.66,884.00,832.00,south
21,4.00,103.49,91.04,960.00,892.00,south
22,4.20,98.72,94.73,956.00,796.00,south
23,4.40,93.43,98.74,964.00,888.00,west
24,4.60,88.75,102.32,984.00,796.00,west
25,4.80,83.59,107.49,988.00,860.00,west
26,5.00,78.60,112.69,932.00,768.00,west
27,5.20,72.62,119.45,844.00,728.00,west
28,5.40,66.22,127.21,804.00,728.00,west
29,5.60,59.79,135.01,868.00,704.00,west
30,5.80,50.34,146.82,840.00,764.00,north
31,6.00,38.56,159.82,828.00,788.00,north
32,6.20,26.47,172.94,820.00,688.00,north
33,6.40,11.16,189.14,716.00,696.00,north
34,6.60,-5.20,205.54,608.00,644.00,n ext
35,6.80,-12.06,212.37,584.00,272.00,n ext
36,7.00,-15.89,215.85,456.00,472.00,n ext
37,7.20,-12.87,212.62,388.00,324.00,n ext
38,7.40,-20.69,220.15,168.00,308.00,n ext
39,7.60,-16.62,216.09,264.00,216.00,n ext
40,7.80,-14.37,214.23,332.00,252.00,n ext
41,8.00,-8.05,208.58,448.00,508.00,n ext
42,8.20,-4.52,206.13,516.00,412.00,n ext
43,8.40,0.52,203.72,556.00,520.00,n ext
44,8.60,6.19,200.36,620.00,480.00,n ext
45,8.80,18.04,193.71,612.00,552.00,n ext
46,9.00,30.66,188.19,576.00,516.00,n ext
47,9.20,44.34,182.51,624.00,504.00,north
48,9.40,57.41,177.72,692.00,508.00,north
49,9.60,75.03,171.14,644.00,688.00,north
50,9.80,85.27,167.83,732.00,488.00,north
51,10.00,98.54,163.20,760.00,612.00,north
52,10.20,108.91,160.58,792.00,616.00,north
53,10.40,120.83,158.97,768.00,768.00,north
54,10.60,132.01,160.86,752.00,728.00,north
55,10.80,142.76,164.03,744.00,632.00,north
56,11.00,152.28,168.35,732.00,532.00,north
57,11.20,162.77,175.28,724.00,496.00,north
58,11.40,175.67,184.68,680.00,772.00,north
59,11.60,188.49,196.21,716.00,612.00,north
60,11.80,204.78,211.93,652.00,624.00,n ext
61,12.00,222.08,229.48,508.00,544.00,n ext
62,12.20,222.08,229.48,500.00,136.00,n ext
63,12.40,219.76,227.09,412.00,208.00,n ext
64,12.60,217.47,224.69,384.00,292.00,n ext
65,12.80,219.56,226.87,292.00,460.00,n ext
66,13.00,210.25,216.66,344.00,468.00,n ext
67,13.20,202.26,207.55,544.00,344.00,e ext
68,13.40,193.08,196.40,568.00,480.00,e ext
69,13.60,180.99,180.96,680.00,536.00,east
70,13.80,170.72,166.59,672.00,664.00,east
71,14.00,161.25,151.07,660.00,644.00,east
72,14.20,153.62,135.50,700.00,808.00,east
73,14.40,149.22,123.39,764.00,696.00,east
74,14.60,146.21,110.69,764.00,712.00,platform reversal
75,14.80,143.64,96.08,744.00,868.00,platform reversal
76,15.00,142.68,86.54,828.00,692.00,east
77,15.20,142.18,74.72,752.00,860.00,east
78,15.40,141.88,65.85,772.00,748.00,east
79,15.60,139.40,60.34,780.00,768.00,south
80,15.80,135.31,56.71,768.00,748.00,south
81,16.00,129.17,54.51,792.00,824.00,south
82,16.20,121.98,52.05,836.00,820.00,south
83,16.40,114.86,47.98,784.00,788.00,south
84,16.60,108.38,43.86,736.00,656.00,south
85,16.80,101.05,37.42,668.00,700.00,south
86,17.00,93.53,30.22,672.00,596.00,south
87,17.20,87.72,23.45,588.00,556.00,south
88,17.40,82.74,15.42,592.00,476.00,s ext
89,17.60,77.13,10.87,368.00,424.00,s ext
90,17.80,75.30,11.60,352.00,216.00,s ext
91,18.00,69.64,10.68,272.00,296.00,s ext
92,18.20,62.23,10.09,372.00,364.00,s ext
93,18.40,57.34,11.54,412.00,496.00,s ext
94,18.60,48.78,10.61,452.00,448.00,s ext
95,18.80,37.31,8.54,476.00,552.00,s ext
96,19.00,26.38,5.40,480.00,412.00,s ext
97,19.20,18.76,2.39,484.00,284.00,s ext
98,19.40,10.33,-0.46,516.00,584.00,s ext
99,19.60,6.14,-1.52,520.00,460.00,s ext
100,19.80,4.16,-1.52,492.00,364.00,s ext
101,20.00,6.04,1.83,444.00,456.00,s ext
102,20.20,12.41,9.09,492.00,376.00,south
103,20.40,18.35,16.29,536.00,420.00,south
104,20.60,25.33,25.49,584.00,504.00,south
105,20.80,32.16,35.68,600.00,608.00,west
106,21.00,39.43,47.76,728.00,648.00,west
107,21.20,43.92,57.96,652.00,668.00,west
108,21.40,47.52,69.36,708.00,712.00,west
109,21.60,50.41,81.44,636.00,672.00,west
110,21.80,51.68,91.40,692.00,552.00,platform larger
111,22.00,53.27,101.71,760.00,652.00,platform
112,22.20,54.60,113.71,696.00,696.00,platform larger
113,22.40,54.87,121.79,700.00,564.00,west
114,22.60,55.19,129.16,728.00,652.00,west
115,22.80,56.02,133.97,756.00,620.00,west
116,23.00,58.79,136.84,812.00,608.00,west
117,23.20,63.31,138.77,800.00,684.00,north
118,23.40,67.42,140.76,832.00,656.00,north
119,23.60,72.93,142.52,852.00,716.00,north
120,23.80,80.19,144.41,768.00,748.00,north
121,24.00,87.51,147.06,748.00,684.00,north
122,24.20,97.31,149.87,804.00,640.00,north
123,24.40,108.46,153.29,812.00,696.00,north
124,24.60,120.77,158.26,808.00,684.00,north
125,24.80,132.61,163.02,840.00,640.00,north
126,25.00,149.27,171.43,724.00,788.00,north
127,25.20,165.00,180.86,696.00,620.00,north
128,25.40,182.90,194.50,668.00,732.00,n ext
129,25.60,204.96,213.56,584.00,684.00,n ext
130,25.80,219.17,226.76,528.00,488.00,n ext
131,26.00,226.92,234.25,348.00,492.00,n ext
132,26.20,229.84,237.27,156.00,312.00,n ext
133,26.40,224.96,232.44,148.00,248.00,n ext
134,26.60,222.35,229.83,308.00,376.00,n ext
135,26.80,215.46,222.38,460.00,600.00,n ext
136,27.00,209.76,215.52,532.00,624.00,e ext
137,27.20,204.75,208.31,632.00,580.00,e ext
138,27.40,198.04,197.42,632.00,576.00,e ext
139,27.60,191.92,185.85,652.00,516.00,e ext
140,27.80,184.57,169.62,680.00,588.00,e ext
141,28.00,180.47,155.28,612.00,548.00,east
142,28.20,176.97,139.41,724.00,632.00,east
143,28.40,175.26,124.65,648.00,628.00,east
144,28.60,176.71,108.33,640.00,568.00,e ext
145,28.80,179.11,90.41,616.00,584.00,e ext
146,29.00,180.04,75.38,612.00,564.00,e ext
147,29.20,179.67,61.22,612.00,544.00,e ext
148,29.40,177.61,53.94,648.00,524.00,east
149,29.60,175.64,45.21,708.00,636.00,east
150,29.80,172.59,41.20,688.00,620.00,east
151,30.00,170.38,36.74,660.00,628.00,east
152,30.20,167.31,34.65,620.00,672.00,east
153,30.40,165.87,31.85,680.00,540.00,south
154,30.60,165.22,28.75,712.00,568.00,south
155,30.80,165.92,22.85,660.00,628.00,south
156,31.00,166.56,17.78,656.00,524.00,south
157,31.20,166.29,14.62,608.00,440.00,south
158,31.40,162.61,12.62,640.00,592.00,south
159,31.60,156.91,13.40,636.00,460.00,south
160,31.80,146.98,16.25,604.00,520.00,south
161,32.00,137.30,18.86,608.00,484.00,south
162,32.20,127.73,19.66,604.00,508.00,south
163,32.40,116.65,17.89,572.00,584.00,s ext
164,32.60,108.33,12.82,468.00,568.00,s ext
165,32.80,99.71,11.16,476.00,448.00,s ext
166,33.00,95.98,11.18,416.00,380.00,s ext
167,33.20,92.24,11.10,408.00,192.00,s ext
168,33.40,86.73,8.80,320.00,312.00,s ext
169,33.60,88.66,8.91,280.00,160.00,s ext
170,33.80,92.50,9.07,240.00,208.00,s ext
171,34.00,98.23,9.12,312.00,280.00,s ext
172,34.20,107.98,7.70,272.00,400.00,s ext
173,34.40,115.16,8.07,336.00,392.00,s ext
174,34.60,126.25,6.37,268.00,436.00,s ext
175,34.80,131.85,8.18,204.00,400.00,s ext
176,35.00,134.72,11.34,388.00,384.00,s ext
177,35.20,141.05,12.27,488.00,460.00,s ext
178,35.40,148.42,13.98,456.00,480.00,south
179,35.60,152.53,17.09,576.00,536.00,south
180,35.80,155.00,21.21,552.00,552.00,south
181,36.00,155.55,25.99,532.00,564.00,south
182,36.20,154.19,33.16,632.00,644.00,south
183,36.40,152.00,41.65,624.00,696.00,south
184,36.60,149.75,49.75,668.00,636.00,south
185,36.80,146.56,59.56,668.00,672.00,east
186,37.00,143.41,69.70,700.00,632.00,east
187,37.20,140.51,79.86,716.00,656.00,east
188,37.40,137.76,90.72,756.00,672.00,reveral larger
189,37.60,134.25,100.70,792.00,764.00,reveral larger
190,37.80,131.17,107.75,764.00,700.00,east
191,38.00,128.61,113.97,772.00,784.00,east
192,38.20,126.45,120.24,796.00,728.00,east
193,38.40,125.21,126.25,756.00,752.00,north
194,38.60,124.58,130.94,876.00,608.00,north
195,38.80,123.44,137.10,736.00,796.00,north
196,39.00,124.48,142.36,780.00,636.00,north
197,39.20,126.82,148.79,800.00,644.00,north
198,39.40,131.83,156.43,800.00,736.00,north
199,39.60,140.66,166.51,692.00,716.00,north
200,39.80,150.88,176.87,756.00,640.00,north
201,40.00,163.37,189.15,660.00,696.00,n ext
202,40.20,174.93,199.91,620.00,576.00,n ext
203,40.40,179.87,205.41,460.00,384.00,n ext
204,40.60,176.01,205.80,316.00,520.00,n ext
205,40.80,167.69,201.86,240.00,340.00,n ext
206,41.00,156.36,194.90,368.00,560.00,n ext
207,41.20,144.63,190.51,536.00,480.00,n ext
208,41.40,130.94,183.97,644.00,524.00,n ext
209,41.60,118.33,178.61,560.00,476.00,n ext
210,41.80,108.78,172.14,592.00,560.00,north
211,42.00,103.68,165.96,640.00,568.00,north
212,42.20,103.56,159.84,656.00,608.00,north
213,42.40,104.77,153.43,696.00,568.00,north
214,42.60,106.88,146.81,700.00,636.00,north
215,42.80,109.45,140.71,732.00,688.00,north
216,43.00,112.32,136.33,872.00,700.00,north
217,43.20,117.04,131.02,844.00,860.00,north
218,43.40,121.09,127.02,896.00,812.00,north
219,43.60,124.74,122.84,900.00,876.00,east
220,43.80,130.40,119.82,852.00,904.00,east
221,44.00,136.28,118.62,840.00,756.00,east
222,44.20,142.26,117.01,848.00,736.00,reveral larger
223,44.40,148.51,115.87,780.00,692.00,reveral larger
224,44.60,155.02,114.22,724.00,608.00,east
225,44.80,161.09,112.97,712.00,636.00,east
226,45.00,165.91,107.62,688.00,568.00,east
227,45.20,172.45,96.46,716.00,716.00,east
228,45.40,179.42,82.87,684.00,608.00,e ext
229,45.60,187.34,69.00,548.00,560.00,e ext
230,45.80,192.33,56.07,520.00,484.00,e ext
231,46.00,194.01,47.71,320.00,520.00,e ext
232,46.20,196.68,35.48,368.00,496.00,e ext
233,46.40,198.21,26.22,448.00,584.00,e ext
234,46.60,202.27,11.73,440.00,656.00,e ext
235,46.80,202.73,6.44,484.00,596.00,e ext
236,47.00,203.68,-0.58,484.00,616.00,e ext
237,47.20,203.80,-5.58,524.00,520.00,e ext
238,47.40,198.00,-2.02,536.00,540.00,e ext
239,47.60,191.81,2.52,528.00,496.00,south
240,47.80,182.14,10.39,544.00,584.00,south
241,48.00,171.59,20.05,544.00,512.00,south
242,48.20,156.80,32.98,604.00,724.00,south
243,48.40,145.08,42.54,644.00,624.00,south
244,48.60,135.12,51.56,664.00,652.00,south
245,48.80,126.28,59.14,628.00,676.00,south
246,49.00,119.22,67.49,608.00,740.00,south
247,49.20,114.78,74.58,700.00,700.00,south
248,49.40,112.11,82.31,820.00,768.00,south
249,49.60,110.64,89.57,792.00,828.00,south
250,49.80,110.32,95.32,848.00,744.00,south
251,50.00,111.33,101.75,824.00,720.00,east
252,50.20,112.04,107.50,840.00,656.00,east
253,50.40,112.37,113.14,820.00,644.00,east
254,50.60,112.92,118.78,844.00,616.00,north
255,50.80,114.41,124.69,872.00,804.00,north
256,51.00,117.78,130.67,916.00,740.00,north
257,51.20,122.79,138.04,832.00,740.00,north
258,51.40,130.08,147.23,812.00,828.00,north
259,51.60,137.62,156.21,832.00,756.00,north
260,51.80,150.94,169.10,748.00,828.00,north
261,52.00,163.15,180.61,732.00,664.00,north
262,52.20,177.36,193.54,656.00,628.00,n ext
263,52.40,193.76,208.03,628.00,556.00,n ext
264,52.60,203.74,216.88,464.00,364.00,n ext
265,52.80,207.54,220.26,336.00,200.00,n ext
266,53.00,205.70,218.31,284.00,212.00,n ext
267,53.20,213.61,223.80,196.00,336.00,n ext
268,53.40,209.63,219.76,280.00,380.00,n ext
269,53.60,205.43,214.67,392.00,592.00,n ext
270,53.80,204.67,212.97,516.00,444.00,n ext
271,54.00,201.28,208.27,572.00,640.00,n ext
272,54.20,199.49,205.20,604.00,592.00,n ext
273,54.40,200.74,205.41,616.00,588.00,e ext
274,54.60,205.09,208.46,616.00,736.00,e ext
275,54.80,209.36,212.00,572.00,636.00,e ext
276,55.00,210.88,211.98,584.00,500.00,e ext
277,55.20,207.17,203.27,504.00,632.00,e ext
278,55.40,202.94,192.16,468.00,548.00,e ext
279,55.60,196.68,173.46,432.00,596.00,e ext
280,55.80,192.12,159.43,528.00,424.00,e ext
281,56.00,188.98,142.37,520.00,448.00,e ext
282,56.20,187.42,124.80,456.00,528.00,e ext
283,56.40,187.28,112.77,516.00,492.00,e ext
284,56.60,190.95,97.05,388.00,592.00,e ext
285,56.80,190.11,88.06,432.00,492.00,e ext
286,57.00,192.19,70.71,280.00,496.00,e ext
287,57.20,190.87,68.66,372.00,268.00,e ext
288,57.40,191.51,62.33,312.00,332.00,e ext
289,57.60,193.84,53.67,240.00,280.00,e ext
290,57.80,195.14,49.29,332.00,180.00,e ext
291,58.00,196.52,44.87,284.00,216.00,e ext
292,58.20,197.43,44.53,236.00,64.00,e ext
293,58.40,195.82,47.08,184.00,132.00,e ext
294,58.60,194.74,53.43,240.00,200.00,e ext
295,58.80,193.85,59.84,320.00,208.00,e ext
296,59.00,193.15,66.32,356.00,244.00,e ext
297,59.20,192.22,75.06,276.00,376.00,e ext
298,59.40,191.97,81.68,296.00,236.00,e ext
299,59.60,191.92,88.36,256.00,216.00,e ext
300,59.80,192.31,92.93,244.00,188.00,e ext
301,60.00,192.79,97.57,228.00,192.00,e ext
302,60.20,190.22,107.73,204.00,360.00,e ext
303,60.40,185.47,111.96,200.00,332.00,e ext
304,60.60,181.86,112.31,364.00,452.00,e ext
305,60.80,177.54,119.28,432.00,508.00,e ext
306,61.00,173.44,122.01,436.00,452.00,east
307,61.20,169.65,125.84,572.00,416.00,east
308,61.40,165.25,128.52,588.00,496.00,east
309,61.60,161.68,129.87,604.00,560.00,east
310,61.80,159.85,132.02,576.00,508.00,east
311,62.00,160.03,139.26,600.00,568.00,east
312,62.20,160.29,144.83,700.00,468.00,east
313,62.40,160.76,151.36,676.00,560.00,east
314,62.60,160.58,156.38,636.00,568.00,east
315,62.80,156.56,155.35,644.00,520.00,east
316,63.00,153.50,154.05,632.00,420.00,east
317,63.20,146.34,148.23,720.00,592.00,north
318,63.40,140.77,142.76,700.00,556.00,north
319,63.60,134.95,135.59,776.00,652.00,east
320,63.80,130.35,128.01,808.00,640.00,east
321,64.00,127.15,120.53,820.00,700.00,east
322,64.20,123.99,112.44,776.00,740.00,east
323,64.40,120.91,106.02,832.00,648.00,east
324,64.60,118.30,100.04,904.00,728.00,east
325,64.80,114.90,93.65,900.00,828.00,east
326,65.00,111.51,88.28,884.00,776.00,south
327,65.20,106.62,83.02,888.00,796.00,south
328,65.40,101.05,78.23,828.00,868.00,south
329,65.60,93.84,73.47,872.00,844.00,south
330,65.80,86.36,67.97,836.00,772.00,south
331,66.00,77.50,60.68,800.00,748.00,south
332,66.20,67.23,52.71,696.00,760.00,south
333,66.40,54.44,41.49,736.00,760.00,south
334,66.60,42.32,30.60,648.00,688.00,south
335,66.80,29.72,19.10,608.00,624.00,south
336,67.00,12.83,3.29,516.00,676.00,s ext
337,67.20,7.71,-1.85,468.00,368.00,s ext
338,67.40,10.41,-1.27,312.00,492.00,s ext
339,67.60,15.16,0.27,268.00,452.00,s ext
340,67.80,20.55,3.42,368.00,420.00,s ext
341,68.00,24.57,4.45,428.00,420.00,s ext
342,68.20,31.83,6.10,500.00,624.00,s ext
343,68.40,39.51,7.22,512.00,508.00,s ext
344,68.60,49.90,9.33,468.00,700.00,s ext
345,68.80,60.33,9.64,388.00,600.00,s ext
346,69.00,73.25,9.35,344.00,532.00,s ext
347,69.20,80.91,10.33,352.00,432.00,s ext
348,69.40,86.66,9.81,376.00,328.00,s ext
349,69.60,90.58,9.00,312.00,256.00,s ext
350,69.80,98.43,8.08,304.00,344.00,s ext
351,70.00,103.91,8.98,316.00,308.00,s ext
352,70.20,109.88,7.56,324.00,344.00,s ext
353,70.40,115.16,8.07,272.00,308.00,s ext
354,70.60,121.22,10.29,128.00,352.00,s ext
355,70.80,124.15,14.72,232.00,320.00,s ext
356,71.00,125.54,18.27,380.00,348.00,south
357,71.20,130.76,21.65,508.00,488.00,south
358,71.40,135.24,24.75,572.00,512.00,south
359,71.60,140.35,27.14,496.00,540.00,south
360,71.80,146.02,27.15,572.00,524.00,south
361,72.00,151.20,26.91,588.00,504.00,south
362,72.20,154.78,27.14,552.00,444.00,south
363,72.40,156.46,29.69,568.00,416.00,south
364,72.60,156.04,34.16,564.00,460.00,south
365,72.80,154.80,39.97,624.00,524.00,south
366,73.00,154.94,43.63,680.00,480.00,south
367,73.20,155.44,48.95,640.00,632.00,east
368,73.40,155.98,54.88,700.00,612.00,east
369,73.60,155.97,61.87,620.00,600.00,east
370,73.80,155.91,70.84,716.00,592.00,east
371,74.00,157.64,79.18,640.00,644.00,east
372,74.20,161.53,88.68,676.00,764.00,east
373,74.40,166.67,96.92,708.00,648.00,east
374,74.60,172.52,106.77,656.00,596.00,east
375,74.80,178.37,117.96,652.00,556.00,e ext
376,75.00,184.72,135.78,580.00,616.00,e ext
377,75.20,191.11,158.50,532.00,608.00,e ext
378,75.40,196.78,176.01,500.00,512.00,e ext
379,75.60,202.94,192.16,488.00,484.00,e ext
380,75.80,205.95,201.83,496.00,552.00,e ext
381,76.00,204.88,204.40,524.00,588.00,e ext
382,76.20,202.90,204.48,508.00,528.00,e ext
383,76.40,196.37,198.47,532.00,568.00,e ext
384,76.60,188.83,191.43,592.00,508.00,east
385,76.80,181.17,184.85,588.00,540.00,north
386,77.00,175.84,180.98,616.00,580.00,north
387,77.20,171.61,179.18,656.00,536.00,north
388,77.40,166.33,176.59,692.00,532.00,north
389,77.60,160.64,174.26,716.00,464.00,north
390,77.80,157.24,173.95,628.00,432.00,north
391,78.00,149.27,171.43,712.00,564.00,north
392,78.20,141.53,168.75,740.00,540.00,north
393,78.40,130.46,164.16,648.00,668.00,north
394,78.60,120.89,159.68,648.00,552.00,north
395,78.80,112.02,154.68,672.00,640.00,north
396,79.00,105.53,148.64,688.00,680.00,north
397,79.20,100.25,142.54,784.00,616.00,north
398,79.40,95.94,136.94,824.00,736.00,north
399,79.60,93.40,131.07,808.00,744.00,north
400,79.80,90.97,124.14,808.00,800.00,north
401,80.00,90.17,117.30,868.00,764.00,north
402,80.20,89.36,109.84,920.00,868.00,west
403,80.40,88.06,102.85,852.00,812.00,west
404,80.60,86.92,95.13,984.00,852.00,west
405,80.80,85.74,87.96,872.00,864.00,south
406,81.00,83.32,80.99,764.00,756.00,south
