Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0004\data\track_00022.trk
Object,0
Samples,450
treatment,3,
cage,36,
mark,2,
id,106,
date,2009-07-29 13:25:37.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES
1,0.00,115.47,12.12,396.00,460.00,s ext
2,0.20,123.37,12.91,376.00,492.00,s ext
3,0.40,124.15,14.72,612.00,380.00,s ext
4,0.60,130.31,17.18,604.00,448.00,south
5,0.80,132.25,21.25,588.00,392.00,south
6,1.00,131.05,26.00,756.00,504.00,south
7,1.20,127.23,31.35,720.00,452.00,south
8,1.40,122.49,36.72,768.00,552.00,south
9,1.60,118.20,41.75,872.00,488.00,south
10,1.80,112.07,46.76,908.00,564.00,south
11,2.00,106.55,51.21,868.00,544.00,south
12,2.20,100.56,55.15,940.00,584.00,south
13,2.40,94.21,57.70,960.00,676.00,south
14,2.60,88.34,59.65,948.00,612.00,south
15,2.80,82.68,59.69,968.00,508.00,south
16,3.00,78.28,60.31,968.00,472.00,south
17,3.20,72.95,59.56,1008.00,552.00,south
18,3.40,68.94,59.61,924.00,532.00,south
19,3.60,64.80,58.70,928.00,468.00,south
20,3.80,62.33,59.66,868.00,636.00,south
21,4.00,61.20,61.94,852.00,560.00,south
22,4.20,61.83,65.34,940.00,480.00,south
23,4.40,62.85,70.40,896.00,628.00,west
24,4.60,63.77,76.39,876.00,564.00,west
25,4.80,63.99,80.90,996.00,584.00,west
26,5.00,64.09,87.25,980.00,736.00,west
27,5.20,62.25,91.61,992.00,572.00,platform larger
28,5.40,60.73,97.51,952.00,576.00,platform
29,5.60,58.81,102.87,936.00,552.00,platform
30,5.80,58.20,106.76,912.00,536.00,platform
31,6.00,57.86,111.73,840.00,552.00,platform larger
32,6.20,57.60,117.62,892.00,492.00,platform larger
33,6.40,57.64,123.24,944.00,604.00,west
34,6.60,57.63,129.37,932.00,620.00,west
35,6.80,57.27,135.12,948.00,600.00,west
36,7.00,56.40,139.92,952.00,564.00,west
37,7.20,54.75,145.50,860.00,596.00,north
38,7.40,53.95,148.51,996.00,488.00,north
39,7.60,54.03,151.06,892.00,784.00,north
40,7.80,57.37,150.89,916.00,520.00,north
