Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00143.trk,,,,,,,
Object,0,,,,,,,
Samples,275,,,,,,,
treatment,2,,,,,,,
cage,53,,,,,,,
mark,2,,,,,,,
id,96,,,,,,,
trial,3,,,,,,,
date,03:16.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,201.89,207.8,408,324,n ext,170.94,-
2,0.2,195.31,200.37,548,404,n ext,161.25,9.92
3,0.4,189.14,193.21,708,376,east,152.08,9.45
4,0.6,179.44,181.79,784,540,east,137.63,14.99
5,0.8,168.56,169.18,780,660,east,121.7,16.65
6,1,158.01,157.08,800,644,east,106.52,16.05
7,1.2,149.76,147.17,884,668,east,94.65,12.9
8,1.4,141.21,136.17,940,824,east,82.41,13.93
9,1.6,134.44,128.13,944,700,east,73.34,10.52
10,1.8,127.94,121.55,940,844,east,65.18,9.25
11,2,122.9,117.53,1004,840,east,59.3,6.45
12,2.2,116.89,115.58,940,952,east,53.01,6.31
13,2.4,112.3,115.57,1028,800,north,48.53,4.6
14,2.6,107.55,117.5,1012,824,north,44.49,5.12
15,2.8,101.88,119.48,1064,788,north,39.72,6
16,3,96.27,123.1,1108,900,north,36.05,6.68
17,3.2,89.98,127.28,1076,840,north,33.07,7.56
18,3.4,82.03,132.33,1100,880,north,30.55,9.42
19,3.6,73.78,138.39,1084,864,north,30.91,10.23
20,3.8,65.76,144.56,948,688,north,34.22,10.12
21,4,59.25,150.13,912,556,north,38.91,8.57
22,4.2,53.76,154.95,848,424,north,43.86,7.3
23,4.4,47.85,160.18,804,420,north,49.73,7.89
24,4.6,43.38,164.24,828,440,north,54.62,6.04
25,4.8,38.87,168.98,748,608,north,60.38,6.54
26,5,36.36,172.61,796,608,north,64.59,4.41
27,5.2,38.31,173.23,736,612,north,64.61,2.05
28,5.4,42.26,171.83,764,420,north,62.26,4.19
29,5.6,48.38,169.06,752,468,north,58.44,6.72
30,5.8,51.6,167.11,808,288,north,56.14,3.77
31,6,58.55,162.6,808,424,north,51.36,8.28
32,6.2,64.56,158.03,812,420,north,47.25,7.55
33,6.4,70.12,153.83,836,352,north,44.23,6.97
34,6.6,75.72,149.22,860,512,north,41.57,7.25
35,6.8,78.61,147.35,804,680,north,41.09,3.45
36,7,85.71,144.45,912,524,north,42.45,7.66
37,7.2,93.16,142.83,888,600,north,45.8,7.63
38,7.4,99.42,141.8,892,516,north,49.51,6.34
39,7.6,104.42,141.74,856,444,north,53.29,5
40,7.8,112.34,142.03,896,576,north,59.83,7.92
41,8,118.13,142.45,844,500,north,64.8,5.81
42,8.2,122.93,143.55,872,444,north,69.41,4.92
43,8.4,126.72,144.52,844,596,north,73.13,3.91
44,8.6,130.68,146.34,860,464,north,77.47,4.37
45,8.8,135.21,149.8,856,476,north,83.14,5.7
46,9,138.93,152.96,828,388,north,87.96,4.88
47,9.2,143.95,156.98,804,608,north,94.36,6.43
48,9.4,147.71,159.83,856,420,north,99.06,4.72
49,9.6,150.42,162.1,704,512,north,102.57,3.53
50,9.8,153.47,163.66,720,560,north,105.98,3.43
51,10,154.39,162.85,696,328,north,106.31,1.22
52,10.2,154.11,161.19,688,304,north,105.2,1.68
53,10.4,150.83,156.3,728,464,north,99.88,5.89
54,10.6,146.46,150,788,436,north,92.99,7.66
55,10.8,142.28,144.91,804,416,north,86.94,6.59
56,11,135.78,136.06,828,656,east,77.34,10.98
57,11.2,130.5,128.74,844,632,east,69.78,9.04
58,11.4,125.2,121.07,952,756,east,62.42,9.32
59,11.6,120.11,113.3,944,848,east,55.73,9.29
60,11.8,116.48,106.46,984,808,east,51.24,7.75
61,12,112.75,100.03,916,868,east,47.39,7.43
62,12.2,109.1,95.23,936,764,south,44.05,6.03
63,12.4,105.97,91.24,932,724,south,41.59,5.07
64,12.6,101.9,88.42,840,756,south,38.38,4.95
65,12.8,98.12,87.38,796,692,south,35.16,3.92
66,13,94.2,87.38,836,552,south,31.5,3.92
67,13.2,90.92,88.57,828,576,south,28.01,3.5
68,13.4,87.04,91.4,876,608,west,23.37,4.8
69,13.6,84.43,94.59,888,620,west,19.88,4.11
70,13.8,82.25,99.35,868,692,west,16.95,5.24
71,14,80.87,105.22,860,616,west,15.72,6.03
72,14.2,79.13,110.61,944,652,west,15.33,5.67
73,14.4,76.92,116.24,888,584,west,16.03,6.04
74,14.6,74.56,122.78,900,644,west,18.45,6.96
75,14.8,72.63,128.66,912,636,north,21.98,6.18
76,15,70.61,135.22,904,656,north,26.69,6.86
77,15.2,70.35,140.57,896,664,north,31.57,5.36
78,15.4,71.1,144.29,896,624,north,35.33,3.8
79,15.6,74.49,146.79,868,652,north,38.85,4.21
80,15.8,80.52,149.11,852,688,north,43.54,6.46
81,16,85.91,150.65,808,516,north,47.63,5.6
82,16.2,94.13,152.59,848,608,north,53.97,8.45
83,16.4,100.87,154.42,740,468,north,59.59,6.98
84,16.6,110.7,155.82,636,648,north,67.35,9.93
85,16.8,115.7,156.21,716,520,north,71.26,5.01
86,17,120.51,155.48,796,496,north,74.44,4.86
87,17.2,123.62,153.2,828,544,north,75.52,3.85
88,17.4,126.06,149.71,800,572,north,75.45,4.26
89,17.6,126.88,145.19,824,568,north,73.63,4.59
90,17.8,126.55,140.26,840,552,north,70.84,4.94
91,18,126.2,135.31,908,548,north,68.28,4.96
92,18.2,125.25,130.63,860,544,north,65.53,4.78
93,18.4,124.47,125.92,864,620,north,63.17,4.77
94,18.6,123.17,120.91,860,596,east,60.43,5.18
95,18.8,120.87,116.83,836,712,east,57.17,4.69
96,19,118.17,113.39,880,572,east,53.83,4.37
97,19.2,113.76,110.36,900,604,east,49,5.36
98,19.4,110.11,108.37,856,564,east,45.11,4.16
99,19.6,105.4,105.76,888,584,east,40.15,5.38
100,19.8,101.33,103.99,976,568,north,35.97,4.44
101,20,97.29,102.27,1000,640,west,31.89,4.39
102,20.2,92.71,99.84,976,624,west,27.39,5.19
103,20.4,88.59,97.95,984,560,west,23.37,4.53
104,20.6,83.76,95.72,928,656,west,18.94,5.32
105,20.8,80,94.84,808,576,west,15.57,3.86
106,21,75.53,94.35,788,636,west,11.56,4.5
107,21.2,72.24,95.66,724,560,west,8.03,3.53
108,21.4,70.84,97.61,612,360,west,6.03,2.41
109,21.6,69.36,99.66,584,300,platform larger,4.06,2.53
110,21.8,68.55,101.14,584,232,platform larger,3.33,1.68
111,22,68.35,102.77,588,148,platform larger,2.99,1.64
112,22.2,67.46,104.31,540,248,platform larger,2.32,1.78
113,22.4,67.03,106.81,580,336,platform larger,2.64,2.54
114,22.6,67.52,107.71,584,244,platform larger,3.44,1.02
115,22.8,67.63,110.24,628,220,west,4.97,2.54
116,23,67.43,111.07,624,212,west,5.35,0.86
117,23.2,67.87,111.91,540,188,west,6.16,0.95
118,23.4,69.15,114.34,640,348,west,8.65,2.75
119,23.6,70.12,117.43,788,380,west,11.5,3.24
120,23.8,71.95,119.52,868,400,west,14.28,2.78
121,24,74.56,122.78,916,584,west,18.45,4.17
122,24.2,77.93,125.71,900,600,north,22.89,4.47
123,24.4,80.64,127.32,856,532,north,25.93,3.15
124,24.6,85.76,128.74,940,628,north,30.63,5.31
125,24.8,91.22,130.43,956,656,north,35.93,5.72
126,25,98.91,132.02,948,736,north,43.08,7.85
127,25.2,105.47,133.54,848,644,north,49.32,6.74
128,25.4,112.31,135.08,868,676,north,55.93,7.02
129,25.6,116.58,135.13,852,560,north,59.63,4.26
130,25.8,120.63,134.76,888,588,north,63.04,4.08
131,26,125.09,133.6,952,616,north,66.55,4.6
132,26.2,128.28,131.43,944,608,north,68.64,3.86
133,26.4,131.42,129.85,792,536,east,71.03,3.51
134,26.6,133.08,128.09,932,540,east,72.03,2.43
135,26.8,136.21,126.98,908,624,east,74.68,3.32
136,27,140.99,127.41,924,728,east,79.36,4.8
137,27.2,146.56,128.26,740,664,east,84.94,5.64
138,27.4,150.26,129.68,924,472,east,88.89,3.96
139,27.6,156,130.5,764,600,east,94.63,5.8
140,27.8,160.45,131.33,776,460,east,99.13,4.53
141,28,163.55,132.29,680,336,east,102.37,3.24
142,28.2,166.69,133.25,624,528,east,105.66,3.29
143,28.4,170.38,137.15,728,480,east,110.32,5.36
144,28.6,173.31,140.64,684,428,east,114.17,4.55
145,28.8,176.08,146.64,544,556,east,118.73,6.62
146,29,177.51,154.84,672,472,east,123.09,8.32
147,29.2,176.46,157.98,684,348,east,123.41,3.3
148,29.4,175.06,161.15,732,448,east,123.52,3.47
149,29.6,173.32,164.06,668,544,east,123.3,3.4
150,29.8,171.06,165.16,652,496,east,121.84,2.51
151,30,167.22,165,776,580,east,118.42,3.84
152,30.2,162.6,164.48,752,672,east,114.16,4.65
153,30.4,156.95,162.82,792,744,north,108.48,5.88
154,30.6,149.58,160.53,788,748,north,101.02,7.72
155,30.8,143.76,160.11,868,696,north,95.92,5.84
156,31,137.41,160.78,864,676,north,91.13,6.38
157,31.2,128.95,162.95,764,796,north,85.7,8.74
158,31.4,122.7,165.11,888,580,north,82.43,6.61
159,31.6,115.55,167.05,900,604,north,78.78,7.41
160,31.8,109.26,169.02,708,664,north,76.2,6.6
161,32,97.92,170.28,688,700,north,70.64,11.4
162,32.2,88.66,170.12,732,564,north,65.95,9.26
163,32.4,77.48,166.93,768,636,north,58.83,11.63
164,32.6,70.48,164.28,824,656,north,54.5,7.48
165,32.8,64.49,160.76,784,712,north,49.95,6.95
166,33,60.21,158.1,892,692,north,46.91,5.04
167,33.2,56.05,154.59,800,828,north,43.4,5.44
168,33.4,51.75,153.38,776,808,north,42.46,4.47
169,33.6,46.53,154.08,856,720,north,44,5.26
170,33.8,39.88,155.76,704,768,west,47.51,6.86
171,34,33.63,158.77,772,572,west,52.6,6.93
172,34.2,26.54,163.25,804,488,west,59.73,8.39
173,34.4,20.31,166.56,788,568,west,65.69,7.06
174,34.6,15.02,168.23,760,556,west,69.98,5.54
175,34.8,10.64,168.97,784,512,w ext,73.14,4.45
176,35,6.26,167.94,572,540,w ext,75.07,4.5
177,35.2,6.31,163.74,560,404,w ext,71.87,4.2
178,35.4,7.12,158.83,576,472,w ext,67.74,4.98
179,35.6,9.85,146.21,564,516,w ext,57.25,12.91
180,35.8,13.35,132.85,556,560,w ext,46.65,13.81
181,36,16.21,117.65,544,500,w ext,37.87,15.47
182,36.2,19.44,103.04,572,460,w ext,32.44,14.96
183,36.4,21.4,87.41,536,580,w ext,32.55,15.76
184,36.6,24.56,75.96,552,488,west,34.65,11.88
185,36.8,28.43,67.21,532,556,west,37.09,9.57
186,37,30.9,60.7,580,560,west,40.47,6.96
187,37.2,32.84,55.25,644,552,west,44.02,5.79
188,37.4,33.47,49.9,532,504,west,48.37,5.39
189,37.6,30.71,41.19,404,488,west,57.36,9.14
190,37.8,28.32,36.63,460,360,west,62.5,5.14
191,38,21.78,27.77,436,320,west,73.39,11.02
192,38.2,20.33,25.43,360,420,west,76.14,2.75
193,38.4,20.39,23.09,464,392,west,78.18,2.34
194,38.6,23.55,25.35,532,276,west,74.73,3.89
195,38.8,28.89,28.61,564,496,south,69.52,6.25
196,39,35.68,32.54,528,500,south,63.37,7.85
197,39.2,42.84,35.92,572,532,south,58.08,7.91
198,39.4,50.41,38.65,612,512,south,54.04,8.05
199,39.6,58.84,41.38,624,476,south,50.99,8.86
200,39.8,67.36,42.42,620,572,south,50.87,8.57
201,40,77.73,42.77,632,588,south,53.32,10.38
202,40.2,88.84,42.53,748,604,south,58.15,11.11
203,40.4,102.05,39.12,764,776,south,68.14,13.64
204,40.6,114.88,34.67,756,696,south,79.67,13.57
205,40.8,126.37,28.1,616,652,south,92.32,13.24
206,41,134.09,22.5,652,492,south,101.73,9.54
207,41.2,142.22,14.57,576,460,south,113.08,11.36
208,41.4,150.4,5.34,512,424,s ext,125.39,12.33
209,41.6,155.34,1.61,528,224,s ext,131.53,6.19
210,41.8,154.52,2.83,472,240,s ext,130.09,1.47
211,42,151.29,5.89,388,252,s ext,125.63,4.46
212,42.2,155.37,5.1,320,356,s ext,129.12,4.17
213,42.4,159.19,5.9,376,480,s ext,131.36,3.9
214,42.6,161.75,7.83,520,432,south,132.01,3.2
215,42.8,159.4,13.65,588,364,south,126.46,6.27
