Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00033.trk
Object,0
Samples,212
treatment,1,
cage,30,
mark,1,
id,50,
trial,1,
date,2009-07-26 11:42:29.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,101.60,19.11,540.00,208.00,s ext,84.81,-
2,0.20,103.29,19.06,596.00,240.00,s ext,85.70,1.69
3,0.40,102.47,15.14,708.00,512.00,s ext,88.71,4.00
4,0.60,101.12,13.17,728.00,428.00,s ext,89.82,2.39
5,0.80,95.66,13.20,684.00,524.00,s ext,87.44,5.45
6,1.00,90.07,14.03,696.00,428.00,s ext,84.55,5.65
7,1.20,80.91,12.31,688.00,416.00,s ext,83.27,9.32
8,1.40,71.64,11.98,676.00,468.00,s ext,81.59,9.28
9,1.60,62.66,12.01,648.00,588.00,s ext,80.54,8.98
10,1.80,53.63,10.48,664.00,504.00,s ext,81.90,9.15
11,2.00,43.23,8.65,692.00,500.00,s ext,84.75,10.56
12,2.20,35.49,7.75,660.00,520.00,s ext,87.19,7.80
13,2.40,24.57,4.45,736.00,620.00,s ext,93.56,11.41
14,2.60,17.72,2.31,728.00,640.00,s ext,98.09,7.18
15,2.80,7.71,-1.85,668.00,660.00,s ext,106.15,10.84
16,3.00,2.02,-4.34,668.00,624.00,s ext,111.06,6.21
17,3.20,-1.99,-6.14,640.00,628.00,s ext,114.60,4.39
18,3.40,-5.30,-8.10,688.00,648.00,s ext,117.96,3.85
19,3.60,-6.52,-8.59,664.00,688.00,s ext,119.00,1.32
20,3.80,-5.23,-6.41,716.00,676.00,s ext,116.47,2.53
21,4.00,-3.42,-3.48,712.00,692.00,w ext,113.02,3.45
22,4.20,-0.94,1.31,760.00,736.00,w ext,107.64,5.39
23,4.40,2.46,8.55,784.00,744.00,w ext,99.69,8.00
24,4.60,5.98,18.49,728.00,816.00,w ext,89.40,10.55
25,4.80,9.92,30.49,716.00,780.00,w ext,77.25,12.63
26,5.00,13.08,45.13,704.00,756.00,w ext,63.75,14.97
27,5.20,14.80,62.73,632.00,728.00,w ext,50.24,17.69
28,5.40,15.16,80.45,680.00,704.00,w ext,40.80,17.73
29,5.60,15.26,99.79,648.00,752.00,w ext,36.62,19.34
30,5.80,12.78,121.27,604.00,668.00,w ext,42.21,21.63
31,6.00,10.45,136.96,636.00,648.00,w ext,51.31,15.85
32,6.20,6.07,156.03,636.00,768.00,w ext,66.54,19.57
33,6.40,0.61,173.98,644.00,800.00,w ext,83.33,18.76
34,6.60,-4.51,188.28,608.00,708.00,w ext,97.68,15.19
35,6.80,-9.49,199.51,556.00,716.00,w ext,109.67,12.29
36,7.00,-15.22,209.75,616.00,668.00,w ext,121.33,11.73
37,7.20,-17.32,214.29,540.00,652.00,w ext,126.26,5.01
38,7.40,-19.72,218.60,664.00,612.00,n ext,131.16,4.93
39,7.60,-18.72,218.67,596.00,636.00,n ext,130.66,1.00
40,7.80,-17.43,218.65,636.00,640.00,n ext,129.92,1.29
41,8.00,-13.79,216.69,676.00,640.00,n ext,126.29,4.13
42,8.20,-6.32,211.85,648.00,604.00,n ext,118.23,8.90
43,8.40,2.16,207.71,616.00,664.00,n ext,110.43,9.44
44,8.60,12.63,202.61,668.00,636.00,n ext,101.19,11.65
45,8.80,28.95,196.11,696.00,684.00,n ext,89.23,17.56
46,9.00,46.42,191.56,660.00,732.00,n ext,81.00,18.05
47,9.20,67.02,188.90,624.00,676.00,n ext,78.19,20.78
48,9.40,93.49,188.25,676.00,764.00,n ext,84.45,26.48
49,9.60,115.34,191.03,600.00,628.00,n ext,97.56,22.02
50,9.80,135.96,194.37,600.00,616.00,n ext,112.76,20.90
51,10.00,158.14,199.24,672.00,720.00,n ext,131.63,22.70
52,10.20,173.39,203.88,652.00,684.00,n ext,146.07,15.95
53,10.40,185.31,207.90,688.00,676.00,n ext,157.80,12.58
54,10.60,194.42,211.59,800.00,736.00,n ext,167.23,9.83
55,10.80,204.79,217.33,784.00,728.00,n ext,178.93,11.85
56,11.00,212.39,221.81,700.00,724.00,n ext,187.70,8.82
57,11.20,221.43,228.99,700.00,784.00,n ext,199.24,11.54
58,11.40,222.78,230.17,636.00,616.00,n ext,201.03,1.80
59,11.60,219.09,226.38,680.00,692.00,n ext,195.80,5.29
60,11.80,214.07,220.64,724.00,700.00,e ext,188.34,7.63
61,12.00,207.75,212.35,688.00,708.00,e ext,178.35,10.43
62,12.20,200.15,200.23,724.00,716.00,e ext,165.12,14.31
63,12.40,189.73,181.47,708.00,776.00,e ext,146.17,21.46
64,12.60,182.36,163.59,768.00,804.00,east,131.14,19.34
65,12.80,176.93,143.49,812.00,812.00,east,118.49,20.82
66,13.00,175.16,122.98,796.00,904.00,east,111.62,20.58
67,13.20,177.11,101.20,784.00,828.00,e ext,111.71,21.87
68,13.40,182.66,79.13,720.00,840.00,e ext,119.19,22.76
69,13.60,189.96,58.62,604.00,660.00,e ext,131.35,21.77
70,13.80,194.71,45.54,516.00,480.00,e ext,140.34,13.91
71,14.00,196.80,37.21,592.00,412.00,e ext,145.51,8.59
72,14.20,198.28,29.45,636.00,340.00,e ext,150.20,7.90
73,14.40,201.05,18.21,620.00,400.00,e ext,157.97,11.57
74,14.60,201.16,15.28,620.00,336.00,e ext,159.55,2.94
75,14.80,201.52,9.81,700.00,448.00,e ext,162.71,5.48
76,15.00,203.17,2.80,680.00,508.00,e ext,167.93,7.20
77,15.20,205.07,-3.66,596.00,532.00,e ext,173.16,6.73
78,15.40,205.68,-6.67,592.00,356.00,e ext,175.41,3.07
79,15.60,206.10,-8.55,544.00,400.00,e ext,176.86,1.93
80,15.80,207.61,-11.40,532.00,356.00,e ext,179.77,3.22
81,16.00,205.25,-8.40,476.00,296.00,e ext,176.09,3.81
82,16.20,205.25,-8.40,520.00,268.00,e ext,176.09,0.00
83,16.40,202.75,-4.57,480.00,272.00,e ext,171.81,4.57
84,16.60,204.84,-6.60,588.00,220.00,e ext,174.69,2.91
85,16.80,205.47,-5.69,656.00,292.00,e ext,174.67,1.10
86,17.00,206.09,-4.62,644.00,308.00,e ext,174.55,1.23
87,17.20,206.91,-4.51,656.00,236.00,e ext,175.15,0.82
