Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00148.trk
Object,0
Samples,85
treatment,3,
cage,52,
mark,1,
id,62,
trial,4,
date,2009-07-27 16:28:49.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,67.24,197.06,824.00,244.00,n ext,86.32,-
2,0.20,71.16,193.82,1200.00,560.00,n ext,83.63,5.08
3,0.40,76.50,187.84,1408.00,720.00,n ext,78.81,8.01
4,0.60,75.43,189.74,1516.00,716.00,n ext,80.42,2.18
5,0.80,67.68,185.33,516.00,1176.00,n ext,74.73,8.92
6,1.00,65.88,185.61,440.00,348.00,n ext,74.79,1.82
7,1.20,53.40,188.12,180.00,396.00,n ext,77.00,12.73
8,1.40,56.66,185.72,232.00,188.00,n ext,74.50,4.05
9,1.60,60.51,182.45,348.00,236.00,n ext,71.25,5.05
10,1.80,61.88,180.55,452.00,208.00,n ext,69.42,2.33
11,2.00,66.07,176.54,452.00,312.00,north,65.80,5.81
12,2.20,69.41,173.57,516.00,416.00,north,63.37,4.47
13,2.40,73.53,171.35,552.00,276.00,north,62.06,4.68
14,2.60,78.51,169.94,628.00,340.00,north,62.01,5.17
15,2.80,81.92,168.84,612.00,280.00,north,62.09,3.59
16,3.00,87.47,166.16,592.00,532.00,north,61.88,6.16
17,3.20,88.17,164.58,664.00,352.00,north,60.79,1.73
18,3.40,89.18,162.24,660.00,340.00,north,59.22,2.55
19,3.60,89.15,159.21,696.00,332.00,north,56.59,3.03
20,3.80,88.24,155.54,756.00,484.00,north,53.00,3.78
21,4.00,85.68,153.51,804.00,416.00,north,49.92,3.27
22,4.20,82.96,152.31,780.00,520.00,north,47.52,2.97
23,4.40,78.90,152.11,784.00,476.00,north,45.50,4.07
24,4.60,75.59,152.66,780.00,460.00,north,44.72,3.35
25,4.80,72.91,153.88,700.00,536.00,north,45.01,2.94
26,5.00,69.11,156.80,712.00,436.00,north,46.91,4.79
27,5.20,67.45,159.28,692.00,452.00,north,48.97,2.98
28,5.40,67.60,162.04,712.00,396.00,north,51.70,2.76
29,5.60,69.72,163.71,764.00,340.00,north,53.77,2.70
30,5.80,75.28,164.19,748.00,408.00,north,55.57,5.57
31,6.00,84.36,163.98,796.00,456.00,north,58.56,9.08
32,6.20,93.82,164.56,744.00,524.00,north,63.60,9.48
33,6.40,99.31,165.58,760.00,392.00,north,67.54,5.59
34,6.60,105.00,166.89,764.00,396.00,north,71.93,5.83
35,6.80,109.14,169.79,740.00,376.00,north,76.74,5.06
36,7.00,113.68,172.11,712.00,308.00,north,81.38,5.09
37,7.20,116.82,174.28,696.00,280.00,north,85.05,3.81
38,7.40,120.11,175.76,644.00,300.00,north,88.31,3.61
39,7.60,123.53,178.11,572.00,352.00,n ext,92.33,4.15
40,7.80,128.62,178.63,452.00,360.00,n ext,96.16,5.12
41,8.00,128.62,178.63,560.00,156.00,n ext,96.16,0.00
42,8.20,131.67,177.23,604.00,244.00,north,97.31,3.36
43,8.40,132.73,174.63,576.00,228.00,north,96.26,2.81
44,8.60,132.26,172.33,636.00,332.00,north,94.35,2.35
45,8.80,130.28,169.56,632.00,468.00,north,91.03,3.40
46,9.00,127.09,167.12,660.00,308.00,north,87.02,4.02
47,9.20,121.18,163.26,768.00,452.00,north,80.06,7.06
48,9.40,117.04,160.77,748.00,356.00,north,75.34,4.83
49,9.60,111.82,158.19,708.00,320.00,north,69.80,5.82
50,9.80,109.32,157.00,628.00,224.00,north,67.20,2.77
51,10.00,108.14,156.08,584.00,188.00,north,65.71,1.50
52,10.20,105.76,155.00,640.00,232.00,north,63.28,2.62
53,10.40,103.44,153.97,580.00,220.00,north,60.96,2.53
54,10.60,101.20,153.01,536.00,148.00,north,58.74,2.44
55,10.80,99.02,152.11,548.00,196.00,north,56.63,2.36
56,11.00,96.90,151.26,548.00,152.00,north,54.62,2.28
57,11.20,96.90,151.26,552.00,76.00,north,54.62,0.00
58,11.40,94.84,150.47,508.00,212.00,north,52.71,2.20
59,11.60,93.96,149.74,588.00,120.00,north,51.59,1.15
60,11.80,92.00,149.02,696.00,204.00,north,49.83,2.08
61,12.00,88.26,147.72,712.00,320.00,north,46.58,3.96
62,12.20,85.06,145.87,800.00,424.00,north,43.21,3.69
63,12.40,80.56,143.69,812.00,476.00,north,38.88,5.00
64,12.60,76.54,141.73,832.00,580.00,north,35.15,4.47
65,12.80,73.79,139.70,844.00,484.00,north,32.09,3.42
66,13.00,70.11,137.35,768.00,604.00,north,28.46,4.37
67,13.20,65.71,134.56,836.00,732.00,north,24.46,5.21
68,13.40,61.96,132.08,820.00,664.00,west,21.22,4.49
69,13.60,59.36,129.72,828.00,560.00,west,18.53,3.51
70,13.80,56.77,127.00,756.00,520.00,west,15.80,3.75
71,14.00,55.85,124.48,672.00,420.00,west,13.32,2.68
72,14.20,54.87,119.82,524.00,436.00,west,8.77,4.76
73,14.40,54.83,117.82,588.00,264.00,platform larger,6.81,2.00
74,14.60,54.33,114.75,608.00,364.00,platform larger,4.08,3.11
75,14.80,55.55,112.68,596.00,196.00,platform larger,1.68,2.41
76,15.00,57.14,108.67,648.00,332.00,platform,0.00,4.32
77,15.20,56.84,106.59,632.00,248.00,platform,0.00,2.10
78,15.40,56.15,106.50,684.00,204.00,platform,0.00,0.69
79,15.60,56.84,106.59,584.00,212.00,platform,0.00,0.69
80,15.80,56.84,106.59,632.00,96.00,platform,0.00,0.00
81,16.00,56.84,106.59,628.00,76.00,platform,0.00,0.00
82,16.20,57.00,105.59,592.00,84.00,platform,0.00,1.02
83,16.40,57.00,105.59,636.00,156.00,platform,0.00,0.00
84,16.60,57.16,104.59,604.00,224.00,platform,0.00,1.01
85,16.80,57.44,102.60,660.00,272.00,platform,0.00,2.01
