Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00052.trk
Object,0
Samples,80
treatment,3,
cage,31,
mark,1,
id,51,
trial,4,
date,2009-07-26 12:40:25.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,61.52,183.05,452.00,688.00,n ext,71.90,-
2,0.20,60.84,184.01,472.00,132.00,n ext,72.83,1.18
3,0.40,59.81,187.54,388.00,396.00,n ext,76.32,3.68
4,0.60,47.73,195.30,324.00,400.00,n ext,84.57,14.36
5,0.80,44.68,193.65,380.00,368.00,n ext,83.30,3.46
6,1.00,41.94,192.12,436.00,480.00,n ext,82.21,3.14
7,1.20,38.73,190.22,432.00,468.00,n ext,80.98,3.73
8,1.40,38.25,188.27,572.00,324.00,n ext,79.18,2.01
9,1.60,38.84,185.29,488.00,380.00,n ext,76.15,3.03
10,1.80,41.00,181.76,520.00,328.00,north,72.22,4.15
11,2.00,43.66,178.71,580.00,364.00,north,68.71,4.04
12,2.20,51.90,172.26,524.00,360.00,north,61.25,10.46
13,2.40,57.46,167.66,592.00,308.00,north,56.42,7.22
14,2.60,64.49,162.13,676.00,436.00,north,51.31,8.94
15,2.80,72.71,157.39,668.00,448.00,north,48.33,9.49
16,3.00,79.90,154.08,724.00,632.00,north,47.70,7.92
17,3.20,86.84,153.43,796.00,552.00,north,50.47,6.97
18,3.40,94.59,154.77,804.00,568.00,north,56.01,7.86
19,3.60,101.44,157.40,824.00,532.00,north,62.24,7.33
20,3.80,111.55,161.78,820.00,628.00,north,72.19,11.02
21,4.00,119.93,165.82,884.00,472.00,north,80.94,9.30
22,4.20,130.57,171.06,836.00,584.00,north,92.25,11.86
23,4.40,140.55,176.74,780.00,504.00,north,103.47,11.48
24,4.60,147.98,181.79,768.00,500.00,north,112.40,8.99
25,4.80,154.19,186.49,776.00,464.00,n ext,120.17,7.78
26,5.00,160.79,191.48,632.00,344.00,n ext,128.43,8.28
27,5.20,163.54,194.05,692.00,300.00,n ext,132.20,3.77
28,5.40,168.31,197.63,672.00,228.00,n ext,138.15,5.96
