Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00010.trk
Object,0
Samples,106
treatment,2,
cage,32,
mark,1,
id,52,
trial,2,
date,2009-07-26 10:35:19.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,208.39,215.67,524.00,184.00,n ext,180.83,-
2,0.20,209.43,216.78,532.00,200.00,n ext,182.32,1.52
3,0.40,210.48,217.89,376.00,316.00,n ext,183.82,1.53
4,0.60,206.62,214.33,384.00,352.00,n ext,178.60,5.25
5,0.80,202.40,210.27,600.00,352.00,n ext,172.80,5.85
6,1.00,199.22,207.37,688.00,248.00,n ext,168.52,4.30
7,1.20,196.97,205.57,760.00,344.00,n ext,165.64,2.89
8,1.40,192.23,201.48,764.00,316.00,n ext,159.41,6.26
9,1.60,190.67,200.16,732.00,304.00,n ext,157.37,2.05
10,1.80,188.29,197.90,624.00,412.00,n ext,154.11,3.28
11,2.00,185.87,195.03,724.00,332.00,north,150.47,3.76
12,2.20,184.29,193.11,808.00,292.00,north,148.07,2.48
13,2.40,182.61,190.49,908.00,356.00,north,145.17,3.11
14,2.60,182.87,189.24,836.00,416.00,north,144.66,1.28
15,2.80,180.90,185.58,896.00,484.00,north,140.96,4.15
16,3.00,179.91,181.87,856.00,688.00,east,138.07,3.84
17,3.20,179.57,178.67,864.00,616.00,east,136.05,3.22
18,3.40,179.23,174.86,856.00,616.00,east,133.77,3.83
19,3.60,178.41,169.03,848.00,712.00,east,130.15,5.89
20,3.80,176.47,159.86,820.00,628.00,east,124.22,9.37
21,4.00,176.27,150.38,884.00,728.00,east,120.23,9.48
22,4.20,175.58,135.52,888.00,772.00,east,114.83,14.88
23,4.40,176.73,120.55,832.00,768.00,east,112.78,15.02
24,4.60,179.44,105.67,860.00,708.00,e ext,114.08,15.13
25,4.80,183.65,89.14,700.00,640.00,e ext,118.83,17.05
26,5.00,188.19,73.01,664.00,524.00,e ext,125.81,16.76
27,5.20,189.58,66.72,580.00,316.00,e ext,128.65,6.44
28,5.40,189.21,64.74,596.00,296.00,e ext,128.82,2.02
29,5.60,189.96,58.62,596.00,424.00,e ext,131.35,6.17
30,5.80,189.39,54.91,652.00,344.00,e ext,132.03,3.75
31,6.00,188.49,47.95,652.00,448.00,e ext,133.67,7.02
32,6.20,187.12,43.53,652.00,416.00,e ext,134.10,4.63
33,6.40,183.40,42.35,696.00,492.00,e ext,131.19,3.90
34,6.60,178.29,45.07,724.00,548.00,east,125.41,5.79
35,6.80,172.60,49.36,788.00,560.00,east,118.46,7.13
36,7.00,164.28,57.07,876.00,664.00,east,107.80,11.34
37,7.20,156.46,63.82,856.00,764.00,east,98.07,10.32
38,7.40,147.96,71.07,880.00,816.00,east,87.58,11.17
39,7.60,140.09,77.13,988.00,828.00,east,78.20,9.94
40,7.80,132.50,83.03,1008.00,972.00,east,69.30,9.61
41,8.00,125.96,88.57,1048.00,960.00,east,61.72,8.57
42,8.20,119.72,94.55,1048.00,1032.00,east,54.68,8.65
43,8.40,115.25,99.67,1128.00,976.00,east,49.91,6.80
44,8.60,110.36,105.34,1120.00,1080.00,east,45.06,7.49
45,8.80,106.21,110.07,1252.00,980.00,north,41.49,6.29
46,9.00,101.71,115.87,1064.00,1132.00,north,38.43,7.34
47,9.20,98.97,120.31,1136.00,1056.00,north,37.30,5.21
48,9.40,96.89,126.84,1060.00,1036.00,north,38.47,6.86
49,9.60,96.96,133.13,1008.00,900.00,north,42.16,6.29
50,9.80,98.15,139.04,984.00,792.00,north,46.74,6.03
51,10.00,100.52,145.95,948.00,780.00,north,53.17,7.31
52,10.20,103.71,152.58,936.00,812.00,north,60.12,7.35
53,10.40,107.46,161.10,940.00,852.00,north,68.95,9.31
54,10.60,110.97,167.73,944.00,700.00,north,76.27,7.50
55,10.80,116.78,175.07,836.00,700.00,north,85.63,9.36
56,11.00,121.82,180.96,816.00,572.00,n ext,93.38,7.75
57,11.20,127.47,186.36,764.00,476.00,n ext,101.15,7.81
58,11.40,133.61,191.23,752.00,444.00,n ext,108.84,7.84
59,11.60,135.51,190.90,680.00,448.00,n ext,109.85,1.92
60,11.80,141.33,191.78,648.00,496.00,n ext,114.46,5.89
61,12.00,152.74,194.19,660.00,596.00,n ext,124.24,11.67
62,12.20,161.05,194.84,692.00,528.00,n ext,130.82,8.33
63,12.40,168.18,195.16,768.00,564.00,n ext,136.46,7.13
64,12.60,175.04,195.25,756.00,628.00,n ext,141.90,6.87
65,12.80,175.71,192.43,812.00,608.00,n ext,140.73,2.90
66,13.00,175.19,188.75,744.00,612.00,north,138.14,3.72
67,13.20,171.50,182.12,880.00,768.00,north,131.27,7.58
68,13.40,167.78,176.08,820.00,628.00,north,124.77,7.10
69,13.60,163.13,167.25,836.00,848.00,north,116.06,9.98
70,13.80,157.48,157.19,820.00,688.00,east,106.11,11.54
71,14.00,152.29,147.22,864.00,732.00,east,96.95,11.25
72,14.20,146.52,133.93,920.00,896.00,east,86.63,14.48
73,14.40,143.63,123.11,932.00,884.00,east,80.76,11.20
74,14.60,141.29,109.97,920.00,948.00,platform reversal,76.27,13.35
75,14.80,140.11,96.74,872.00,944.00,platform reversal,74.87,13.28
76,15.00,141.14,84.65,1020.00,908.00,east,77.37,12.13
77,15.20,143.32,71.57,992.00,988.00,east,83.04,13.26
78,15.40,145.00,60.28,1008.00,1032.00,east,88.81,11.41
79,15.60,146.94,50.50,936.00,960.00,south,94.98,9.97
80,15.80,146.10,44.21,924.00,828.00,south,97.48,6.35
81,16.00,143.55,40.36,860.00,832.00,south,97.51,4.62
82,16.20,138.60,38.08,824.00,780.00,south,94.90,5.45
83,16.40,129.48,39.80,900.00,764.00,south,86.74,9.28
84,16.60,118.20,41.75,892.00,792.00,south,76.92,11.45
85,16.80,104.78,44.06,972.00,832.00,south,65.95,13.61
86,17.00,92.50,45.33,992.00,788.00,south,57.63,12.35
87,17.20,80.57,45.70,816.00,816.00,south,51.62,11.94
88,17.40,70.75,46.38,872.00,824.00,south,47.73,9.83
89,17.60,63.58,47.93,928.00,880.00,south,44.85,7.34
90,17.80,59.86,50.77,880.00,832.00,south,41.68,4.67
91,18.00,58.15,54.86,936.00,800.00,south,37.50,4.44
92,18.20,57.10,59.94,1040.00,920.00,south,32.39,5.19
93,18.40,58.01,67.43,924.00,860.00,west,24.93,7.55
94,18.60,59.06,75.93,1016.00,932.00,west,16.56,8.57
95,18.80,59.22,85.92,1004.00,916.00,west,6.62,9.99
96,19.00,58.80,93.10,944.00,740.00,platform,0.00,7.19
97,19.20,57.98,96.71,992.00,496.00,platform,0.00,3.70
98,19.40,57.76,99.64,976.00,248.00,platform,0.00,2.94
99,19.60,57.56,101.61,1044.00,268.00,platform,0.00,1.98
100,19.80,56.62,103.46,956.00,360.00,platform,0.00,2.08
