Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00073.trk,,,,,,,
Object,0,,,,,,,
Samples,309,,,,,,,
treatment,2,,,,,,,
cage,37,,,,,,,
mark,1,,,,,,,
id,57,,,,,,,
trial,1,,,,,,,
date,11:05.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,220.4,227.76,424,264,n ext,197.68,-
2,0.2,225.94,233.55,336,256,n ext,205.59,8.01
3,0.4,224.73,232.31,476,372,n ext,203.88,1.73
4,0.6,221.18,228.59,524,424,n ext,198.8,5.15
5,0.8,217.01,224.05,624,540,n ext,192.74,6.16
6,1,210.43,216.48,620,444,e ext,182.95,10.03
7,1.2,203.29,207.57,652,480,e ext,171.94,11.41
8,1.4,194.62,195.92,688,476,e ext,158.12,14.53
9,1.6,188.86,186.9,680,424,east,148.32,10.7
10,1.8,183.34,177.92,696,368,east,138.86,10.55
11,2,176.67,165.1,688,488,east,126.76,14.44
12,2.2,172.15,154.96,712,472,east,118.24,11.1
13,2.4,169.68,146.95,712,408,east,112.84,8.38
14,2.6,166.85,138.14,728,432,east,107.25,9.26
15,2.8,165.63,131.29,732,420,east,104.11,6.95
16,3,165.49,123.38,748,408,east,102.18,7.91
17,3.2,165.05,114.72,700,472,east,100.42,8.68
18,3.4,164.25,110,760,372,east,99.14,4.79
19,3.6,162.34,100.55,820,524,east,96.95,9.64
20,3.8,159.92,94.29,792,468,east,94.77,6.71
21,4,156.32,88.5,812,540,east,91.73,6.82
22,4.2,152.92,81.05,868,648,east,89.64,8.19
23,4.4,148.18,76.21,856,692,east,86.22,6.78
24,4.6,144.36,72.19,880,736,east,83.81,5.54
25,4.8,141.75,67.62,868,684,east,82.98,5.27
26,5,139.12,63.63,812,728,south,82.07,4.77
27,5.2,138.41,58.44,832,684,south,83.7,5.24
28,5.4,138.36,54.67,772,572,south,85.46,3.77
29,5.6,141.18,48.15,756,656,south,91.23,7.11
30,5.8,141.95,45.56,804,488,south,93.27,2.7
31,6,145.97,39.88,792,492,south,99.78,6.96
32,6.2,148.98,36.11,820,412,south,104.4,4.82
33,6.4,152.15,32.2,768,364,south,109.26,5.03
34,6.6,154.73,29.31,756,260,south,113.05,3.88
35,6.8,159.34,24.45,696,244,south,119.66,6.7
36,7,160.17,23.25,732,308,south,121.04,1.46
37,7.2,163.91,18.85,716,272,south,126.69,5.78
38,7.4,166.92,15.56,668,328,south,131.08,4.45
39,7.6,170.03,12.18,640,372,south,135.62,4.59
40,7.8,171.67,9.11,660,500,south,138.82,3.48
41,8,170.67,7.77,744,396,south,138.9,1.68
42,8.2,166.71,8.09,704,440,south,135.63,3.97
43,8.4,157.13,11.72,700,492,south,125.97,10.24
44,8.6,145.43,15.15,720,556,south,114.98,12.2
45,8.8,130.82,18.91,712,632,south,102.05,15.08
46,9,117.15,20.7,676,588,south,91.92,13.79
47,9.2,100.82,22.97,724,608,south,81.07,16.49
48,9.4,86.11,22.38,668,560,south,75.34,14.72
49,9.6,69.66,21.56,708,592,south,71.82,16.47
50,9.8,55.15,19.14,672,540,south,73.2,14.71
51,10,45.46,16.27,692,492,s ext,76.88,10.11
52,10.2,35.79,12.63,680,452,s ext,82.39,10.33
53,10.4,27.85,9.17,644,372,s ext,88.01,8.66
54,10.6,16.49,3.07,656,476,s ext,97.89,12.9
55,10.8,10.3,0.34,668,476,s ext,103.02,6.76
56,11,5.38,-1.77,636,440,s ext,107.18,5.35
57,11.2,0.25,-4.46,624,444,s ext,112.02,5.79
58,11.4,-3.17,-6.78,644,364,s ext,115.74,4.14
59,11.6,-5.3,-8.1,684,456,s ext,117.96,2.51
60,11.8,-5.66,-7.95,636,464,s ext,118.01,0.39
61,12,-5.45,-7.41,608,292,s ext,117.44,0.57
62,12.2,-5.56,-7.1,620,380,s ext,117.23,0.33
63,12.4,-5.57,-6.66,692,480,w ext,116.86,0.44
64,12.6,-3.8,-4.38,636,352,w ext,113.99,2.89
65,12.8,-3.73,-3.65,604,368,w ext,113.33,0.73
66,13,-2.6,-1.37,704,436,w ext,110.79,2.54
67,13.2,-0.57,2.67,656,408,w ext,106.29,4.52
68,13.4,2.14,8.68,680,512,w ext,99.75,6.6
69,13.6,4.45,15.37,644,516,w ext,92.85,7.09
70,13.8,7.35,24.01,620,504,w ext,84.04,9.11
71,14,10.14,34.97,652,568,w ext,73.51,11.3
72,14.2,13.69,51.13,592,588,w ext,58.89,16.55
73,14.4,16.15,67.02,608,496,w ext,46.59,16.08
74,14.6,16.94,87.01,656,544,w ext,36.95,20.01
75,14.8,15.49,105.79,576,544,w ext,36.4,18.84
76,15,13.59,117.36,628,484,w ext,40.33,11.73
77,15.2,12.29,127.18,644,456,w ext,44.88,9.91
78,15.4,10.45,136.96,592,460,w ext,51.31,9.94
79,15.6,8.08,146.69,600,448,w ext,58.94,10.02
80,15.8,6.07,156.03,652,372,w ext,66.54,9.56
81,16,2.65,167.11,628,480,w ext,76.82,11.59
82,16.2,0.52,175.37,612,456,w ext,84.44,8.53
83,16.4,-2.98,183.88,588,368,w ext,93.27,9.21
84,16.6,-5.93,191.39,680,396,w ext,101.01,8.06
85,16.8,-6.65,194.68,692,316,w ext,104.09,3.37
86,17,-10.08,201.46,588,392,w ext,111.6,7.59
87,17.2,-12.38,206.02,660,336,w ext,116.65,5.11
88,17.4,-12.59,208.19,584,388,w ext,118.55,2.18
89,17.6,-9.3,206.69,608,472,w ext,115.46,3.62
90,17.8,-4.45,203.65,608,568,n ext,110.27,5.72
91,18,6.12,195.12,656,560,north,97.5,13.58
92,18.2,18.09,186.15,656,552,north,83.97,14.96
93,18.4,31.33,177.65,656,640,north,71,15.73
94,18.6,46.75,169.15,760,672,north,58.76,17.6
95,18.8,62.68,161.96,772,788,north,50.94,17.48
96,19,78.19,157.17,800,772,north,49.86,16.24
97,19.2,93.63,154.02,788,748,north,54.84,15.76
98,19.4,109.53,154.9,824,796,north,65.86,15.92
99,19.6,123.04,156.94,844,764,north,77.33,13.67
100,19.8,135.64,161.78,804,768,north,90.29,13.5
101,20,149.08,169.12,764,728,north,105.48,15.31
102,20.2,157.73,174.75,780,560,north,115.78,10.32
103,20.4,166.46,181.83,716,528,north,127.01,11.24
104,20.6,173.66,187.66,708,448,north,136.26,9.27
105,20.8,180.38,193.67,656,436,n ext,145.23,9.01
106,21,185.09,197.87,624,344,n ext,151.5,6.31
107,21.2,189.89,202.8,576,336,n ext,158.29,6.88
108,21.4,195.02,207.3,684,276,n ext,165.09,6.82
109,21.6,198.45,211.1,552,284,n ext,170.12,5.12
110,21.8,200.19,213.02,564,284,n ext,172.66,2.59
111,22,199.17,212.6,644,416,n ext,171.6,1.1
112,22.2,199.83,214.09,580,320,n ext,173.02,1.63
113,22.4,196.41,212.9,516,280,n ext,169.59,3.62
114,22.6,195.21,212.53,488,252,n ext,168.42,1.26
115,22.8,189.23,208.75,456,280,n ext,161.38,7.07
116,23,187.25,207.53,472,352,n ext,159.08,2.32
117,23.2,189.23,208.75,388,412,n ext,161.38,2.32
