Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00088.trk,,,,,,,
Object,0,,,,,,,
Samples,175,,,,,,,
treatment,3,,,,,,,
cage,36,,,,,,,
mark,2,,,,,,,
id,106,,,,,,,
trial,4,,,,,,,
date,59:14.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,196.91,-13.87,488,476,s ext,172.91,-
2,0.2,198.37,-14.6,572,372,s ext,174.5,1.63
3,0.4,201.12,-16.5,548,256,s ext,177.83,3.35
4,0.6,202.46,-16.79,520,268,s ext,179.05,1.37
5,0.8,201.14,-15.15,504,264,s ext,176.99,2.11
6,1,201.08,-14.19,448,168,s ext,176.34,0.96
7,1.2,199.74,-12.05,488,216,s ext,173.95,2.53
8,1.4,199.68,-11.54,512,176,s ext,173.59,0.52
9,1.6,197.08,-7.71,552,224,s ext,169.17,4.63
10,1.8,194.61,-4.44,496,296,s ext,165.22,4.09
11,2,189.92,0.82,568,272,south,158.3,7.05
12,2.2,184.29,7.38,632,328,south,149.86,8.65
13,2.4,177.94,15.09,616,392,south,140.18,9.99
14,2.6,173.88,19.59,668,276,south,134.27,6.06
15,2.8,169.08,25.26,692,344,south,127.1,7.43
16,3,165.36,29.35,688,268,south,121.74,5.53
17,3.2,162.74,32.6,604,356,south,117.76,4.18
18,3.4,157.78,38.83,660,384,south,110.25,7.96
19,3.6,155.63,42.44,724,384,south,106.54,4.2
20,3.8,152.95,47.15,724,304,south,101.86,5.43
21,4,150.69,52.45,788,424,south,97.35,5.76
22,4.2,148.41,56.97,780,376,east,93.3,5.07
23,4.4,146.1,63.25,824,508,east,88.64,6.68
24,4.6,142.68,69.94,880,464,east,83.01,7.52
25,4.8,139.73,76.29,852,556,east,78.11,7
26,5,136.26,83.36,892,552,east,72.87,7.88
27,5.2,132.69,89.91,872,540,east,68.13,7.46
28,5.4,131.05,95.09,876,484,east,65.92,5.43
29,5.6,129.09,99.92,876,560,east,63.72,5.22
30,5.8,127.35,105.21,840,564,east,62.01,5.56
31,6,126.56,110.33,868,604,east,61.69,5.18
32,6.2,126.68,114.75,860,432,east,62.44,4.42
33,6.4,127,119.09,852,624,east,63.65,4.36
34,6.6,128.13,122.99,852,592,east,65.77,4.05
35,6.8,130.96,127.66,868,616,east,69.88,5.46
36,7,134.55,131.53,860,544,east,74.53,5.28
37,7.2,138.17,134.94,808,556,east,79.13,4.97
38,7.4,140.89,137.28,784,536,east,82.52,3.59
39,7.6,143.98,138.64,764,596,east,85.89,3.37
40,7.8,146.2,137.4,804,400,east,87.51,2.55
41,8,147.04,135.79,760,364,east,87.73,1.82
42,8.2,147.97,131.68,776,528,east,87.32,4.21
43,8.4,149.1,127.12,740,412,east,87.06,4.69
44,8.6,149.98,123.81,856,412,east,87.1,3.43
45,8.8,151.65,119.52,728,520,east,87.87,4.6
46,9,151.29,112.64,712,608,reveral larger,86.51,6.89
47,9.2,149.82,108.64,748,468,reveral larger,84.65,4.26
48,9.4,147.85,103.47,784,436,platform reversal,82.45,5.53
49,9.6,145.32,99.58,788,436,platform reversal,79.96,4.65
50,9.8,142.69,98.09,880,444,platform reversal,77.39,3.03
51,10,140.11,96.74,828,420,platform reversal,74.87,2.91
52,10.2,135.99,97.27,840,532,reveral larger,70.73,4.15
53,10.4,133.15,98.76,904,496,reveral larger,67.83,3.21
54,10.6,130.28,100.93,924,412,east,64.89,3.6
55,10.8,128.14,103.01,856,508,east,62.74,2.98
56,11,126.07,104.93,844,588,east,60.72,2.83
57,11.2,125.3,107.76,768,492,east,60.15,2.93
58,11.4,124.62,111.21,888,480,east,59.88,3.52
59,11.6,124.79,116.18,872,600,east,60.85,4.97
60,11.8,123.68,119.14,840,408,east,60.45,3.16
61,12,123.17,120.91,836,340,east,60.43,1.84
62,12.2,123.55,124.27,828,376,east,61.8,3.38
63,12.4,123.08,125.97,836,512,north,61.87,1.76
64,12.6,123.27,127.29,800,420,north,62.48,1.34
65,12.8,123.57,129.27,832,440,north,63.47,2.01
66,13,123.79,130.59,880,424,north,64.16,1.34
67,13.2,124.27,133.23,768,680,north,65.65,2.68
68,13.4,124.65,135.21,808,560,north,66.84,2.02
69,13.6,123.44,137.1,900,332,north,66.61,2.24
70,13.8,123.03,139.34,784,452,north,67.33,2.28
71,14,122.69,142.24,772,588,north,68.51,2.92
72,14.2,124.17,145.27,816,452,north,71.39,3.37
73,14.4,126.06,149.71,836,548,north,75.45,4.82
74,14.6,130.07,153.83,780,416,north,81.12,5.75
75,14.8,134.69,158.91,696,428,north,87.83,6.87
76,15,136.42,160.91,716,492,north,90.41,2.65
77,15.2,139.51,163.57,656,652,north,94.47,4.07
78,15.4,143.09,164.77,640,496,north,98.07,3.77
79,15.6,143.7,163.95,708,276,north,98.1,1.02
80,15.8,143.59,161.66,704,356,north,96.67,2.3
81,16,140.45,156.59,736,400,north,91.21,5.96
82,16.2,135.21,149.8,736,488,north,83.14,8.58
83,16.4,129.88,143.6,748,524,north,75.39,8.17
84,16.6,125.06,137.2,896,564,north,68.09,8.02
85,16.8,120.11,130.92,880,688,north,60.91,7.99
86,17,115.87,125.15,936,640,north,54.81,7.15
87,17.2,112.23,119.81,876,636,north,49.65,6.47
88,17.4,108.36,115.27,948,632,north,44.65,5.96
89,17.6,105.48,111.14,1000,596,north,40.94,5.04
90,17.8,102.05,108.23,1036,660,north,37.11,4.5
91,18,98.8,104.84,956,680,west,33.49,4.7
92,18.2,95.43,102.62,1028,624,west,30.02,4.03
93,18.4,92.04,100.34,1060,568,west,26.7,4.08
94,18.6,87.93,98.45,980,672,west,22.67,4.53
95,18.8,83.69,97,896,588,west,18.62,4.49
96,19,79.98,95.51,880,632,west,15.34,4
97,19.2,76.76,96.1,904,640,west,12.1,3.27
98,19.4,73.41,98.23,832,688,west,8.3,3.96
99,19.6,71.13,101.63,860,516,west,5.76,4.09
100,19.8,68.49,106.12,916,576,platform larger,3.95,5.22
101,20,66.56,111.9,896,564,west,5.09,6.09
102,20.2,64.11,117.97,852,620,west,8.35,6.54
103,20.4,61.79,124.21,776,564,west,13.52,6.66
104,20.6,60.8,129.32,840,480,west,18.31,5.21
105,20.8,60.28,134.1,824,584,west,22.98,4.81
106,21,60.6,136.92,772,572,west,25.82,2.83
107,21.2,63.01,138.18,656,572,north,27.41,2.73
108,21.4,66.52,137.72,788,468,north,27.73,3.54
109,21.6,72.19,134.82,840,564,north,27.01,6.36
110,21.8,78.43,132.22,836,572,north,28.26,6.76
111,22,83.97,129.54,820,512,north,29.86,6.16
112,22.2,90.18,126.65,856,604,north,32.87,6.85
113,22.4,94.96,125.49,860,516,north,36.12,4.92
114,22.6,99.5,125.23,972,592,north,39.9,4.54
115,22.8,103.94,125.84,920,644,north,44.12,4.48
116,23,108.37,127.94,888,576,north,49.02,4.91
117,23.2,112.27,130.76,904,592,north,53.77,4.81
118,23.4,116.58,135.13,868,644,north,59.63,6.14
119,23.6,119.75,140.52,820,528,north,65.1,6.25
120,23.8,122.17,144.49,824,508,north,69.29,4.65
121,24,122.94,149.14,796,540,north,72.59,4.71
122,24.2,122.36,152.12,860,408,north,73.87,3.04
123,24.4,121.73,155.85,716,480,north,75.63,3.78
124,24.6,120.77,158.26,772,272,north,76.42,2.59
125,24.8,121.01,161.1,708,728,north,78.48,2.85
126,25,124.04,164.78,724,424,north,83.19,4.76
127,25.2,127.2,167.86,696,460,north,87.6,4.42
128,25.4,130.43,170.31,728,472,north,91.64,4.05
129,25.6,135.56,174.18,684,540,north,98.04,6.43
130,25.8,138.95,176.12,616,500,north,101.86,3.9
131,26,142.16,177.37,588,388,north,105.11,3.45
132,26.2,146.39,177.84,640,300,north,108.64,4.25
133,26.4,150.09,177.68,652,364,north,111.41,3.7
134,26.6,153.11,176.87,676,400,north,113.31,3.13
135,26.8,152.92,174.53,668,272,north,111.76,2.35
136,27,154.46,173.8,652,272,north,112.59,1.71
137,27.2,157.24,173.95,740,360,north,114.92,2.78
138,27.4,158.98,174.09,708,224,north,116.41,1.75
139,27.6,161.44,174.35,588,592,north,118.56,2.47
140,27.8,160.06,171.12,588,600,north,115.6,3.51
141,28,156.79,166.94,692,320,north,110.55,5.31
142,28.2,152.57,162.05,712,412,north,104.35,6.46
143,28.4,146.49,155.92,712,448,north,95.95,8.63
144,28.6,139.63,148.91,772,460,north,86.48,9.81
145,28.8,134.68,143.77,816,436,north,79.66,7.13
146,29,128.75,136.53,828,596,north,71.11,9.36
147,29.2,124.47,130.27,848,564,north,64.67,7.58
148,29.4,121.52,124.72,856,600,north,60,6.29
149,29.6,119.02,119.41,940,596,east,56.01,5.87
150,29.8,116.88,114.31,948,728,east,52.73,5.53
151,30,112.58,108.86,896,820,east,47.63,6.95
152,30.2,108.72,103.24,996,796,east,43.33,6.81
153,30.4,105.61,98.58,968,804,south,40.32,5.61
154,30.6,102.5,93.99,1032,720,south,37.67,5.54
155,30.8,99.18,89.96,924,764,south,35.33,5.22
156,31,94.25,86.16,932,912,south,32,6.22
157,31.2,88.91,83.19,928,740,south,28.37,6.12
158,31.4,84.02,81.21,960,616,south,25.34,5.27
159,31.6,77.49,78.27,828,708,south,22.27,7.16
160,31.8,74.55,77.04,860,528,south,21.29,3.19
161,32,70.7,77.88,808,772,west,18.51,3.94
162,32.2,68.94,79.06,832,504,west,16.57,2.11
163,32.4,67.57,82.64,852,580,west,12.82,3.84
164,32.6,66.16,88.12,832,676,west,7.4,5.66
165,32.8,64.98,93.44,836,604,platform larger,2.85,5.46
166,33,63.49,97.36,764,480,platform,0,4.19
