Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00117.trk
Object,0
Samples,450
treatment,3,
cage,42,
mark,2,
id,82,
trial,1,
date,2009-07-27 14:46:25.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,98.74,16.21,504.00,148.00,s ext,86.04,-
2,0.20,98.74,16.21,564.00,316.00,s ext,86.04,0.00
3,0.40,102.47,15.14,580.00,480.00,s ext,88.71,3.88
4,0.60,111.91,12.51,612.00,584.00,s ext,95.76,9.80
5,0.80,121.66,9.21,576.00,580.00,s ext,103.87,10.30
6,1.00,134.19,6.63,528.00,720.00,s ext,113.53,12.80
7,1.20,143.03,4.16,560.00,616.00,s ext,121.18,9.18
8,1.40,151.01,2.38,544.00,552.00,s ext,127.93,8.17
9,1.60,161.29,-1.81,480.00,496.00,s ext,138.17,11.10
10,1.80,167.12,-3.69,488.00,512.00,s ext,143.70,6.13
11,2.00,176.06,-7.62,544.00,568.00,s ext,152.95,9.76
12,2.20,183.10,-11.06,476.00,548.00,s ext,160.51,7.83
13,2.40,185.98,-10.89,524.00,568.00,s ext,162.58,2.89
14,2.60,193.98,-15.89,352.00,484.00,s ext,171.93,9.44
15,2.80,200.25,-20.13,412.00,508.00,s ext,179.46,7.56
16,3.00,203.58,-21.38,372.00,560.00,s ext,182.83,3.56
17,3.20,207.95,-24.29,440.00,580.00,s ext,188.05,5.24
18,3.40,211.97,-26.81,404.00,508.00,s ext,192.76,4.75
19,3.60,214.14,-27.45,456.00,636.00,s ext,194.84,2.26
20,3.80,214.47,-25.94,432.00,704.00,s ext,194.14,1.55
21,4.00,215.69,-25.15,360.00,600.00,s ext,194.59,1.45
22,4.20,212.10,-18.96,500.00,508.00,e ext,187.93,7.16
23,4.40,210.84,-14.65,512.00,644.00,e ext,184.31,4.48
24,4.60,207.33,-6.66,508.00,676.00,e ext,176.74,8.73
25,4.80,206.33,-1.06,476.00,592.00,e ext,172.70,5.69
26,5.00,203.14,12.41,416.00,724.00,e ext,162.72,13.84
27,5.20,200.05,23.47,516.00,572.00,e ext,154.54,11.49
28,5.40,196.93,38.98,448.00,612.00,e ext,144.91,15.82
29,5.60,193.84,53.67,440.00,616.00,e ext,136.63,15.01
30,5.80,191.29,70.75,416.00,616.00,e ext,129.34,17.27
31,6.00,190.11,88.06,448.00,600.00,e ext,125.37,17.34
32,6.20,190.14,109.84,464.00,672.00,e ext,124.96,21.79
33,6.40,191.41,131.19,484.00,740.00,e ext,129.14,21.39
34,6.60,192.61,143.42,452.00,576.00,e ext,133.41,12.29
35,6.80,193.53,154.52,432.00,580.00,e ext,137.83,11.14
36,7.00,196.63,168.07,428.00,556.00,e ext,145.95,13.90
37,7.20,200.22,182.00,476.00,536.00,e ext,155.52,14.39
38,7.40,202.94,192.16,528.00,660.00,e ext,163.02,10.51
39,7.60,211.14,209.84,492.00,620.00,e ext,179.64,19.50
40,7.80,215.22,218.40,520.00,628.00,e ext,187.95,9.48
41,8.00,220.93,227.52,496.00,688.00,e ext,197.96,10.76
42,8.20,224.45,232.38,500.00,628.00,e ext,203.69,5.99
43,8.40,225.20,233.19,500.00,736.00,e ext,204.78,1.10
44,8.60,226.07,233.89,560.00,684.00,n ext,205.90,1.12
45,8.80,224.44,231.87,504.00,696.00,n ext,203.38,2.59
46,9.00,223.36,230.74,456.00,592.00,n ext,201.83,1.57
47,9.20,218.21,226.16,556.00,748.00,n ext,194.97,6.89
48,9.40,215.11,223.93,568.00,596.00,n ext,191.14,3.83
49,9.60,208.73,219.76,472.00,688.00,n ext,183.54,7.62
50,9.80,203.74,216.88,432.00,592.00,n ext,177.82,5.77
51,10.00,195.61,211.96,404.00,644.00,n ext,168.38,9.50
52,10.20,188.51,207.83,388.00,448.00,n ext,160.25,8.21
53,10.40,180.71,203.16,488.00,364.00,n ext,151.24,9.09
54,10.60,169.21,196.87,552.00,472.00,n ext,138.35,13.11
55,10.80,157.93,191.45,680.00,488.00,n ext,126.24,12.52
56,11.00,141.19,184.06,652.00,660.00,n ext,108.89,18.30
57,11.20,121.81,177.72,644.00,752.00,n ext,90.91,20.40
58,11.40,106.73,174.32,756.00,728.00,north,78.97,15.45
59,11.60,87.95,171.76,736.00,756.00,north,67.13,18.96
60,11.80,72.04,171.57,716.00,700.00,north,61.95,15.91
61,12.00,55.14,173.25,712.00,828.00,north,62.08,16.98
62,12.20,45.10,172.97,676.00,812.00,north,62.81,10.05
63,12.40,38.03,172.81,792.00,780.00,north,64.29,7.07
64,12.60,37.22,168.25,840.00,832.00,north,60.18,4.64
65,12.80,39.71,160.38,776.00,880.00,north,51.93,8.25
66,13.00,40.45,153.34,768.00,872.00,west,45.04,7.08
67,13.20,42.41,143.55,792.00,904.00,west,35.20,9.98
68,13.40,41.35,134.11,764.00,988.00,west,27.05,9.50
69,13.60,38.07,123.95,772.00,960.00,west,21.31,10.67
70,13.80,32.92,114.07,784.00,820.00,west,20.83,11.14
71,14.00,27.02,105.08,720.00,800.00,west,24.85,10.76
72,14.20,19.98,97.63,608.00,664.00,w ext,32.09,10.24
73,14.40,17.50,94.81,616.00,224.00,w ext,34.85,3.76
74,14.60,14.94,91.80,240.00,400.00,w ext,37.86,3.95
75,14.80,19.11,97.32,368.00,384.00,w ext,32.98,6.92
76,15.00,16.32,98.20,316.00,212.00,w ext,35.67,2.93
77,15.20,14.84,103.63,440.00,276.00,w ext,37.02,5.62
78,15.40,13.17,109.23,452.00,324.00,w ext,39.01,5.85
79,15.60,-,-,-,-,-,-,-
80,15.80,13.23,123.28,360.00,360.00,w ext,42.48,-
81,16.00,12.29,127.18,516.00,260.00,w ext,44.88,4.02
82,16.20,11.04,134.99,404.00,344.00,w ext,49.74,7.90
83,16.40,11.33,136.83,328.00,324.00,w ext,50.52,1.87
84,16.60,13.35,132.85,292.00,252.00,w ext,46.65,4.46
85,16.80,14.41,129.03,400.00,244.00,w ext,43.82,3.96
86,17.00,15.41,121.43,548.00,364.00,w ext,39.79,7.67
87,17.20,17.84,108.31,612.00,496.00,w ext,34.26,13.34
88,17.40,18.67,89.70,604.00,520.00,w ext,34.65,18.63
89,17.60,17.64,74.80,548.00,440.00,w ext,41.21,14.93
90,17.80,15.64,57.18,600.00,548.00,w ext,53.26,17.74
91,18.00,11.20,38.34,512.00,600.00,w ext,70.20,19.36
92,18.20,7.35,24.01,504.00,544.00,w ext,84.04,14.83
93,18.40,6.70,17.89,552.00,616.00,w ext,89.52,6.16
94,18.60,3.64,9.89,624.00,560.00,w ext,97.93,8.56
95,18.80,0.32,2.72,608.00,656.00,w ext,105.78,7.90
96,19.00,-3.42,-3.48,636.00,652.00,w ext,113.02,7.24
97,19.20,-5.56,-7.10,616.00,700.00,s ext,117.23,4.21
98,19.40,-5.66,-7.95,584.00,560.00,s ext,118.01,0.85
99,19.60,-2.69,-6.01,636.00,636.00,s ext,114.84,3.54
100,19.80,1.57,-3.87,608.00,684.00,s ext,110.86,4.77
101,20.00,6.93,-1.29,612.00,636.00,s ext,106.02,5.95
102,20.20,13.15,0.02,552.00,644.00,s ext,102.06,6.35
103,20.40,22.76,3.49,536.00,536.00,s ext,95.10,10.22
104,20.60,34.42,5.86,536.00,640.00,s ext,89.29,11.90
105,20.80,46.54,9.04,604.00,620.00,s ext,83.90,12.53
106,21.00,60.56,10.60,596.00,648.00,s ext,81.81,14.11
107,21.20,77.13,10.87,460.00,696.00,s ext,83.73,16.57
108,21.40,92.24,11.10,476.00,584.00,s ext,88.06,15.12
109,21.60,107.38,9.82,544.00,612.00,s ext,95.75,15.19
110,21.80,123.93,7.81,552.00,616.00,s ext,106.33,16.67
111,22.00,140.16,4.05,464.00,608.00,s ext,119.36,16.65
112,22.20,155.26,-0.16,548.00,596.00,s ext,132.72,15.68
113,22.40,167.83,-3.22,504.00,644.00,s ext,143.90,12.94
114,22.60,178.21,-5.93,512.00,712.00,s ext,153.45,10.72
115,22.80,192.74,-14.40,564.00,652.00,s ext,170.02,16.82
116,23.00,203.49,-21.77,524.00,576.00,s ext,183.00,13.03
117,23.20,209.34,-25.13,516.00,568.00,s ext,189.66,6.75
118,23.40,214.44,-28.46,464.00,532.00,s ext,195.71,6.09
119,23.60,214.88,-27.11,484.00,620.00,s ext,195.20,1.42
120,23.80,215.00,-25.30,548.00,560.00,s ext,194.15,1.82
121,24.00,212.35,-19.75,508.00,712.00,e ext,188.62,6.15
122,24.20,210.84,-14.65,512.00,580.00,e ext,184.31,5.31
123,24.40,209.39,-8.66,552.00,560.00,e ext,179.58,6.17
124,24.60,204.68,4.78,492.00,676.00,e ext,168.09,14.24
125,24.80,201.10,16.73,520.00,596.00,e ext,158.76,12.47
126,25.00,198.28,29.45,464.00,584.00,e ext,150.20,13.03
127,25.20,193.81,45.88,468.00,468.00,e ext,139.38,17.03
128,25.40,190.98,64.48,512.00,588.00,e ext,130.59,18.81
129,25.60,188.32,87.77,476.00,628.00,e ext,123.61,23.45
130,25.80,187.33,110.74,476.00,584.00,e ext,122.21,22.99
131,26.00,189.99,135.96,548.00,568.00,e ext,128.86,25.36
