Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00121.trk
Object,0
Samples,407
treatment,4,
cage,50,
mark,1,
id,72,
trial,1,
date,2009-07-27 14:57:39.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,89.74,17.93,632.00,308.00,s ext,80.79,-
2,0.20,86.21,18.63,636.00,292.00,s ext,78.91,3.59
3,0.40,84.50,17.52,648.00,196.00,s ext,79.37,2.04
4,0.60,82.74,17.34,624.00,232.00,s ext,78.98,1.77
5,0.80,82.75,19.23,604.00,268.00,s ext,77.19,1.89
6,1.00,81.06,19.96,564.00,192.00,s ext,75.97,1.85
7,1.20,77.63,19.48,700.00,296.00,s ext,75.49,3.46
8,1.40,75.83,18.28,668.00,280.00,s ext,76.22,2.17
9,1.60,72.22,16.74,660.00,352.00,s ext,77.00,3.93
10,1.80,66.89,15.67,684.00,536.00,s ext,77.29,5.44
11,2.00,59.71,13.92,696.00,540.00,s ext,78.46,7.39
12,2.20,46.93,9.98,656.00,712.00,s ext,82.92,13.37
13,2.40,34.96,6.81,568.00,704.00,s ext,88.24,12.39
14,2.60,27.55,5.37,592.00,624.00,s ext,91.71,7.55
15,2.80,17.72,2.31,700.00,660.00,s ext,98.09,10.30
16,3.00,7.71,-1.85,532.00,840.00,s ext,106.15,10.84
17,3.20,3.70,-3.04,648.00,652.00,s ext,109.10,4.18
18,3.40,-0.37,-4.76,572.00,724.00,s ext,112.60,4.42
19,3.60,-3.23,-6.33,600.00,716.00,s ext,115.39,3.26
20,3.80,-6.52,-8.59,556.00,804.00,s ext,119.00,3.99
21,4.00,-6.29,-7.65,572.00,640.00,s ext,118.08,0.97
22,4.20,-2.71,-2.34,548.00,832.00,w ext,111.68,6.41
23,4.40,-0.94,1.31,648.00,676.00,w ext,107.64,4.05
24,4.60,3.32,10.01,592.00,872.00,w ext,97.99,9.69
25,4.80,6.72,20.05,596.00,764.00,w ext,87.69,10.60
26,5.00,10.62,34.35,620.00,728.00,w ext,73.72,14.82
27,5.20,13.69,51.13,696.00,764.00,w ext,58.89,17.06
28,5.40,14.76,71.16,628.00,812.00,w ext,45.53,20.06
29,5.60,14.94,91.80,660.00,800.00,w ext,37.86,20.64
30,5.80,13.75,111.38,616.00,868.00,w ext,38.78,19.61
31,6.00,11.27,131.12,676.00,884.00,w ext,47.58,19.90
32,6.20,7.52,150.40,696.00,900.00,w ext,61.72,19.64
33,6.40,2.63,168.59,668.00,940.00,w ext,77.94,18.84
34,6.60,-4.12,185.85,724.00,888.00,w ext,95.51,18.53
35,6.80,-9.21,198.50,656.00,916.00,w ext,108.68,13.64
36,7.00,-15.57,210.57,660.00,876.00,w ext,122.20,13.64
37,7.20,-18.02,215.63,512.00,836.00,w ext,127.75,5.62
38,7.40,-18.81,217.94,592.00,896.00,n ext,130.11,2.45
39,7.60,-17.68,217.91,652.00,828.00,n ext,129.45,1.13
40,7.80,-14.67,216.25,636.00,808.00,n ext,126.40,3.44
41,8.00,-10.83,214.06,684.00,664.00,n ext,122.48,4.43
42,8.20,-6.12,212.42,668.00,736.00,n ext,118.61,4.99
43,8.40,4.06,207.00,664.00,788.00,n ext,108.91,11.53
44,8.60,16.30,203.09,584.00,792.00,n ext,100.17,12.86
45,8.80,33.71,197.17,616.00,776.00,n ext,88.91,18.39
46,9.00,53.48,193.95,624.00,792.00,n ext,82.83,20.03
47,9.20,74.88,190.70,652.00,772.00,n ext,81.24,21.65
48,9.40,98.85,190.30,656.00,844.00,n ext,88.56,23.97
49,9.60,123.56,192.42,660.00,916.00,n ext,103.49,24.81
50,9.80,150.40,197.92,612.00,928.00,n ext,125.18,27.39
51,10.00,169.76,202.80,656.00,860.00,n ext,142.62,19.97
52,10.20,185.99,208.81,656.00,936.00,n ext,158.89,17.30
53,10.40,197.58,213.28,620.00,908.00,n ext,170.75,12.43
54,10.60,208.73,219.76,624.00,772.00,n ext,183.54,12.90
55,10.80,217.79,226.10,620.00,836.00,n ext,194.59,11.05
56,11.00,223.90,231.29,580.00,800.00,n ext,202.60,8.02
57,11.20,223.77,231.23,732.00,920.00,n ext,202.45,0.15
58,11.40,225.66,233.59,668.00,920.00,n ext,205.39,3.03
59,11.60,222.63,230.25,668.00,864.00,e ext,200.96,4.51
60,11.80,218.68,224.45,684.00,824.00,e ext,194.32,7.02
61,12.00,212.47,213.46,656.00,876.00,e ext,182.83,12.62
62,12.20,205.31,197.45,636.00,916.00,e ext,167.86,17.54
63,12.40,200.22,182.00,672.00,900.00,e ext,155.52,16.27
64,12.60,195.65,164.23,632.00,752.00,e ext,143.47,18.35
65,12.80,190.22,145.07,596.00,684.00,e ext,131.63,19.92
66,13.00,186.49,124.25,596.00,664.00,e ext,123.01,21.14
67,13.20,183.02,105.01,712.00,676.00,e ext,117.65,19.55
68,13.40,182.50,85.01,636.00,684.00,e ext,118.14,20.01
69,13.60,183.15,65.74,716.00,680.00,e ext,122.72,19.28
70,13.80,185.53,45.87,732.00,760.00,e ext,131.72,20.01
71,14.00,190.88,25.39,712.00,876.00,e ext,145.58,21.17
72,14.20,200.52,3.23,696.00,936.00,e ext,165.49,24.16
73,14.40,209.76,-13.56,548.00,772.00,e ext,182.79,19.17
74,14.60,213.48,-20.93,600.00,700.00,e ext,190.24,8.25
75,14.80,215.00,-25.30,576.00,632.00,s ext,194.15,4.62
76,15.00,213.43,-25.27,580.00,732.00,s ext,192.91,1.57
77,15.20,210.35,-24.13,672.00,740.00,s ext,189.80,3.29
78,15.40,206.51,-23.45,676.00,908.00,s ext,186.40,3.90
79,15.60,198.75,-18.95,660.00,824.00,s ext,177.55,8.97
80,15.80,190.28,-14.45,604.00,768.00,s ext,168.16,9.59
81,16.00,179.87,-9.09,664.00,748.00,s ext,156.78,11.70
