Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00103.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,1,,,,,,,
cage,49,,,,,,,
mark,2,,,,,,,
id,111,,,,,,,
trial,3,,,,,,,
date,24:45.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,74.2,182.78,544,380,n ext,73.36,-
2,0.2,70.7,185.78,460,348,n ext,75.62,4.61
3,0.4,59.79,194.48,236,480,n ext,83.26,13.95
4,0.6,49.64,194.83,284,400,n ext,83.93,10.15
5,0.8,45.66,194.19,368,372,n ext,83.7,4.03
6,1,41.94,192.12,360,472,n ext,82.21,4.26
7,1.2,42.1,189.05,492,396,n ext,79.16,3.07
8,1.4,39.19,187.21,384,364,n ext,77.94,3.44
9,1.6,34.79,187.63,400,312,n ext,79.42,4.42
10,1.8,32.69,187.89,424,336,n ext,80.27,2.11
11,2,30.14,189.68,440,320,n ext,82.75,3.12
12,2.2,31.22,190.47,404,332,n ext,83.17,1.34
13,2.4,38.53,186.78,424,308,n ext,77.66,8.19
14,2.6,43.47,183.53,452,300,north,73.49,5.91
15,2.8,48.24,180.45,516,288,north,69.75,5.67
16,3,52.84,177.54,544,268,north,66.46,5.44
17,3.2,57.98,173.85,584,288,north,62.62,6.33
18,3.4,61.45,170.74,600,248,north,59.6,4.66
19,3.6,67.45,167.11,644,364,north,56.67,7.01
20,3.8,71.8,164.03,592,276,north,54.55,5.33
21,4,73.63,162.97,660,204,north,53.95,2.11
22,4.2,78.91,159.98,576,228,north,52.74,6.07
23,4.4,79.34,159.19,688,192,north,52.17,0.9
24,4.6,81.82,156.72,664,320,north,50.91,3.5
25,4.8,83.73,152.95,688,472,north,48.45,4.23
26,5,83.69,148.74,760,504,north,44.82,4.2
27,5.2,83.73,144.64,820,524,north,41.43,4.11
28,5.4,82.35,140.12,836,672,north,36.97,4.72
29,5.6,80.26,134.53,844,784,north,31.2,5.97
30,5.8,78.24,129.63,880,756,north,26.06,5.3
31,6,76.42,124.58,992,776,north,21.03,5.36
32,6.2,73.95,119.31,884,788,west,15.55,5.82
33,6.4,72.63,113.47,880,676,west,10.93,5.99
34,6.6,70.91,107.17,840,672,west,6.51,6.53
35,6.8,68.78,98.71,844,828,platform larger,3.71,8.73
36,7,66.98,91.64,804,584,west,5.54,7.29
37,7.2,65.16,84.54,832,644,west,9.92,7.34
