Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00018.trk
Object,0
Samples,450
treatment,3,
cage,27,
mark,1,
id,91,
trial,2,
date,2009-07-26 10:58:50.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,207.82,215.23,448.00,276.00,n ext,180.10,-
2,0.20,212.60,220.11,588.00,620.00,n ext,186.85,6.83
3,0.40,213.06,220.71,620.00,360.00,n ext,187.57,0.76
4,0.60,216.31,224.00,596.00,216.00,n ext,192.15,4.62
5,0.80,214.96,222.93,544.00,324.00,n ext,190.42,1.73
6,1.00,208.94,217.69,536.00,560.00,n ext,182.46,7.98
7,1.20,201.02,210.75,600.00,440.00,n ext,171.97,10.53
8,1.40,193.36,204.25,680.00,336.00,n ext,161.95,10.05
9,1.60,187.58,199.42,748.00,300.00,n ext,154.44,7.53
10,1.80,181.24,193.94,784.00,404.00,n ext,146.09,8.38
11,2.00,173.66,187.66,852.00,324.00,north,136.26,9.85
12,2.20,163.00,179.08,868.00,648.00,north,122.59,13.69
13,2.40,152.63,172.21,860.00,616.00,north,110.17,12.44
14,2.60,139.03,165.15,908.00,680.00,north,95.01,15.32
15,2.80,125.90,159.89,892.00,824.00,north,81.41,14.15
16,3.00,110.59,157.23,896.00,844.00,north,68.26,15.54
17,3.20,94.85,157.73,824.00,728.00,north,58.56,15.75
18,3.40,78.46,160.77,912.00,856.00,north,53.33,16.67
19,3.60,63.31,166.65,856.00,800.00,north,55.67,16.25
20,3.80,46.53,174.29,848.00,800.00,north,63.87,18.44
21,4.00,29.21,184.80,836.00,788.00,north,78.45,20.26
22,4.20,10.59,197.83,752.00,708.00,n ext,97.76,22.72
23,4.40,-0.68,206.37,612.00,420.00,n ext,110.64,14.14
24,4.60,-5.04,209.57,600.00,340.00,n ext,115.62,5.41
25,4.80,-9.38,212.91,528.00,264.00,n ext,120.74,5.48
26,5.00,-12.02,214.25,576.00,336.00,n ext,123.28,2.96
27,5.20,-8.95,210.93,592.00,296.00,n ext,118.83,4.53
