Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00065.trk
Object,0
Samples,450
treatment,1,
cage,43,
mark,1,
id,75,
trial,1,
date,2009-07-26 13:56:02.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,105.99,14.98,516.00,168.00,s ext,90.58,-
2,0.20,108.04,13.85,484.00,192.00,s ext,92.60,2.34
3,0.40,110.44,11.63,484.00,312.00,s ext,95.74,3.27
4,0.60,112.24,11.46,560.00,236.00,s ext,96.83,1.82
5,0.80,116.23,9.99,528.00,256.00,s ext,100.19,4.25
6,1.00,114.05,11.27,520.00,184.00,s ext,97.94,2.53
7,1.20,116.23,9.99,596.00,100.00,s ext,100.19,2.53
8,1.40,117.64,10.82,620.00,192.00,s ext,100.27,1.64
9,1.60,117.24,11.89,560.00,268.00,s ext,99.16,1.14
10,1.80,114.37,15.25,544.00,360.00,s ext,94.78,4.42
11,2.00,115.72,16.07,528.00,280.00,s ext,94.85,1.58
12,2.20,115.35,17.09,576.00,184.00,s ext,93.80,1.09
13,2.40,116.65,17.89,512.00,264.00,s ext,93.89,1.52
14,2.60,117.53,19.70,580.00,284.00,south,92.96,2.00
15,2.80,121.16,18.16,584.00,228.00,south,96.39,3.95
16,3.00,122.35,18.90,556.00,244.00,south,96.54,1.40
17,3.20,123.95,18.60,568.00,188.00,south,97.78,1.63
18,3.40,126.02,17.23,548.00,236.00,south,100.16,2.48
19,3.60,127.14,17.93,644.00,352.00,south,100.34,1.32
20,3.80,127.14,17.93,564.00,248.00,south,100.34,0.00
21,4.00,126.65,18.97,584.00,220.00,south,99.23,1.15
22,4.20,128.73,17.57,652.00,380.00,south,101.66,2.51
23,4.40,128.22,18.62,580.00,320.00,south,100.53,1.17
24,4.60,130.84,16.12,612.00,288.00,south,104.14,3.62
25,4.80,130.84,16.12,644.00,176.00,south,104.14,0.00
26,5.00,129.24,16.51,600.00,284.00,south,102.79,1.65
27,5.20,129.24,16.51,628.00,172.00,south,102.79,0.00
28,5.40,131.93,13.96,664.00,212.00,s ext,106.47,3.70
29,5.60,131.38,15.05,604.00,172.00,s ext,105.30,1.21
30,5.80,130.82,13.29,556.00,208.00,s ext,106.27,1.85
31,6.00,130.75,10.40,632.00,268.00,s ext,108.43,2.88
32,6.20,131.91,11.10,608.00,184.00,s ext,108.64,1.35
33,6.40,132.48,12.88,672.00,360.00,s ext,107.66,1.87
34,6.60,133.00,14.63,632.00,392.00,s ext,106.69,1.83
35,6.80,133.00,14.63,664.00,352.00,s ext,106.69,0.00
36,7.00,133.00,14.63,672.00,360.00,s ext,106.69,0.00
37,7.20,134.62,14.20,700.00,236.00,s ext,108.09,1.67
38,7.40,136.23,13.74,624.00,204.00,s ext,109.52,1.68
39,7.60,135.64,14.84,676.00,404.00,south,108.31,1.25
40,7.80,134.04,15.28,560.00,284.00,south,106.90,1.66
41,8.00,138.46,12.16,656.00,384.00,s ext,112.19,5.41
42,8.20,138.46,12.16,636.00,196.00,s ext,112.19,0.00
43,8.40,139.09,11.04,672.00,284.00,s ext,113.44,1.28
44,8.60,139.72,9.91,704.00,160.00,s ext,114.70,1.29
45,8.80,138.68,9.28,712.00,160.00,s ext,114.46,1.22
46,9.00,138.68,9.28,672.00,168.00,s ext,114.46,0.00
47,9.20,139.72,9.91,680.00,216.00,s ext,114.70,1.22
48,9.40,138.68,9.28,600.00,384.00,s ext,114.46,1.22
