Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00140.trk,,,,,,,
Object,0,,,,,,,
Samples,43,,,,,,,
treatment,2,,,,,,,
cage,53,,,,,,,
mark,1,,,,,,,
id,63,,,,,,,
trial,4,,,,,,,
date,59:18.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,210.54,-18.89,396,860,s ext,186.66,-
2,0.2,207.28,-16.07,364,432,s ext,182.36,4.31
3,0.4,201.21,-9.1,512,324,s ext,173.29,9.24
4,0.6,197.81,-5.85,604,252,s ext,168.61,4.7
5,0.8,192.1,-0.03,704,348,south,160.55,8.15
6,1,186.51,4.91,676,460,south,153.11,7.46
7,1.2,183.16,7.75,660,240,south,148.72,4.39
8,1.4,178.69,11.4,656,324,south,142.96,5.77
9,1.6,175.34,14.02,724,252,south,138.71,4.26
10,1.8,173.11,15.72,696,228,south,135.9,2.81
11,2,169.75,18.18,724,244,south,131.74,4.16
12,2.2,167.51,19.76,708,296,south,129,2.74
13,2.4,161.06,24.75,728,380,south,120.85,8.15
14,2.6,154.73,29.31,780,372,south,113.05,7.8
15,2.8,145.66,35.63,684,496,south,102,11.06
16,3,139.63,39.16,804,408,south,95.06,6.99
17,3.2,130.47,43.42,828,520,south,85.21,10.11
18,3.4,123.17,47.11,856,532,south,77.23,8.17
19,3.6,115.08,50.32,792,568,south,68.92,8.71
20,3.8,108.08,53.45,848,560,south,61.57,7.66
21,4,101.47,55.93,896,648,south,55.03,7.06
22,4.2,96.11,59.35,888,608,south,48.81,6.36
23,4.4,92.2,63.12,952,648,south,43.39,5.43
24,4.6,88.77,66.56,940,604,south,38.53,4.86
25,4.8,84.99,70.18,928,660,south,33.3,5.23
26,5,81.65,73.55,924,636,south,28.55,4.75
27,5.2,78.51,76.15,948,640,south,24.5,4.08
28,5.4,75.66,79.44,980,712,south,20.16,4.35
29,5.6,72.17,82.59,952,724,west,15.48,4.7
30,5.8,68.48,84.52,956,676,west,11.68,4.17
31,6,64.71,86.71,968,612,west,7.85,4.36
32,6.2,60.71,87.47,852,548,platform larger,5.49,4.07
33,6.4,58.8,92.15,752,564,platform larger,0.47,5.05
34,6.6,57.37,94.54,736,368,platform,0,2.79
35,6.8,56.63,95.29,744,168,platform,0,1.05
36,7,56.63,95.29,684,124,platform,0,0
37,7.2,57.37,94.54,680,172,platform,0,1.05
38,7.4,57.33,95.52,668,124,platform,0,0.98
39,7.6,56.63,95.29,688,84,platform,0,0.73
40,7.8,56.63,95.29,704,136,platform,0,0
41,8,56.67,94.3,652,148,platform,0,0.99
42,8.2,55.96,94.05,704,132,platform,0,0.74
43,8.4,56.67,94.3,576,168,platform,0,0.74
