Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00055.trk
Object,0
Samples,382
treatment,3,
cage,31,
mark,2,
id,55,
trial,3,
date,2009-07-26 12:49:35.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,206.12,-14.91,476.00,320.00,s ext,180.73,-
2,0.20,209.81,-19.09,420.00,304.00,s ext,186.21,5.57
3,0.40,208.44,-17.23,380.00,208.00,s ext,183.99,2.30
4,0.60,204.62,-12.43,360.00,132.00,s ext,178.02,6.14
5,0.80,203.48,-11.31,352.00,232.00,s ext,176.44,1.60
6,1.00,201.35,-9.75,388.00,348.00,s ext,173.80,2.64
7,1.20,197.91,-6.48,440.00,340.00,s ext,169.08,4.74
8,1.40,194.49,-3.29,556.00,372.00,s ext,164.42,4.68
9,1.60,187.63,3.37,588.00,360.00,south,154.94,9.55
10,1.80,180.92,9.60,692.00,408.00,south,145.83,9.16
11,2.00,171.19,18.41,688.00,524.00,south,132.76,13.14
12,2.20,161.83,26.29,768.00,600.00,south,120.57,12.23
13,2.40,150.02,35.54,752.00,664.00,south,105.58,15.00
14,2.60,141.05,40.79,824.00,656.00,south,95.23,10.39
15,2.80,130.24,47.36,720.00,656.00,south,82.63,12.66
16,3.00,124.74,49.80,736.00,488.00,south,76.76,6.02
17,3.20,117.69,53.74,788.00,500.00,south,68.78,8.08
18,3.40,111.31,59.23,816.00,612.00,south,60.38,8.41
19,3.60,108.50,63.15,828.00,524.00,south,55.76,4.83
20,3.80,105.68,68.26,888.00,532.00,south,50.50,5.83
21,4.00,103.35,72.38,844.00,508.00,south,46.31,4.74
22,4.20,101.85,77.64,888.00,604.00,south,42.41,5.47
23,4.40,101.31,82.11,880.00,528.00,south,40.04,4.50
24,4.60,100.89,85.84,864.00,456.00,south,38.30,3.76
25,4.80,101.13,89.58,868.00,556.00,south,37.31,3.74
26,5.00,101.96,93.32,964.00,544.00,south,37.25,3.84
27,5.20,103.96,97.18,852.00,592.00,south,38.75,4.34
28,5.40,105.93,101.04,924.00,576.00,east,40.54,4.33
29,5.60,108.60,104.45,1004.00,576.00,east,43.25,4.33
30,5.80,110.72,108.49,968.00,620.00,east,45.74,4.56
31,6.00,113.71,111.60,896.00,704.00,east,49.13,4.31
32,6.20,117.53,113.21,836.00,596.00,east,53.17,4.15
33,6.40,120.14,114.63,896.00,572.00,east,55.99,2.97
34,6.60,122.09,114.58,804.00,716.00,east,57.90,1.95
35,6.80,123.99,112.44,736.00,580.00,east,59.42,2.86
36,7.00,123.33,110.13,832.00,520.00,east,58.45,2.40
37,7.20,121.44,108.24,824.00,424.00,east,56.36,2.67
38,7.40,117.72,106.71,840.00,512.00,east,52.50,4.03
39,7.60,113.97,106.61,896.00,552.00,east,48.76,3.75
40,7.80,108.98,106.95,900.00,676.00,east,43.83,5.00
41,8.00,103.94,107.92,980.00,704.00,north,38.94,5.13
42,8.20,98.32,108.32,1012.00,776.00,north,33.43,5.63
43,8.40,92.04,108.83,952.00,868.00,west,27.31,6.30
44,8.60,85.79,108.95,896.00,720.00,west,21.22,6.25
45,8.80,80.85,108.63,884.00,636.00,west,16.35,4.96
46,9.00,76.31,109.07,920.00,556.00,west,12.19,4.55
47,9.20,72.15,110.40,864.00,632.00,west,8.79,4.37
48,9.40,68.96,112.73,844.00,716.00,west,7.52,3.96
49,9.60,66.93,115.25,736.00,572.00,west,7.77,3.23
50,9.80,65.45,117.84,724.00,444.00,west,9.02,2.99
51,10.00,67.25,120.08,704.00,380.00,west,11.89,2.87
52,10.20,69.65,120.55,696.00,304.00,west,13.67,2.44
