Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00057.trk,,,,,,,
Object,0,,,,,,,
Samples,337,,,,,,,
treatment,4,,,,,,,
cage,38,,,,,,,
mark,1,,,,,,,
id,58,,,,,,,
trial,1,,,,,,,
date,19:09.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,209.43,216.78,512,304,n ext,182.32,-
2,0.2,206.22,213.69,620,420,n ext,177.9,4.46
3,0.4,205.99,213.87,644,368,n ext,177.82,0.29
4,0.6,205.66,214.01,652,208,n ext,177.64,0.36
5,0.8,200.09,209.76,804,392,n ext,170.63,7.01
6,1,194.21,205.78,760,444,n ext,163.54,7.1
7,1.2,187.23,201.21,776,384,n ext,155.21,8.35
8,1.4,180.06,197.05,716,364,n ext,146.98,8.29
9,1.6,172.1,192.48,756,400,n ext,137.87,9.19
10,1.8,160.24,185.77,844,512,n ext,124.39,13.62
11,2,149,180.93,776,516,north,112.61,12.24
12,2.2,139.18,176.9,796,452,north,102.55,10.61
13,2.4,131.13,174.12,784,404,north,94.75,8.51
14,2.6,120.07,170.32,852,564,north,84.25,11.7
15,2.8,109.76,165.23,864,580,north,73.58,11.5
16,3,101.89,161.17,844,620,north,65.49,8.85
17,3.2,93.84,156.96,884,664,north,57.34,9.09
18,3.4,87.17,152.7,860,648,north,50.04,7.91
19,3.6,84.04,148.02,868,624,north,44.4,5.63
20,3.8,80.93,142.97,884,720,north,38.48,5.93
21,4,78.38,136.79,872,908,north,31.94,6.68
22,4.2,78.33,130.92,952,776,north,27.15,5.87
23,4.4,78.11,123.68,980,884,north,21.57,7.25
24,4.6,78.44,115.47,928,932,west,16.81,8.21
25,4.8,77.73,108.43,892,796,west,13.33,7.08
26,5,77.21,99.06,888,868,west,11.94,9.39
27,5.2,76.1,89.6,912,928,west,14.08,9.52
28,5.4,75.28,81.23,920,904,west,18.61,8.42
29,5.6,75.81,73.18,852,924,south,25.18,8.06
30,5.8,78.04,66.6,864,948,south,31.94,6.95
31,6,79.9,59.53,892,916,south,38.95,7.31
32,6.2,82.76,53.49,868,848,south,45.61,6.68
33,6.4,85.35,46.69,836,736,south,52.81,7.28
34,6.6,84.99,41.17,744,548,south,57.57,5.53
35,6.8,84.74,36.25,740,564,south,61.94,4.92
36,7,83.16,32.67,756,424,south,64.67,3.92
37,7.2,83,29.21,812,584,south,67.86,3.46
38,7.4,82.85,24.76,696,524,south,71.99,4.45
39,7.6,84.46,20.35,656,520,s ext,76.68,4.69
40,7.8,89.9,15.99,696,520,s ext,82.66,6.97
41,8,95.66,13.2,604,372,s ext,87.44,6.4
42,8.2,105.52,9.93,584,428,s ext,94.74,10.39
43,8.4,115.16,8.07,616,360,s ext,101.24,9.81
44,8.6,128.09,6.01,600,464,s ext,110.24,13.09
45,8.8,141.94,3.53,580,460,s ext,120.93,14.08
46,9,152.73,1.73,600,412,s ext,129.59,10.94
47,9.2,163.61,-0.33,644,524,s ext,138.83,11.07
48,9.4,172.97,-3.6,612,448,s ext,147.97,9.91
49,9.6,183.69,-8.05,644,560,s ext,159,11.61
50,9.8,188.16,-8.11,640,556,s ext,162.49,4.48
