Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00011.trk,,,,,,,
Object,0,,,,,,,
Samples,214,,,,,,,
treatment,2,,,,,,,
cage,32,,,,,,,
mark,1,,,,,,,
id,52,,,,,,,
trial,3,,,,,,,
date,53:23.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,213.66,220.65,452,360,n ext,188.02,-
2,0.2,213.49,220.32,500,328,n ext,187.68,0.37
3,0.4,212.83,219.5,652,224,n ext,186.67,1.05
4,0.6,207.94,213.64,684,384,e ext,179.26,7.64
5,0.8,205.02,209.28,724,480,e ext,174.34,5.24
6,1,200.58,202.81,652,408,e ext,166.95,7.85
7,1.2,195.61,194.7,744,420,e ext,158.25,9.51
8,1.4,190.02,185,796,516,e ext,148.27,11.19
9,1.6,183.43,172.63,780,520,east,136.29,14.01
10,1.8,178.43,161.73,848,540,east,126.8,12
11,2,174.26,150.87,872,552,east,118.56,11.63
12,2.2,171.23,141.5,804,500,east,112.46,9.85
13,2.4,169.47,131.28,700,504,east,107.81,10.37
14,2.6,166.83,119.93,764,632,east,102.9,11.66
15,2.8,164.25,110,848,540,east,99.14,10.26
16,3,160.81,100.19,840,696,east,95.43,10.4
17,3.2,156.6,91.19,884,748,east,91.71,9.93
18,3.4,151.76,86.01,924,704,east,87.57,7.09
19,3.6,146.24,83.02,824,788,east,82.69,6.28
20,3.8,139.63,82.88,836,756,east,76.27,6.6
21,4,133.58,83.73,888,708,east,70.18,6.11
22,4.2,126.11,85.44,996,940,east,62.52,7.67
23,4.4,119.63,85.99,1064,868,south,56.1,6.5
24,4.6,112.14,88.28,1032,936,south,48.28,7.83
25,4.8,106.06,90.62,1024,984,south,41.81,6.52
26,5,100.74,93.18,1112,936,south,36.08,5.91
27,5.2,96.07,96.75,1180,924,south,30.93,5.87
28,5.4,92.04,100.34,1196,872,west,26.7,5.4
29,5.6,86.68,103.93,1100,968,west,21.34,6.45
30,5.8,81.61,108,1096,852,west,16.92,6.5
31,6,75.85,113.42,1088,872,west,13.52,7.9
32,6.2,70.51,118.16,932,740,west,12.31,7.15
33,6.4,65.6,122.71,888,620,west,13.23,6.69
34,6.6,59.36,129.72,884,676,west,18.53,9.39
35,6.8,54.01,135.47,888,596,west,24.41,7.86
36,7,47.48,142.94,836,644,west,32.96,9.92
37,7.2,39.4,152.44,860,608,west,44.58,12.48
38,7.4,32.83,160.69,824,572,west,54.68,10.54
39,7.6,26.48,167.58,784,456,west,63.6,9.37
40,7.8,21.59,173.57,716,572,west,71.16,7.73
41,8,15.25,181.2,740,528,west,80.89,9.92
42,8.2,12.88,184.6,700,496,north,85.01,4.15
43,8.4,12.59,186.25,696,428,north,86.6,1.68
44,8.6,15.75,184.72,776,416,north,83.75,3.51
45,8.8,22.4,179.87,744,472,north,76.45,8.23
46,9,31.16,173.55,780,500,north,67.23,10.8
47,9.2,39.75,167.93,804,544,north,59.12,10.27
48,9.4,48.51,163.48,780,608,north,52.88,9.83
49,9.6,57.34,159.77,872,644,north,48.54,9.58
50,9.8,66.26,158.22,856,680,north,47.71,9.05
51,10,74.59,157.74,888,696,north,49.2,8.35
52,10.2,84,159.47,840,664,north,54.34,9.57
53,10.4,91.9,162.21,784,536,north,60.59,8.36
54,10.6,99.31,165.58,812,516,north,67.54,8.15
55,10.8,104.52,169.21,836,496,north,73.52,6.34
56,11,111.91,173.41,760,604,north,81.29,8.5
57,11.2,118.39,177,700,548,north,88.14,7.41
58,11.4,130.44,179.91,692,552,n ext,98.35,12.4
59,11.6,139,181.83,696,508,n ext,105.77,8.77
60,11.8,148.3,182.59,740,476,n ext,113.16,9.33
61,12,156.9,184.06,748,536,north,120.71,8.72
62,12.2,163.22,185.2,776,516,north,126.4,6.43
63,12.4,169.4,186.04,752,552,north,131.86,6.23
64,12.6,171.73,185.06,800,520,north,133.17,2.53
65,12.8,174.28,184.28,700,580,north,134.78,2.66
66,13,176.91,184.33,788,592,north,136.96,2.63
67,13.2,177.81,183.1,724,552,north,137.01,1.53
68,13.4,177.25,180.46,752,564,east,135.07,2.69
69,13.6,173.65,174.29,764,596,east,128.72,7.14
70,13.8,167.61,163.73,784,636,east,118.14,12.17
71,14,162.13,153.22,780,628,east,108.42,11.85
72,14.2,157.34,141.67,872,732,east,99.43,12.51
73,14.4,153.22,130.65,812,724,east,92.01,11.75
74,14.6,148.75,119.12,900,744,reveral larger,84.94,12.38
75,14.8,145.51,108.32,860,704,platform reversal,80.33,11.27
76,15,142.82,97.05,848,788,platform reversal,77.56,11.59
77,15.2,141.08,87.66,896,776,reveral larger,76.77,9.55
78,15.4,141.15,77.82,916,804,east,79.02,9.84
79,15.6,142.37,69.15,828,664,east,83,8.75
80,15.8,143.73,61.69,804,584,east,87.08,7.59
81,16,145.22,56.08,784,524,south,90.83,5.8
82,16.2,146.94,50.5,776,488,south,94.98,5.84
83,16.4,148.57,44.35,716,484,south,99.5,6.37
84,16.6,150.63,38.81,704,596,south,104.23,5.91
85,16.8,151.07,34.96,768,536,south,106.77,3.87
86,17,150.31,31.77,772,636,south,108.04,3.28
87,17.2,144.44,32.47,740,624,south,102.96,5.92
88,17.4,136.86,34.88,756,576,south,95.57,7.95
89,17.6,127.34,38,752,596,south,86.24,10.02
90,17.8,115.82,42.16,848,664,south,74.92,12.25
91,18,106.98,44.77,860,628,south,66.87,9.22
92,18.2,97.14,47.27,820,568,south,58.67,10.15
93,18.4,90.07,48.19,816,500,south,53.92,7.13
94,18.6,84.37,48.76,712,472,south,50.52,5.73
95,18.8,79.99,49.22,860,436,south,48.16,4.41
96,19,73.29,47.94,800,476,south,46.96,6.82
97,19.2,70.07,47.48,776,352,south,46.49,3.25
98,19.4,64.59,45.9,768,400,south,47,5.7
99,19.6,58.76,43.16,772,468,south,49.2,6.44
100,19.8,49.94,37.82,812,520,south,54.92,10.31
101,20,40.69,31.57,696,556,south,62.83,11.17
102,20.2,28.96,22.45,684,532,south,75.18,14.86
103,20.4,19.19,14.16,672,508,south,86.69,12.8
104,20.6,8.82,4.95,664,464,s ext,99.63,13.87
105,20.8,2.86,-0.29,620,452,s ext,107.11,7.93
106,21,0.36,-2.22,672,428,s ext,110.03,3.16
107,21.2,-1.46,-3.34,684,420,s ext,111.91,2.14
108,21.4,-1.66,-2.97,636,448,s ext,111.69,0.42
109,21.6,0.28,-0.03,600,452,w ext,108.18,3.52
110,21.8,7.52,9.7,656,544,w ext,96.12,12.14
111,22,12.32,17.21,636,484,west,87.22,8.91
112,22.2,17.7,26.11,640,484,west,76.83,10.4
113,22.4,25.02,38.37,696,552,west,62.55,14.28
114,22.6,32.06,51.06,720,528,west,48.04,14.51
115,22.8,38.33,62.55,796,612,west,34.95,13.1
116,23,42.91,73.84,800,612,west,22.89,12.18
117,23.2,47.02,83.79,772,596,west,12.32,10.77
118,23.4,50.13,95.23,832,692,platform larger,2.85,11.86
119,23.6,50.71,104.55,740,604,platform larger,1.2,9.33
120,23.8,49.72,110.18,740,456,platform larger,3.8,5.73
121,24,48.37,115.93,824,396,west,8.26,5.9
122,24.2,46.66,121.79,808,432,west,13.79,6.1
123,24.4,44.58,127.77,828,484,west,19.95,6.33
124,24.6,40.81,135.36,840,420,west,28.41,8.47
125,24.8,35.62,143.67,784,488,west,38.19,9.79
126,25,30.48,151.2,840,432,west,47.28,9.12
127,25.2,23.93,160.67,796,452,west,58.79,11.52
128,25.4,19.41,167.16,732,352,west,66.68,7.9
129,25.6,13.61,174.59,716,416,west,76.06,9.42
130,25.8,7.21,183.3,640,572,w ext,86.84,10.81
131,26,2.29,190.65,644,476,w ext,95.69,8.85
132,26.2,1.66,192.88,668,400,w ext,97.91,2.33
133,26.4,0.82,195.57,616,452,w ext,100.63,2.82
134,26.6,3.54,194.52,644,548,n ext,98.3,2.92
135,26.8,11.32,188.15,672,468,north,88.88,10.05
136,27,20.19,181.45,672,520,north,78.83,11.12
137,27.2,28.96,174.95,788,540,north,69.33,10.92
138,27.4,37.76,169.6,824,612,north,61.3,10.3
139,27.6,45.81,165.96,848,672,north,55.78,8.83
140,27.8,53.39,163.85,840,632,north,52.77,7.87
141,28,62.11,161.45,816,624,north,50.38,9.04
142,28.2,72.6,160.97,784,648,north,51.76,10.5
143,28.4,79.31,161.41,828,468,north,54.22,6.73
144,28.6,88.85,163.01,816,612,north,59.73,9.67
145,28.8,97.86,165.49,804,524,north,66.62,9.35
146,29,109.36,168.25,808,620,north,75.67,11.83
147,29.2,121.7,173,796,596,north,87.32,13.22
148,29.4,133.34,177.75,788,576,north,98.87,12.57
149,29.6,144,182.92,712,604,n ext,110.17,11.85
150,29.8,154.56,187.31,692,604,n ext,120.99,11.43
151,30,164.35,190.82,696,636,n ext,130.75,10.39
152,30.2,171.54,193.16,720,536,n ext,137.84,7.56
153,30.4,177.02,194.17,664,504,n ext,142.82,5.57
154,30.6,181.83,195.46,736,496,n ext,147.45,4.98
155,30.8,184.46,195.71,696,448,n ext,149.73,2.65
156,31,187.36,196.29,704,496,n ext,152.42,2.95
157,31.2,188.27,195.5,712,488,north,152.69,1.21
158,31.4,190.53,196.6,732,404,north,155.18,2.52
159,31.6,190.84,195.43,716,488,north,154.74,1.22
160,31.8,193.53,197.39,668,432,e ext,158.07,3.33
161,32,194.32,196.86,676,560,e ext,158.41,0.95
162,32.2,190.87,190.77,708,504,east,152.12,7
163,32.4,186.59,182.99,692,472,east,144.3,8.88
164,32.6,183.23,174.61,744,564,east,137.09,9.03
165,32.8,178.49,163.59,764,588,east,127.68,12
166,33,175.2,151.69,748,552,east,119.73,12.34
167,33.2,173.31,140.64,724,560,east,114.17,11.22
168,33.4,172.36,128.98,756,536,east,110.07,11.7
169,33.6,172.41,116.67,684,560,east,107.97,12.31
170,33.8,171.78,104.82,700,560,east,106.4,11.87
171,34,171.69,89.46,720,692,east,106.89,15.36
172,34.2,170.67,77.77,756,668,east,107.68,11.73
173,34.4,168.43,68.84,720,644,east,107.73,9.21
174,34.6,165.96,61.31,736,640,east,107.84,7.93
175,34.8,163.29,56.38,720,608,east,107.15,5.61
176,35,159.17,53.19,836,716,east,104.65,5.21
177,35.2,155.19,51.67,776,732,east,101.72,4.26
178,35.4,151.46,48.8,840,760,south,99.75,4.71
179,35.6,146.41,47,772,732,south,96.28,5.36
180,35.8,140.59,45.46,832,780,south,92.19,6.01
181,36,134.28,44.38,884,740,south,87.65,6.41
182,36.2,128.55,41.67,824,740,south,84.83,6.33
183,36.4,120.11,39.73,840,736,south,79.7,8.67
184,36.6,111.63,36.81,792,672,south,75.92,8.96
185,36.8,101.86,33.04,692,636,south,73.04,10.47
186,37,92.18,28.35,736,596,south,72.24,10.76
187,37.2,82.8,22.94,648,552,south,73.69,10.82
188,37.4,74.09,17.99,640,544,s ext,76.13,10.03
189,37.6,62.87,12.96,596,612,s ext,79.61,12.29
190,37.8,50.25,10.28,592,556,s ext,82.3,12.9
191,38,40.94,10.05,520,432,s ext,83.77,9.32
192,38.2,34.11,9.86,604,364,s ext,85.5,6.84
193,38.4,28.5,10.11,580,504,s ext,86.92,5.61
194,38.6,25.91,11.86,568,476,s ext,86.15,3.12
195,38.8,26.87,16.28,620,540,south,81.68,4.53
196,39,30.28,22.58,612,552,south,74.58,7.16
197,39.2,33.65,28.01,664,484,south,68.32,6.39
198,39.4,39.27,37.08,716,644,south,57.93,10.67
199,39.6,43.18,44.39,716,592,south,49.8,8.3
200,39.8,48.41,54.38,728,660,west,38.84,11.27
201,40,51.35,62.88,748,636,west,29.92,9
202,40.2,54.44,73.13,772,704,west,19.33,10.7
203,40.4,56.97,83.94,800,716,west,8.39,11.11
204,40.6,58.09,90.93,788,580,platform larger,1.61,7.08
205,40.8,58.06,94.77,764,408,platform,0,3.84
206,41,56.59,96.28,824,332,platform,0,2.11
207,41.2,56.53,97.28,808,160,platform,0,1
208,41.4,56.53,97.28,840,240,platform,0,0
