Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00124.trk,,,,,,,
Object,0,,,,,,,
Samples,301,,,,,,,
treatment,4,,,,,,,
cage,50,,,,,,,
mark,1,,,,,,,
id,72,,,,,,,
trial,4,,,,,,,
date,59:00.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,110.12,12.67,664,452,s ext,94.69,-
2,0.2,116.23,9.99,628,364,s ext,100.19,6.67
3,0.4,123.93,7.81,660,288,s ext,106.33,8.01
4,0.6,131.18,6.35,588,320,s ext,111.86,7.39
5,0.8,137.2,3.88,592,236,s ext,117.57,6.5
6,1,145.5,2.42,572,324,s ext,124.13,8.43
7,1.2,149.04,1.23,600,268,s ext,127.41,3.74
8,1.4,150.24,3.58,624,432,s ext,126.53,2.65
9,1.6,150.52,7.08,576,448,s ext,124.25,3.51
10,1.8,150.65,10.51,668,468,s ext,121.96,3.43
11,2,150.59,15.56,620,448,south,118.51,5.05
12,2.2,149.04,19.49,748,352,south,114.77,4.22
13,2.4,146.82,24.45,700,440,south,109.87,5.43
14,2.6,142.25,30.36,716,384,south,102.6,7.47
15,2.8,138.64,34.97,748,376,south,96.88,5.86
16,3,135.21,37.85,768,412,south,92.4,4.48
17,3.2,130.8,40.97,792,520,south,87.02,5.4
18,3.4,125.87,43.24,780,388,south,81.77,5.42
19,3.6,121.77,43.47,856,452,south,78.46,4.11
20,3.8,118.69,43.3,784,432,south,76.24,3.09
21,4,115.82,42.16,812,492,south,74.92,3.09
22,4.2,113.35,39.16,812,376,south,75.32,3.88
23,4.4,112.49,34.1,768,508,south,78.54,5.14
24,4.6,110.24,28.06,708,564,south,81.9,6.44
25,4.8,109.13,21.61,660,464,south,86.58,6.55
26,5,108.04,13.85,520,540,s ext,92.6,7.84
27,5.2,108.63,11.78,568,272,s ext,94.67,2.15
28,5.4,112.24,11.46,552,456,s ext,96.83,3.63
29,5.6,118.05,9.75,532,372,s ext,101.38,6.05
30,5.8,122.11,8.12,588,216,s ext,105.03,4.38
31,6,131.74,5.22,588,368,s ext,113.09,10.06
32,6.2,139.01,3.39,536,340,s ext,119.11,7.49
33,6.4,147.27,1.83,572,460,s ext,125.76,8.41
34,6.6,154.33,-0.71,592,292,s ext,132.46,7.5
35,6.8,163.9,-3.85,552,400,s ext,141.47,10.07
36,7,170.76,-7.16,568,320,s ext,148.72,7.61
37,7.2,177.12,-8.98,604,356,s ext,154.65,6.62
38,7.4,182.6,-11.47,604,312,s ext,160.4,6.02
39,7.6,183.1,-11.06,580,240,s ext,160.51,0.64
40,7.8,185.16,-11.68,536,236,s ext,162.47,2.15
41,8,184.01,-10.26,520,216,s ext,160.68,1.82
42,8.2,184.43,-9.86,540,236,s ext,160.74,0.58
43,8.4,183.29,-8.45,492,128,s ext,158.96,1.81
44,8.6,182.17,-7.05,476,152,s ext,157.2,1.8
45,8.8,182.17,-7.05,452,88,s ext,157.2,0
46,9,179.96,-4.28,520,220,s ext,153.72,3.55
47,9.2,179.96,-4.28,532,172,s ext,153.72,0
48,9.4,178.88,-2.9,548,160,s ext,152.01,1.75
49,9.6,181.81,-4.84,572,312,s ext,155.5,3.51
50,9.8,185.88,-8.27,616,292,s ext,160.83,5.32
51,10,191.77,-12.52,560,256,s ext,168.08,7.26
52,10.2,195.97,-16.26,612,212,s ext,173.7,5.62
53,10.4,194.91,-14.35,532,384,s ext,171.66,2.19
54,10.6,199.38,-17.4,488,348,s ext,177.06,5.42
55,10.8,203.72,-20.58,496,400,s ext,182.43,5.38
56,11,205.16,-21.39,528,344,s ext,184.06,1.65
57,11.2,210.68,-25.97,544,288,s ext,191.23,7.17
58,11.4,211.78,-25.88,604,380,s ext,192.02,1.11
59,11.6,211.54,-24.9,568,364,s ext,191.21,1.01
60,11.8,213.8,-26.39,540,388,s ext,193.91,2.71
61,12,213.43,-25.27,616,260,s ext,192.91,1.18
