Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00139.trk,,,,,,,
Object,0,,,,,,,
Samples,54,,,,,,,
treatment,2,,,,,,,
cage,53,,,,,,,
mark,1,,,,,,,
id,63,,,,,,,
trial,3,,,,,,,
date,52:05.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,226.86,234.64,104,100,n ext,206.98,-
2,0.2,228.09,235.9,280,208,n ext,208.73,1.77
3,0.4,228.96,237,312,256,n ext,210.08,1.39
4,0.6,222.05,229.56,568,600,n ext,200.08,10.15
5,0.8,217.42,224.47,520,528,e ext,193.32,6.88
6,1,213.73,220.04,572,516,e ext,187.71,5.76
7,1.2,207.75,212.35,664,468,e ext,178.35,9.75
8,1.4,200.01,201.54,688,480,e ext,165.76,13.29
9,1.6,192.76,190.64,692,548,e ext,153.63,13.09
10,1.8,185.94,180.04,700,584,east,142.19,12.61
11,2,177.38,168.01,716,616,east,128.76,14.77
12,2.2,169.27,157.36,716,592,east,116.65,13.39
13,2.4,162.74,150.08,772,560,east,107.65,9.77
14,2.6,154.56,141.18,856,628,east,96.66,12.09
15,2.8,147.33,134.46,864,640,east,87.57,9.87
16,3,139.65,127.41,896,680,east,78.08,10.43
17,3.2,134.17,123.02,932,636,east,71.58,7.02
18,3.4,127,119.09,908,744,east,63.65,8.17
19,3.6,121.55,117.06,1024,812,east,57.87,5.82
20,3.8,115.59,116.45,1028,908,east,51.94,5.99
21,4,108.91,117.19,1096,924,north,45.7,6.71
22,4.2,104.06,118.62,996,812,north,41.5,5.07
23,4.4,98.64,122.09,916,840,north,37.71,6.43
24,4.6,94.96,125.49,924,688,north,36.12,5
25,4.8,90.79,131.71,1024,828,north,36.39,7.49
26,5,86.26,137.09,948,652,north,36.92,7.04
27,5.2,81.88,142.84,916,640,north,38.9,7.23
28,5.4,78.61,147.35,868,464,north,41.09,5.57
29,5.6,74.35,151.53,848,644,north,43.23,5.97
30,5.8,66.83,157.39,892,668,north,46.99,9.53
31,6,57.37,163.01,896,660,north,51.77,11.01
32,6.2,48.75,167.65,852,588,north,56.99,9.79
33,6.4,40.4,171.58,824,628,north,62.46,9.23
34,6.6,34.05,173.92,792,664,north,66.58,6.77
35,6.8,33.21,171.74,836,556,north,64.81,2.34
36,7,35.51,166.46,824,524,north,59.07,5.75
37,7.2,37.73,160.95,848,584,north,53.12,5.95
38,7.4,41.31,152.86,792,688,west,44.3,8.84
39,7.6,44.3,144.39,832,696,west,35.32,8.98
40,7.8,47.31,135.21,780,644,west,25.66,9.67
41,8,50.14,125.59,812,696,west,15.67,10.03
42,8.2,53.34,115.83,816,676,platform larger,5.43,10.27
43,8.4,54.6,113.71,724,292,platform larger,3.04,2.46
44,8.6,55.8,111.66,668,248,platform larger,0.68,2.38
45,8.8,56.65,107.6,692,408,platform,0,4.15
46,9,57,105.59,680,228,platform,0,2.04
47,9.2,57.69,105.69,640,136,platform,0,0.69
48,9.4,57.52,106.68,628,124,platform,0,1.01
49,9.6,56.84,106.59,648,164,platform,0,0.69
50,9.8,57.52,106.68,732,156,platform,0,0.69
51,10,58.53,104.81,716,256,platform,0,2.12
52,10.2,57.99,103.71,664,236,platform,0,1.22
53,10.4,57.85,104.7,712,152,platform,0,0.99
54,10.6,57.85,104.7,700,132,platform,0,0
