Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00141.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,2,,,,,,,
cage,53,,,,,,,
mark,2,,,,,,,
id,96,,,,,,,
trial,1,,,,,,,
date,01:04.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,212.66,219.75,220,288,n ext,186.68,-
2,0.2,205.87,212.75,328,356,n ext,177.06,9.75
3,0.4,199.9,206.45,400,272,n ext,168.53,8.68
4,0.6,195.12,201.44,540,316,n ext,161.73,6.92
5,0.8,189.68,195.55,632,276,north,153.87,8.02
6,1,185.32,190.91,728,288,north,147.62,6.37
7,1.2,177.81,183.1,740,500,north,137.01,10.83
8,1.4,174.59,179.88,840,428,north,132.54,4.55
9,1.6,170.23,175.73,780,460,north,126.61,6.02
10,1.8,166.6,172.7,844,304,north,121.91,4.73
11,2,161.84,168.89,792,484,north,115.85,6.1
12,2.2,157.82,165.36,804,284,north,110.56,5.35
13,2.4,151.68,160.45,796,496,north,102.75,7.86
14,2.6,146.87,156.69,868,384,north,96.68,6.1
15,2.8,139.22,149.78,884,536,north,86.57,10.31
16,3,132.54,144.36,900,568,north,78.07,8.61
17,3.2,126.23,138.92,960,572,north,69.93,8.33
18,3.4,119.87,135.07,996,580,north,62.51,7.44
19,3.6,113.89,131.22,1028,648,north,55.42,7.12
20,3.8,107.56,128.37,1016,748,north,48.5,6.93
21,4,102.27,126.81,968,648,north,43.09,5.52
22,4.2,95.7,125.53,992,728,north,36.76,6.7
23,4.4,89.86,125.4,1000,688,north,31.88,5.84
24,4.6,83.83,126.34,1024,672,north,27.6,6.11
25,4.8,78.04,127.02,980,652,north,23.93,5.83
26,5,72.63,128.66,980,568,north,21.98,5.65
27,5.2,68.26,129.64,984,548,west,20.64,4.48
28,5.4,64.17,131.44,964,492,west,21.08,4.46
29,5.6,59.53,134.35,920,460,west,23.16,5.48
30,5.8,55.99,136.34,868,588,west,25.16,4.05
31,6,51.96,137.03,804,528,west,26.23,4.1
32,6.2,48.7,137.42,808,476,west,27.32,3.28
33,6.4,46.56,135.47,868,572,west,26.17,2.9
34,6.6,45.39,130.83,860,520,west,22.29,4.79
35,6.8,45.54,123.07,840,596,west,15.48,7.76
36,7,46.2,115.95,824,488,west,10.02,7.15
37,7.2,46.56,107.43,936,568,west,5.94,8.53
38,7.4,47,97.72,888,544,west,5.28,9.71
39,7.6,45.76,91.24,896,400,west,8.64,6.6
40,7.8,44.61,81.38,848,568,west,15.71,9.93
41,8,43.27,76.19,876,396,west,20.7,5.36
42,8.2,41.75,68,756,704,west,28.53,8.33
43,8.4,41.11,62.89,820,424,west,33.3,5.14
44,8.6,40.77,56.14,712,532,west,39.53,6.76
45,8.8,41.36,51.82,828,540,west,43.31,4.36
46,9,40.82,47.21,804,488,west,47.83,4.65
47,9.2,40.12,42.96,756,504,west,52.08,4.31
48,9.4,39.94,39.91,816,532,south,55.03,3.05
49,9.6,42.08,38.73,764,492,south,55.55,2.45
50,9.8,45.1,38.43,804,520,south,55.12,3.03
51,10,48.26,38.96,864,412,south,54.03,3.21
52,10.2,50.7,37.71,748,484,south,54.95,2.74
53,10.4,53.94,37.13,848,412,south,55.26,3.29
54,10.6,57.51,36.36,788,452,south,55.97,3.65
55,10.8,59.42,35.89,764,264,south,56.5,1.97
56,11,63.84,35.56,732,560,south,57.18,4.43
