Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00036.trk,,,,,,,
Object,0,,,,,,,
Samples,220,,,,,,,
treatment,1,,,,,,,
cage,30,,,,,,,
mark,1,,,,,,,
id,50,,,,,,,
trial,4,,,,,,,
date,14:22.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,204.19,-7.35,500,464,e ext,174.62,-
2,0.2,203.8,-5.58,548,456,e ext,173.25,1.82
3,0.4,201.01,0.17,616,340,e ext,167.64,6.39
4,0.6,196.32,8.84,648,344,e ext,158.87,9.86
5,0.8,191.04,19.35,672,368,e ext,148.78,11.76
6,1,185.49,30.39,672,360,east,138.44,12.36
7,1.2,179.75,41.6,732,412,east,128.21,12.6
8,1.4,176.22,50.21,768,444,east,121.46,9.31
9,1.6,173.13,58.62,752,400,east,115.5,8.96
10,1.8,170.01,68.47,708,492,east,109.35,10.33
11,2,165.6,79.73,760,492,east,102.32,12.1
12,2.2,162.55,87.26,760,392,east,98.07,8.12
13,2.4,160.49,95.81,760,504,east,95.27,8.79
14,2.6,159.18,101.21,760,432,east,93.78,5.56
15,2.8,158.77,110.67,764,516,east,93.74,9.46
16,3,159.16,121.15,776,492,east,95.55,10.49
17,3.2,159.87,127.55,752,408,east,97.59,6.43
18,3.4,161.5,133.16,800,376,east,100.66,5.84
19,3.6,162.27,136.93,768,312,east,102.52,3.85
20,3.8,165.56,144.57,696,456,east,108.15,8.31
21,4,167.49,150.83,736,536,east,112.3,6.56
22,4.2,169.27,157.36,756,404,east,116.65,6.76
23,4.4,169.4,161.73,816,460,east,118.75,4.37
24,4.6,170.14,165.48,844,428,east,121.2,3.82
25,4.8,168.84,167,784,484,east,120.83,1.99
26,5,168.46,168.14,804,356,east,121.08,1.21
27,5.2,163.13,164.44,792,556,east,114.61,6.49
28,5.4,157.75,161.01,884,524,north,108.23,6.38
29,5.6,151.45,156.22,840,404,north,100.37,7.92
30,5.8,145.67,152.73,920,560,north,93.62,6.75
31,6,139.93,149.64,924,548,north,87.11,6.52
32,6.2,133.46,147.16,916,600,north,80.27,6.94
33,6.4,126.88,145.19,924,576,north,73.63,6.87
34,6.6,120.09,143.12,852,624,north,66.8,7.1
35,6.8,113.29,140.37,916,640,north,59.63,7.34
36,7,106.84,137.6,948,672,north,52.78,7.02
37,7.2,102,133.63,976,716,north,46.53,6.26
38,7.4,98.51,130.09,972,676,north,41.63,4.97
