Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00151.trk,,,,,,,
Object,0,,,,,,,
Samples,406,,,,,,,
treatment,3,,,,,,,
cage,52,,,,,,,
mark,2,,,,,,,
id,95,,,,,,,
trial,3,,,,,,,
date,30:49.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,75.14,187.07,640,340,n ext,77.75,-
2,0.2,72.91,190.88,504,448,n ext,81.04,4.42
3,0.4,63.14,192.14,520,488,n ext,81.07,9.85
4,0.6,58.8,191.14,612,588,n ext,79.91,4.46
5,0.8,52.86,190.71,624,484,n ext,79.62,5.95
6,1,42.83,192.62,628,508,n ext,82.56,10.21
7,1.2,33.91,195.61,600,420,n ext,87.36,9.41
8,1.4,27.9,197.24,584,360,n ext,90.63,6.23
9,1.6,19.21,201.07,644,396,n ext,97.21,9.49
10,1.8,13.54,203.27,640,316,n ext,101.42,6.08
11,2,12.22,202.28,680,488,n ext,101.07,1.65
12,2.2,13.27,198.54,636,532,n ext,97.23,3.89
13,2.4,16.32,194.23,668,488,n ext,92.03,5.28
14,2.6,19.16,189.57,752,468,north,86.62,5.45
15,2.8,24.54,183.28,760,432,north,78.72,8.27
16,3,28.43,177.85,828,460,north,72.22,6.68
17,3.2,32.26,172.86,848,428,north,66.2,6.29
18,3.4,34.83,168.57,868,484,north,61.28,5
19,3.6,38.26,163.64,932,560,north,55.47,6.01
20,3.8,38.88,161.48,900,472,north,53.24,2.24
21,4,41.1,157.06,924,520,north,48.34,4.95
22,4.2,39.78,155.13,940,576,west,46.95,2.34
23,4.4,40.87,150.12,888,588,west,41.88,5.13
24,4.6,40.95,145.1,920,608,west,37.16,5.01
25,4.8,40.21,140.75,944,672,west,33.47,4.41
26,5,39.27,135.85,864,600,west,29.6,4.99
27,5.2,36.51,134.36,904,552,west,29.93,3.13
28,5.4,33.69,132.57,820,508,west,30.39,3.34
29,5.6,30.79,130.43,900,432,west,31.05,3.6
30,5.8,27.78,127.92,796,520,west,31.95,3.92
31,6,26.32,121.69,800,508,west,29.86,6.4
32,6.2,24.54,114.89,796,500,west,29.11,7.04
33,6.4,24.74,102.76,752,540,w ext,27.14,12.12
34,6.6,25.65,91.11,780,500,west,27.53,11.69
35,6.8,27.39,82.29,764,480,west,29.02,8.99
36,7,29.22,73.14,840,580,west,32.49,9.34
