Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00088.trk
Object,0
Samples,450
treatment,3,
cage,36,
mark,2,
id,106,
trial,4,
date,2009-07-26 15:52:37.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,67.26,181.18,408.00,200.00,n ext,70.56,-
2,0.20,58.73,186.92,260.00,444.00,n ext,75.68,10.29
3,0.40,48.11,189.50,316.00,320.00,n ext,78.76,10.93
4,0.60,37.79,191.28,412.00,408.00,n ext,82.22,10.47
5,0.80,33.41,190.19,516.00,456.00,n ext,82.27,4.51
6,1.00,29.16,188.91,548.00,512.00,n ext,82.34,4.44
7,1.20,28.53,186.29,504.00,388.00,north,80.08,2.70
8,1.40,30.31,181.44,384.00,440.00,north,74.92,5.17
9,1.60,35.23,176.00,452.00,268.00,north,68.16,7.34
10,1.80,39.32,169.86,556.00,496.00,north,61.09,7.38
11,2.00,41.07,167.78,652.00,536.00,north,58.62,2.72
12,2.20,40.62,166.88,644.00,384.00,north,57.87,1.01
13,2.40,38.28,167.63,640.00,348.00,north,59.26,2.46
14,2.60,36.31,169.33,732.00,532.00,north,61.50,2.60
15,2.80,33.21,171.74,652.00,216.00,north,64.81,3.92
16,3.00,33.21,171.74,716.00,440.00,north,64.81,0.00
17,3.20,30.30,175.13,672.00,572.00,north,69.01,4.47
18,3.40,28.58,178.26,644.00,332.00,north,72.56,3.58
19,3.60,30.12,178.36,632.00,316.00,north,72.10,1.55
20,3.80,33.59,178.55,628.00,540.00,north,71.10,3.47
21,4.00,36.66,179.88,612.00,528.00,north,71.46,3.35
22,4.20,41.35,180.30,740.00,584.00,north,70.73,4.70
23,4.40,45.88,181.97,660.00,496.00,north,71.57,4.83
24,4.60,49.65,182.92,616.00,340.00,n ext,72.06,3.89
25,4.80,56.43,184.17,620.00,500.00,n ext,72.95,6.89
26,5.00,65.88,185.61,476.00,520.00,n ext,74.79,9.56
27,5.20,80.80,186.64,400.00,452.00,n ext,78.68,14.96
28,5.40,97.74,187.48,444.00,476.00,n ext,85.54,16.96
29,5.60,107.39,189.12,452.00,408.00,n ext,91.64,9.79
30,5.80,115.76,187.51,396.00,624.00,n ext,94.94,8.52
31,6.00,123.66,186.36,316.00,480.00,n ext,98.73,7.99
32,6.20,134.89,186.67,348.00,368.00,n ext,106.31,11.23
33,6.40,143.70,187.16,552.00,380.00,n ext,112.85,8.82
34,6.60,156.74,188.94,640.00,632.00,n ext,123.70,13.16
