Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00063.trk
Object,0
Samples,450
treatment,4,
cage,38,
mark,2,
id,108,
trial,3,
date,2009-07-26 13:50:21.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,218.04,-34.69,616.00,352.00,s ext,202.44,-
2,0.20,218.04,-34.69,544.00,168.00,s ext,202.44,0.00
3,0.40,215.10,-31.58,788.00,276.00,s ext,198.20,4.28
4,0.60,209.30,-24.70,1144.00,444.00,s ext,189.36,9.00
5,0.80,203.80,-18.44,1380.00,812.00,s ext,181.13,8.34
6,1.00,210.54,-25.07,972.00,928.00,s ext,190.55,9.46
7,1.20,211.88,-26.35,852.00,440.00,s ext,192.40,1.85
8,1.40,200.98,-13.19,620.00,648.00,s ext,175.64,17.09
9,1.60,203.55,-16.03,440.00,300.00,s ext,179.42,3.83
10,1.80,198.45,-10.41,424.00,400.00,s ext,171.92,7.60
11,2.00,193.52,-6.01,488.00,328.00,s ext,165.33,6.60
12,2.20,189.87,-2.35,648.00,288.00,south,160.20,5.17
13,2.40,181.68,6.06,600.00,432.00,south,148.57,11.74
14,2.60,173.94,13.85,684.00,428.00,south,137.69,10.99
15,2.80,166.81,21.56,664.00,436.00,south,127.37,10.50
16,3.00,159.38,29.94,664.00,416.00,south,116.46,11.20
17,3.20,153.31,36.53,636.00,428.00,south,107.72,8.96
18,3.40,151.90,38.80,664.00,236.00,south,105.29,2.67
19,3.60,148.28,43.77,600.00,512.00,south,99.56,6.15
20,3.80,145.22,49.12,684.00,396.00,south,94.17,6.17
21,4.00,144.10,53.49,716.00,424.00,south,91.04,4.51
22,4.20,143.09,57.90,788.00,424.00,south,88.11,4.52
23,4.40,140.20,64.01,740.00,480.00,south,82.91,6.75
24,4.60,137.64,71.60,804.00,576.00,east,77.71,8.01
25,4.80,135.25,78.24,804.00,512.00,east,73.26,7.05
26,5.00,133.84,82.83,708.00,392.00,east,70.65,4.80
27,5.20,133.09,85.52,796.00,240.00,east,69.31,2.80
28,5.40,131.68,91.67,760.00,532.00,east,66.89,6.30
29,5.60,131.70,95.12,832.00,344.00,east,66.56,3.46
30,5.80,131.75,99.45,792.00,400.00,east,66.40,4.32
31,6.00,131.42,102.81,884.00,356.00,east,66.02,3.38
32,6.20,132.53,106.45,828.00,376.00,east,67.26,3.80
33,6.40,132.47,109.78,900.00,344.00,east,67.49,3.33
34,6.60,132.54,113.06,804.00,480.00,east,67.97,3.28
35,6.80,131.94,114.43,788.00,616.00,east,67.58,1.49
36,7.00,130.63,114.71,776.00,404.00,east,66.33,1.34
37,7.20,127.28,113.51,816.00,408.00,east,62.83,3.56
38,7.40,124.63,111.93,920.00,424.00,east,59.98,3.09
39,7.60,120.14,109.29,924.00,652.00,east,55.18,5.21
40,7.80,115.20,106.86,960.00,732.00,east,50.01,5.50
41,8.00,109.20,104.54,940.00,828.00,east,43.86,6.43
