Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00063.trk,,,,,,,
Object,0,,,,,,,
Samples,188,,,,,,,
treatment,4,,,,,,,
cage,38,,,,,,,
mark,2,,,,,,,
id,108,,,,,,,
trial,3,,,,,,,
date,37:53.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,75.68,186.13,312,292,n ext,76.95,-
2,0.2,81.75,184.8,372,220,n ext,77.17,6.21
3,0.4,88.12,182.81,472,228,n ext,77.36,6.68
4,0.6,92.47,181.05,404,228,n ext,77.46,4.69
5,0.8,96.36,180.29,424,180,n ext,78.5,3.97
6,1,100.19,179.62,384,192,n ext,79.79,3.88
7,1.2,103.95,179.06,408,184,n ext,81.28,3.8
8,1.4,107.48,179.43,504,280,n ext,83.56,3.55
9,1.6,109.11,180.48,488,248,n ext,85.36,1.94
10,1.8,108.96,181.32,532,372,n ext,85.96,0.85
11,2,108.65,183.02,592,244,n ext,87.17,1.72
12,2.2,108.14,185.6,632,232,n ext,89.05,2.63
13,2.4,106.22,185.4,592,136,n ext,87.85,1.93
14,2.6,108.48,183.87,532,148,n ext,87.79,2.73
15,2.8,106.79,182.81,440,324,n ext,85.97,2
16,3,99.42,182.19,348,500,n ext,81.64,7.4
17,3.2,96.93,178.58,484,392,n ext,77.27,4.38
18,3.4,94.39,175.93,544,428,north,73.73,3.67
19,3.6,92.03,173.38,568,248,north,70.38,3.47
20,3.8,91.41,170.91,476,332,north,67.9,2.55
21,4,89.36,168.5,600,300,north,64.81,3.17
22,4.2,88.91,166.12,704,288,north,62.5,2.41
23,4.4,86.77,164.63,668,340,north,60.19,2.61
24,4.6,85.12,162.4,620,256,north,57.46,2.77
25,4.8,81.92,161.14,760,308,north,54.97,3.44
26,5,80.6,159.05,776,280,north,52.52,2.47
27,5.2,78.19,157.17,688,296,north,49.86,3.05
28,5.4,76.26,156.75,748,348,north,48.79,1.98
29,5.6,74.85,155.58,748,264,north,47.22,1.83
30,5.8,73.05,155.23,764,296,north,46.34,1.84
31,6,70.7,154.37,772,328,north,44.9,2.5
32,6.2,67.97,153.05,688,460,north,42.99,3.04
33,6.4,66.49,151.49,704,376,north,41.14,2.15
34,6.6,66.14,149.64,784,312,north,39.26,1.89
35,6.8,64.69,146.21,820,524,north,35.61,3.72
36,7,63.51,142.71,860,504,north,31.95,3.7
37,7.2,61.7,139.33,792,620,north,28.34,3.83
38,7.4,60.55,134.76,796,588,west,23.66,4.71
39,7.6,59.46,132.07,844,496,west,20.89,2.9
40,7.8,57.18,130.33,788,488,west,19.11,2.87
41,8,54.91,128.35,784,556,west,17.24,3.02
42,8.2,52.46,128.03,840,448,west,17.29,2.47
43,8.4,47.07,128.31,784,616,west,19.3,5.39
44,8.6,41.87,129.49,736,584,west,22.84,5.34
45,8.8,37.51,127.92,744,504,west,24.4,4.63
46,9,32.55,127.34,764,540,west,27.75,4.99
47,9.2,28.7,124.77,628,464,west,29.37,4.62
48,9.4,23.04,121.68,604,528,w ext,32.82,6.45
49,9.6,18.4,119.72,632,356,w ext,36.39,5.04
50,9.8,16.21,117.65,556,292,w ext,37.87,3.01
51,10,16.58,115.77,532,328,w ext,37.05,1.92
52,10.2,18.12,112.18,428,432,w ext,34.67,3.91
53,10.4,21.16,103.54,480,476,w ext,30.71,9.16
54,10.6,22.4,100.28,536,288,w ext,29.47,3.48
55,10.8,24.53,95.75,544,280,w ext,27.75,5.01
56,11,26.6,86.62,648,368,west,27.88,9.36
57,11.2,28.18,81.2,660,388,west,28.88,5.65
58,11.4,29.37,74.63,668,408,west,31.44,6.68
59,11.6,29.07,66.4,700,408,west,37.23,8.24
60,11.8,29.11,59.25,680,476,west,42.7,7.15
61,12,27.76,51.77,672,384,west,49.63,7.6
62,12.2,25.91,44.59,692,380,west,56.72,7.42
63,12.4,24.6,38.66,748,392,west,62.5,6.07
64,12.6,23.35,32.94,700,496,west,68.11,5.86
65,12.8,24.26,31.16,716,440,west,69.23,1.99
66,13,23.04,26.41,760,564,west,74.01,4.91
67,13.2,25.6,26.48,760,624,south,72.82,2.56
68,13.4,26.54,24.72,740,532,south,74.03,1.99
69,13.6,28.54,24.1,720,548,south,73.81,2.09
70,13.8,28.21,20.67,728,632,south,77.11,3.45
71,14,29.72,19.1,680,584,south,78.03,2.18
72,14.2,26.6,12.78,608,560,south,85.04,7.04
73,14.4,25.1,8.21,644,428,s ext,89.85,4.82
74,14.6,24.12,5.4,580,312,s ext,92.83,2.98
75,14.8,25.73,4.44,556,272,s ext,93.18,1.87
76,15,27.55,5.37,564,120,s ext,91.71,2.04
77,15.2,29.36,6.26,508,232,s ext,90.3,2.02
78,15.4,31.17,7.14,504,172,s ext,88.93,2.01
79,15.6,31.76,8.08,596,212,s ext,87.86,1.11
80,15.8,35.32,9.75,500,232,s ext,85.29,3.93
81,16,35.86,10.68,432,228,s ext,84.26,1.08
82,16.2,46.28,15.14,384,552,s ext,77.88,11.33
83,16.4,52.16,18.87,496,288,south,73.59,6.96
84,16.6,59.39,22.89,492,324,south,69.49,8.26
85,16.8,64.68,26.09,556,296,south,66.7,6.19
86,17,71.41,30.31,648,372,south,63.52,7.94
87,17.2,79.18,35.29,564,468,south,60.84,9.23
88,17.4,86.25,40.56,668,432,south,58.67,8.82
89,17.6,92.54,44.54,692,488,south,58.33,7.44
90,17.8,97.06,48.05,712,428,south,57.99,5.72
91,18,102.88,53.65,676,604,south,57.63,8.08
92,18.2,106,58.13,712,500,south,56.96,5.46
93,18.4,109.38,63.08,716,580,south,56.51,6
94,18.6,111.42,67.93,736,604,south,55.51,5.25
95,18.8,112.97,73.38,760,640,south,54.24,5.67
96,19,113.63,78.83,780,548,south,52.71,5.49
97,19.2,114.45,83.54,820,552,south,51.83,4.78
98,19.4,115.17,88.94,792,612,south,51.07,5.45
99,19.6,116.13,93.7,816,592,east,51.21,4.86
100,19.8,118.47,98.67,820,660,east,53.17,5.49
101,20,120.54,102.44,824,620,east,55.14,4.3
102,20.2,122.92,104.29,864,560,east,57.55,3.01
103,20.4,126,106.43,840,512,east,60.73,3.75
104,20.6,129.84,108.2,740,524,east,64.71,4.23
105,20.8,132.48,108.95,796,328,east,67.4,2.74
106,21,135.15,110.64,776,308,reveral larger,70.25,3.17
107,21.2,138.56,111.83,832,400,reveral larger,73.78,3.61
108,21.4,142.08,114.12,824,384,reveral larger,77.57,4.2
109,21.6,144.94,115.32,772,388,reveral larger,80.57,3.1
110,21.8,147.84,116.62,692,328,reveral larger,83.63,3.18
111,22,150.81,118.02,736,364,reveral larger,86.78,3.28
112,22.2,153.28,121.46,672,456,east,89.83,4.24
113,22.4,155.25,125.84,636,396,east,92.7,4.8
114,22.6,158.22,130.93,684,328,east,96.87,5.88
115,22.8,161.43,139.36,612,400,east,102.49,9.02
116,23,165.26,148.05,648,388,east,109.16,9.5
117,23.2,170.7,157.89,684,436,east,118.17,11.25
118,23.4,177.38,168.01,724,448,east,128.76,12.12
119,23.6,182.4,175.1,588,360,east,136.62,8.69
120,23.8,187.77,182.58,564,360,east,145.08,9.21
121,24,191.92,187.65,592,372,e ext,151.3,6.55
122,24.2,197.39,194.29,592,264,e ext,159.5,8.6
123,24.4,200.63,198.51,612,228,e ext,164.55,5.32
124,24.6,206.44,205.78,528,284,e ext,173.46,9.31
125,24.8,207.69,207.26,432,160,e ext,175.34,1.94
