Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00133.trk
Object,0
Samples,152
treatment,1,
cage,51,
mark,2,
id,94,
trial,1,
date,2009-07-27 15:37:51.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,99.50,12.19,844.00,652.00,s ext,89.98,-
2,0.20,97.66,12.20,768.00,412.00,s ext,89.18,1.84
3,0.40,96.82,17.19,528.00,440.00,s ext,84.31,5.06
4,0.60,98.38,18.18,528.00,152.00,s ext,84.12,1.85
5,0.80,96.51,19.14,524.00,228.00,s ext,82.42,2.10
6,1.00,96.37,20.10,460.00,256.00,s ext,81.49,0.98
7,1.20,96.51,19.14,536.00,204.00,s ext,82.42,0.98
8,1.40,94.81,19.11,596.00,164.00,s ext,81.71,1.71
9,1.60,94.68,20.07,508.00,256.00,s ext,80.79,0.97
10,1.80,92.99,20.01,472.00,196.00,s ext,80.13,1.69
11,2.00,91.38,18.98,444.00,204.00,s ext,80.44,1.91
12,2.20,89.82,16.96,400.00,204.00,s ext,81.72,2.56
13,2.40,89.74,17.93,516.00,180.00,s ext,80.79,0.97
14,2.60,89.82,16.96,544.00,196.00,s ext,81.72,0.97
15,2.80,89.98,15.01,544.00,168.00,s ext,83.60,1.96
16,3.00,86.60,10.82,236.00,372.00,s ext,86.39,5.39
17,3.20,92.89,20.97,228.00,464.00,south,79.22,11.94
18,3.40,91.38,18.98,412.00,336.00,s ext,80.44,2.49
19,3.60,89.90,15.99,388.00,184.00,s ext,82.66,3.34
20,3.80,91.78,15.10,488.00,284.00,s ext,84.18,2.08
21,4.00,95.66,13.20,448.00,328.00,s ext,87.44,4.32
22,4.20,101.56,11.12,452.00,364.00,s ext,91.85,6.25
23,4.40,111.09,9.53,404.00,376.00,s ext,97.88,9.66
24,4.60,120.29,8.41,440.00,420.00,s ext,103.75,9.26
25,4.80,129.38,6.75,480.00,392.00,s ext,110.44,9.24
26,5.00,136.58,5.03,424.00,400.00,s ext,116.29,7.40
27,5.20,147.27,1.83,448.00,376.00,s ext,125.76,11.16
28,5.40,149.28,3.01,432.00,376.00,s ext,126.28,2.33
29,5.60,151.94,2.94,404.00,260.00,s ext,128.18,2.66
30,5.80,151.17,4.15,452.00,248.00,s ext,126.78,1.43
31,6.00,152.93,5.24,508.00,184.00,s ext,127.25,2.07
32,6.20,153.76,7.50,512.00,308.00,s ext,126.30,2.41
33,6.40,152.95,10.39,452.00,300.00,south,123.73,3.01
34,6.60,151.35,14.41,484.00,240.00,south,119.84,4.32
35,6.80,149.11,17.84,548.00,344.00,south,115.90,4.09
36,7.00,143.59,23.42,620.00,320.00,south,108.07,7.85
37,7.20,135.87,29.59,640.00,396.00,south,98.20,9.88
38,7.40,130.46,33.81,692.00,428.00,south,91.35,6.86
39,7.60,119.61,38.16,680.00,588.00,south,80.42,11.69
40,7.80,109.07,41.31,700.00,604.00,south,70.85,10.99
41,8.00,97.70,42.43,816.00,684.00,south,62.92,11.43
42,8.20,83.82,42.55,720.00,728.00,south,55.83,13.87
43,8.40,69.91,39.80,728.00,648.00,south,53.93,14.18
44,8.60,57.51,36.36,656.00,688.00,south,55.97,12.87
45,8.80,44.41,31.33,648.00,712.00,south,62.22,14.03
46,9.00,30.30,23.43,628.00,692.00,south,73.77,16.17
47,9.20,16.91,13.53,600.00,636.00,south,88.26,16.65
48,9.40,4.38,2.85,588.00,652.00,s ext,103.63,16.47
49,9.60,-2.04,-3.22,408.00,572.00,s ext,112.10,8.84
50,9.80,-0.00,-0.83,468.00,428.00,s ext,109.01,3.15
51,10.00,0.28,-0.03,364.00,336.00,w ext,108.18,0.84
52,10.20,0.58,0.85,456.00,236.00,w ext,107.26,0.93
53,10.40,-1.01,0.18,480.00,432.00,w ext,108.65,1.73
54,10.60,0.96,4.07,564.00,420.00,w ext,104.29,4.37
55,10.80,2.77,8.44,564.00,424.00,w ext,99.62,4.73
56,11.00,4.00,13.57,524.00,472.00,w ext,94.61,5.27
57,11.20,7.06,22.00,508.00,480.00,w ext,85.88,8.96
58,11.40,10.05,32.69,540.00,560.00,w ext,75.39,11.11
59,11.60,12.09,44.19,508.00,528.00,w ext,65.11,11.68
60,11.80,13.73,55.58,556.00,432.00,w ext,55.75,11.50
61,12.00,15.22,66.34,572.00,496.00,w ext,47.75,10.86
