Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00086.trk,,,,,,,
Object,0,,,,,,,
Samples,88,,,,,,,
treatment,3,,,,,,,
cage,36,,,,,,,
mark,2,,,,,,,
id,106,,,,,,,
trial,2,,,,,,,
date,59:19.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,202.35,-15.36,360,436,s ext,178.06,-
2,0.2,205.71,-16.79,516,516,s ext,181.58,3.65
3,0.4,203.8,-12.62,516,392,s ext,177.49,4.58
4,0.6,199.51,-5.28,532,424,s ext,169.62,8.51
5,0.8,193.31,5.02,544,468,e ext,158.55,12.02
6,1,184.81,18.66,556,468,east,143.86,16.07
7,1.2,179.15,27.59,624,420,east,134.35,10.57
8,1.4,171.56,39.78,644,548,east,121.73,14.36
9,1.6,164.65,49.15,624,468,east,111.33,11.64
10,1.8,158.95,56.32,688,424,east,103.18,9.16
11,2,154.45,62.52,680,392,east,96.66,7.67
12,2.2,150.28,68.25,772,404,east,90.72,7.08
13,2.4,145.02,73.94,752,468,east,83.87,7.75
14,2.6,140.13,78.99,732,460,east,77.72,7.03
15,2.8,136.8,81.46,780,464,east,73.86,4.15
16,3,133.17,82.93,860,416,east,69.97,3.92
17,3.2,129.6,84.25,852,472,east,66.2,3.8
18,3.4,126.98,84.57,856,484,east,63.57,2.65
19,3.6,124.36,84.85,900,444,east,60.97,2.63
20,3.8,123.06,84.98,760,340,east,59.67,1.31
21,4,120,84.53,656,728,south,56.84,3.09
22,4.2,118.17,86.79,804,556,south,54.49,2.9
23,4.4,115.8,88.94,828,400,south,51.69,3.2
24,4.6,113.28,92.26,932,480,south,48.59,4.17
25,4.8,110.83,96,900,568,east,45.7,4.47
26,5,108.53,99.53,852,512,east,43.21,4.21
27,5.2,106.92,102.98,964,552,east,41.52,3.81
28,5.4,104.67,106.84,912,628,north,39.53,4.47
29,5.6,104.24,110.93,812,676,north,39.68,4.11
30,5.8,103.92,113.84,924,688,north,39.99,2.93
31,6,104.96,116.4,920,764,north,41.69,2.76
32,6.2,106.75,119.13,920,584,north,44.23,3.26
33,6.4,110.81,121.86,968,736,north,48.93,4.89
34,6.6,115.2,126.15,972,732,north,54.53,6.14
35,6.8,121,131.87,928,716,north,62.11,8.15
36,7,128.03,139.76,872,720,north,71.91,10.57
37,7.2,133.97,146.27,856,624,north,80.26,8.82
38,7.4,142.5,155.57,840,680,north,92.38,12.62
39,7.6,150.94,164.46,804,596,north,104.3,12.25
40,7.8,158.79,172.54,756,528,north,115.37,11.28
41,8,164.45,177.78,656,444,north,123.01,7.71
42,8.2,168.42,181.45,644,564,north,128.37,5.4
43,8.4,174.81,186.54,600,556,north,136.54,8.18
44,8.6,177.03,187.88,524,380,north,139.12,2.59
45,8.8,177.76,186.73,608,388,north,139.04,1.36
46,9,175.58,183.21,660,380,north,135.23,4.14
47,9.2,170.23,175.73,740,600,north,126.61,9.2
48,9.4,163.14,165.41,676,656,north,115.11,12.52
49,9.6,157.09,155.22,692,608,east,104.82,11.85
50,9.8,152.29,147.22,716,472,east,96.95,9.33
51,10,149.55,139.75,704,580,east,91.48,7.95
52,10.2,148.44,133.63,768,528,east,88.36,6.22
53,10.4,147.15,127.75,660,524,east,85.35,6.02
54,10.6,146.21,121.75,688,540,east,82.97,6.07
55,10.8,145,116.34,700,476,reveral larger,80.78,5.55
56,11,141.98,109.22,792,588,platform reversal,76.89,7.73
57,11.2,138.69,104.37,768,616,platform reversal,73.31,5.86
58,11.4,133.44,102.33,816,704,reveral larger,68.03,5.63
59,11.6,128.28,101.43,892,716,east,62.88,5.24
60,11.8,123.1,102.13,900,672,east,57.69,5.23
61,12,118.63,102.83,916,616,east,53.22,4.52
62,12.2,114.17,104.09,892,632,east,48.8,4.63
63,12.4,110.36,105.34,948,544,east,45.06,4.01
64,12.6,106.67,105.36,956,584,east,41.38,3.69
65,12.8,102.46,104.74,980,712,north,37.14,4.25
66,13,97.22,102.85,1016,868,west,31.82,5.57
67,13.2,92.64,100.43,992,744,west,27.3,5.18
68,13.4,88.03,97.22,952,704,west,22.89,5.62
69,13.6,83.83,93.8,880,720,west,19.53,5.42
70,13.8,79.32,89.29,876,612,west,17.04,6.37
71,14,74.35,84.17,876,680,west,15.97,7.14
72,14.2,69.81,80.15,744,588,west,16.09,6.07
73,14.4,66.01,77.58,796,628,west,16.6,4.59
74,14.6,63.2,76.79,764,656,west,16.4,2.91
75,14.8,60.74,77.66,764,488,west,15.01,2.61
76,15,60.03,81.22,728,460,west,11.38,3.63
77,15.2,59.22,85.92,692,588,west,6.62,4.77
78,15.4,59.47,90.54,684,392,platform larger,2.19,4.63
79,15.6,60.82,95.66,696,500,platform,0,5.29
80,15.8,60.66,98.44,720,320,platform,0,2.78
81,16,60.04,97.32,708,204,platform,0,1.28
82,16.2,60.04,97.32,720,204,platform,0,0
83,16.4,60.04,97.32,708,92,platform,0,0
84,16.6,60.04,97.32,696,108,platform,0,0
85,16.8,60.04,97.32,720,128,platform,0,0
86,17,59.98,98.26,740,68,platform,0,0.94
87,17.2,60.04,97.32,708,104,platform,0,0.94
88,17.4,60.04,97.32,740,96,platform,0,0
