Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00104.trk,,,,,,,
Object,0,,,,,,,
Samples,39,,,,,,,
treatment,1,,,,,,,
cage,49,,,,,,,
mark,2,,,,,,,
id,111,,,,,,,
trial,4,,,,,,,
date,27:58.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,195.93,-10.58,516,276,s ext,170.06,-
2,0.2,201.09,-16.93,528,220,s ext,178.08,8.19
3,0.4,206.51,-23.45,448,280,s ext,186.4,8.47
4,0.6,206.23,-25,356,484,s ext,187.17,1.58
5,0.8,199.49,-17,420,432,s ext,176.89,10.46
6,1,194.91,-14.35,380,408,s ext,171.66,5.3
7,1.2,189.8,-8.76,376,364,s ext,164.17,7.57
8,1.4,186.06,-4.79,380,364,s ext,158.76,5.45
9,1.6,178.4,1.95,452,384,south,148.56,10.2
10,1.8,173.66,6.47,460,336,south,142.03,6.55
11,2,165.59,13.69,508,328,south,131.21,10.83
12,2.2,159.59,20.1,532,320,south,122.52,8.78
13,2.4,153.58,25.65,484,296,south,114.36,8.18
14,2.6,148.35,31.33,468,304,south,106.74,7.72
15,2.8,144.76,34.58,556,240,south,101.92,4.84
16,3,138.97,41.71,592,412,south,93.01,9.19
17,3.2,131.37,49.99,704,472,south,82.01,11.24
18,3.4,123.49,58.45,668,676,south,70.77,11.55
19,3.6,117.05,65.01,720,636,south,61.84,9.2
20,3.8,110.48,71.52,788,716,south,52.9,9.24
21,4,102.76,76.37,796,816,south,43.8,9.12
22,4.2,95.81,81.46,780,904,south,35.29,8.61
23,4.4,89.61,84.59,848,852,south,28.34,6.94
24,4.6,83.11,87.22,884,972,west,21.36,7.01
25,4.8,76.69,88.43,852,864,west,15.19,6.54
26,5,70.82,88.43,788,696,west,10.55,5.88
27,5.2,64.88,89.22,812,640,west,5.78,5.99
28,5.4,58.77,90.26,824,748,platform larger,2.26,6.2
29,5.6,54.55,90.48,664,616,platform larger,2.67,4.22
30,5.8,54.52,94.58,568,408,platform,0,4.09
31,6,54.43,96.64,724,244,platform,0,2.07
32,6.2,55.68,99.1,688,316,platform,0,2.76
33,6.4,55.76,98.09,680,200,platform,0,1.02
34,6.6,55.76,98.09,728,176,platform,0,0
35,6.8,54.89,99.95,760,264,platform,0,2.05
36,7,54.54,103.06,692,260,platform,0,3.14
37,7.2,55.09,104.23,724,160,platform,0,1.29
38,7.4,54.93,105.27,764,120,platform,0,1.05
39,7.6,55.37,102.17,688,220,platform,0,3.13
