Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00116.trk,,,,,,,
Object,0,,,,,,,
Samples,55,,,,,,,
treatment,3,,,,,,,
cage,42,,,,,,,
mark,1,,,,,,,
id,74,,,,,,,
trial,4,,,,,,,
date,38:31.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,108.04,13.85,356,716,s ext,92.6,-
2,0.2,111.57,13.55,364,280,s ext,94.7,3.55
3,0.4,118.6,12.7,376,364,s ext,99.26,7.08
4,0.6,131.85,8.18,516,476,s ext,110.85,14
5,0.8,143.4,5.95,620,544,s ext,120.11,11.76
6,1,157.87,1.43,632,564,s ext,133.46,15.16
7,1.2,171.77,-4.48,596,572,s ext,147.66,15.11
8,1.4,182.44,-9.26,580,560,s ext,158.83,11.69
9,1.6,189.73,-12.22,520,596,s ext,166.31,7.87
10,1.8,185.83,-5.21,552,568,s ext,158.85,8.02
11,2,180.67,2.76,592,512,south,149.81,9.49
12,2.2,174.77,11.99,600,528,south,139.47,10.96
13,2.4,167.52,23.71,632,648,south,126.7,13.78
14,2.6,160.21,35.76,704,680,south,113.93,14.09
15,2.8,153.37,48.5,668,676,south,101.57,14.47
16,3,147.85,60.7,732,760,east,91.25,13.38
17,3.2,143.26,73.47,760,748,east,82.35,13.57
18,3.4,139.1,84.87,772,804,east,75.33,12.13
19,3.6,136.92,95.47,756,744,reveral larger,71.75,10.82
20,3.8,135.96,104.66,824,732,reveral larger,70.59,9.24
21,4,135.95,114.35,772,780,east,71.53,9.69
22,4.2,137.55,123.21,876,728,east,74.89,9.01
23,4.4,139.84,131.19,840,668,east,79.42,8.3
24,4.6,143.42,140.85,804,748,east,86.24,10.3
25,4.8,148.03,150.55,872,788,north,94.64,10.74
26,5,152.56,159.57,784,704,north,103.04,10.1
27,5.2,156.3,166.12,848,576,north,109.69,7.54
28,5.4,157.29,170.11,768,488,north,112.74,4.11
29,5.6,158.98,174.09,736,504,north,116.41,4.32
30,5.8,154.02,173.02,720,672,north,111.76,5.08
31,6,146.47,169.97,708,548,north,103.86,8.14
32,6.2,136.61,164.69,764,544,north,92.8,11.19
33,6.4,124.39,158.05,836,672,north,79.08,13.9
34,6.6,115.63,152.09,872,668,north,68.52,10.6
35,6.8,105.9,145.97,856,784,north,57.14,11.49
36,7,98.92,139.76,920,792,north,47.8,9.34
37,7.2,92.18,134.91,972,860,north,39.52,8.31
38,7.4,87.79,129.26,952,916,north,32.51,7.16
39,7.6,83.42,123.8,988,924,north,25.71,6.99
40,7.8,79.92,118.81,976,916,west,19.96,6.09
41,8,76.93,114.11,980,820,west,14.8,5.57
42,8.2,73.61,109.68,884,816,west,9.8,5.54
43,8.4,70.56,105.54,764,752,west,5.61,5.15
44,8.6,67.59,103.48,648,524,platform larger,2.32,3.62
45,8.8,64.97,103.05,724,372,platform,0,2.66
46,9,62.18,103.48,744,412,platform,0,2.81
47,9.2,59.36,103.95,788,340,platform,0,2.87
48,9.4,58.13,102.73,816,292,platform,0,1.73
49,9.6,56.75,102.46,836,212,platform,0,1.4
50,9.8,55.37,102.17,820,200,platform,0,1.42
51,10,55.37,102.17,816,116,platform,0,0
52,10.2,54.67,102.02,844,220,platform,0,0.71
53,10.4,54.79,100.98,764,176,platform,0,1.05
54,10.6,54.79,100.98,740,224,platform,0,0
55,10.8,54.89,99.95,756,328,platform,0,1.04
