Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00155.trk,,,,,,,
Object,0,,,,,,,
Samples,47,,,,,,,
treatment,4,,,,,,,
cage,54,,,,,,,
mark,1,,,,,,,
id,64,,,,,,,
trial,3,,,,,,,
date,41:15.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,202.25,209.35,324,840,n ext,172.14,-
2,0.2,207.85,214.33,276,408,n ext,179.6,7.5
3,0.4,205.24,211.14,376,284,n ext,175.61,4.13
4,0.6,200.85,206.08,568,296,e ext,169.09,6.69
5,0.8,194.38,197.76,608,416,e ext,158.98,10.54
6,1,188.07,188.2,664,504,east,148.37,11.46
7,1.2,181.42,177.07,704,568,east,136.79,12.96
8,1.4,176.8,166.72,740,556,east,127.63,11.34
9,1.6,171.27,152.31,756,592,east,116.35,15.43
10,1.8,167.44,137.41,760,692,east,107.59,15.38
11,2,166.2,122.41,788,764,east,102.69,15.05
12,2.2,166.76,106.38,796,656,east,101.44,16.04
13,2.4,169.04,90.84,748,656,east,104.13,15.71
14,2.6,173.1,70.97,656,716,east,111.63,20.28
15,2.8,175.58,57.73,672,552,east,118.1,13.47
16,3,178.17,43.81,708,604,east,125.83,14.16
17,3.2,177.59,35.77,692,616,east,128.93,8.06
18,3.4,176.44,29.65,692,680,east,130.96,6.23
19,3.6,172.54,27.66,760,748,south,128.68,4.38
20,3.8,166.47,29.26,796,724,south,122.71,6.28
21,4,157.04,33.53,780,792,south,112.5,10.35
22,4.2,146.24,38.28,752,844,south,100.91,11.8
23,4.4,135.32,42.45,768,728,south,89.63,11.69
24,4.6,122.48,46.49,796,820,south,77.08,13.46
25,4.8,108.03,49.54,768,788,south,64.18,14.77
26,5,94.54,51,752,800,south,54.12,13.56
27,5.2,82.56,52.02,772,748,south,46.8,12.03
28,5.4,72.34,51.64,796,768,south,43.15,10.22
29,5.6,61.63,49.38,796,744,south,43.23,10.95
30,5.8,52.91,47.17,708,696,south,45.31,8.99
31,6,48.83,48.1,616,668,south,44.92,4.19
32,6.2,47.64,50.42,632,632,south,42.87,2.6
33,6.4,49.53,58.27,644,652,west,34.8,8.07
34,6.6,51.79,66.02,748,576,west,26.76,8.07
35,6.8,54.1,74.53,684,584,west,17.98,8.83
36,7,55.61,84.17,684,544,west,8.22,9.76
37,7.2,57.4,91.62,632,556,platform larger,0.91,7.65
38,7.4,58.06,94.77,700,292,platform,0,3.22
39,7.6,57.29,96.5,684,200,platform,0,1.89
40,7.8,56.59,96.28,680,164,platform,0,0.73
41,8,55.89,96.06,680,176,platform,0,0.73
42,8.2,55.83,97.07,652,188,platform,0,1.01
43,8.4,56.46,98.28,684,248,platform,0,1.36
44,8.6,55.68,99.1,648,212,platform,0,1.13
45,8.8,56.38,99.29,668,92,platform,0,0.72
46,9,56.46,98.28,668,64,platform,0,1.01
47,9.2,55.68,99.1,688,148,platform,0,1.13
