Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00110.trk
Object,0
Samples,405
treatment,2,
cage,41,
mark,2,
id,81,
trial,2,
date,2009-07-27 14:21:12.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,207.38,213.95,464.00,168.00,n ext,178.99,-
2,0.20,207.85,214.33,536.00,256.00,n ext,179.60,0.61
3,0.40,209.36,215.90,508.00,236.00,n ext,181.74,2.18
4,0.60,205.80,211.98,520.00,332.00,n ext,176.56,5.30
5,0.80,206.69,212.67,540.00,324.00,n ext,177.68,1.13
6,1.00,203.67,209.04,508.00,216.00,e ext,173.11,4.72
7,1.20,200.32,205.15,684.00,376.00,e ext,168.12,5.13
8,1.40,198.44,202.75,800.00,372.00,e ext,165.18,3.06
9,1.60,193.08,196.40,676.00,444.00,e ext,157.14,8.31
10,1.80,189.66,192.59,704.00,356.00,east,152.15,5.13
11,2.00,185.41,188.63,844.00,492.00,east,146.40,5.81
12,2.20,180.67,184.71,816.00,508.00,north,140.27,6.16
13,2.40,175.28,180.84,788.00,508.00,north,133.65,6.63
14,2.60,169.68,177.99,808.00,652.00,north,127.42,6.28
15,2.80,164.86,176.34,820.00,580.00,north,122.51,5.09
16,3.00,160.00,175.71,820.00,672.00,north,118.19,4.90
17,3.20,156.80,176.22,896.00,556.00,north,115.90,3.24
18,3.40,154.62,177.68,820.00,484.00,north,115.00,2.62
19,3.60,153.21,179.23,804.00,488.00,north,114.83,2.10
20,3.80,151.20,180.05,724.00,416.00,north,113.75,2.17
21,4.00,143.22,176.47,664.00,428.00,north,105.32,8.74
22,4.20,136.71,173.22,772.00,380.00,north,98.27,7.27
23,4.40,129.99,168.07,812.00,456.00,north,89.82,8.47
24,4.60,123.69,161.89,896.00,596.00,north,81.00,8.83
25,4.80,115.69,155.52,852.00,644.00,north,70.79,10.22
26,5.00,107.60,150.35,896.00,732.00,north,61.32,9.60
27,5.20,98.25,146.45,928.00,800.00,north,51.92,10.13
28,5.40,89.41,144.92,932.00,732.00,north,44.99,8.97
29,5.60,82.13,144.15,884.00,648.00,north,40.12,7.33
30,5.80,77.57,142.85,920.00,676.00,north,36.63,4.74
31,6.00,75.52,139.31,856.00,760.00,north,32.54,4.09
32,6.20,76.57,134.52,912.00,696.00,north,29.04,4.91
33,6.40,78.56,128.92,944.00,632.00,north,25.71,5.94
34,6.60,81.58,123.31,1008.00,600.00,north,23.95,6.38
35,6.80,85.14,116.64,964.00,876.00,north,23.19,7.56
36,7.00,88.97,111.67,1092.00,760.00,west,25.02,6.27
37,7.20,92.25,107.64,1056.00,724.00,west,27.33,5.20
38,7.40,95.95,103.28,1032.00,872.00,west,30.56,5.72
39,7.60,100.55,100.34,1108.00,820.00,south,35.20,5.46
40,7.80,105.84,96.78,1120.00,908.00,south,40.65,6.37
41,8.00,111.32,92.83,1076.00,852.00,south,46.57,6.76
42,8.20,117.06,88.92,1052.00,880.00,south,52.92,6.94
43,8.40,120.27,85.95,912.00,500.00,south,56.73,4.37
44,8.60,123.03,82.76,884.00,548.00,south,60.24,4.22
45,8.80,126.83,80.70,608.00,620.00,east,64.48,4.33
