Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00111.trk,,,,,,,
Object,0,,,,,,,
Samples,307,,,,,,,
treatment,2,,,,,,,
cage,41,,,,,,,
mark,2,,,,,,,
id,81,,,,,,,
trial,3,,,,,,,
date,22:44.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,209.46,216.27,428,272,n ext,182.04,-
2,0.2,206.35,212.78,520,244,n ext,177.47,4.67
3,0.4,202.87,208.96,552,424,n ext,172.41,5.18
4,0.6,198.07,203.76,648,168,n ext,165.47,7.07
5,0.8,193.45,198.74,756,292,n ext,158.79,6.82
6,1,188.18,192.82,776,252,north,151.07,7.93
7,1.2,183.19,187.1,800,368,north,143.71,7.59
8,1.4,174.67,177.31,780,476,east,131.19,12.98
9,1.6,166.95,168.22,788,512,east,119.83,11.92
10,1.8,159.5,158.85,812,632,east,108.68,11.97
11,2,153.33,151.08,792,532,east,99.58,9.92
12,2.2,145.97,140.66,740,612,east,88.51,12.76
13,2.4,142.92,135.22,864,436,east,83.66,6.24
14,2.6,139.05,130.73,872,576,east,78.53,5.93
15,2.8,135.46,126.58,840,496,east,73.84,5.49
16,3,131.4,122.41,904,592,east,68.75,5.82
17,3.2,127.15,120.53,912,600,east,64.15,4.65
18,3.4,121.63,118.39,988,708,east,58.27,5.92
19,3.6,116.26,117.28,980,688,east,52.79,5.48
20,3.8,110.93,117.06,1020,712,north,47.59,5.34
21,4,105.62,116.52,1060,704,north,42.35,5.34
22,4.2,98.92,116.7,1044,856,north,36.03,6.7
23,4.4,91.99,117.98,960,860,north,29.96,7.05
24,4.6,85.47,119.83,948,732,north,25.08,6.78
25,4.8,79.35,122.2,1004,760,north,21.51,6.56
26,5,73.25,124.38,948,712,west,18.87,6.48
27,5.2,66.6,126.37,900,760,west,16.98,6.94
28,5.4,61.23,128.42,908,600,west,17.48,5.75
29,5.6,55.46,129.96,876,616,west,18.82,5.97
30,5.8,48.86,131.86,812,696,west,21.98,6.87
31,6,41.99,137.06,832,652,west,29.38,8.62
32,6.2,34.83,144.01,748,604,west,38.89,9.98
33,6.4,26.31,153.35,792,572,west,51.32,12.63
34,6.6,20.45,159.75,744,440,west,59.92,8.69
35,6.8,14.23,166.7,744,472,west,69.18,9.32
36,7,8.57,173.57,616,512,w ext,78.06,8.91
37,7.2,3.05,183.39,572,508,w ext,89.26,11.26
38,7.4,4.81,182.89,520,284,w ext,87.84,1.82
39,7.6,6.4,183.21,596,348,w ext,87.21,1.63
40,7.8,9.99,181.78,640,388,west,84.07,3.86
41,8,14.76,178.69,684,444,west,78.96,5.68
42,8.2,22.52,173.49,656,596,west,70.66,9.35
43,8.4,29.37,168.7,720,520,north,63.41,8.35
44,8.6,36.2,164.3,768,520,north,56.8,8.12
45,8.8,41.07,161.41,744,400,north,52.49,5.67
46,9,49.38,155.77,816,552,north,45.13,10.04
47,9.2,57.07,150.38,760,544,north,39.15,9.39
48,9.4,63.97,145.16,836,636,north,34.45,8.65
49,9.6,70.42,139.24,916,624,north,30.34,8.75
50,9.8,76.1,132.64,848,692,north,27.24,8.7
51,10,79.48,126.82,928,728,north,24.76,6.74
52,10.2,81.65,121.34,944,608,north,22.85,5.89
53,10.4,82.94,115.37,1032,720,west,20.65,6.11
54,10.6,84.56,108.87,1008,776,west,20,6.7
55,10.8,84.94,103.06,1044,772,west,19.55,5.82
56,11,85.53,97.38,944,772,west,20.39,5.72
57,11.2,86.37,93.13,980,556,west,22.16,4.33
58,11.4,87.69,89.07,888,876,south,24.82,4.26
59,11.6,90.95,86.74,816,624,south,28.7,4.01
60,11.8,94.28,85.55,884,588,south,32.24,3.54
61,12,97.66,84.84,872,396,south,35.65,3.45
62,12.2,100.96,85.23,840,616,south,38.58,3.33
63,12.4,104.71,86.77,868,476,south,41.56,4.05
64,12.6,109.61,88.25,828,704,south,45.83,5.12
65,12.8,112.28,90.91,864,572,south,47.84,3.77
66,13,115.29,95.01,876,700,east,50.23,5.09
67,13.2,118.3,100.04,916,720,east,52.94,5.85
68,13.4,121.57,105.46,880,764,east,56.26,6.33
69,13.6,125.28,112.13,884,692,east,60.66,7.63
70,13.8,128.12,116.72,852,632,east,64.22,5.39
71,14,129.17,120.7,916,672,east,66.15,4.12
72,14.2,128.35,124.42,836,560,east,66.4,3.81
73,14.4,126.83,127.61,860,568,east,65.95,3.53
74,14.6,125.01,129.28,964,448,north,64.81,2.47
75,14.8,123.33,132.22,868,616,north,64.38,3.38
76,15,122.23,134.79,920,516,north,64.48,2.79
77,15.2,121.9,137.68,928,512,north,65.53,2.91
78,15.4,122.35,140.28,896,488,north,67.2,2.64
79,15.6,122.81,142.9,908,452,north,68.96,2.66
80,15.8,124.17,145.27,856,436,north,71.39,2.73
81,16,126.82,148.79,740,636,north,75.55,4.41
82,16.2,126.21,150.38,752,532,north,75.96,1.71
83,16.4,122.36,152.12,744,520,north,73.87,4.22
84,16.6,117.87,151.37,792,512,north,69.82,4.56
85,16.8,111.09,149.66,772,428,north,63.47,6.99
86,17,104.54,147.81,812,560,north,57.35,6.81
87,17.2,98.6,145.1,852,456,north,51.21,6.52
88,17.4,92.18,142.83,864,564,north,45.14,6.81
89,17.6,88.45,140.25,916,596,north,40.74,4.54
90,17.8,83.58,139.32,900,592,north,37.03,4.95
91,18,78.61,139.37,832,620,north,34.19,4.97
92,18.2,74.65,139.5,952,504,north,32.3,3.96
93,18.4,69.89,141.35,744,544,north,32.16,5.11
94,18.6,68.64,141.06,752,400,north,31.5,1.28
95,18.8,67.42,140.76,772,316,north,30.9,1.25
96,19,65.39,140.75,864,436,north,30.43,2.03
97,19.2,64.23,140.47,776,224,north,29.9,1.19
98,19.4,61.99,139.91,680,744,north,28.95,2.31
99,19.6,63.7,135.88,748,348,north,25.3,4.38
100,19.8,64.78,132.71,744,348,west,22.45,3.34
101,20,66.87,128.54,820,388,west,19.08,4.67
102,20.2,68.37,123.77,828,448,west,15.53,5
103,20.4,69.56,119.03,824,492,west,12.37,4.89
104,20.6,69.57,115.12,956,564,west,9.48,3.91
105,20.8,69.58,110.31,848,540,west,6.61,4.81
106,21,69.92,105.46,868,652,west,4.98,4.86
107,21.2,71.3,100.08,856,620,west,5.98,5.56
108,21.4,73.58,94.53,780,684,west,9.7,6
