Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00081.trk,,,,,,,
Object,0,,,,,,,
Samples,212,,,,,,,
treatment,3,,,,,,,
cage,36,,,,,,,
mark,1,,,,,,,
id,56,,,,,,,
trial,1,,,,,,,
date,44:35.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,215.36,222.84,268,332,n ext,190.69,-
2,0.2,214.13,221.81,372,160,n ext,189.09,1.61
3,0.4,211.09,219.19,460,264,n ext,185.09,4.01
4,0.6,208.66,217.14,456,284,n ext,181.92,3.18
5,0.8,198.26,207.77,500,428,n ext,167.98,14
6,1,194.08,204.04,568,292,n ext,162.41,5.6
7,1.2,187.56,197.58,660,388,n ext,153.33,9.18
8,1.4,181.42,191.36,660,456,north,144.72,8.73
9,1.6,178.43,186.95,684,496,north,139.71,5.34
10,1.8,174.89,182.27,736,444,north,134.13,5.86
11,2,174.02,179.74,752,384,north,131.99,2.67
12,2.2,173.78,178.05,752,392,north,130.85,1.71
13,2.4,173.49,176.23,660,364,east,129.62,1.84
14,2.6,171.54,173.21,764,312,east,126.35,3.6
15,2.8,170.15,170.16,756,392,east,123.57,3.35
16,3,169.55,169.13,748,488,east,122.52,1.19
17,3.2,165.14,163.14,704,492,east,115.69,7.44
18,3.4,161.05,158.51,760,320,east,109.87,6.18
19,3.6,154.28,151.82,808,504,east,100.76,9.51
20,3.8,146.12,144.56,764,580,east,90.24,10.92
21,4,138.54,138.34,884,656,east,80.77,9.81
22,4.2,130.04,132.93,832,692,north,70.84,10.07
23,4.4,121.93,127.98,920,704,north,61.47,9.5
24,4.6,115.14,124.92,920,688,north,54.03,7.45
25,4.8,107.97,121.79,960,728,north,46.23,7.82
26,5,101.88,119.48,924,724,north,39.72,6.51
27,5.2,97.51,117.15,940,736,north,34.82,4.95
28,5.4,94.11,114.45,896,804,north,30.77,4.34
29,5.6,91.82,110.03,948,828,west,27.33,4.98
30,5.8,91.33,105.72,968,700,west,26.16,4.34
31,6,90.84,100.16,964,756,west,25.52,5.58
32,6.2,90.72,94.03,988,704,west,26.1,6.13
33,6.4,89.63,87.68,928,732,south,27.14,6.45
34,6.6,88.87,81.94,960,648,south,28.97,5.79
35,6.8,87.09,75.85,940,700,south,31.1,6.34
36,7,84.17,69.94,908,640,south,32.91,6.59
37,7.2,81.61,64,880,612,south,36.04,6.46
38,7.4,77.8,58.19,844,572,south,39.12,6.95
39,7.6,73.42,52.04,792,564,south,43.14,7.55
40,7.8,67.5,45.82,704,584,south,47.54,8.59
41,8,62.71,41.23,728,600,south,51.44,6.63
42,8.2,56.97,37.38,728,656,south,54.94,6.91
43,8.4,51.79,34.84,756,500,south,57.69,5.77
44,8.6,48.82,34.41,632,484,south,58.45,3
45,8.8,45.74,34.78,660,484,south,58.58,3.11
46,9,45.88,37.45,672,428,south,55.93,2.68
47,9.2,48.41,41.64,644,428,south,51.36,4.89
48,9.4,52.29,47.31,716,472,south,45.23,6.87
49,9.6,56.8,53.46,724,424,south,38.87,7.62
50,9.8,59.57,58.01,772,384,south,34.43,5.33
51,10,62.96,62.98,740,496,south,29.86,6.01
52,10.2,64.38,65.01,840,484,south,28.12,2.48
53,10.4,68.23,68.34,812,620,south,26.04,5.09
54,10.6,70.68,69.59,820,424,south,25.77,2.75
55,10.8,73.73,70.4,832,540,south,26.45,3.15
56,11,74.83,69.03,808,424,south,28.19,1.76
57,11.2,75.62,66.28,804,468,south,30.97,2.87
58,11.4,74.7,62.78,768,580,south,33.63,3.62
59,11.6,73.37,60.99,772,612,south,34.74,2.23
