Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00038.trk
Object,0
Samples,450
treatment,1,
cage,30,
mark,2,
id,100,
trial,2,
date,2009-07-26 11:56:32.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,212.12,219.48,104.00,216.00,n ext,186.08,-
2,0.20,218.73,226.06,156.00,212.00,n ext,195.32,9.33
3,0.40,222.58,230.02,376.00,292.00,n ext,200.78,5.52
4,0.60,217.60,224.89,608.00,496.00,n ext,193.71,7.15
5,0.80,218.11,225.39,424.00,368.00,n ext,194.42,0.72
6,1.00,211.07,218.14,476.00,364.00,n ext,184.45,10.11
7,1.20,210.01,217.00,448.00,292.00,n ext,182.91,1.56
8,1.40,207.41,214.29,388.00,172.00,n ext,179.22,3.75
9,1.60,207.41,214.29,480.00,236.00,n ext,179.22,0.00
10,1.80,201.82,208.64,252.00,388.00,n ext,171.38,7.94
11,2.00,204.86,211.26,480.00,444.00,n ext,175.37,4.00
12,2.20,202.35,208.13,484.00,388.00,n ext,171.50,4.01
13,2.40,199.46,204.62,576.00,332.00,e ext,167.11,4.54
14,2.60,193.53,197.39,648.00,536.00,e ext,158.07,9.35
15,2.80,191.79,195.06,620.00,292.00,east,155.31,2.91
16,3.00,185.53,187.77,652.00,432.00,east,146.02,9.61
17,3.20,179.19,180.79,508.00,424.00,east,136.88,9.43
18,3.40,176.14,177.48,396.00,232.00,east,132.52,4.50
19,3.60,169.16,170.18,336.00,316.00,east,122.74,10.09
20,3.80,164.21,165.36,332.00,340.00,east,116.00,6.92
21,4.00,158.88,160.92,280.00,308.00,north,109.16,6.94
22,4.20,157.26,160.13,552.00,400.00,north,107.36,1.80
23,4.40,156.10,160.22,652.00,468.00,north,106.41,1.16
24,4.60,157.07,161.95,768.00,572.00,north,108.13,1.98
25,4.80,161.37,167.18,812.00,620.00,north,114.53,6.77
26,5.00,164.82,170.82,832.00,556.00,north,119.40,5.02
27,5.20,170.23,175.73,740.00,524.00,north,126.61,7.30
28,5.40,176.22,180.25,716.00,536.00,north,134.10,7.50
29,5.60,180.17,182.86,588.00,520.00,east,138.83,4.73
30,5.80,179.65,180.85,448.00,404.00,east,137.30,2.07
31,6.00,177.30,176.44,364.00,388.00,east,132.95,4.99
32,6.20,173.59,170.92,460.00,376.00,east,126.91,6.66
33,6.40,168.74,165.85,352.00,348.00,east,120.17,7.01
34,6.60,166.11,162.93,424.00,296.00,east,116.43,3.94
35,6.80,166.73,165.09,416.00,296.00,east,118.04,2.25
36,7.00,167.88,167.13,576.00,296.00,east,120.06,2.34
37,7.20,170.77,171.18,704.00,368.00,east,124.63,4.98
38,7.40,173.17,174.28,840.00,296.00,east,128.30,3.92
39,7.60,182.14,185.11,764.00,484.00,east,141.72,14.06
40,7.80,190.45,194.52,728.00,468.00,east,153.90,12.56
41,8.00,200.41,205.79,796.00,508.00,n ext,168.56,15.04
42,8.20,212.40,219.10,780.00,472.00,n ext,186.08,17.91
43,8.40,218.86,226.11,752.00,308.00,n ext,195.45,9.53
44,8.60,218.86,226.11,636.00,148.00,n ext,195.45,0.00
45,8.80,214.59,221.53,536.00,284.00,n ext,189.29,6.26
46,9.00,214.59,221.53,424.00,240.00,n ext,189.29,0.00
47,9.20,214.59,221.53,440.00,216.00,n ext,189.29,0.00
48,9.40,221.28,228.75,448.00,368.00,n ext,198.98,9.85
49,9.60,225.90,234.05,384.00,552.00,e ext,205.86,7.03
50,9.80,223.82,231.66,584.00,408.00,e ext,202.75,3.17
51,10.00,221.22,228.32,644.00,644.00,e ext,198.66,4.23
52,10.20,218.68,224.45,632.00,492.00,e ext,194.32,4.62
53,10.40,213.90,216.79,628.00,612.00,e ext,185.93,9.04
54,10.60,209.89,208.33,524.00,592.00,e ext,177.75,9.35
55,10.80,206.13,199.21,608.00,452.00,e ext,169.51,9.87
56,11.00,200.45,184.46,620.00,580.00,e ext,156.93,15.81
57,11.20,197.69,171.89,592.00,492.00,e ext,148.57,12.87
58,11.40,195.18,162.30,608.00,392.00,e ext,142.27,9.91
59,11.60,191.50,147.81,504.00,536.00,e ext,133.69,14.96
60,11.80,188.28,136.57,480.00,376.00,e ext,127.36,11.68
61,12.00,183.14,127.76,552.00,408.00,e ext,120.34,10.21
62,12.20,178.41,119.74,580.00,364.00,e ext,114.33,9.31
63,12.40,174.06,114.16,652.00,424.00,east,109.30,7.08
64,12.60,168.28,110.06,736.00,540.00,east,103.17,7.08
65,12.80,162.76,106.53,784.00,560.00,east,97.45,6.55
66,13.00,155.99,103.12,872.00,712.00,east,90.58,7.59
67,13.20,149.54,100.36,816.00,648.00,platform reversal,84.15,7.01
68,13.40,142.69,98.09,1024.00,824.00,platform reversal,77.39,7.22
69,13.60,135.46,96.29,972.00,836.00,reveral larger,70.25,7.45
70,13.80,129.00,95.80,1080.00,900.00,east,63.82,6.48
71,14.00,121.13,97.51,1092.00,1036.00,east,55.87,8.06
72,14.20,114.12,98.89,1132.00,984.00,east,48.82,7.14
73,14.40,107.19,100.59,1092.00,984.00,east,41.82,7.13
74,14.60,100.21,103.25,1076.00,1048.00,west,34.82,7.47
75,14.80,93.75,105.99,1148.00,976.00,west,28.58,7.02
76,15.00,87.76,108.46,1200.00,940.00,west,23.03,6.47
77,15.20,80.68,112.03,1112.00,992.00,west,17.24,7.93
78,15.40,72.76,117.22,1052.00,988.00,west,13.26,9.47
79,15.60,64.57,123.68,968.00,900.00,west,13.72,10.43
80,15.80,56.46,130.54,908.00,780.00,west,19.34,10.62
81,16.00,46.59,139.12,848.00,740.00,west,29.58,13.07
82,16.20,35.60,150.41,884.00,756.00,west,44.18,15.76
83,16.40,23.92,162.48,840.00,708.00,west,60.34,16.80
84,16.60,11.74,175.96,792.00,696.00,west,78.23,18.17
85,16.80,-2.35,193.31,688.00,680.00,w ext,100.49,22.35
86,17.00,-8.58,201.38,628.00,404.00,w ext,110.66,10.19
87,17.20,-10.24,204.04,560.00,444.00,w ext,113.79,3.14
88,17.40,-9.47,203.85,452.00,396.00,w ext,113.21,0.79
89,17.60,-10.07,205.38,480.00,364.00,w ext,114.81,1.65
90,17.80,-12.42,209.24,480.00,424.00,w ext,119.32,4.52
91,18.00,-13.04,210.53,440.00,392.00,w ext,120.73,1.43
92,18.20,-14.51,212.25,432.00,320.00,w ext,122.99,2.27
93,18.40,-14.19,211.63,388.00,348.00,w ext,122.29,0.70
94,18.60,-9.86,206.46,500.00,384.00,w ext,115.58,6.75
95,18.80,-7.88,203.36,580.00,344.00,w ext,111.91,3.67
96,19.00,-6.75,200.31,652.00,408.00,w ext,108.75,3.26
97,19.20,-4.38,195.06,700.00,432.00,w ext,103.08,5.76
98,19.40,-3.19,190.10,724.00,432.00,w ext,98.35,5.10
99,19.60,-2.02,183.19,696.00,540.00,w ext,92.13,7.01
100,19.80,0.68,172.56,612.00,556.00,w ext,82.20,10.97
101,20.00,4.41,160.02,580.00,504.00,w ext,70.50,13.08
102,20.20,8.08,146.69,648.00,444.00,w ext,58.94,13.82
103,20.40,10.16,135.09,604.00,452.00,w ext,50.54,11.79
104,20.60,13.59,117.36,696.00,628.00,w ext,40.33,18.05
105,20.80,14.84,103.63,680.00,608.00,w ext,37.02,13.79
106,21.00,15.93,90.31,664.00,544.00,w ext,37.22,13.36
107,21.20,15.81,73.61,672.00,592.00,w ext,43.39,16.70
108,21.40,14.30,59.14,716.00,548.00,w ext,52.92,14.55
109,21.60,13.51,46.83,708.00,656.00,w ext,62.18,12.34
110,21.80,11.55,33.19,632.00,620.00,w ext,74.10,13.78
111,22.00,9.23,24.36,760.00,496.00,w ext,82.71,9.14
112,22.20,6.96,15.69,756.00,628.00,w ext,91.24,8.95
113,22.40,6.42,10.86,744.00,676.00,w ext,95.67,4.87
114,22.60,6.28,8.38,768.00,584.00,w ext,97.89,2.48
115,22.80,6.95,6.82,688.00,728.00,s ext,98.91,1.69
116,23.00,7.16,5.52,780.00,612.00,s ext,99.94,1.33
117,23.20,8.27,4.72,816.00,740.00,s ext,100.10,1.36
118,23.40,10.09,4.05,768.00,696.00,s ext,99.82,1.94
119,23.60,8.63,-0.07,696.00,744.00,s ext,104.15,4.37
120,23.80,11.24,-0.29,636.00,540.00,s ext,103.16,2.63
121,24.00,18.76,2.39,700.00,536.00,s ext,97.60,7.98
122,24.20,27.55,5.37,632.00,548.00,s ext,91.71,9.28
123,24.40,38.63,8.36,740.00,484.00,s ext,85.88,11.48
124,24.60,48.78,10.61,740.00,472.00,s ext,82.09,10.39
125,24.80,62.87,12.96,696.00,524.00,s ext,79.61,14.29
126,25.00,77.27,13.80,692.00,540.00,s ext,80.91,14.42
127,25.20,91.89,14.11,780.00,584.00,s ext,85.14,14.62
128,25.40,109.81,13.71,724.00,616.00,s ext,93.64,17.92
129,25.60,123.83,11.84,748.00,496.00,s ext,103.02,14.15
130,25.80,142.05,8.26,712.00,684.00,s ext,117.49,18.56
131,26.00,153.76,5.78,624.00,624.00,s ext,127.48,11.97
132,26.20,167.24,0.28,644.00,644.00,s ext,141.11,14.56
133,26.40,178.68,-5.52,700.00,592.00,s ext,153.54,12.82
134,26.60,192.46,-14.78,620.00,704.00,s ext,170.05,16.60
135,26.80,197.45,-17.41,612.00,448.00,s ext,175.57,5.64
136,27.00,203.58,-21.38,636.00,512.00,s ext,182.83,7.30
137,27.20,205.18,-20.54,556.00,656.00,s ext,183.53,1.81
138,27.40,202.44,-16.32,612.00,384.00,s ext,178.74,5.02
139,27.60,198.34,-9.35,612.00,528.00,s ext,171.18,8.08
140,27.80,194.49,-3.29,716.00,448.00,s ext,164.42,7.19
141,28.00,190.67,4.17,724.00,536.00,south,156.90,8.38
142,28.20,184.06,15.36,680.00,564.00,east,145.06,13.00
143,28.40,177.33,28.09,724.00,644.00,east,132.52,14.40
144,28.60,171.65,40.75,832.00,708.00,east,121.35,13.87
145,28.80,167.08,53.38,816.00,736.00,east,111.80,13.43
146,29.00,163.46,68.72,840.00,816.00,east,103.02,15.76
147,29.20,161.89,82.91,872.00,760.00,east,98.08,14.28
148,29.40,161.71,98.94,812.00,788.00,east,96.36,16.03
149,29.60,164.25,114.35,904.00,796.00,east,99.58,15.63
150,29.80,169.47,131.28,904.00,896.00,east,107.81,17.71
151,30.00,177.37,148.96,884.00,932.00,east,120.75,19.36
152,30.20,186.34,165.38,852.00,776.00,e ext,135.51,18.71
153,30.40,196.70,181.40,672.00,628.00,e ext,152.16,19.08
154,30.60,200.31,187.34,676.00,284.00,e ext,158.27,6.95
155,30.80,201.04,189.10,484.00,400.00,e ext,159.80,1.90
156,31.00,206.63,201.28,232.00,532.00,e ext,171.07,13.40
157,31.20,205.43,199.87,416.00,224.00,e ext,169.29,1.85
158,31.40,207.73,205.17,480.00,304.00,e ext,174.17,5.78
159,31.60,210.52,210.16,616.00,272.00,e ext,179.32,5.71
160,31.80,214.94,218.38,568.00,528.00,e ext,187.71,9.33
161,32.00,219.80,225.99,528.00,512.00,e ext,196.13,9.03
162,32.20,223.85,231.55,548.00,436.00,e ext,202.72,6.88
163,32.40,223.49,231.28,560.00,524.00,e ext,202.26,0.46
164,32.60,222.44,230.07,612.00,484.00,e ext,200.69,1.61
165,32.80,226.07,233.89,452.00,520.00,n ext,205.90,5.27
166,33.00,223.54,231.07,460.00,528.00,n ext,202.18,3.79
167,33.20,222.08,229.48,468.00,432.00,n ext,200.05,2.16
168,33.40,219.89,227.31,580.00,448.00,n ext,197.00,3.08
169,33.60,215.64,223.47,608.00,572.00,n ext,191.29,5.73
170,33.80,210.97,219.77,700.00,516.00,n ext,185.33,5.96
171,34.00,203.99,214.80,800.00,564.00,n ext,176.77,8.56
172,34.20,196.22,210.84,804.00,692.00,n ext,168.19,8.72
173,34.40,184.60,205.44,740.00,656.00,n ext,155.70,12.82
174,34.60,171.82,201.23,748.00,640.00,n ext,143.15,13.46
175,34.80,157.43,197.49,676.00,608.00,n ext,129.91,14.87
176,35.00,140.13,195.51,596.00,672.00,n ext,116.37,17.41
177,35.20,121.50,192.04,560.00,604.00,n ext,101.97,18.96
178,35.40,107.19,190.02,540.00,508.00,n ext,92.30,14.44
179,35.60,93.49,188.25,548.00,416.00,n ext,84.45,13.81
180,35.80,79.41,185.83,544.00,580.00,n ext,77.53,14.29
181,36.00,68.29,184.39,648.00,640.00,n ext,73.87,11.21
182,36.20,54.74,184.58,692.00,628.00,n ext,73.41,13.56
183,36.40,44.87,184.46,728.00,644.00,n ext,74.18,9.87
184,36.60,33.69,186.81,756.00,660.00,n ext,78.95,11.42
185,36.80,20.64,191.69,772.00,704.00,n ext,87.98,13.93
186,37.00,11.52,195.90,668.00,720.00,n ext,95.63,10.05
187,37.20,1.87,202.00,720.00,660.00,n ext,105.59,11.42
188,37.40,-10.16,211.69,632.00,656.00,n ext,120.12,15.45
189,37.60,-16.61,217.13,604.00,468.00,n ext,128.20,8.43
190,37.80,-18.44,218.22,568.00,508.00,n ext,130.13,2.14
191,38.00,-16.96,215.71,564.00,524.00,n ext,127.22,2.92
192,38.20,-16.85,214.49,580.00,408.00,w ext,126.15,1.22
193,38.40,-12.59,208.19,556.00,416.00,w ext,118.55,7.61
194,38.60,-6.20,198.64,612.00,472.00,w ext,107.06,11.49
195,38.80,0.74,186.93,628.00,464.00,w ext,93.49,13.61
196,39.00,5.68,176.61,728.00,484.00,w ext,82.23,11.44
197,39.20,13.44,160.06,760.00,624.00,w ext,64.41,18.28
198,39.40,16.40,148.95,780.00,564.00,w ext,54.20,11.50
199,39.60,18.24,135.72,768.00,700.00,w ext,44.25,13.36
200,39.80,19.25,119.77,684.00,668.00,w ext,35.61,15.98
201,40.00,17.24,106.25,640.00,628.00,w ext,34.68,13.68
202,40.20,16.48,96.32,696.00,536.00,w ext,35.70,9.95
203,40.40,16.07,84.69,664.00,552.00,w ext,38.44,11.64
204,40.60,16.61,72.40,592.00,472.00,w ext,43.30,12.30
205,40.80,16.89,65.93,640.00,336.00,w ext,46.64,6.49
206,41.00,17.87,56.15,764.00,460.00,w ext,52.38,9.83
207,41.20,18.10,47.31,764.00,528.00,w ext,58.88,8.84
208,41.40,19.17,41.81,708.00,512.00,west,62.68,5.61
209,41.60,20.89,38.07,776.00,540.00,west,64.89,4.11
210,41.80,22.39,35.09,820.00,636.00,west,66.70,3.33
211,42.00,24.14,32.60,880.00,644.00,west,68.02,3.05
212,42.20,26.55,31.92,940.00,668.00,west,67.51,2.50
213,42.40,28.42,30.60,896.00,820.00,west,67.89,2.29
214,42.60,30.56,29.64,860.00,668.00,south,67.92,2.34
215,42.80,33.70,28.89,776.00,732.00,south,67.47,3.23
216,43.00,36.92,28.10,936.00,656.00,south,67.20,3.32
217,43.20,42.81,28.77,916.00,684.00,south,65.05,5.93
218,43.40,51.00,29.53,848.00,724.00,south,63.05,8.22
219,43.60,59.16,29.56,904.00,640.00,south,62.81,8.16
220,43.80,68.21,28.68,820.00,700.00,south,64.56,9.10
221,44.00,79.88,27.87,696.00,644.00,south,68.09,11.70
222,44.20,89.08,29.02,636.00,476.00,south,70.31,9.27
223,44.40,96.51,30.34,540.00,472.00,south,72.53,7.54
224,44.60,102.04,32.15,564.00,352.00,south,73.88,5.82
225,44.80,105.45,35.56,720.00,396.00,south,73.02,4.83
226,45.00,109.31,40.44,812.00,564.00,south,71.66,6.23
227,45.20,112.60,45.07,884.00,536.00,south,70.57,5.67
228,45.40,116.43,49.31,932.00,616.00,south,70.61,5.72
229,45.60,118.36,54.38,1012.00,680.00,south,68.92,5.42
230,45.80,122.26,59.50,948.00,816.00,south,69.17,6.44
231,46.00,124.63,64.78,1016.00,844.00,south,68.55,5.78
232,46.20,126.64,70.14,1040.00,864.00,south,68.03,5.72
233,46.40,129.48,74.72,1060.00,884.00,south,68.98,5.39
