Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00018.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,3,,,,,,,
cage,27,,,,,,,
mark,1,,,,,,,
id,91,,,,,,,
trial,2,,,,,,,
date,19:56.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,110.44,11.63,608,224,s ext,95.74,-
2,0.2,111.91,12.51,596,108,s ext,95.76,1.71
3,0.4,113.69,12.32,512,132,s ext,96.86,1.79
4,0.6,115.1,13.17,524,196,s ext,96.91,1.64
5,0.8,116.85,12.94,520,212,s ext,98.07,1.77
6,1,119.01,11.64,480,400,s ext,100.37,2.53
7,1.2,122.54,11.07,508,452,s ext,102.87,3.57
8,1.4,128.32,8.97,552,388,s ext,108.03,6.15
9,1.6,135.37,7.31,544,352,s ext,113.76,7.24
10,1.8,143.03,4.16,552,264,s ext,121.18,8.29
11,2,146.54,3.03,572,260,s ext,124.39,3.69
12,2.2,153.64,2.29,528,476,s ext,129.84,7.14
13,2.4,157.83,3.18,504,368,s ext,132.22,4.28
14,2.6,158.48,5.41,552,320,s ext,131.18,2.33
15,2.8,159.01,7.61,536,328,s ext,130.09,2.27
16,3,157.96,10.52,588,268,south,127.38,3.09
17,3.2,155.5,14.09,628,200,south,123.18,4.34
18,3.4,153.13,17.59,680,268,south,119.11,4.22
19,3.6,150.86,21.02,648,248,south,115.17,4.11
20,3.8,150.67,22.65,668,164,south,114,1.64
21,4,147.27,26.58,732,208,south,108.88,5.2
22,4.2,145.9,28.75,728,260,south,106.44,2.57
23,4.4,143.92,31.95,680,200,south,102.88,3.76
24,4.6,142.65,34.04,784,192,south,100.58,2.45
25,4.8,142.03,35.08,724,140,south,99.45,1.21
26,5,140.81,37.14,780,160,south,97.22,2.39
27,5.2,139.06,40.17,688,236,south,93.99,3.5
28,5.4,137.93,42.16,684,188,south,91.9,2.28
29,5.6,137.38,43.14,736,92,south,90.88,1.13
30,5.8,137.32,44.67,756,212,south,89.94,1.53
31,6,136.26,46.61,692,184,south,87.96,2.21
32,6.2,135.74,47.57,760,156,south,86.99,1.09
33,6.4,134.73,49.47,676,228,south,85.09,2.15
34,6.6,134.24,50.42,772,184,south,84.16,1.06
35,6.8,133.76,51.35,808,292,south,83.24,1.05
36,7,133.28,52.28,836,132,south,82.34,1.04
37,7.2,132.36,54.12,764,168,south,80.58,2.06
38,7.4,131.47,55.94,788,224,south,78.87,2.02
39,7.6,131.47,57.43,804,208,south,78.12,1.49
40,7.8,130.22,60.11,844,280,south,75.69,2.96
41,8,129.85,62.47,808,276,south,74.24,2.39
42,8.2,129.12,65.69,788,260,south,72.14,3.3
43,8.4,127.72,69.1,884,304,south,69.43,3.69
44,8.6,127.88,72.06,848,372,south,68.45,2.97
45,8.8,127.37,75.22,804,356,south,66.82,3.2
46,9,127.9,77.4,964,312,south,66.55,2.25
47,9.2,127.76,79.76,880,372,east,65.66,2.36
48,9.4,127.43,82.94,888,384,east,64.43,3.2
49,9.6,127.2,86.12,820,428,east,63.43,3.19
50,9.8,126.24,90.12,828,392,east,61.73,4.11
51,10,124.58,95.53,880,460,east,59.43,5.66
52,10.2,123.87,100.76,948,500,east,58.48,5.28
53,10.4,123.46,105.86,956,544,east,58.16,5.11
54,10.6,123.32,110.83,872,500,east,58.54,4.98
55,10.8,124.08,115.25,864,496,east,59.98,4.48
56,11,124.25,118.03,980,436,east,60.73,2.79
57,11.2,125.99,122.06,924,416,east,63.45,4.39
58,11.4,127,124.47,896,292,east,65.14,2.61
59,11.6,127.34,126.57,840,328,east,66.1,2.13
60,11.8,127.72,128.65,880,464,north,67.13,2.12
61,12,128.14,130.74,948,324,north,68.25,2.12
62,12.2,127.78,132.42,856,300,north,68.55,1.72
63,12.4,127.58,134.76,828,348,north,69.29,2.34
64,12.6,128.06,136.79,832,300,north,70.6,2.1
