Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00115.trk,,,,,,,
Object,0,,,,,,,
Samples,57,,,,,,,
treatment,3,,,,,,,
cage,42,,,,,,,
mark,1,,,,,,,
id,74,,,,,,,
trial,3,,,,,,,
date,54:01.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,75.44,183.52,420,948,n ext,74.36,-
2,0.2,83.11,182.09,456,268,n ext,74.98,7.8
3,0.4,87.1,181.07,444,316,n ext,75.37,4.12
4,0.6,89.63,179.3,596,312,n ext,74.7,3.09
5,0.8,94.69,175.1,600,348,north,73.14,6.58
6,1,96.37,170.21,672,376,north,69.75,5.17
7,1.2,96.67,164.65,724,468,north,65.25,5.56
8,1.4,94.34,159.21,728,524,north,59.45,5.92
9,1.6,92.17,154.74,796,556,north,54.56,4.97
10,1.8,89.24,150.48,912,588,north,49.39,5.17
11,2,85.43,147.21,872,592,north,44.51,5.02
12,2.2,82.39,145.46,860,596,north,41.36,3.5
13,2.4,78.83,145.3,824,500,north,39.38,3.57
14,2.6,75.37,145.27,776,472,north,37.81,3.46
15,2.8,72.96,145.14,808,528,north,36.76,2.41
16,3,69.75,144,800,576,north,34.64,3.41
17,3.2,69.5,140.81,892,572,north,31.52,3.21
18,3.4,69.82,135.43,828,632,north,26.57,5.39
19,3.6,70.79,129.74,952,604,north,21.89,5.77
20,3.8,71.44,122.52,928,800,west,16.31,7.25
21,4,70.88,115.06,960,904,west,10.44,7.49
22,4.2,68.82,107.81,908,804,west,4.66,7.53
23,4.4,66.67,99.9,948,720,platform larger,1.36,8.2
24,4.6,63.62,93.85,912,660,platform larger,1.64,6.78
25,4.8,60.71,87.47,828,708,platform larger,5.49,7.01
26,5,57.6,83.37,776,508,west,9,5.15
27,5.2,54.24,78.9,840,576,west,13.65,5.59
28,5.4,49.46,75.12,772,556,west,18.67,6.1
29,5.6,45.5,72.54,780,512,west,22.73,4.72
30,5.8,42.01,69.16,764,328,west,27.39,4.86
31,6,39.52,67.36,692,360,west,30.2,3.08
32,6.2,38.1,67.34,700,544,west,30.94,1.42
33,6.4,36.55,70.61,764,456,west,29.16,3.61
34,6.6,35.8,76.11,692,496,west,25.6,5.56
35,6.8,37.23,86.06,728,444,west,18.61,10.05
36,7,39.38,96.52,736,568,west,12.97,10.67
37,7.2,41.58,105.28,792,440,west,10.34,9.04
38,7.4,44.31,114.7,796,652,west,10.81,9.81
39,7.6,45.94,119.53,648,428,west,12.51,5.1
40,7.8,47.39,121.71,616,424,west,13.31,2.62
41,8,48.06,123.83,576,408,west,14.83,2.23
42,8.2,50.94,123.39,612,468,west,13.33,2.92
43,8.4,52.75,122.09,596,328,west,11.48,2.22
44,8.6,53.82,120.94,632,284,west,10.08,1.57
45,8.8,55.57,119.75,540,380,west,8.61,2.12
46,9,57.21,116.67,612,232,platform larger,5.46,3.49
47,9.2,58.09,110.75,684,448,platform,0,5.99
48,9.4,59.21,104.91,788,544,platform,0,5.94
49,9.6,59.04,100.94,852,456,platform,0,3.98
50,9.8,59.72,101.09,860,304,platform,0,0.7
51,10,59.61,102.04,784,284,platform,0,0.96
52,10.2,59.72,101.09,756,228,platform,0,0.96
53,10.4,59.3,98.07,864,268,platform,0,3.05
54,10.6,59.22,99.02,796,148,platform,0,0.96
55,10.8,59.82,100.14,740,288,platform,0,1.27
56,11,59.72,101.09,772,392,platform,0,0.95
57,11.2,58.35,100.78,776,148,platform,0,1.4
