Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00010.trk,,,,,,,
Object,0,,,,,,,
Samples,170,,,,,,,
id,43,,,,,,,
trial,2,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:34.000,dd:HH:mm:ss,,,,,,
23,4.4,80.63,37.42,584,240,south,75.72,2.01
24,4.6,80.66,38.26,612,476,south,74.96,0.84
25,4.8,80.66,38.26,628,464,south,74.96,0
26,5,81.43,39.24,544,220,south,74.41,1.25
27,5.2,84.38,38.92,556,276,south,76.01,2.97
28,5.4,86.58,38.43,596,256,south,77.47,2.25
29,5.6,89.48,37.18,604,336,south,79.99,3.16
30,5.8,93.07,35.1,600,332,south,83.62,4.16
31,6,95.92,32,596,340,south,87.75,4.2
32,6.2,99.48,28.84,592,324,south,92.34,4.76
33,6.4,103.04,26.38,620,380,south,96.35,4.33
34,6.6,106.58,22.88,604,328,south,101.22,4.97
35,6.8,110.82,20.04,584,412,s ext,105.94,5.11
36,7,114.34,17.03,560,328,s ext,110.41,4.63
37,7.2,116.45,14.95,516,292,s ext,113.32,2.96
38,7.4,117.15,14.85,520,308,s ext,113.81,0.71
39,7.6,117.16,13.94,460,404,s ext,114.56,0.91
40,7.8,117.16,13.03,468,328,s ext,115.31,0.91
41,8,114.35,12.49,432,492,s ext,114.18,2.86
42,8.2,112.23,14.54,460,404,s ext,111.3,2.95
43,8.4,109.4,16.56,508,360,s ext,108.05,3.48
44,8.6,106.56,18.46,536,316,s ext,104.89,3.42
45,8.8,103.71,21.15,584,296,s ext,101.09,3.91
46,9,100.87,24.59,576,320,south,96.67,4.46
47,9.2,98.74,27.09,560,328,south,93.42,3.28
48,9.4,95.89,30.31,580,324,south,89.18,4.3
49,9.6,93.76,32.66,588,288,south,86.07,3.17
50,9.8,91.63,35.78,608,340,south,82.3,3.78
51,10,88.76,37.91,584,296,south,79,3.58
52,10.2,87.33,39.37,636,284,south,77.03,2.04
53,10.4,85.18,41.51,652,288,south,74.1,3.04
54,10.6,82.31,44.31,656,308,south,70.27,4.01
55,10.8,80.89,46.5,712,312,south,67.68,2.61
56,11,77.99,48.41,688,456,south,64.66,3.48
57,11.2,74.34,50.94,688,424,south,60.81,4.44
58,11.4,69.89,52.46,756,484,south,57.69,4.7
59,11.6,66.14,53.27,708,384,south,55.68,3.84
60,11.8,60.86,55.35,664,484,south,52.29,5.67
61,12,56.28,56.76,696,440,south,50.02,4.8
62,12.2,52.44,58.35,704,408,west,47.9,4.16
63,12.4,46.19,60.25,636,492,west,45.75,6.53
64,12.6,41.44,61.71,680,460,west,44.49,4.97
65,12.8,36.63,63.21,656,416,west,43.7,5.04
66,13,31.81,65.72,628,372,west,42.39,5.43
67,13.2,27.68,66.64,656,356,west,42.86,4.24
68,13.4,23.49,67.61,608,352,west,43.71,4.29
69,13.6,20.2,69.81,576,448,west,43.44,3.96
70,13.8,18.58,71.44,572,516,west,43,2.3
71,14,17.9,74.26,556,328,west,41.11,2.9
72,14.2,18.97,77.37,540,224,west,37.97,3.29
73,14.4,19.19,81.29,560,212,west,34.73,3.93
74,14.6,19.35,84.21,536,328,west,32.41,2.92
75,14.8,19.5,87.12,588,340,west,30.22,2.91
76,15,19.59,89.05,608,172,west,28.84,1.93
77,15.2,18.91,92.84,668,260,west,26.98,3.85
78,15.4,17.43,98.56,628,384,west,25.18,5.91
79,15.6,15.89,103.41,644,304,west,24.61,5.08
80,15.8,14.39,110.3,596,408,w ext,24.65,7.05
81,16,12.86,118.29,564,408,w ext,26.23,8.14
82,16.2,12.09,124.32,544,348,w ext,28.14,6.08
83,16.4,12.98,132.04,548,420,w ext,30.3,7.76
84,16.6,13.8,137.71,520,316,w ext,32.69,5.73
85,16.8,15.39,143.08,548,332,w ext,34.83,5.61
86,17,18.57,146.89,492,352,w ext,35.42,4.96
87,17.2,21.73,148.69,540,320,w ext,34.98,3.64
88,17.4,24.84,150.43,528,332,west,34.83,3.56
89,17.6,29.52,150.72,528,384,west,32.83,4.68
90,17.8,34.16,150.16,528,352,west,30.62,4.68
91,18,38.75,149.67,564,348,west,29.07,4.62
92,18.2,43.3,149.25,552,396,west,28.15,4.57
93,18.4,46.3,149.3,608,416,west,28.14,3
94,18.6,48.53,149.55,632,344,west,28.55,2.24
95,18.8,52.21,150.27,608,368,west,29.71,3.75
96,19,54.38,151.36,580,428,west,31.21,2.43
97,19.2,55.81,152.61,544,524,west,32.78,1.9
98,19.4,55.73,154.2,556,316,west,34.29,1.59
99,19.6,55.7,154.99,608,300,west,35.05,0.8
100,19.8,54.08,157.74,588,364,west,37.4,3.19
101,20,52.45,160.56,624,244,west,39.92,3.25
102,20.2,50.1,162.82,524,316,west,41.92,3.26
103,20.4,47.02,164.56,524,520,west,43.42,3.53
104,20.6,44.74,165.29,524,280,west,44.12,2.4
105,20.8,41.02,164.87,536,292,west,43.9,3.75
106,21,37.99,165.09,532,292,west,44.45,3.03
107,21.2,35.78,164.19,444,432,west,43.88,2.39
108,21.4,32.91,160.91,440,404,west,41.3,4.35
109,21.6,32.26,158.54,480,240,west,39.19,2.46
110,21.8,30.86,155.53,524,260,west,36.77,3.31
111,22,29.52,150.72,540,288,west,32.83,5
112,22.2,28.86,147.4,472,380,west,30.17,3.38
113,22.4,28.18,144.06,492,300,west,27.64,3.4
114,22.6,28.26,141.39,540,312,west,25.32,2.67
115,22.8,29.12,138.54,564,272,west,22.44,2.98
116,23,29.99,134.84,520,308,west,18.89,3.8
117,23.2,30.02,133.09,528,392,west,17.49,1.75
118,23.4,31.63,131.04,540,364,west,14.88,2.61
119,23.6,32.43,130.03,560,228,west,13.59,1.29
120,23.8,34.02,128.89,548,212,west,11.71,1.95
121,24,34.8,128.76,496,268,west,11.15,0.79
122,24.2,34.82,127.91,580,444,west,10.45,0.85
123,24.4,35.57,129.48,548,408,west,11.34,1.73
124,24.6,36.33,130.18,484,208,west,11.55,1.04
125,24.8,36.31,131.03,560,500,west,12.29,0.84
126,25,35.51,132.01,616,272,west,13.54,1.27
127,25.2,34.69,133.86,632,168,west,15.55,2.02
128,25.4,33.11,135.04,660,228,west,17.37,1.97
129,25.6,30.71,137.29,624,340,west,20.54,3.29
130,25.8,27.51,139.82,616,304,west,24.39,4.08
131,26,23.5,141.76,584,336,west,28.33,4.46
132,26.2,18.61,144.99,616,448,w ext,33.95,5.86
133,26.4,13.66,148.45,504,408,w ext,39.85,6.04
134,26.6,12.02,148.01,424,280,w ext,40.67,1.7
135,26.8,11.22,146.29,308,428,w ext,40.06,1.9
136,27,7.07,142.51,140,376,w ext,40.96,5.61
137,27.2,5.37,139.91,124,184,w ext,40.94,3.11
138,27.4,4.49,134.95,208,220,w ext,39.15,5.04
139,27.6,5.31,130.62,288,352,w ext,36.59,4.41
140,27.8,4.37,125.59,416,400,w ext,35.94,5.11
141,28,2.44,118.51,420,356,w ext,36.6,7.34
142,28.2,1.3,111.15,416,380,w ext,37.63,7.44
143,28.4,1.97,105.77,364,380,w ext,37.64,5.43
144,28.6,3.52,100.42,372,344,w ext,37.31,5.56
145,28.8,4.2,96.2,352,364,w ext,38.1,4.28
146,29,6.6,91.07,352,296,w ext,38.32,5.67
147,29.2,9.17,89.19,372,284,w ext,37.12,3.18
148,29.4,13.53,88.53,360,380,w ext,33.86,4.41
149,29.6,16.14,88.76,428,284,west,31.65,2.63
150,29.8,19.59,89.05,440,284,west,28.84,3.46
151,30,23,89.33,448,328,west,26.19,3.42
152,30.2,26.39,90.53,480,320,west,23.02,3.6
153,30.4,28.92,91.62,480,280,west,20.6,2.75
154,30.6,33.09,94.53,516,380,west,15.78,5.09
155,30.8,36.37,97.26,536,356,west,11.66,4.27
156,31,38.01,99.85,512,272,west,8.61,3.06
157,31.2,40.41,103.21,460,404,west,4.51,4.13
158,31.4,41.2,104.03,420,176,west,3.37,1.14
159,31.6,41.98,104.85,412,152,west,2.24,1.13
160,31.8,41.99,106.48,436,168,west,0.9,1.64
161,32,41.99,108.94,608,292,platform,0,2.45
162,32.2,43.53,111.3,564,300,platform,0,2.83
163,32.4,44.29,112.87,624,236,platform,0,1.74
164,32.6,44.28,113.68,644,132,platform,0,0.8
165,32.8,44.28,114.48,624,172,platform,0,0.8
166,33,44.28,113.68,636,164,platform,0,0.8
167,33.2,45.04,114.43,580,312,platform,0,1.07
168,33.4,45.05,113.63,588,216,platform,0,0.8
169,33.6,45.05,113.63,604,128,platform,0,0
170,33.8,44.28,113.68,660,160,platform,0,0.77
