Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00013.trk,,,,,,,
Object,0,,,,,,,
Samples,93,,,,,,,
id,52,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:18.600,dd:HH:mm:ss,,,,,,
24,4.6,135.65,158.74,632,296,north,92.82,2.38
25,4.8,132.62,160.35,588,388,north,90.92,3.44
26,5,131.07,160.74,572,264,north,89.77,1.6
27,5.2,131.07,160.74,688,188,north,89.77,0
28,5.4,128.77,161.76,632,464,north,88.31,2.51
29,5.6,126.48,162.79,604,452,north,86.91,2.52
30,5.8,124.86,162.37,640,380,north,85.32,1.67
31,6,124.92,163.21,680,336,north,85.83,0.84
32,6.2,123.31,162.8,660,228,north,84.25,1.66
33,6.4,120.16,162.86,552,428,north,81.63,3.15
34,6.6,119.36,162.68,516,284,north,80.86,0.82
35,6.8,117.91,164.8,536,316,north,80.85,2.56
36,7,117.11,164.62,656,224,north,80.1,0.82
37,7.2,116.45,166.93,644,284,north,80.93,2.4
38,7.4,115.75,168.42,648,420,north,81.28,1.65
39,7.6,115.79,169.26,640,192,north,81.84,0.84
40,7.8,116.7,171.13,580,236,north,83.72,2.08
41,8,117.62,173.03,504,292,north,85.64,2.11
42,8.2,119.32,174.29,524,476,north,87.75,2.11
43,8.4,122.68,176.04,600,356,north,91.46,3.79
44,8.6,126.01,177.01,568,336,north,94.66,3.47
45,8.8,129.38,178.06,536,312,north,97.96,3.52
46,9,131.92,178.91,512,288,north,100.49,2.68
47,9.2,136.1,179.49,536,456,north,104.2,4.22
48,9.4,138.59,179.51,600,256,north,106.23,2.48
49,9.6,142.49,177.42,588,404,north,108.29,4.43
50,9.8,146.38,175.35,576,404,north,110.44,4.41
51,10,148.51,172.6,544,352,north,110.81,3.48
52,10.2,151.51,170.18,468,404,north,112.2,3.85
53,10.4,153.62,167.39,484,352,north,112.75,3.49
54,10.6,155.98,166.49,416,396,north,114.45,2.52
55,10.8,156.59,164.91,404,260,east,114.32,1.69
56,11,160.42,162.71,416,540,east,116.89,4.42
57,11.2,158.78,156.67,452,484,east,113.07,6.26
58,11.4,157.21,150.78,536,364,east,109.59,6.09
59,11.6,154.88,144.81,584,440,east,105.58,6.41
60,11.8,151.64,137.09,592,448,east,100.57,8.37
61,12,149.44,130.72,628,460,east,97.15,6.74
62,12.2,147.2,122.88,664,532,east,93.88,8.15
63,12.4,145.27,117.74,628,444,east,91.6,5.49
64,12.6,142.61,111.87,636,600,east,88.84,6.44
65,12.8,138.64,106.91,644,496,east,85.04,6.36
66,13,134.1,102.91,692,496,east,80.88,6.05
67,13.2,128.25,99.07,716,552,east,75.66,6.99
68,13.4,122.54,96.13,756,592,east,70.6,6.42
69,13.6,116.91,92.59,780,624,east,65.97,6.65
70,13.8,109.97,89.8,728,692,east,60.22,7.48
71,14,104.44,88.39,700,724,south,55.6,5.71
72,14.2,98.2,87.59,764,704,south,50.3,6.29
73,14.4,93.32,88.14,772,688,south,45.74,4.91
74,14.6,88.41,88.64,792,548,south,41.26,4.94
75,14.8,84.18,88.44,760,456,south,37.82,4.24
76,15,81.33,88.29,816,360,west,35.53,2.84
77,15.2,75.61,87.23,776,704,west,31.64,5.83
78,15.4,70.53,88.32,740,580,west,27.23,5.19
79,15.6,64.67,90.85,728,588,west,21.47,6.39
80,15.8,58.73,94.24,748,668,west,15.31,6.83
81,16,54.23,99.4,724,568,west,8.53,6.84
82,16.2,49.68,104.78,692,568,west,1.62,7.05
83,16.4,48.15,106.37,700,328,platform,0,2.2
84,16.6,46.62,107.98,672,316,platform,0,2.23
85,16.8,46.61,110.36,664,424,platform,0,2.38
86,17,46.6,111.16,684,164,platform,0,0.79
87,17.2,46.61,110.36,676,200,platform,0,0.79
88,17.4,48.13,111.09,676,208,platform,0,1.68
89,17.6,47.37,111.12,680,228,platform,0,0.76
90,17.8,48.13,111.09,700,148,platform,0,0.76
91,18,47.36,111.91,668,200,platform,0,1.13
92,18.2,47.36,111.91,664,268,platform,0,0
93,18.4,46.6,111.95,628,140,platform,0,0.76
