Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00002.trk,,,,,,,
Object,0,,,,,,,
Samples,135,,,,,,,
id,44,,,,,,,
trial,2,,,,,,,
date,21:57.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:27.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00002.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,22:25.8,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,22:52.8,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,162.75,35.63,272,288,e ext,-,132.48
2,0.2,160.63,34.7,244,372,e ext,2.32,131.23
3,0.4,157.85,36,288,332,e ext,3.07,128.2
4,0.6,155.08,37.23,384,304,e ext,3.03,125.22
5,0.8,153.7,37.82,408,280,e ext,1.5,123.75
6,1,150.27,40.13,412,372,east,4.14,119.61
7,1.2,148.21,41.8,500,272,east,2.65,116.97
8,1.4,144.11,44.11,504,396,east,4.71,112.29
9,1.6,140.71,46.04,540,444,east,3.92,108.39
10,1.8,136.63,46.37,552,524,east,4.09,104.89
11,2,133.25,46.42,580,452,south,3.39,102.14
12,2.2,130.55,44.61,620,408,south,3.25,101.14
13,2.4,127.2,41.27,612,400,south,4.74,100.74
14,2.6,123.83,38.67,592,444,south,4.25,100.04
15,2.8,121.12,37.51,580,532,south,2.95,98.93
16,3,118.39,37.1,612,400,south,2.76,97.32
17,3.2,113.57,37.67,568,444,south,4.85,93.66
18,3.4,110.8,38.71,592,344,south,2.96,91.06
19,3.6,108.72,38.01,576,352,south,2.2,90.26
20,3.8,107.32,37.25,600,256,south,1.59,89.98
21,4,105.22,36.47,580,444,south,2.24,89.3
22,4.2,104.52,36.48,592,260,south,0.7,88.88
23,4.4,103.1,35.65,540,324,south,1.64,88.71
24,4.6,100.26,35.59,504,604,south,2.84,87.15
25,4.8,98.14,37.14,512,496,south,2.63,84.68
26,5,96.01,38.65,536,384,south,2.61,82.24
27,5.2,91.01,41.46,560,544,south,5.73,77.14
28,5.4,88.13,42.74,588,460,south,3.15,74.53
29,5.6,84.49,43.03,572,536,south,3.66,72.43
30,5.8,81.5,41.73,628,352,south,3.26,72.2
31,6,78.46,39.5,632,332,south,3.77,72.94
32,6.2,75.4,38,568,344,south,3.4,73.16
33,6.4,73.07,36.61,500,596,south,2.72,73.68
34,6.6,70.9,39.47,476,480,south,3.59,70.28
35,6.8,70.31,43.53,604,288,south,4.1,66.24
36,7,68.98,48.19,620,448,south,4.85,61.4
37,7.2,67.69,54.42,620,608,south,6.37,55.09
38,7.4,66.28,57.35,632,620,south,3.25,51.86
39,7.6,64.84,59.46,600,664,south,2.56,49.4
40,7.8,62.54,58.99,584,448,south,2.35,49.18
41,8,60.99,58.66,628,388,south,1.58,49.1
42,8.2,59.41,57.49,544,244,south,1.97,49.9
43,8.4,58.56,55.64,572,180,south,2.04,51.55
44,8.6,57.69,53.76,544,364,south,2.06,53.23
45,8.8,57.57,51.21,524,564,south,2.55,55.71
46,9,58.98,48.2,552,420,south,3.32,58.93
47,9.2,62.79,46.68,556,372,south,4.1,61.18
48,9.4,66.53,44.27,592,364,south,4.44,64.42
49,9.6,69.51,42.5,588,356,south,3.47,66.97
50,9.8,72.48,40.69,532,376,south,3.47,69.63
51,10,77.73,40.18,580,528,south,5.28,72.02
52,10.2,82.94,40.33,580,392,south,5.21,74.1
53,10.4,88.83,41.2,584,516,south,5.95,76.2
54,10.6,93.92,43.35,604,588,south,5.52,77.17
55,10.8,98.92,46.82,648,572,south,6.1,77.26
56,11,104.54,51.58,696,608,south,7.36,77.29
57,11.2,108.68,57.57,628,636,south,7.28,76.07
58,11.4,111.4,62.68,572,656,south,5.79,74.91
59,11.6,112.07,68.52,628,616,south,5.88,72.06
60,11.8,111.36,75.03,640,532,south,6.55,67.93
61,12,111.35,81.41,712,608,south,6.38,64.82
62,12.2,112.04,88.41,748,644,east,7.03,62.64
63,12.4,112.07,96.74,764,688,east,8.33,60.24
64,12.6,111.44,105.02,816,716,east,8.3,58.13
65,12.8,110.81,112.61,840,744,east,7.61,57.04
66,13,108.76,119.43,752,824,north,7.13,55.29
67,13.2,105.95,124.13,696,768,north,5.48,53.19
68,13.4,102.37,126.7,620,652,north,4.41,50.21
69,13.6,98.76,127.21,608,460,north,3.64,46.82
70,13.8,93.72,127.03,632,464,north,5.04,41.9
71,14,91.57,126.29,640,344,north,2.27,39.63
72,14.2,88.72,124.87,576,360,north,3.19,36.51
73,14.4,85.86,124.17,580,380,north,2.94,33.57
74,14.6,84.44,123.49,624,508,north,1.58,32.02
75,14.8,82.25,125.6,668,436,north,3.04,30.51
76,15,79.31,128.47,764,392,north,4.11,28.87
77,15.2,77.05,132.09,712,452,north,4.27,28.74
78,15.4,73.26,138.07,684,572,north,7.08,29.22
79,15.6,70.19,142.74,648,412,north,5.59,30.54
80,15.8,67.85,146.73,500,580,north,4.62,32.3
81,16,67.76,148.99,536,532,north,2.27,34.13
82,16.2,69.13,151.84,552,424,north,3.16,37.26
83,16.4,71.31,153.08,552,448,north,2.51,39.5
84,16.6,75,153.46,624,408,north,3.71,41.97
85,16.8,80.96,152.28,620,468,north,6.08,44.76
