Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00007.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,53,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
23,4.4,158.35,177.56,492,424,north,121.8,8.42
24,4.6,164.91,187.24,416,436,n ext,132.45,11.69
25,4.8,168.77,195.07,388,348,n ext,139.94,8.73
26,5,171.44,200.5,304,252,n ext,145.19,6.05
27,5.2,172.02,203.86,316,204,n ext,147.59,3.41
28,5.4,170.46,205.01,252,288,n ext,147,1.94
29,5.6,166.76,203.97,296,324,n ext,143.4,3.84
30,5.8,162.13,202.46,348,452,n ext,138.8,4.86
31,6,156.77,201.64,320,332,n ext,134.07,5.42
32,6.2,150.39,199.43,384,328,n ext,127.71,6.76
33,6.4,145.01,197.87,340,348,n ext,122.59,5.6
34,6.6,138.79,196.09,384,356,n ext,116.74,6.46
35,6.8,132.46,192.63,396,364,n ext,109.73,7.21
36,7,126.27,189.52,404,344,n ext,103.07,6.93
37,7.2,118.52,186.26,412,432,north,95.25,8.41
38,7.4,111.73,182.81,496,420,north,88.05,7.62
39,7.6,104.22,177.97,524,524,north,79.42,8.93
40,7.8,97.76,174.65,492,456,north,72.68,7.27
41,8,93,171.82,484,376,north,67.5,5.53
42,8.2,89.11,170.87,472,396,north,64.38,4.01
43,8.4,86.02,168.43,440,424,north,60.56,3.93
44,8.6,83,165.31,496,376,north,56.24,4.35
45,8.8,80.01,162.3,544,368,north,52.05,4.23
46,9,77.88,157.03,592,440,north,46.56,5.69
47,9.2,75.04,151.94,620,516,north,40.8,5.82
48,9.4,73.03,145.41,648,556,north,34.39,6.83
49,9.6,71.06,138.26,592,616,west,27.75,7.42
50,9.8,69.13,130.46,616,648,west,21.2,8.04
51,10,67.88,123.36,648,576,west,16.37,7.21
52,10.2,66.6,116.26,672,616,west,13.06,7.22
53,10.4,65.29,108.37,712,648,west,12.05,7.99
54,10.6,63.17,101.09,680,616,west,13.31,7.58
55,10.8,61.71,93.65,668,612,west,17.46,7.59
56,11,60.17,86,680,588,west,23.07,7.8
57,11.2,58.52,77.33,640,632,west,30.44,8.83
58,11.4,57.51,68.47,660,652,west,38.76,8.93
59,11.6,57.24,61.11,608,548,south,45.93,7.36
60,11.8,57.73,54.61,564,476,south,52.4,6.52
61,12,57.44,48.64,528,404,south,58.22,5.98
62,12.2,58,44.52,540,420,south,62.37,4.16
63,12.4,59.45,42.35,460,344,south,64.76,2.61
64,12.6,60.1,39.95,488,300,south,67.25,2.49
65,12.8,60.8,38.42,496,360,south,68.88,1.68
66,13,62.24,36.23,452,380,south,71.3,2.62
67,13.2,63.63,33.14,432,348,south,74.59,3.39
68,13.4,65.92,32.07,496,288,south,76.11,2.52
69,13.6,68.19,30.98,528,272,south,77.7,2.52
70,13.8,72.75,29.61,540,396,south,80.24,4.76
71,14,77.35,29.89,516,408,south,81.44,4.6
72,14.2,82.72,32.75,564,440,south,80.83,6.09
73,14.4,86.5,35.09,584,452,south,80.38,4.44
74,14.6,91.71,39.9,572,476,south,78.82,7.09
75,14.8,97.5,45.18,584,596,south,77.71,7.83
76,15,101.75,50.02,624,536,south,76.58,6.44
77,15.2,105.92,56.13,668,580,south,75.03,7.4
78,15.4,110.72,61.97,676,624,south,74.81,7.56
79,15.6,115.49,68.34,668,712,south,75.02,7.96
80,15.8,119.58,74.64,660,664,south,75.25,7.52
81,16,123.73,80.94,664,628,east,76.27,7.54
82,16.2,128.7,88.77,660,740,east,78.35,9.27
83,16.4,132.39,95.37,692,672,east,80.41,7.56
84,16.6,136.26,102.97,692,696,east,83.03,8.53
85,16.8,141.12,111.75,648,668,east,87.35,10.04
86,17,145.52,121.01,612,660,east,92.05,10.25
87,17.2,149.36,129.86,552,652,east,96.93,9.65
88,17.4,153.35,138.35,556,532,east,102.51,9.38
89,17.6,158.66,149.45,536,580,east,110.55,12.3
90,17.8,162.5,159.81,492,548,east,117.68,11.05
91,18,165.7,170.39,448,500,east,124.9,11.06
92,18.2,168.04,180.03,416,432,n ext,131.44,9.92
93,18.4,169.42,188.49,388,372,n ext,136.93,8.57
94,18.6,170.69,196.08,324,320,n ext,142.1,7.7
95,18.8,170.47,199.97,276,312,n ext,144.09,3.9
96,19,170.07,202.77,264,212,n ext,145.38,2.83
97,19.2,170.07,202.77,228,188,n ext,145.38,0
98,19.4,170.66,201.08,172,224,n ext,144.88,1.79
99,19.6,171.06,198.28,216,188,n ext,143.63,2.83
100,19.8,171.46,195.49,292,164,n ext,142.42,2.82
101,20,171.67,191.61,332,240,n ext,140.51,3.88
102,20.2,171.71,186.67,380,272,n ext,137.94,4.94
103,20.4,172.69,182.22,380,248,e ext,136.57,4.56
104,20.6,172.57,176.27,416,300,e ext,133.67,5.95
105,20.8,171.4,168.95,392,320,e ext,129.45,7.41
106,21,171.18,162.12,416,336,east,126.6,6.83
107,21.2,170.12,155.04,444,356,east,123.19,7.16
108,21.4,168.86,146.13,488,412,east,119.42,9.01
109,21.6,166.97,138.14,548,452,east,115.78,8.21
110,21.8,165.09,129.42,520,468,east,112.41,8.92
111,22,162.53,120.82,520,480,east,109,8.97
112,22.2,160.13,112.51,528,496,east,106.36,8.65
113,22.4,157.81,103.57,552,520,east,104.41,9.23
114,22.6,154.97,95.77,580,556,east,102.55,8.31
115,22.8,152.24,87.37,584,580,east,101.49,8.83
116,23,148.99,80.13,600,536,east,100.28,7.93
117,23.2,145.87,72.29,580,588,east,100.03,8.44
118,23.4,142.91,65.43,596,568,east,100.2,7.47
119,23.6,139.38,58.84,588,568,east,100.29,7.48
120,23.8,136.62,52.14,620,576,east,101.58,7.24
121,24,133.25,45.6,592,572,south,102.64,7.36
122,24.2,129.91,39.82,576,544,south,103.74,6.67
123,24.4,125.89,35.75,560,496,south,103.55,5.72
124,24.6,121.18,30.81,588,524,south,103.84,6.83
125,24.8,117.08,27.21,588,472,south,103.91,5.45
126,25,112.23,22.57,564,504,s ext,104.67,6.72
127,25.2,109.4,18.35,548,384,s ext,106.56,5.08
128,25.4,106.52,13.95,484,368,s ext,108.69,5.26
129,25.6,104.33,11.21,420,304,s ext,109.91,3.51
130,25.8,102.85,9.33,380,208,s ext,110.82,2.39
131,26,101.37,8.34,364,184,s ext,110.98,1.78
132,26.2,99.2,10.09,344,276,s ext,108.42,2.8
133,26.4,97.75,11.84,236,180,s ext,106.2,2.27
134,26.6,91.14,14.77,380,400,s ext,100.69,7.23
135,26.8,86.72,17.68,404,336,s ext,96.24,5.29
136,27,83.78,19.82,556,264,s ext,93.15,3.64
137,27.2,79.36,23.32,572,408,south,88.3,5.64
138,27.4,74.92,26.66,612,424,south,83.71,5.56
139,27.6,69.72,30.54,592,524,south,78.51,6.49
140,27.8,65.22,33.62,580,452,south,74.45,5.45
141,28,59.95,37.28,596,504,south,69.84,6.42
142,28.2,53.76,39.74,560,508,south,66.55,6.66
143,28.4,48.32,42.43,540,428,south,63.56,6.07
144,28.6,42.81,45.14,556,464,south,60.93,6.14
145,28.8,37.39,49.81,580,496,west,56.79,7.16
146,29,32.62,52.98,584,428,west,54.57,5.73
147,29.2,28.81,58.46,572,500,west,50.2,6.67
148,29.4,24.96,64.12,564,456,west,46.23,6.84
149,29.6,21.14,70.97,548,456,west,41.96,7.84
150,29.8,18.91,76.39,504,364,west,38.81,5.86
151,30,17.57,83.03,520,400,west,34.49,6.77
152,30.2,16.14,88.76,560,376,west,31.65,5.9
153,30.4,16.54,97.57,540,452,west,26.45,8.82
154,30.6,16.8,105.33,540,408,west,23.19,7.76
155,30.8,17.01,113.98,552,500,west,21.85,8.66
156,31,17.12,121.63,572,460,west,22.62,7.65
157,31.2,17.15,128.31,592,420,w ext,24.86,6.68
158,31.4,17.92,137.64,572,476,w ext,29.34,9.36
159,31.6,17.84,143.34,520,348,w ext,33.27,5.7
160,31.8,17.66,150.96,476,420,w ext,39.18,7.63
161,32,18.3,156.4,440,316,w ext,43.32,5.48
162,32.2,18.94,160.87,412,316,w ext,46.81,4.51
163,32.4,21.1,165.58,420,328,w ext,49.88,5.19
164,32.6,23.26,169.27,396,296,w ext,52.34,4.27
165,32.8,25.44,171.97,372,232,w ext,54.07,3.46
166,33,28.32,175.2,344,276,w ext,56.29,4.33
167,33.2,32.06,176.2,424,320,w ext,56.38,3.87
168,33.4,35.72,178.14,392,328,w ext,57.68,4.14
169,33.6,40.96,178.57,372,356,w ext,57.56,5.26
170,33.8,46.89,179.75,400,380,n ext,58.59,6.05
171,34,51.35,180.78,428,356,n ext,59.9,4.57
172,34.2,57.31,182.38,432,420,n ext,62.22,6.17
173,34.4,63.32,184.28,444,460,n ext,65.32,6.31
174,34.6,67.88,185.94,436,360,n ext,68.16,4.85
175,34.8,73.28,187.71,408,372,n ext,71.5,5.68
176,35,78.77,189.79,360,392,n ext,75.45,5.87
177,35.2,83.55,190.44,412,348,n ext,78.04,4.83
178,35.4,89.18,189.57,388,352,n ext,79.93,5.7
179,35.6,94.84,189.01,428,336,n ext,82.44,5.69
180,35.8,99.67,186.86,448,364,north,83.49,5.28
181,36,105.34,185.95,480,424,north,86.23,5.75
182,36.2,111.82,184.59,460,412,north,89.42,6.62
183,36.4,118.39,184.45,504,524,north,93.88,6.57
184,36.6,125.01,184.61,456,416,north,98.81,6.62
185,36.8,132.56,185.36,484,428,north,105.01,7.59
186,37,138.45,185.77,488,484,north,109.85,5.91
187,37.2,143.28,184.05,448,408,north,112.69,5.12
188,37.4,148.1,182.4,468,412,north,115.71,5.1
189,37.6,152.78,179.79,456,404,north,118.23,5.36
190,37.8,156.42,175.81,460,412,north,119.26,5.4
191,38,160.92,172.14,460,424,north,121.42,5.81
192,38.2,165.25,167.38,456,412,east,123.21,6.44
193,38.4,167.77,161.77,424,432,east,123.3,6.15
194,38.6,170.12,155.04,460,444,east,123.19,7.12
195,38.8,171.74,148.9,508,392,east,122.92,6.35
196,39,173.07,140.66,520,476,east,122.27,8.35
197,39.2,173.56,132.11,532,484,east,121.19,8.56
198,39.4,174.94,123.64,508,496,east,121.58,8.59
199,39.6,176.46,115.98,500,408,east,122.73,7.81
200,39.8,177.07,107.08,504,492,east,123.41,8.93
201,40,176.11,98.07,508,444,east,123.17,9.06
202,40.2,175.34,90.1,488,460,east,123.59,8
203,40.4,173.79,81.28,504,408,e ext,123.87,8.96
204,40.6,172.37,72.56,504,488,e ext,124.85,8.83
205,40.8,171.07,63.92,524,476,e ext,126.53,8.74
206,41,169.88,55.33,496,476,e ext,128.86,8.68
207,41.2,169.59,48.44,436,364,e ext,131.71,6.9
208,41.4,167.94,43.12,420,304,e ext,132.87,5.57
209,41.6,167.09,38.51,392,372,e ext,134.55,4.69
210,41.8,164.86,34.61,408,312,e ext,134.81,4.49
211,42,162.01,33.06,392,312,e ext,133.3,3.24
212,42.2,158.51,31.89,352,296,e ext,131.1,3.7
213,42.4,155.06,31.65,400,296,e ext,128.45,3.46
214,42.6,150.26,32.89,416,360,e ext,123.87,4.95
215,42.8,144.82,35.12,492,380,east,118.2,5.89
216,43,139.39,37.08,500,472,south,112.75,5.76
217,43.2,133.3,38.94,520,492,south,106.88,6.37
218,43.4,127.21,39.62,600,536,south,101.86,6.13
219,43.6,120.41,40.89,568,560,south,96.04,6.92
220,43.8,115.63,39.9,552,480,south,93.39,4.88
221,44,109.41,39.6,552,472,south,89.48,6.22
222,44.2,103.82,39.74,596,484,south,85.85,5.59
223,44.4,98.87,39.63,604,512,south,83.03,4.95
224,44.6,92.44,40.79,580,512,south,78.48,6.54
225,44.8,85.18,41.51,596,536,south,74.1,7.3
226,45,79.26,41.31,628,504,south,71.61,5.92
227,45.2,72.48,40.69,628,592,south,69.63,6.82
228,45.4,65.5,38.91,612,608,south,69.36,7.2
229,45.6,58.23,34.98,584,564,south,71.83,8.26
230,45.8,51.61,31.81,536,456,south,74.29,7.34
231,46,44.79,28.31,492,412,s ext,77.71,7.66
232,46.2,38.56,23.82,456,380,s ext,82.49,7.69
233,46.4,34.02,20.83,416,296,s ext,85.95,5.43
234,46.6,32.33,21.06,424,320,s ext,85.96,1.71
235,46.8,30.74,22.34,408,328,s ext,84.96,2.04
236,47,27.66,25.98,468,340,s ext,81.99,4.77
237,47.2,26.27,29.39,504,252,w ext,78.97,3.69
238,47.4,24.07,33.5,532,340,w ext,75.51,4.66
239,47.6,21.16,39.4,508,416,w ext,70.69,6.58
240,47.8,18.31,46.46,500,432,w ext,65.08,7.61
241,48,14.43,52.33,492,424,w ext,61.46,7.04
242,48.2,12.98,56,484,312,w ext,58.98,3.95
243,48.4,9.03,62.21,456,364,w ext,56.07,7.36
244,48.6,5.8,66.73,416,288,w ext,54.49,5.56
245,48.8,4.39,71.77,412,308,w ext,51.76,5.24
246,49,3.04,77.97,380,312,w ext,48.62,6.35
247,49.2,2.58,84.36,368,276,w ext,45.26,6.4
248,49.4,1.95,88.6,360,256,w ext,43.58,4.29
249,49.6,3.12,92.97,372,308,w ext,40.44,4.52
250,49.8,6.15,99.39,448,532,w ext,35.13,7.1
251,50,8.97,103.51,448,368,w ext,31.23,4.99
252,50.2,12.68,110.4,492,484,w ext,26.34,7.83
253,50.4,16.22,116.94,544,460,west,22.74,7.44
254,50.6,19.61,122.23,560,472,west,20.34,6.28
255,50.8,22.88,129.12,568,512,west,20.38,7.62
256,51,26.01,135.72,556,532,west,22.11,7.3
257,51.2,27.42,143.39,544,540,west,27.47,7.8
258,51.4,29.52,150.72,528,512,west,32.83,7.62
259,51.6,30,157.59,496,432,west,38.99,6.89
260,51.8,30.44,164.47,440,360,w ext,45.4,6.9
261,52,30.87,170.49,420,332,w ext,51.08,6.03
262,52.2,32.17,174.37,364,360,w ext,54.57,4.09
263,52.4,34.22,177.91,392,308,w ext,57.67,4.09
264,52.6,37.81,180.75,328,344,w ext,60.04,4.58
265,52.8,40.79,181.25,356,220,w ext,60.25,3.02
266,53,45.36,180.32,372,336,n ext,59.14,4.66
267,53.2,49.91,179.55,416,308,n ext,58.55,4.62
268,53.4,55.28,177.86,464,360,north,57.45,5.62
269,53.6,60.59,177.29,456,408,north,57.87,5.35
270,53.8,65.95,176.12,480,400,north,58.2,5.49
271,54,71.29,176.06,428,412,north,59.9,5.34
272,54.2,74.33,177.33,420,312,north,62.25,3.29
273,54.4,78.16,178.63,448,308,north,65.06,4.05
274,54.6,82.03,180.93,408,288,north,68.89,4.5
275,54.8,85.17,181.7,460,244,north,71.1,3.23
276,55,89.14,182.58,460,312,north,73.93,4.06
277,55.2,94.74,183.73,480,364,north,78.05,5.73
278,55.4,100.38,183.45,520,400,north,81.21,5.64
279,55.6,106.09,184.32,500,396,north,85.44,5.78
280,55.8,111.87,185.48,476,408,north,90.11,5.9
281,56,118.65,188.08,496,404,north,96.64,7.26
282,56.2,122.99,190.27,416,304,n ext,101.25,4.86
283,56.4,129.14,193.26,384,320,n ext,107.73,6.84
284,56.6,132.76,195.54,396,284,n ext,111.93,4.28
285,56.8,138.91,197.09,364,368,n ext,117.49,6.34
286,57,143.31,198.06,344,276,n ext,121.43,4.51
287,57.2,146.7,197.69,332,284,n ext,123.77,3.41
288,57.4,149.82,195.32,352,292,n ext,124.69,3.91
289,57.6,153.69,192.38,380,348,n ext,126.01,4.86
290,57.8,155.71,188.58,396,296,n ext,125.47,4.3
291,58,158.47,184.18,440,340,n ext,125.39,5.19
292,58.2,161.05,178.75,440,392,n ext,124.74,6.01
293,58.4,164.51,173.67,424,440,east,125.31,6.15
294,58.6,167.79,167.46,436,420,east,125.55,7.02
295,58.8,170.29,161.78,376,364,east,125.65,6.21
296,59,171.89,155.66,352,328,east,125.06,6.32
297,59.2,172.76,150.19,440,392,east,124.26,5.54
298,59.4,173.63,144.68,496,384,east,123.69,5.58
299,59.6,172.52,136.68,464,400,east,120.94,8.07
300,59.8,172.33,128.97,492,436,east,119.54,7.71
301,60,170.55,121.04,440,420,east,117.02,8.13
302,60.2,167.37,114.08,516,436,east,113.61,7.65
303,60.4,162.76,107.32,516,464,east,109.11,8.18
304,60.6,157.67,101.82,496,492,east,104.44,7.49
305,60.8,152.78,96.67,572,460,platform reversal,100.25,7.1
306,61,147.35,91.84,560,532,east,95.76,7.27
307,61.2,142.09,87.31,536,504,east,91.65,6.94
308,61.4,135.6,83.87,644,588,east,86.39,7.34
309,61.6,129.98,82.01,632,604,east,81.68,5.93
310,61.8,123.04,80.25,592,608,east,75.9,7.16
311,62,117.53,79.09,628,516,east,71.39,5.63
312,62.2,111.35,78.59,676,536,south,66.14,6.2
313,62.4,105.17,77.25,716,592,south,61.5,6.33
314,62.6,99.64,75.08,736,612,south,58.1,5.93
315,62.8,93.37,72.01,696,656,south,55.04,6.98
316,63,88.42,66.62,636,644,south,55.31,7.32
317,63.2,83.37,61.66,672,588,south,56.09,7.08
318,63.4,79.62,55.01,660,596,south,59.62,7.63
319,63.6,75.74,47.99,680,540,south,64.07,8.03
320,63.8,71.71,40.51,628,564,south,69.55,8.49
321,64,68.24,31.87,552,564,south,76.85,9.31
322,64.2,66.19,23.21,528,504,south,84.84,8.9
323,64.4,65.71,15.66,452,468,s ext,92.17,7.57
324,64.6,66.9,9.43,420,352,s ext,98.5,6.33
325,64.8,70.72,6.92,452,400,s ext,101.71,4.58
326,65,76.35,8.69,480,548,s ext,101.33,5.9
327,65.2,81.86,10.17,472,464,s ext,101.54,5.7
328,65.4,87.29,12.27,484,396,s ext,101.46,5.83
329,65.6,94.15,16.08,496,492,s ext,100.8,7.84
330,65.8,100.08,19.27,496,448,s ext,100.81,6.73
331,66,105.16,23.78,544,480,south,99.69,6.8
332,66.2,110.12,28.77,540,540,south,98.41,7.03
333,66.4,114.97,34.23,588,568,south,97.17,7.3
334,66.6,118.37,39.56,580,552,south,95.54,6.33
335,66.8,123.09,45.3,588,592,south,95,7.43
336,67,127.12,50.97,596,544,south,94.51,6.95
337,67.2,131.18,57.33,636,616,east,94.18,7.55
338,67.4,135.29,63.68,620,592,east,94.31,7.57
339,67.6,138.83,71.01,568,644,east,94.1,8.14
340,67.8,142.51,78.48,580,620,east,94.66,8.33
341,68,144.95,87.1,556,608,east,94.47,8.96
342,68.2,147.52,95.11,588,560,platform reversal,95.32,8.41
343,68.4,150.3,104.2,580,616,platform reversal,96.88,9.5
344,68.6,152.45,112.7,584,556,east,98.68,8.77
345,68.8,154.76,121.47,520,536,east,101.3,9.07
346,69,156.44,130.39,572,524,east,104.01,9.08
347,69.2,158.37,140.47,532,576,east,107.88,10.27
348,69.4,160.48,150.91,508,536,east,112.73,10.65
349,69.6,161.63,159.49,456,492,east,116.75,8.66
350,69.8,161.99,167.93,452,444,east,120.49,8.45
351,70,163.62,178.96,396,496,n ext,127.07,11.15
352,70.2,164.14,187.83,392,420,n ext,132.13,8.89
353,70.4,163.44,194.28,376,352,n ext,135.08,6.49
354,70.6,161.79,200.3,324,300,n ext,137.23,6.24
355,70.8,159.78,204.19,304,268,n ext,138.01,4.38
356,71,157.76,208.09,280,240,n ext,138.92,4.39
357,71.2,154.43,209.32,292,268,n ext,137.21,3.55
358,71.4,150.94,209.51,284,296,n ext,134.75,3.5
359,71.6,148.25,209.15,276,272,n ext,132.53,2.71
360,71.8,144.64,208.38,328,292,n ext,129.38,3.69
361,72,141.85,207.06,296,248,n ext,126.46,3.08
362,72.2,140.13,207.26,292,252,n ext,125.38,1.73
363,72.4,139.2,206.84,256,220,n ext,124.43,1.01
364,72.6,140.13,207.26,248,168,n ext,125.38,1.01
365,72.8,139.88,205.19,276,204,n ext,123.74,2.08
366,73,141.46,203.96,276,256,n ext,124.03,2.01
367,73.2,142,201.3,276,200,n ext,122.61,2.71
368,73.4,141.62,198.26,312,236,n ext,120.29,3.06
369,73.6,142.03,194.65,340,180,n ext,118.24,3.63
370,73.8,141.55,190.7,376,204,n ext,115.35,3.97
371,74,140.21,186.47,420,268,north,111.67,4.45
372,74.2,139.66,181.71,480,284,north,108.39,4.78
373,74.4,137.33,175.51,504,360,north,102.93,6.62
374,74.6,135.17,170.43,524,356,north,98.36,5.52
375,74.8,133.01,164.64,536,452,north,93.43,6.18
376,75,129.31,158.62,564,428,north,87.19,7.07
377,75.2,124.85,151.12,572,552,north,79.74,8.73
378,75.4,120.6,144.07,620,552,north,72.94,8.23
379,75.6,117.28,137.52,704,556,north,67.52,7.34
380,75.8,114.81,130.6,708,644,north,63.22,7.34
381,76,111.73,124.57,648,612,north,58.96,6.77
382,76.2,109.45,117.39,684,628,north,55.81,7.54
383,76.4,106.55,111.02,744,620,east,52.79,7
384,76.6,103.72,104.09,784,680,east,50.63,7.49
385,76.8,100.94,97.22,768,696,south,49.34,7.41
386,77,98.19,90.33,740,684,south,49.1,7.41
387,77.2,96.83,83.41,768,684,south,51.17,7.05
388,77.4,95.47,76.37,744,672,south,53.95,7.17
389,77.6,94.08,68.45,676,692,south,57.96,8.05
390,77.8,92.64,60.27,668,680,south,62.87,8.3
391,78,91.15,51.78,596,592,south,68.65,8.62
392,78.2,90.34,44.61,596,520,south,74.14,7.21
393,78.4,90.21,37.27,552,548,south,80.28,7.34
394,78.6,90.78,29.77,472,528,south,87.09,7.52
395,78.8,91.35,22.9,452,444,south,93.45,6.9
396,79,91.19,16.6,368,420,s ext,99.04,6.3
397,79.2,90.24,9.99,268,292,s ext,104.69,6.68
398,79.4,90.15,7.14,296,180,s ext,107.29,2.85
399,79.6,89.35,6.05,284,100,s ext,108,1.35
400,79.8,87.89,7.69,256,292,s ext,105.94,2.2
401,80,86.42,9.29,344,224,s ext,103.91,2.17
402,80.2,85.73,11.03,296,280,s ext,102.04,1.87
403,80.4,84.26,12.59,372,260,s ext,100.06,2.14
404,80.6,81.25,13.76,424,244,s ext,97.94,3.23
405,80.8,78.3,16.72,468,308,s ext,94.2,4.17
406,81,74.52,18.45,480,348,s ext,91.45,4.16
407,81.2,70.81,21.93,524,380,south,87.12,5.08
408,81.4,66.35,25.98,520,428,south,82.16,6.03
409,81.6,61.87,29.92,528,456,south,77.43,5.97
410,81.8,56.61,34.45,540,508,south,72.13,6.94
411,82,52.12,39.21,524,512,south,66.94,6.54
412,82.2,46.08,45.29,520,564,south,60.7,8.57
413,82.4,42.42,51.33,540,500,west,54.77,7.06
414,82.6,38.73,57.46,520,492,west,49.02,7.16
415,82.8,36.68,64.12,620,500,west,42.8,6.97
416,83,34.69,72.65,624,564,west,34.95,8.75
417,83.2,33.41,80.45,584,512,west,27.9,7.91
418,83.4,32.93,89.25,600,568,west,20.21,8.81
419,83.6,32.36,98,596,548,west,13.46,8.77
420,83.8,32.52,107.59,612,632,west,7.61,9.59
421,84,32.56,115.38,584,508,west,6.32,7.79
422,84.2,32.52,124,584,520,west,9.52,8.62
423,84.4,32.4,131.75,556,500,west,14.97,7.76
424,84.6,31.48,137.98,544,412,west,20.73,6.3
425,84.8,31.27,144.96,544,488,west,26.89,6.98
426,85,31.05,151.11,496,408,west,32.58,6.15
427,85.2,30.04,156.69,456,344,west,38.14,5.67
428,85.4,29.05,161.47,432,296,w ext,42.97,4.88
429,85.6,28.09,165.41,372,252,w ext,47.01,4.06
430,85.8,27.95,168.16,256,252,w ext,49.66,2.75
431,86,28.58,170.58,316,252,w ext,51.78,2.5
432,86.2,30.04,171.74,340,152,w ext,52.5,1.86
433,86.4,31.6,171.07,312,180,w ext,51.47,1.7
434,86.6,34.71,169.79,364,236,w ext,49.59,3.36
435,86.8,39.38,167.14,396,328,west,46.34,5.38
436,87,43.26,164.94,436,344,west,43.82,4.46
437,87.2,47.2,161.22,440,372,west,40.08,5.42
438,87.4,51.11,157.69,440,376,west,36.92,5.26
439,87.6,54.31,152.94,480,360,west,32.74,5.73
440,87.8,55.98,148.68,476,364,west,29.05,4.58
441,88,57.58,146.06,484,304,west,27.01,3.06
442,88.2,58.45,142.86,468,296,west,24.31,3.32
443,88.4,59.36,138.17,500,400,west,20.51,4.77
444,88.6,59.53,133.66,508,328,west,16.84,4.52
445,88.8,59.63,130.66,560,308,west,14.54,3
446,89,60.5,126.12,528,384,west,11.74,4.62
447,89.2,59.87,122.48,572,300,west,9.1,3.69
448,89.4,59.98,118.05,616,428,west,6.99,4.44
449,89.6,60.8,113.59,592,400,west,7.05,4.54
450,89.8,62.35,109.14,612,468,west,9.03,4.7
