Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00054.trk,,,,,,,
Object,0,,,,,,,
Samples,193,,,,,,,
id,76,,,,,,,
trial,2,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:38.600,dd:HH:mm:ss,,,,,,
23,4.4,47.26,50.97,588,368,south,55.02,5.11
24,4.6,45.84,54.07,600,292,west,51.93,3.42
25,4.8,44.46,58.08,528,328,west,47.94,4.24
26,5,44.66,61.61,560,320,west,44.41,3.53
27,5.2,44.03,64.92,612,316,west,41.12,3.37
28,5.4,45.88,70.41,608,380,west,35.59,5.8
29,5.6,45.98,72.96,628,284,west,33.04,2.55
30,5.8,47.69,76.57,552,372,west,29.42,3.99
31,6,49.32,78.45,556,444,west,27.6,2.48
32,6.2,52.43,78.88,604,360,west,27.57,3.14
33,6.4,55.51,79.29,632,316,west,27.76,3.11
34,6.6,58.55,78.9,648,328,west,28.97,3.06
35,6.8,60.07,79.09,608,264,west,29.31,1.53
36,7,63.08,79.46,680,296,west,30.22,3.03
37,7.2,64.56,78.87,632,544,west,31.43,1.6
38,7.4,68.3,81.53,652,636,west,31.2,4.59
39,7.6,69.79,84.62,684,424,west,29.53,3.43
40,7.8,71.99,89.86,752,500,west,27.19,5.68
41,8,73.4,96.36,708,580,west,24.47,6.65
42,8.2,73.35,102,716,520,west,21.66,5.65
43,8.4,73.28,106.92,744,556,west,20.18,4.92
44,8.6,73.21,111.13,768,600,west,19.48,4.21
45,8.8,70.95,116.11,748,644,west,17.34,5.46
46,9,67.95,120.49,712,572,west,15.33,5.32
47,9.2,64.9,125.74,724,540,west,15.09,6.07
48,9.4,62.59,129.6,684,456,west,15.64,4.5
49,9.6,61.66,135.62,652,464,west,19.71,6.09
50,9.8,61.49,140.12,688,412,west,23.27,4.5
51,10,62.79,144.43,692,420,west,27.64,4.51
52,10.2,64.09,148.77,652,424,north,32.07,4.53
53,10.4,66.91,152.14,640,444,north,36.38,4.4
54,10.6,70.51,154.7,668,388,north,40.42,4.42
55,10.8,74.86,158.05,680,492,north,45.6,5.49
56,11,78.52,161.62,664,456,north,50.62,5.11
57,11.2,81.47,165.37,624,440,north,55.39,4.78
58,11.4,84.48,169.26,600,456,north,60.3,4.92
59,11.6,86.77,173.3,564,412,north,64.93,4.65
60,11.8,89.12,177.48,536,316,north,69.69,4.79
61,12,90.7,179.22,512,336,north,72.02,2.35
62,12.2,93.93,182.81,484,332,north,76.82,4.83
63,12.4,97.16,183.95,500,320,north,79.66,3.43
64,12.6,101.25,185.31,444,328,north,83.22,4.3
65,12.8,106.13,185.2,460,368,north,86.15,4.88
66,13,110.17,184.23,508,392,north,88.04,4.15
67,13.2,114,179.85,492,456,north,87.53,5.82
68,13.4,117.85,176.48,516,440,north,88.05,5.12
69,13.6,122.36,171.7,588,488,north,88.52,6.57
70,13.8,127.63,167.26,556,592,north,90.29,6.89
71,14,131.22,162.44,584,508,north,90.75,6.01
72,14.2,134.68,156.8,564,516,north,91.07,6.62
73,14.4,137.15,149.27,556,592,north,90.23,7.93
74,14.6,138.16,143.02,536,468,east,89.07,6.32
75,14.8,137.56,135.69,596,540,east,86.52,7.36
76,15,137.01,128.49,592,492,east,84.53,7.21
77,15.2,135.78,121.32,580,540,east,82.37,7.27
78,15.4,133.9,114.24,628,552,east,80.15,7.33
79,15.6,131.39,107.3,664,604,east,77.79,7.38
80,15.8,128.25,99.07,672,688,east,75.66,8.81
81,16,124.54,90.36,648,720,east,73.92,9.47
82,16.2,122.37,82.47,700,708,east,74.42,8.18
83,16.4,119.58,74.64,676,696,south,75.25,8.31
84,16.6,116.85,67.51,680,620,south,76.62,7.64
85,16.8,114.83,60.98,632,544,south,78.67,6.84
86,17,112.81,54.32,664,552,south,81.32,6.96
87,17.2,110.08,49.09,612,628,south,82.93,5.9
88,17.4,105.93,45.32,596,544,south,82.87,5.61
89,17.6,101.73,43.74,564,544,south,81.41,4.49
90,17.8,96.06,43.5,564,528,south,78.24,5.67
91,18,91.08,46.28,596,472,south,73.16,5.7
92,18.2,86.09,50.45,644,528,south,66.93,6.5
93,18.4,82.55,55.44,692,552,south,60.81,6.12
94,18.6,78.29,61.76,652,616,south,53.18,7.63
95,18.8,75.48,68.95,712,644,south,45.65,7.72
96,19,71.17,75.15,680,736,south,38.1,7.55
97,19.2,66.07,80.55,668,708,west,30.77,7.43
98,19.4,60.16,85.24,708,680,west,23.74,7.55
99,19.6,54.16,88.56,720,644,west,18.44,6.86
100,19.8,47.29,92.01,636,612,west,13.97,7.68
101,20,42.66,95,640,420,west,11.36,5.51
102,20.2,37.99,99.01,612,532,west,9.29,6.15
103,20.4,35.66,102.37,628,464,west,8.01,4.1
104,20.6,34.12,107.54,616,532,west,6.26,5.39
105,20.8,34.94,113.48,608,448,west,3.93,6
106,21,37.27,119.17,592,416,west,2.95,6.15
107,21.2,39.54,123.88,628,436,west,4.52,5.22
108,21.4,41.73,129.28,636,432,west,8.48,5.83
109,21.6,43.86,134.57,604,448,west,13.47,5.7
110,21.8,45.94,139.77,532,432,west,18.6,5.6
111,22,48.08,142.5,544,372,west,21.5,3.47
112,22.2,50.96,145.04,508,436,west,24.35,3.84
113,22.4,53.92,145.22,556,392,west,25.14,2.96
114,22.6,56.96,143.11,552,404,west,24.02,3.7
115,22.8,59.31,139.69,588,396,west,21.81,4.15
116,23,60.95,134.96,604,432,west,18.75,5
117,23.2,62.62,128.86,652,488,west,15.15,6.33
118,23.4,64.27,122.16,664,532,west,12.62,6.91
119,23.6,67.33,116.23,672,536,west,13.77,6.67
120,23.8,69.61,110.47,684,580,west,15.96,6.2
121,24,69.7,104.78,672,532,west,17.25,5.69
122,24.2,69.03,99.78,704,552,west,18.94,5.05
123,24.4,66.87,95.37,716,604,west,19.71,4.91
124,24.6,63.19,92.24,676,504,west,19.47,4.83
125,24.8,58.71,90.45,640,412,west,18.48,4.83
126,25,54.18,90.12,656,432,west,16.94,4.55
127,25.2,50.36,90.62,652,356,west,15.64,3.85
128,25.4,45.74,91.91,672,436,west,14.1,4.8
129,25.6,41.07,94.09,656,432,west,12.6,5.15
130,25.8,36.35,96.41,624,496,west,12.35,5.26
131,26,34.01,99.78,576,456,west,11.03,4.11
132,26.2,33.29,104.97,572,348,west,8.32,5.24
133,26.4,33.34,110.15,564,448,west,6,5.18
134,26.6,34.94,115.18,612,424,west,3.94,5.28
135,26.8,38.81,120.67,628,488,west,2.43,6.72
136,27,43.35,125.01,596,504,west,4.03,6.28
137,27.2,47.82,128.37,604,456,west,7.42,5.59
138,27.4,51.43,132.51,552,436,west,12.28,5.5
139,27.6,56.54,134.81,532,508,west,16.2,5.6
140,27.8,60.98,134.22,504,428,west,18.18,4.47
141,28,64.7,132.32,520,360,west,19.05,4.18
142,28.2,67.71,129.13,572,436,west,19.28,4.39
143,28.4,70.02,124.67,584,500,west,18.87,5.03
144,28.6,70.87,119.65,632,472,west,17.93,5.09
145,28.8,70.26,114.71,632,520,west,16.53,4.97
146,29,68.18,109.78,704,480,west,14.64,5.35
147,29.2,65.34,104.76,692,500,west,13.22,5.77
148,29.4,62.44,100.34,652,560,west,13.14,5.28
149,29.6,57.24,96.44,688,508,west,12.65,6.5
150,29.8,52.68,92.36,680,472,west,14.39,6.12
151,30,48.79,88.91,688,448,west,17.14,5.2
152,30.2,44.02,85.19,644,500,west,20.87,6.04
153,30.4,40.73,81.44,628,568,west,25.03,4.99
154,30.6,39.73,76.15,628,552,west,30.41,5.38
155,30.8,40.35,71.94,556,392,west,34.46,4.26
156,31,44.23,69.25,576,412,west,36.79,4.73
157,31.2,48.96,68.49,552,376,west,37.53,4.79
158,31.4,53.68,69.39,608,456,west,37.14,4.81
159,31.6,59.89,71.26,624,552,west,36.65,6.48
160,31.8,64.51,75.82,644,596,west,34.11,6.5
161,32,67.57,82.2,652,632,west,30.23,7.07
162,32.2,70.53,88.32,684,576,west,27.23,6.8
163,32.4,72.7,94.2,708,544,west,25.06,6.26
164,32.6,75.54,99.25,708,568,west,24.81,5.79
165,32.8,77.62,104.87,740,592,west,24.84,5.99
166,33,80.4,109.72,772,552,west,26.76,5.6
167,33.2,83.16,114.54,724,544,west,29.42,5.55
168,33.4,85.94,119.35,716,496,west,32.64,5.55
169,33.6,89.46,122.8,720,468,north,36.78,4.94
170,33.8,93.01,126.32,692,428,north,41.02,4.99
171,34,95.87,130.58,640,668,north,45.01,5.14
172,34.2,95.87,133.4,660,428,north,46.01,2.82
173,34.4,95.13,136.92,656,588,north,46.81,3.6
174,34.6,91.47,138.96,664,528,north,44.59,4.19
175,34.8,87.8,139.64,652,484,north,41.86,3.73
176,35,82.73,137.57,652,480,north,36.47,5.48
177,35.2,77.72,134.2,684,536,north,30.44,6.04
178,35.4,72.78,129.49,672,556,west,23.73,6.83
179,35.6,68.55,125.47,700,532,west,18,5.83
180,35.8,64.31,120.7,672,588,west,11.99,6.38
181,36,60.74,116.53,656,488,west,7.43,5.49
182,36.2,56.38,112.28,576,488,west,2.62,6.09
183,36.4,54.92,110.07,512,416,west,1.56,2.65
184,36.6,51.17,109.42,528,360,platform,0,3.81
185,36.8,49.65,110.24,644,228,platform,0,1.73
186,37,49.64,111.8,644,248,platform,0,1.56
187,37.2,48.88,111.84,664,236,platform,0,0.76
188,37.4,48.86,113.4,648,232,platform,0,1.56
189,37.6,48.86,113.4,640,240,platform,0,0
190,37.8,47.33,114.28,664,296,platform,0,1.76
191,38,46.57,114.33,696,264,platform,0,0.76
192,38.2,45.81,114.38,696,296,platform,0,0.77
193,38.4,45.81,114.38,676,276,platform,0,0
