Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00020.trk,,,,,,,
Object,0,,,,,,,
Samples,309,,,,,,,
id,50,,,,,,,
trial,4,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:01.800,dd:HH:mm:ss,,,,,,
22,4.2,70.31,43.53,660,492,south,66.24,6.67
23,4.4,69.04,49.84,676,512,south,59.86,6.44
24,4.6,67.8,57.65,668,584,south,52.09,7.91
25,4.8,65.77,65.18,692,616,south,44.34,7.8
26,5,65.95,72.96,648,636,west,37.31,7.78
27,5.2,66.81,79.88,672,608,west,31.73,6.98
28,5.4,69.06,86.03,652,604,west,27.98,6.55
29,5.6,72.7,92.77,664,660,west,25.89,7.66
30,5.8,76.99,97.19,712,560,west,27.07,6.16
31,6,81.24,100.1,764,580,west,29.7,5.15
32,6.2,87.57,103.67,776,620,west,34.83,7.27
33,6.4,92.48,105.82,768,584,west,39.26,5.36
34,6.6,98.1,106.64,688,640,north,44.7,5.68
35,6.8,102.31,105.41,728,536,east,49.04,4.39
36,7,106.52,103.49,760,520,east,53.49,4.62
37,7.2,110.71,101.55,764,500,east,57.96,4.62
38,7.4,113.48,98.85,708,416,east,61.18,3.88
39,7.6,116.24,95.4,684,656,east,64.61,4.42
40,7.8,116.21,91.89,676,600,east,65.49,3.51
41,8,114.12,88.4,720,412,east,64.59,4.07
42,8.2,111.35,85.62,768,432,south,63.04,3.92
43,8.4,107.91,81.45,780,556,south,61.74,5.4
44,8.6,103.1,77.24,804,560,south,59.78,6.39
45,8.8,98.26,71.49,784,684,south,59.13,7.52
46,9,94.07,65.53,748,668,south,59.99,7.28
47,9.2,91.23,60.91,716,504,south,61.46,5.42
48,9.4,87.62,56.05,668,568,south,63.12,6.06
49,9.6,83.98,54.08,632,524,south,62.73,4.14
50,9.8,81.04,52.88,612,532,south,62.18,3.17
51,10,78.85,53.33,604,352,south,60.7,2.24
52,10.2,77.43,55.45,636,352,south,58.16,2.56
53,10.4,75.3,59,672,436,south,54.02,4.14
54,10.6,74.67,64.3,716,452,south,49.11,5.33
55,10.8,73.32,70.92,752,564,south,42.8,6.76
56,11,71.94,78.21,752,624,south,35.98,7.41
57,11.2,71.26,86.2,736,648,west,29.28,8.02
58,11.4,69.79,94.06,748,676,west,22.8,7.99
59,11.6,68.28,102.63,732,680,west,16.81,8.7
60,11.8,67.43,111.22,736,708,west,13.7,8.63
61,12,68.02,117.63,660,660,west,14.75,6.44
62,12.2,70.07,122.52,616,740,west,18.02,5.31
63,12.4,72.17,125.25,616,560,west,21.05,3.44
64,12.6,75.73,127.2,636,468,west,25.11,4.06
65,12.8,78.59,128.49,716,352,west,28.24,3.13
66,13,80.01,129.15,712,300,north,29.81,1.57
67,13.2,82.16,129.79,628,636,north,32.02,2.24
68,13.4,83.61,129.76,608,588,north,33.31,1.44
69,13.6,84.33,129.75,620,268,north,33.96,0.72
70,13.8,85.78,129.04,584,436,north,35.02,1.62
71,14,88.65,129.73,624,544,north,37.95,2.96
72,14.2,89.37,130.44,648,264,north,38.87,1
73,14.4,90.8,131.86,640,248,north,40.74,2.01
74,14.6,92.24,133.29,636,316,north,42.63,2.03
75,14.8,93.68,134.74,608,348,north,44.55,2.05
76,15,96.6,136.98,488,656,north,48.15,3.68
77,15.2,98.06,135.63,532,444,north,48.9,1.99
78,15.4,99.51,133.57,656,324,north,49.45,2.51
79,15.6,100.22,130.79,704,400,north,49.2,2.88
80,15.8,99.48,126.55,736,472,north,47.36,4.3
81,16,98.05,121.64,700,508,north,44.96,5.11
82,16.2,95.91,118.82,688,564,north,42.45,3.53
83,16.4,91.66,117.35,788,596,north,38.06,4.5
84,16.6,86.68,117.29,848,572,west,33.1,4.98
85,16.8,80.99,116.61,780,524,west,27.37,5.73
86,17,75.26,116.7,780,528,west,21.69,5.73
87,17.2,70.21,116.84,744,516,west,16.72,5.05
88,17.4,65.82,118.45,652,588,west,12.75,4.68
89,17.6,64.31,120.7,620,608,west,11.99,2.71
90,17.8,62.77,123.72,656,492,west,12.19,3.39
91,18,64.88,126.47,620,492,west,15.45,3.46
92,18.2,68.46,128.35,660,384,west,19.49,4.05
93,18.4,72.76,130.2,672,420,west,24.1,4.68
94,18.6,77.05,132.09,640,432,north,28.74,4.69
95,18.8,79.92,133.39,716,348,north,31.85,3.14
96,19,83.51,134.7,740,400,north,35.58,3.83
97,19.2,87.84,136.78,724,416,north,40.36,4.8
98,19.4,92.2,138.98,716,496,north,45.23,4.88
99,19.6,96.6,139.86,676,512,north,49.48,4.49
100,19.8,100.29,140.8,676,480,north,53.17,3.81
101,20,103.25,140.3,676,432,north,55.57,2.99
102,20.2,105.46,139.77,560,548,north,57.35,2.27
103,20.4,106.19,139.11,548,452,north,57.74,0.98
104,20.6,106.17,138.38,592,364,north,57.44,0.73
105,20.8,105.4,136.86,640,240,north,56.15,1.7
106,21,102.43,134.47,716,388,north,52.51,3.81
107,21.2,98.77,131.41,776,476,north,48.02,4.77
108,21.4,94.43,128.44,784,536,north,42.98,5.26
109,21.6,90.86,125.58,712,440,north,38.76,4.58
110,21.8,85.88,122.79,740,508,north,33.27,5.71
111,22,81.64,120.06,752,500,west,28.56,5.05
112,22.2,74.54,116.71,732,684,west,20.98,7.85
113,22.4,67.38,113.36,796,728,west,13.63,7.9
114,22.6,60.87,109.17,708,712,west,7.57,7.75
115,22.8,54.23,103.23,720,740,west,5.34,8.92
116,23,48.89,96.89,672,720,west,9.22,8.28
117,23.2,44.1,88.51,652,676,west,17.56,9.65
118,23.4,40.76,82.29,600,548,west,24.18,7.05
119,23.6,36.54,77.39,544,608,west,29.9,6.47
120,23.8,32.42,76.73,556,484,west,31.73,4.17
121,24,30.01,78.16,604,416,west,31.36,2.8
122,24.2,27.76,83.33,624,452,west,28,5.64
123,24.4,27.23,90.59,640,456,west,22.44,7.28
124,24.6,27.46,97.87,624,480,west,17.12,7.28
125,24.8,29.27,105.93,668,572,west,11.25,8.27
126,25,30.97,114.64,644,552,west,7.9,8.87
127,25.2,33.33,121.31,616,628,west,7.37,7.08
128,25.4,37.19,125.86,588,636,west,7.41,5.96
129,25.6,42.54,127.54,552,588,west,6.62,5.61
130,25.8,48.57,128.27,624,568,west,7.41,6.08
131,26,55.33,126.66,680,544,west,8.74,6.95
132,26.2,61.97,125.99,644,596,west,12.78,6.68
133,26.4,70,125.38,728,676,west,19.19,8.05
134,26.6,77.95,125.01,700,708,west,26.25,7.96
135,26.8,85.14,124.17,752,692,north,32.87,7.24
136,27,91.6,122.83,712,744,north,38.89,6.6
137,27.2,97.34,118.87,724,684,north,43.87,6.97
138,27.4,102.31,113.58,768,788,north,48.55,7.26
139,27.6,105.83,107.57,812,732,east,52.28,6.96
140,27.8,107.91,100.79,796,760,east,55.34,7.09
141,28,107.9,93.24,764,800,east,57.14,7.55
142,28.2,106.52,86.33,756,848,south,58.34,7.05
143,28.4,102.39,80.04,804,784,south,57.67,7.52
144,28.6,96.86,75.71,780,712,south,55.46,7.03
145,28.8,91.27,71.18,724,672,south,54.04,7.2
146,29,84.87,67.78,720,644,south,52.11,7.25
147,29.2,77.61,64.71,752,696,south,50.35,7.88
148,29.4,70.14,60.46,704,664,south,50.39,8.59
149,29.6,62.48,57.35,700,644,south,50.74,8.27
150,29.8,53.86,55.33,640,652,south,51.07,8.85
151,30,45.89,54.96,656,688,west,51.04,7.98
152,30.2,37.9,57.24,588,644,west,49.36,8.31
153,30.4,33.27,62.4,620,592,west,45.23,6.93
154,30.6,29.61,70.76,628,632,west,38.31,9.13
155,30.8,27.54,78.7,692,584,west,32.04,8.2
156,31,26.32,88.68,640,612,west,24.5,10.06
157,31.2,25.84,98.74,660,596,west,17.92,10.06
158,31.4,26.07,109.64,644,616,west,13.28,10.9
159,31.6,26.96,120.35,644,648,west,12.76,10.75
160,31.8,27.68,130.91,648,660,west,17.54,10.59
161,32,29.81,141.87,632,680,west,24.93,11.16
162,32.2,31.76,152.62,604,716,west,33.73,10.93
163,32.4,35.19,160.96,560,588,west,40.82,9.01
164,32.6,37.8,168.59,560,544,w ext,47.94,8.06
165,32.8,41.07,176.79,452,564,w ext,55.78,8.83
166,33,43.71,182.69,368,500,n ext,61.54,6.46
167,33.2,44.91,187.47,332,436,n ext,66.3,4.93
168,33.4,45.51,189.88,328,396,n ext,68.71,2.49
169,33.6,48.45,191.4,264,464,n ext,70.3,3.31
170,33.8,54.42,193.76,148,404,n ext,73.13,6.42
171,34,60.63,192.82,204,296,n ext,73.08,6.28
172,34.2,65.34,191.7,344,324,n ext,73,4.84
173,34.4,71.64,190.57,388,372,n ext,73.69,6.4
174,34.6,78.79,188.02,420,456,n ext,73.84,7.59
175,34.8,86.76,186.01,452,488,n ext,75.63,8.22
176,35,94.74,183.73,544,556,north,78.05,8.3
177,35.2,103.54,181.29,528,616,north,81.49,9.13
178,35.4,112.36,179.48,540,684,north,86.1,9
179,35.6,121.22,178.22,564,632,north,91.74,8.95
180,35.8,130.06,176.54,520,612,north,97.58,9
181,36,139.04,176.13,476,628,north,104.7,8.99
182,36.2,147.48,177.59,464,532,north,112.58,8.57
183,36.4,155.81,177.4,420,540,north,119.53,8.32
184,36.6,161.51,176.13,364,440,north,123.83,5.84
185,36.8,164.96,171.02,364,512,east,124.51,6.17
186,37,165.7,164.74,420,440,east,122.54,6.33
187,37.2,163.56,155.58,432,484,east,117.16,9.4
188,37.4,160,147.16,500,556,east,111.16,9.14
189,37.6,154.88,137.85,584,572,east,103.9,10.62
190,37.8,149.36,129.86,588,636,east,96.93,9.71
191,38,141.77,121.31,640,724,east,88.33,11.43
192,38.2,133.16,114.18,660,820,east,79.41,11.18
193,38.4,124.3,109.84,688,828,east,70.57,9.87
194,38.6,114.98,106.55,792,864,east,61.48,9.89
195,38.8,105.12,104.13,852,988,east,52.01,10.15
196,39,95.31,103.18,820,1000,west,42.53,9.85
197,39.2,86.14,105,808,1028,west,33.18,9.35
198,39.4,76.85,108.33,772,900,west,23.43,9.87
199,39.6,68.85,112.61,768,876,west,15.08,9.07
200,39.8,60.69,118.74,784,848,west,7.9,10.2
201,40,53.13,125.38,692,828,west,6.39,10.06
202,40.2,45.38,134.29,612,760,west,13.12,11.81
203,40.4,39.82,141.93,616,620,west,21.26,9.44
204,40.6,34.86,151.65,596,628,west,31.85,10.92
205,40.8,31.4,160.59,584,572,west,41.4,9.59
206,41,27.95,168.16,476,460,w ext,49.66,8.31
207,41.2,25.28,174.78,384,420,w ext,56.78,7.14
208,41.4,25.06,178.56,336,360,w ext,60.44,3.79
209,41.6,29.43,181.92,200,496,w ext,62.53,5.51
210,41.8,34.05,180.65,272,416,w ext,60.4,4.79
211,42,37.81,180.75,384,328,w ext,60.04,3.76
212,42.2,43.87,180.02,436,404,w ext,58.86,6.11
213,42.4,50.78,177.56,460,424,n ext,56.64,7.33
214,42.6,56.94,174.88,460,496,north,54.77,6.71
215,42.8,63.94,169.95,512,524,north,51.71,8.57
216,43,70.88,165.56,560,584,north,50.12,8.21
217,43.2,77.78,160.89,624,632,north,49.6,8.33
218,43.4,83.9,155.19,624,656,north,48.89,8.36
219,43.6,89.93,148.41,604,748,north,48.62,9.09
220,43.8,95.13,141.23,680,756,north,48.9,8.86
221,44,98.78,134.24,720,720,north,49.02,7.89
222,44.2,101.64,125.26,752,856,north,49.2,9.42
223,44.4,103.03,116.35,784,896,north,49.34,9.02
224,44.6,103.01,107.47,832,896,east,49.49,8.88
225,44.8,101.63,97.91,828,1020,south,49.83,9.66
226,45,98.19,89.65,800,972,south,49.39,8.95
227,45.2,92.65,81.88,792,960,south,48.5,9.54
228,45.4,85.61,74.39,784,936,south,47.75,10.28
229,45.6,77.66,68.48,784,856,south,47.25,9.91
230,45.8,68.7,62.56,728,800,south,47.89,10.74
231,46,59.41,57.49,668,844,south,49.9,10.59
232,46.2,49.8,53.42,628,800,south,52.62,10.43
233,46.4,40.1,53.35,620,736,west,52.94,9.7
234,46.6,31.9,54.64,596,672,west,53.1,8.31
235,46.8,24.53,58.25,636,624,west,51.81,8.21
236,47,17.93,62.4,596,600,w ext,50.96,7.8
237,47.2,11.21,66.88,512,580,w ext,51.02,8.07
238,47.4,6.98,70.15,452,452,w ext,51.14,5.35
239,47.6,4.64,75.02,420,512,w ext,49.34,5.4
240,47.8,4.19,81.34,428,480,w ext,45.64,6.34
241,48,5.58,88.9,496,356,w ext,40.32,7.68
242,48.2,7.82,97.35,488,456,w ext,34.32,8.74
243,48.4,10.79,105.49,552,448,w ext,29.02,8.67
244,48.6,15.31,113.16,528,512,west,23.56,8.89
245,48.8,20.41,118.38,572,516,west,18.78,7.31
246,49,26.95,122.14,592,564,west,13.35,7.54
247,49.2,33.3,124.74,620,580,west,9.28,6.86
248,49.4,41.02,126.95,636,616,west,6.44,8.03
249,49.6,48.57,128.27,648,652,west,7.41,7.67
250,49.8,56.7,130.26,644,700,west,12.43,8.37
251,50,64.75,130.85,672,684,west,18.06,8.07
252,50.2,74.17,131.54,664,784,west,26.02,9.45
253,50.4,81.4,131.92,716,692,north,32.34,7.24
254,50.6,90.09,130.44,732,800,north,39.54,8.82
255,50.8,98.04,128.57,720,836,north,46.48,8.17
256,51,105.24,124.78,776,824,north,52.62,8.13
257,51.2,112.36,119.68,764,820,north,58.89,8.76
258,51.4,118.68,113.78,796,832,east,64.92,8.65
259,51.6,124.94,107.71,776,828,east,71.33,8.73
260,51.8,131.14,100.59,744,864,east,78.26,9.44
261,52,137.27,92.24,692,852,east,85.81,10.36
262,52.2,141.22,82.61,616,780,east,92.12,10.4
263,52.4,144.48,73.34,580,684,east,98.35,9.83
264,52.6,145.69,64.85,556,624,east,102.95,8.57
265,52.8,144.86,55.83,536,716,east,106.54,9.06
266,53,142.07,49.02,552,648,east,107.85,7.36
267,53.2,137.31,45.35,604,572,east,106.04,6.01
268,53.4,130.56,43.79,608,604,south,101.66,6.93
269,53.6,124.48,41.82,628,596,south,98.36,6.39
270,53.8,116.99,41.36,596,616,south,93.29,7.5
271,54,110.8,40.33,632,556,south,89.83,6.28
272,54.2,103.12,38.93,676,660,south,86.08,7.81
273,54.4,94.56,37.72,652,664,south,82.21,8.64
274,54.6,86.52,35.93,644,688,south,79.65,8.24
275,54.8,78.31,35.26,632,612,south,76.78,8.23
276,55,70.71,35.16,632,624,south,74.34,7.6
277,55.2,62.24,36.23,644,588,south,71.3,8.54
278,55.4,53.58,37.01,608,660,south,69.25,8.7
279,55.6,44.71,37.58,600,672,south,68.44,8.89
280,55.8,35.62,38,576,584,west,68.73,9.11
281,56,27.07,37.67,556,564,w ext,70.73,8.55
282,56.2,19.93,35.88,508,512,w ext,74.42,7.37
283,56.4,16.56,37.64,472,460,w ext,73.91,3.79
284,56.6,13.4,41.63,380,540,w ext,71.49,5.1
285,56.8,13.11,47.78,472,372,w ext,66.1,6.15
286,57,11.96,54.68,548,388,w ext,60.64,7
287,57.2,11.87,63.95,544,460,w ext,53.01,9.27
288,57.4,12.58,73.3,560,464,w ext,45.1,9.38
289,57.6,13.25,83.5,524,492,w ext,37.27,10.22
290,57.8,14.55,91.59,544,444,west,31.28,8.2
291,58,15.86,102.43,512,528,west,24.96,10.92
292,58.2,17.79,111.05,556,492,west,21.18,8.83
293,58.4,20.42,119.32,564,496,west,18.97,8.67
294,58.6,22.9,125.45,512,476,west,18.44,6.61
295,58.8,26.9,129.28,472,568,west,17.12,5.54
296,59,30.87,129.44,424,432,west,14.22,3.97
297,59.2,34.83,127.06,532,444,west,9.78,4.62
298,59.4,38.77,123.98,600,420,west,4.99,5
299,59.6,40.34,122.14,588,324,west,2.67,2.42
300,59.8,43.47,117.75,588,448,platform,0,5.39
301,60,45.04,114.43,600,388,platform,0,3.68
302,60.2,46.58,113.54,664,544,platform,0,1.78
303,60.4,47.36,111.91,632,408,platform,0,1.8
304,60.6,46.6,111.16,668,324,platform,0,1.07
305,60.8,45.84,110.4,608,332,platform,0,1.08
306,61,45.83,111.99,648,336,platform,0,1.59
307,61.2,45.83,111.99,604,188,platform,0,0
308,61.4,44.29,112.87,684,352,platform,0,1.78
309,61.6,43.5,115.34,672,356,platform,0,2.59
