Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00056.trk,,,,,,,
Object,0,,,,,,,
Samples,165,,,,,,,
id,76,,,,,,,
trial,4,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:33.000,dd:HH:mm:ss,,,,,,
23,4.4,159.06,100.08,308,168,east,106.01,1.21
24,4.6,158.72,105.36,208,324,east,105.19,5.29
25,4.8,156.42,105.27,312,296,east,102.9,2.3
26,5,154.27,106.89,404,204,platform reversal,100.65,2.7
27,5.2,152.25,110.16,516,304,east,98.5,3.84
28,5.4,148,113.96,528,436,east,94.24,5.7
29,5.6,144.63,119.28,508,452,east,91.04,6.3
30,5.8,141.95,123.73,520,444,east,88.74,5.2
31,6,140.08,129,584,456,east,87.64,5.6
32,6.2,138.27,135.03,556,468,east,87.07,6.29
33,6.4,137.23,141.2,596,472,east,87.64,6.26
34,6.6,136.14,146.58,584,420,north,88.32,5.48
35,6.8,135.12,152.81,536,456,north,89.74,6.32
36,7,135.5,157.03,520,376,north,91.9,4.23
37,7.2,136.64,160.7,496,336,north,94.61,3.84
38,7.4,137.81,164.44,484,340,north,97.45,3.92
39,7.6,141.35,167.33,452,448,north,101.96,4.57
40,7.8,145.7,169.76,528,332,north,106.95,4.98
41,8,149.03,170.12,448,352,north,110.01,3.35
42,8.2,152.38,170.51,416,288,north,113.13,3.37
43,8.4,156.23,168.4,424,336,north,115.54,4.4
44,8.6,159.95,165.28,408,360,east,117.51,4.85
45,8.8,161.76,160.46,432,328,east,117.24,5.15
46,9,163.3,153.65,440,408,east,116.27,6.98
47,9.2,163.98,146.53,456,408,east,114.82,7.15
48,9.4,162.9,138.04,480,440,east,111.79,8.56
49,9.6,159.38,128.32,504,488,east,106.61,10.34
50,9.8,156.17,119.94,568,544,east,102.6,8.98
51,10,152.18,109.31,552,640,east,98.46,11.36
52,10.2,149.39,101.69,576,616,platform reversal,96.21,8.12
53,10.4,146.62,91.88,604,636,east,95.04,10.19
54,10.6,144.08,83.14,572,552,east,94.7,9.1
55,10.8,142.4,74.47,584,604,east,96,8.83
56,11,140.17,67.59,592,592,east,96.78,7.24
57,11.2,138.02,60.75,604,556,east,98.14,7.16
58,11.4,136.62,53.77,596,504,east,100.68,7.12
59,11.6,135.28,46.73,588,536,south,103.58,7.17
60,11.8,132.61,40.8,524,472,south,105.15,6.51
61,12,129.26,37.48,528,500,south,104.81,4.71
62,12.2,124.53,36.04,464,480,south,102.38,4.94
63,12.4,119.76,36.07,480,464,south,99.02,4.77
64,12.6,114.26,38.42,504,456,south,93.56,5.98
65,12.8,109.41,42.82,556,484,south,87.04,6.55
66,13,103.84,48.48,628,584,south,79.11,7.94
67,13.2,99.66,55.34,616,652,south,71.21,8.03
68,13.4,94.77,62.63,636,668,south,62.55,8.77
69,13.6,89.85,69.64,708,728,south,54.1,8.57
70,13.8,84.2,77.15,720,804,south,44.8,9.4
71,14,78.48,83.87,736,792,south,36.04,8.81
72,14.2,71.26,89.82,704,808,west,26.69,9.36
73,14.4,64.67,94.54,692,788,west,18.69,8.11
74,14.6,57.24,97.96,644,768,west,11.4,8.18
75,14.8,50.44,99.3,596,712,west,7.14,6.93
76,15,44.25,96.71,612,640,west,9.38,6.71
77,15.2,39.45,92.32,584,564,west,14.71,6.5
78,15.4,36.13,87.79,572,380,west,20.08,5.62
79,15.6,32.74,83.92,544,356,west,24.98,5.14
80,15.8,31.8,81.13,520,360,west,27.91,2.95
81,16,30.18,81.81,444,556,west,28.03,1.76
82,16.2,27.72,82.4,500,312,west,28.79,2.53
83,16.4,27.04,86,552,324,west,26.24,3.66
84,16.6,27.26,91.5,560,304,west,21.72,5.51
85,16.8,28.31,98.79,588,460,west,15.88,7.36
86,17,30.1,106.79,584,484,west,10.13,8.2
87,17.2,33.36,114.45,592,496,west,5.51,8.32
88,17.4,35.67,122.72,564,556,west,6.17,8.59
89,17.6,36.35,129.34,564,488,west,10.83,6.66
90,17.8,36.93,136.77,560,524,west,17.07,7.45
91,18,37.54,141.64,524,380,west,21.48,4.91
92,18.2,39.66,146.1,432,468,west,25.4,4.93
93,18.4,41.81,148.83,464,344,west,27.88,3.48
94,18.6,44.75,150.5,476,364,west,29.33,3.37
95,18.8,48.49,150.36,520,364,west,29.35,3.75
96,19,53,149.31,552,424,west,28.91,4.63
97,19.2,59.03,146.57,528,504,west,27.97,6.63
98,19.4,63.56,143.57,512,448,west,27.29,5.44
99,19.6,68.87,138.47,560,520,west,26.4,7.36
100,19.8,73.4,133.02,596,564,west,26.17,7.09
101,20,77.86,128.52,620,504,west,27.61,6.33
102,20.2,82.99,124.19,660,584,north,30.8,6.71
103,20.4,88.07,120.04,760,652,north,34.86,6.56
104,20.6,93.79,117.4,704,696,north,40.19,6.31
105,20.8,99.48,115.52,764,644,north,45.76,5.99
106,21,105.15,113.71,708,616,north,51.39,5.95
107,21.2,110.82,113.3,724,536,east,57.06,5.69
108,21.4,115.81,113.6,668,496,east,62.05,5
109,21.6,119.44,115.26,628,656,east,65.7,3.99
110,21.8,120.99,118.98,652,568,east,67.43,4.03
111,22,121.12,122.61,648,452,east,67.93,3.63
112,22.2,119.82,126.82,672,400,north,67.32,4.42
113,22.4,117,130.13,696,448,north,65.24,4.34
114,22.6,112.69,133.26,672,512,north,61.85,5.33
115,22.8,106.1,134.76,720,592,north,56.05,6.75
116,23,100.25,135.75,708,612,north,50.96,5.94
117,23.2,93.68,134.03,704,692,north,44.25,6.79
118,23.4,86.48,130.43,688,688,north,36.21,8.05
119,23.6,80.79,126.32,720,640,north,29.38,7.02
120,23.8,75.18,120.19,752,720,west,22.27,8.31
121,24,70.26,114.71,680,680,west,16.53,7.37
122,24.2,65.29,108.37,668,628,west,12.05,8.05
123,24.4,61.67,104.01,652,512,west,10.47,5.67
124,24.6,58.73,98.76,556,592,west,11.59,6.02
125,24.8,57.98,94.96,568,500,west,14.3,3.87
126,25,57.96,91.16,564,404,west,17.49,3.8
127,25.2,58.68,87.4,572,464,west,21.15,3.83
128,25.4,58.63,83.56,600,348,west,24.63,3.84
129,25.6,59.34,80.55,632,336,west,27.68,3.09
130,25.8,59.99,75.2,632,408,west,32.93,5.39
131,26,60.61,69.8,604,404,west,38.26,5.43
132,26.2,61.23,65.15,604,408,south,42.89,4.69
133,26.4,61.86,61.27,580,344,south,46.8,3.93
134,26.6,62.48,57.35,512,348,south,50.74,3.96
135,26.8,63.01,51.74,552,392,south,56.31,5.64
136,27,63.53,46.03,532,388,south,61.98,5.73
137,27.2,64.1,41.95,492,384,south,66.08,4.12
138,27.4,64.62,36.93,476,376,south,71.09,5.04
139,27.6,64.33,31.59,400,436,south,76.25,5.35
140,27.8,62.56,28.35,324,332,south,79.1,3.69
141,28,58.44,26.04,264,308,south,80.7,4.73
142,28.2,56.93,27.33,404,196,south,79.23,1.99
143,28.4,54.58,28.32,476,280,south,78,2.54
144,28.6,51.68,32.75,452,392,south,73.36,5.3
145,28.8,48.82,38.1,504,396,south,67.9,6.06
146,29,46.79,43.72,468,428,south,62.26,5.98
147,29.2,44.79,50.25,528,436,west,55.77,6.82
148,29.4,43.69,58.76,496,512,west,47.29,8.58
149,29.6,43.26,65.61,548,444,west,40.46,6.87
150,29.8,42.85,74.11,572,544,west,32.02,8.5
151,30,43.95,82.69,556,528,west,23.38,8.65
152,30.2,45.71,90.28,500,456,west,15.73,7.79
153,30.4,46.57,96,560,388,west,10,5.78
154,30.6,47.38,101.62,552,400,west,4.37,5.68
155,30.8,48.16,104.79,536,280,west,1.42,3.26
156,31,48.14,108.73,600,440,platform,0,3.94
157,31.2,48.13,111.09,660,316,platform,0,2.36
158,31.4,48.11,112.66,680,252,platform,0,1.57
159,31.6,48.1,114.23,664,456,platform,0,1.57
160,31.8,48.84,114.97,688,280,platform,0,1.05
161,32,48.83,115.75,692,148,platform,0,0.78
162,32.2,48.09,115.02,636,184,platform,0,1.05
163,32.4,49.59,115.7,648,316,platform,0,1.65
164,32.6,49.6,114.92,616,144,platform,0,0.78
165,32.8,48.84,114.97,648,152,platform,0,0.76
