Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00055.trk,,,,,,,
Object,0,,,,,,,
Samples,49,,,,,,,
id,76,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:09.800,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00055.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,54:46.1,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,54:55.9,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,133.91,182.26,412,268,north,104.11,-
2,0.2,132.77,179.2,416,364,north,101.35,3.27
3,0.4,131.75,177.09,460,252,north,99.27,2.34
4,0.6,128.98,173.6,432,348,north,94.98,4.45
5,0.8,127.16,171.35,400,224,north,92.19,2.89
6,1,124.62,169.78,444,316,north,89.21,2.99
7,1.2,123.8,169.56,460,280,north,88.42,0.85
8,1.4,122.17,169.13,440,228,north,86.84,1.69
9,1.6,121.35,168.92,512,168,north,86.06,0.84
10,1.8,118.87,167.48,468,348,north,83.2,2.87
11,2,118.01,166.46,416,372,north,81.9,1.33
12,2.2,116.26,163.63,404,388,north,78.84,3.32
13,2.4,114.51,160.06,440,236,north,75.37,3.97
14,2.6,111.98,155.67,488,304,north,70.87,5.07
15,2.8,108.73,150.56,492,412,north,65.38,6.05
16,3,106.33,145.75,572,424,north,60.85,5.38
17,3.2,102.52,140.97,556,544,north,55.22,6.12
18,3.4,98.79,137.1,592,420,north,50.18,5.37
19,3.6,94.41,133.35,596,500,north,44.65,5.77
20,3.8,90.8,131.15,608,484,north,40.47,4.22
21,4,87.93,129.73,656,464,north,37.27,3.21
22,4.2,82.9,129.07,708,556,north,32.38,5.08
23,4.4,77.85,129.23,652,464,west,27.92,5.05
24,4.6,74.23,129.4,644,416,west,24.9,3.62
25,4.8,67.69,129.86,620,520,west,19.68,6.55
26,5,62.55,131.08,624,460,west,16.68,5.29
27,5.2,57.39,131.68,568,448,west,13.98,5.2
28,5.4,52.93,132.29,568,400,west,12.48,4.5
29,5.6,48.4,133.77,500,364,west,12.85,4.76
30,5.8,45.38,134.29,444,360,west,13.12,3.07
31,6,42.34,134.85,452,448,west,13.92,3.09
32,6.2,38.57,133.11,444,424,west,13.07,4.15
33,6.4,36.31,131.03,468,264,west,12.29,3.07
34,6.6,35.58,128.63,536,380,west,10.61,2.5
35,6.8,34.89,122.82,592,400,west,6.89,5.85
36,7,36.51,116.73,552,448,west,2.74,6.3
37,7.2,38.87,110.72,536,456,west,0.56,6.46
38,7.4,41.21,107.32,468,388,west,0.82,4.12
39,7.6,42.77,106.47,408,284,west,0.56,1.77
40,7.8,44.31,108.05,456,296,platform,0,2.21
41,8,45.85,109.6,676,308,platform,0,2.18
42,8.2,45.84,110.4,648,196,platform,0,0.8
43,8.4,46.6,111.16,636,276,platform,0,1.08
44,8.6,47.36,111.91,676,232,platform,0,1.07
45,8.8,46.59,112.74,656,356,platform,0,1.13
46,9,48.1,113.45,664,384,platform,0,1.67
47,9.2,48.1,114.23,668,100,platform,0,0.79
48,9.4,48.1,113.45,668,208,platform,0,0.79
49,9.6,47.33,114.28,636,184,platform,0,1.13
