Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00002.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,44,,,,,,,
trial,2,,,,,,,
date,14:21.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00002.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,15:09.7,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,16:39.7,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,125.33,188.3,324,312,north,-,101.55
2,0.2,125.63,182.14,364,392,north,6.17,97.64
3,0.4,126.7,175.49,388,448,north,6.74,94.27
4,0.6,127.7,168.12,472,508,north,7.44,90.82
5,0.8,129.52,161.14,536,568,north,7.22,88.63
6,1,132.92,154.68,556,604,north,7.3,88.55
7,1.2,136.14,146.58,540,656,north,8.72,88.32
8,1.4,138.6,139.1,624,604,east,7.87,88.37
9,1.6,140.14,129.81,636,708,east,9.41,87.84
10,1.8,141.77,121.31,644,704,east,8.65,88.33
11,2,144.92,112.86,628,752,east,9.02,91.15
12,2.2,148.86,104.97,636,704,platform reversal,8.82,95.38
13,2.4,152.78,96.67,628,664,platform reversal,9.19,100.25
14,2.6,158.25,88.63,600,668,east,9.72,107.08
15,2.8,163.88,82.63,604,620,east,8.23,113.92
16,3,170.43,77.86,532,584,east,8.1,121.47
17,3.2,177.44,77.66,516,560,e ext,7.02,128.29
18,3.4,184.85,79.59,452,504,e ext,7.65,135.01
19,3.6,190.17,83.23,348,360,e ext,6.45,139.44
20,3.8,193.62,83.92,196,248,e ext,3.52,142.7
21,4,191.71,81.89,140,160,e ext,2.79,141.22
22,4.2,188.2,80.16,148,264,e ext,3.92,138.15
23,4.4,184.65,77.45,244,272,e ext,4.46,135.33
24,4.6,180.41,75.03,308,344,e ext,4.89,131.84
25,4.8,174.66,72.07,360,404,e ext,6.46,127.18
26,5,169,67.42,452,452,e ext,7.33,123.34
27,5.2,162.14,64.41,484,536,east,7.49,118.08
28,5.4,154.78,60.92,528,580,east,8.15,112.84
29,5.6,146.98,58.65,584,680,east,8.12,106.96
30,5.8,139.37,57.21,588,676,east,7.75,101.13
31,6,131.18,56.54,612,680,east,8.22,94.61
32,6.2,123.01,58.63,632,716,south,8.43,86.67
33,6.4,114.14,61.78,668,756,south,9.41,77.64
34,6.6,106.58,66.5,700,752,south,8.92,68.76
35,6.8,99.65,72.24,704,756,south,9,59.77
36,7,94.76,79.16,764,740,south,8.48,51.76
37,7.2,89.83,86.62,764,816,south,8.94,43.54
38,7.4,85.55,94.73,804,864,west,9.17,35.79
39,7.6,82.62,103.57,768,844,west,9.31,30.01
40,7.8,79.64,112.48,772,868,west,9.4,25.86
41,8,78.04,120.81,744,788,west,8.49,25.19
42,8.2,75.68,129.32,736,768,west,8.83,26.09
43,8.4,73.28,137.35,692,684,north,8.38,28.75
44,8.6,71.58,144.81,484,536,north,7.66,33.03
45,8.8,70.75,147.88,496,316,north,3.18,34.96
46,9,69.88,151.74,428,356,north,3.96,37.58
47,9.2,71.95,156.06,364,480,north,4.79,42.33
48,9.4,74.93,155.74,416,308,north,3,43.76
49,9.6,77.21,154.03,528,352,north,2.85,43.77
50,9.8,80.25,150.82,540,396,north,4.42,43.2
51,10,84.79,145.48,640,556,north,7.01,42.78
52,10.2,90.01,138.94,664,664,north,8.37,43.33
53,10.4,95.14,132.67,740,700,north,8.11,45.06
54,10.6,100.2,125.89,728,788,north,8.46,47.92
55,10.8,105.18,118.53,812,828,north,8.89,51.64
56,11,109.38,111.15,772,776,east,8.49,55.62
57,11.2,112.12,102.97,760,796,east,8.63,59.1
58,11.4,113.45,94.68,748,788,east,8.4,62.08
59,11.6,113.42,85.6,776,796,east,9.08,64.96
60,11.8,112.73,76.42,760,816,south,9.21,68.4
61,12,111.38,67.82,756,780,south,8.7,71.88
62,12.2,110.05,59.02,740,744,south,8.9,76.15
63,12.4,108.01,49.96,648,756,south,9.28,80.86
64,12.6,104.53,42.96,612,684,south,7.82,83.77
65,12.8,98.87,38.82,568,636,south,7.02,83.69
66,13,93.84,37.66,600,512,south,5.16,81.87
67,13.2,87.35,40.19,584,568,south,6.97,76.32
68,13.4,80.81,43.24,628,588,south,7.22,70.54
69,13.6,75.74,47.99,604,592,south,6.94,64.07
70,13.8,70.7,54.23,624,652,south,8.03,56.34
71,14,67.92,61.64,628,620,south,7.91,48.44
72,14.2,65.89,69.87,616,644,south,8.48,40.07
73,14.4,64.56,78.87,672,688,west,9.1,31.43
74,14.6,63.92,88.58,712,744,west,9.72,22.9
75,14.8,63.92,98.18,716,772,west,9.6,15.65
76,15,63.84,106.94,720,716,west,8.76,11.01
77,15.2,63.68,116.38,716,772,west,9.45,10.23
78,15.4,63.44,125.86,684,792,west,9.48,13.91
