Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00057.trk,,,,,,,
Object,0,,,,,,,
Samples,148,,,,,,,
id,65,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:29.600,dd:HH:mm:ss,,,,,,
23,4.4,82.06,80.56,720,572,south,40.91,6.51
24,4.6,79.91,86.09,704,624,south,35.68,5.93
25,4.8,78.46,91.65,664,704,west,31.29,5.74
26,5,79.85,97.29,692,588,west,29.54,5.81
27,5.2,81.21,102.85,724,520,west,28.82,5.73
28,5.4,83.26,108.37,752,532,west,29.76,5.89
29,5.6,86.01,114.55,744,584,west,32.27,6.76
30,5.8,88.78,120.05,704,576,north,35.56,6.16
31,6,92.31,124.23,720,592,north,39.86,5.47
32,6.2,97.32,127.84,728,632,north,45.59,6.18
33,6.4,103.13,130.97,724,668,north,52.03,6.59
34,6.6,109.75,133.67,724,632,north,59.16,7.16
35,6.8,115.68,134.35,728,588,north,65.02,5.96
36,7,121.66,135.18,704,600,north,71,6.04
37,7.2,128.39,134.76,668,572,north,77.39,6.74
38,7.4,134.29,132.71,616,516,east,82.68,6.25
39,7.6,139.37,129.68,660,540,east,87.06,5.92
40,7.8,144.31,124.89,632,516,east,91.23,6.88
41,8,147.69,119.67,588,460,east,94.12,6.22
42,8.2,150.99,113.41,616,556,east,97.22,7.07
43,8.4,152.05,107.62,644,556,platform reversal,98.4,5.88
44,8.6,152.32,100.89,612,480,platform reversal,99.22,6.73
45,8.8,151.88,94.16,624,484,east,99.79,6.75
46,9,151.46,86.59,608,520,east,100.91,7.58
47,9.2,149.74,80.88,612,468,east,100.77,5.97
48,9.4,148.09,75.25,628,576,east,101.02,5.86
49,9.6,144.42,70.89,600,580,east,99.25,5.7
50,9.8,140.15,66.78,620,540,east,97.13,5.93
51,10,135.99,65.14,592,500,east,94.21,4.48
52,10.2,131.87,63.49,620,468,east,91.45,4.44
53,10.4,126.41,63.54,668,488,south,86.79,5.46
54,10.6,120.96,62.68,672,452,south,82.7,5.51
55,10.8,114.83,61.73,704,544,south,78.22,6.21
56,11,108.67,59.82,680,552,south,74.58,6.45
57,11.2,101.06,56.88,644,596,south,71.05,8.15
58,11.4,94.73,55.12,720,612,south,68.16,6.57
59,11.6,86.86,52.88,704,704,south,65.32,8.19
60,11.8,80.27,51.19,680,616,south,63.26,6.8
61,12,72.05,49.67,664,672,south,61.07,8.36
62,12.2,65.23,49.79,656,584,south,58.76,6.82
63,12.4,58.32,50.56,604,628,south,56.49,6.96
64,12.6,52.17,53.19,588,568,south,53.01,6.68
65,12.8,46.81,56.95,588,536,west,49.04,6.55
66,13,42.3,62.79,612,528,west,43.34,7.38
67,13.2,38.63,69.87,644,496,west,36.79,7.97
68,13.4,34.86,76.24,616,516,west,31.44,7.4
69,13.6,31.99,85.62,632,592,west,23.82,9.81
70,13.8,29.83,94.36,644,556,west,17.88,9.01
71,14,27.63,105.08,604,584,west,13.11,10.94
72,14.2,26.94,114.98,636,544,west,11.92,9.93
73,14.4,26.94,125.71,596,584,west,15.13,10.73
74,14.6,27.61,135.36,572,544,west,20.78,9.67
75,14.8,27.34,146.08,536,524,west,29.81,10.72
76,15,27.8,154.82,528,456,west,37.27,8.75
77,15.2,28.22,162.68,508,484,w ext,44.38,7.87
78,15.4,29.41,169.33,456,484,w ext,50.34,6.76
79,15.6,32.22,173.46,452,452,w ext,53.67,5
80,15.8,37.38,175.68,432,452,w ext,55.04,5.61
81,16,42.66,175.32,436,372,w ext,54.21,5.3
82,16.2,47.92,175.12,472,356,n ext,54.01,5.26
83,16.4,53.93,174.89,508,396,north,54.33,6.02
84,16.6,59.99,174.1,552,444,north,54.63,6.11
85,16.8,66.82,173.48,552,480,north,55.95,6.86
86,17,73.72,171.63,572,540,north,56.82,7.15
87,17.2,80.64,169.41,564,528,north,58.26,7.27
88,17.4,88.34,166.83,600,532,north,60.69,8.12
89,17.6,94.49,164.65,628,500,north,63.01,6.53
90,17.8,101.39,162.05,640,580,north,66.17,7.37
91,18,108.28,159.79,640,544,north,70.12,7.25
92,18.2,115.92,157.16,616,552,north,74.98,8.07
93,18.4,122.71,153.81,640,560,north,79.08,7.57
94,18.6,129.41,149.77,640,608,north,83.29,7.82
95,18.8,136.86,145.94,612,612,north,88.78,8.38
96,19,143.42,141.01,588,584,east,93.53,8.21
97,19.2,149.14,135.68,588,584,east,97.83,7.82
98,19.4,154.84,130.07,584,580,east,102.37,7.99
99,19.6,159.7,123.96,572,492,east,106.43,7.81
100,19.8,164.45,116.54,552,524,east,110.73,8.81
101,20,168.48,109.5,544,520,east,114.74,8.11
102,20.2,172.5,102.02,528,440,east,119.18,8.49
103,20.4,175.11,96.1,528,384,east,122.43,6.47
104,20.6,177.12,91.99,552,384,e ext,125.02,4.57
105,20.8,178.84,84.67,448,592,e ext,128.05,7.52
106,21,178.39,79.57,432,432,e ext,128.74,5.13
107,21.2,176.35,73.76,432,464,e ext,128.3,6.16
108,21.4,172.93,69.44,432,360,e ext,126.37,5.51
109,21.6,168.15,65.69,492,396,e ext,123.16,6.08
110,21.8,162.83,63.29,528,420,east,119.16,5.84
111,22,156.91,60.33,524,468,east,115.01,6.62
112,22.2,150.46,57.71,536,484,east,110.47,6.96
113,22.4,143.48,55.35,588,524,east,105.6,7.37
114,22.6,137.3,51.97,572,544,east,102.24,7.04
115,22.8,131.19,50.15,620,512,south,98.26,6.37
116,23,123.76,47.59,604,560,south,94,7.87
117,23.2,116.97,44.58,652,592,south,91,7.42
118,23.4,110.1,41.18,628,552,south,88.73,7.66
119,23.6,104.52,38.12,616,492,south,87.57,6.37
120,23.8,99.54,34.73,632,456,south,87.46,6.02
121,24,94.47,31.88,604,468,south,87.1,5.82
122,24.2,89.31,29.57,548,664,south,86.57,5.66
123,24.4,84.14,30.45,512,492,south,83.52,5.24
124,24.6,79.7,32.15,592,480,south,80.19,4.75
125,24.8,76.06,35.61,596,468,south,75.63,5.03
126,25,72.41,38.99,616,460,south,71.21,4.98
127,25.2,68,42.96,624,472,south,66.08,5.93
128,25.4,62.83,47.53,620,468,south,60.36,6.9
129,25.6,58.4,52.27,632,484,south,54.83,6.49
130,25.8,53.9,56.18,620,428,south,50.22,5.96
131,26,48.61,60.83,604,480,west,45.17,7.04
132,26.2,44.79,64.23,584,452,west,41.79,5.11
133,26.4,43.47,69.95,584,592,west,36.12,5.88
134,26.6,42.11,75.69,612,556,west,30.51,5.89
135,26.8,43.16,82.59,612,480,west,23.54,6.98
136,27,43.35,90.09,620,496,west,16.06,7.51
137,27.2,44.26,97.53,624,476,west,8.57,7.49
138,27.4,44.3,102.4,652,428,west,3.8,4.87
139,27.6,45.08,106.42,588,424,platform,0,4.1
140,27.8,46.61,109.57,612,336,platform,0,3.5
141,28,47.37,111.12,616,196,platform,0,1.73
142,28.2,47.36,111.91,616,240,platform,0,0.79
143,28.4,47.34,113.49,644,228,platform,0,1.58
144,28.6,47.33,115.07,664,180,platform,0,1.58
145,28.8,47.32,115.86,644,196,platform,0,0.79
146,29,48.08,115.8,612,296,platform,0,0.76
147,29.2,48.83,115.75,604,232,platform,0,0.76
148,29.4,48.84,114.97,628,280,platform,0,0.78
