Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00019.trk,,,,,,,
Object,0,,,,,,,
Samples,159,,,,,,,
id,50,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:31.800,dd:HH:mm:ss,,,,,,
23,4.4,89.11,174.98,404,312,north,67.65,1.12
24,4.6,85.98,175.79,568,348,north,66.52,3.23
25,4.8,82.08,176.72,580,396,north,65.24,4.01
26,5,78.96,177.73,484,328,north,64.62,3.28
27,5.2,75.85,178,456,292,north,63.49,3.11
28,5.4,73.53,178.26,388,180,north,62.79,2.34
29,5.6,71.16,180.26,332,232,north,63.79,3.1
30,5.8,71.14,181.11,340,256,north,64.58,0.85
31,6,71.08,182.83,344,252,n ext,66.17,1.71
32,6.2,71.81,184.43,360,152,n ext,67.93,1.77
33,6.4,72.57,185.19,364,220,n ext,68.9,1.07
34,6.6,75.68,185.68,360,236,n ext,70.47,3.15
35,6.8,80.41,185.3,428,324,n ext,72.04,4.74
36,7,85.17,184.27,428,368,north,73.34,4.87
37,7.2,91.53,182.67,512,396,north,75.33,6.56
38,7.4,97.1,181.35,516,396,north,77.56,5.73
39,7.6,104.28,179.69,528,476,north,80.75,7.37
40,7.8,109.86,178.11,520,440,north,83.36,5.79
41,8,115.33,175.02,540,516,north,85.21,6.28
42,8.2,120.02,172.78,524,400,north,87.33,5.2
43,8.4,122.99,169.34,508,440,north,87.62,4.54
44,8.6,125.8,164.26,508,464,north,87.13,5.8
45,8.8,127.7,158.2,536,460,north,85.58,6.35
46,9,129.47,150.58,564,524,north,83.68,7.82
47,9.2,129.67,142.73,620,544,north,80.92,7.86
48,9.4,129.15,134.89,592,636,north,78.16,7.85
49,9.6,128.03,128.64,628,492,east,75.73,6.35
50,9.8,126.24,122.43,680,516,east,72.99,6.46
51,10,124.5,115.66,692,572,east,70.77,6.99
52,10.2,121.39,108.25,696,644,east,67.75,8.04
53,10.4,119.1,100.36,720,680,east,66.43,8.21
54,10.6,115.53,93.99,776,696,east,64.27,7.3
55,10.8,110.66,87.02,772,788,south,61.86,8.5
56,11,104.46,81.46,700,728,south,58.72,8.33
57,11.2,98.25,77.16,740,648,south,55.77,7.55
58,11.4,90.56,72.58,752,740,south,52.57,8.95
59,11.6,82.01,68.97,744,760,south,49.39,9.29
60,11.8,73.96,65.72,696,712,south,47.53,8.67
61,12,65.72,63.6,616,592,south,45.79,8.51
62,12.2,59.6,62.42,572,556,south,45.12,6.23
63,12.4,55.74,62.43,496,532,west,44.35,3.86
64,12.6,52.74,65.1,500,484,west,41.23,4.02
65,12.8,50.58,69.63,568,444,west,36.49,5.02
66,13,50.83,77.04,588,484,west,29.15,7.42
67,13.2,51.02,84.31,656,540,west,21.97,7.27
68,13.4,52.69,93.92,640,624,west,12.88,9.75
69,13.6,54.23,102.46,720,664,west,6,8.68
70,13.8,56.38,112.28,672,736,west,2.62,10.05
71,14,58.43,121.12,680,680,west,7.14,9.07
72,14.2,59.63,130.66,664,736,west,14.54,9.62
73,14.4,61.55,138.61,656,632,west,22.04,8.18
74,14.6,63.47,145.84,676,556,west,29.2,7.48
75,14.8,66.2,151.49,612,496,north,35.46,6.27
76,15,68.99,155.67,544,604,north,40.48,5.03
77,15.2,73.37,158.21,576,576,north,44.91,5.06
78,15.4,77.82,159.34,564,524,north,48.36,4.6
79,15.6,83.11,157.51,556,560,north,50.14,5.6
80,15.8,86.91,153.63,572,480,north,49.83,5.43
81,16,89.93,148.41,628,576,north,48.62,6.04
82,16.2,92.92,141.88,624,596,north,47.38,7.18
83,16.4,94.41,134.76,696,608,north,45.22,7.27
84,16.6,95.88,128.49,736,576,north,44.37,6.45
85,16.8,97.33,122.3,748,572,north,44.38,6.35
86,17,99.48,115.52,756,696,north,45.76,7.11
87,17.2,103.02,110.2,756,680,north,49.29,6.39
88,17.4,106.52,104.86,784,684,east,53.28,6.39
89,17.6,110.69,98.79,728,704,east,58.45,7.36
90,17.8,114.84,94.69,716,580,east,63.43,5.84
91,18,116.89,89.77,664,708,east,66.77,5.32
92,18.2,116.86,84.82,644,620,east,68.44,4.95
93,18.4,115.48,80.6,712,580,south,68.88,4.44
94,18.6,112.04,77.15,648,616,south,67.44,4.87
95,18.8,107.92,75.82,640,656,south,64.6,4.33
96,19,103.79,77.25,692,564,south,60.35,4.38
97,19.2,99.62,80.7,792,596,south,54.98,5.41
98,19.4,94.73,86.11,792,680,south,47.97,7.3
99,19.6,90.5,91.47,820,668,south,41.67,6.83
100,19.8,84.81,98.14,832,804,west,33.73,8.76
101,20,79.05,104.19,784,808,west,26.4,8.35
102,20.2,73.22,110.43,692,716,west,19.55,8.54
103,20.4,67.36,114.8,708,672,west,13.64,7.31
104,20.6,62.16,118.65,644,616,west,9.26,6.46
105,20.8,56.91,122.74,644,584,west,6.81,6.65
106,21,52.39,125.47,620,480,west,6.02,5.29
107,21.2,48.57,128.27,556,520,west,7.41,4.73
108,21.4,45.43,132.69,452,592,west,11.52,5.43
109,21.6,45.3,136.7,452,424,west,15.53,4.01
110,21.8,45.97,138.96,548,384,west,17.8,2.36
111,22,48.87,141.55,540,360,west,20.63,3.88
112,22.2,52.52,143.16,580,408,west,22.81,4
113,22.4,58.38,144.39,620,488,west,25.71,5.99
114,22.6,64.98,144.87,676,560,west,29.15,6.62
115,22.8,72.29,145.48,632,620,north,33.99,7.34
116,23,80.37,145.63,672,592,north,39.57,8.07
117,23.2,88.47,146.18,652,668,north,46.1,8.12
118,23.4,96.63,147.16,644,640,north,53.35,8.22
119,23.6,105.64,147.92,580,648,north,61.35,9.03
120,23.8,113.17,147.4,528,540,north,67.65,7.56
121,24,120.77,147.17,584,536,north,74.35,7.6
122,24.2,126.1,146.68,576,472,north,79.02,5.35
123,24.4,133.7,145.19,504,624,north,85.55,7.74
124,24.6,137.23,141.2,556,476,east,87.64,5.33
125,24.8,141.46,136.49,544,540,east,90.5,6.33
126,25,144.8,130.66,544,512,east,92.58,6.72
127,25.2,145.72,123.48,532,588,east,92.47,7.24
128,25.4,144.33,115.22,552,556,east,90.59,8.37
129,25.6,142.37,107.89,608,544,east,88.71,7.59
130,25.8,138.98,99.17,632,616,east,86.23,9.36
131,26,135.14,92.3,604,588,east,83.72,7.87
132,26.2,131.41,84.16,648,636,east,82.31,8.95
133,26.4,127.84,76.95,660,588,east,81.63,8.05
134,26.6,124.37,69.82,648,628,east,81.78,7.93
135,26.8,120.96,62.68,596,628,south,82.7,7.91
136,27,116.21,57.86,588,672,south,81.66,6.77
137,27.2,110.75,55.21,600,708,south,79.19,6.07
138,27.4,103.84,53.88,664,704,south,75.15,7.03
139,27.6,97.55,54.51,672,664,south,70.44,6.32
140,27.8,89.77,56.26,656,712,south,64.2,7.98
141,28,83.33,58.61,704,704,south,58.6,6.86
142,28.2,77.58,63.19,680,704,south,51.6,7.34
143,28.4,72.56,69.32,640,648,south,43.73,7.93
144,28.6,68.24,76.29,696,656,west,35.52,8.21
145,28.8,63.88,83.33,712,648,west,27.25,8.28
146,29,59.47,91.26,748,764,west,18.19,9.07
147,29.2,54.99,99.42,680,692,west,8.94,9.3
148,29.4,51.96,104.76,600,504,west,2.8,6.15
149,29.6,50.43,107.11,608,248,platform,0,2.8
150,29.8,48.14,108.73,596,444,platform,0,2.81
151,30,46.61,110.36,628,440,platform,0,2.24
152,30.2,45.06,112.03,644,328,platform,0,2.27
153,30.4,45.06,112.03,604,320,platform,0,0
154,30.6,45.05,113.63,588,400,platform,0,1.6
155,30.8,45.81,114.38,588,320,platform,0,1.07
156,31,47.33,115.07,568,300,platform,0,1.67
157,31.2,47.33,115.07,612,204,platform,0,0
158,31.4,48.1,114.23,640,252,platform,0,1.14
159,31.6,47.33,114.28,648,256,platform,0,0.76
