Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00072.trk,,,,,,,
Object,0,,,,,,,
Samples,189,,,,,,,
id,78,,,,,,,
trial,4,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:37.800,dd:HH:mm:ss,,,,,,
23,4.4,103.75,87.69,800,408,south,55.25,3.52
24,4.6,103.05,89.74,720,584,south,53.79,2.17
25,4.8,102.35,91.79,752,440,south,52.38,2.16
26,5,101.65,93.83,752,416,south,51.03,2.15
27,5.2,100.24,97.2,680,696,south,48.67,3.66
28,5.4,101.63,99.27,692,700,east,49.5,2.49
29,5.6,103.72,102.05,716,496,east,51,3.47
30,5.8,106.52,104.86,764,400,east,53.28,3.97
31,6,109.35,107.7,768,452,east,55.77,4.01
32,6.2,111.49,109.87,772,596,east,57.77,3.04
33,6.4,112.22,111.99,792,380,east,58.45,2.24
34,6.6,112.97,114.12,748,364,east,59.22,2.26
35,6.8,113.7,114.87,672,492,east,59.95,1.04
36,7,113.72,116.27,700,596,east,60.02,1.4
37,7.2,113.01,116.22,652,496,east,59.3,0.72
38,7.4,110.14,115.35,708,336,east,56.41,3
39,7.6,105.86,113.74,752,428,north,52.1,4.57
40,7.8,102.31,112.9,772,476,north,48.54,3.64
41,8,97.37,112.05,764,520,north,43.6,5.02
42,8.2,91.71,111.91,788,608,west,37.95,5.65
43,8.4,86.74,113.19,780,600,west,32.98,5.14
44,8.6,82.44,115.23,740,624,west,28.72,4.76
45,8.8,78.08,118.73,736,532,west,24.81,5.59
46,9,75.87,121.57,708,372,west,23.24,3.61
47,9.2,72.91,124.51,680,420,west,21.4,4.16
48,9.4,70.7,126.05,656,400,west,20.14,2.7
49,9.6,68.46,128.35,592,488,west,19.49,3.21
50,9.8,67.65,131.31,532,588,west,20.54,3.07
51,10,66.87,132.83,560,300,west,20.97,1.71
52,10.2,66.02,136.58,584,320,west,23.11,3.84
53,10.4,65.94,138.79,644,268,west,24.83,2.22
54,10.6,65.8,142.52,640,348,west,27.69,3.72
55,10.8,65.66,146.27,652,348,west,30.7,3.76
56,11,66.25,149.96,640,316,north,34.16,3.73
57,11.2,66.91,152.14,616,192,north,36.38,2.28
58,11.4,66.76,156,624,392,north,39.72,3.86
59,11.6,65.85,160.03,632,392,north,43.01,4.13
60,11.8,64.15,165.07,600,424,north,47.13,5.33
61,12,61.67,170.43,576,408,north,51.51,5.9
62,12.2,59.14,175.97,552,400,north,56.27,6.09
63,12.4,56.58,181.73,472,384,n ext,61.46,6.3
64,12.6,53.21,187.95,404,372,n ext,67.24,7.08
65,12.8,50.78,190.55,396,256,n ext,69.59,3.55
66,13,48.51,190.49,324,464,n ext,69.39,2.28
67,13.2,45.57,188.97,300,440,n ext,67.8,3.31
68,13.4,41.99,186.02,312,372,n ext,64.93,4.64
69,13.6,39.9,183.38,368,304,w ext,62.44,3.37
70,13.8,37.15,179.28,428,348,w ext,58.64,4.94
71,14,35.22,173.95,448,356,w ext,53.61,5.66
72,14.2,32.53,168.04,464,408,w ext,48.31,6.49
73,14.4,30.57,161.78,456,368,w ext,42.78,6.57
74,14.6,28.51,156.35,496,408,west,38.38,5.81
75,14.8,27.28,147.87,512,456,west,31.37,8.56
76,15,26.69,140.91,544,416,west,25.75,6.98
77,15.2,26.06,133.02,572,460,west,20.16,7.92
78,15.4,24.53,124.28,584,532,west,16.46,8.87
79,15.6,23.69,117.1,564,452,west,15.33,7.23
80,15.8,22.8,110.74,504,364,west,16.26,6.43
81,16,23.54,106.09,540,436,west,16.51,4.71
82,16.2,24.28,102.39,564,432,west,17.34,3.77
83,16.4,25.86,99.65,540,448,west,17.42,3.16
84,16.6,28.26,96.99,564,448,west,17.08,3.58
85,16.8,29.06,96.12,552,292,west,17.1,1.18
86,17,29.83,94.36,520,304,west,17.88,1.92
87,17.2,32.28,94.49,580,316,west,16.31,2.45
88,17.4,34.71,94.61,600,356,west,14.77,2.43
89,17.6,37.12,94.73,584,312,west,13.37,2.41
90,17.8,38.69,93.96,608,264,west,13.4,1.75
91,18,40.28,94.05,528,312,west,12.82,1.59
92,18.2,41.83,92.47,496,384,west,14.02,2.21
93,18.4,42.6,91.69,552,192,west,14.6,1.1
94,18.6,44.16,90.98,512,416,west,15.09,1.71
95,18.8,46.5,91.15,504,368,west,14.85,2.35
96,19,46.5,91.15,492,332,west,14.85,0
97,19.2,47.29,92.01,532,168,west,13.97,1.17
98,19.4,48.06,91.26,500,344,west,14.74,1.07
99,19.6,48.82,90.51,468,240,west,15.54,1.07
100,19.8,49.59,90.57,388,176,west,15.57,0.77
101,20,49.59,90.57,408,124,west,15.57,0
102,20.2,48.84,92.11,476,276,west,13.95,1.72
103,20.4,47.29,92.01,536,236,west,13.97,1.55
104,20.6,44.93,90.22,520,488,west,15.81,2.97
105,20.8,43.3,87.61,576,328,west,18.54,3.08
106,21,41.67,85.78,556,284,west,20.59,2.45
107,21.2,39.21,83.81,628,464,west,23.05,3.14
108,21.4,34.31,82.34,640,468,west,25.81,5.12
109,21.6,29.31,80.79,660,388,west,29.35,5.24
110,21.8,22.53,79.84,604,496,west,33.88,6.84
111,22,15.52,77.82,572,480,w ext,39.75,7.3
112,22.2,9.2,75.79,456,452,w ext,45.52,6.64
113,22.4,5.39,73.02,404,316,w ext,50.16,4.7
114,22.6,4.39,71.77,308,184,w ext,51.76,1.61
115,22.8,7.23,73.36,268,304,w ext,48.63,3.25
116,23,5.72,77.32,236,344,w ext,47,4.24
117,23.2,6.99,82.75,348,384,w ext,42.56,5.58
118,23.4,8.99,86.08,416,356,w ext,38.98,3.89
119,23.6,11.93,91.42,452,348,w ext,33.6,6.09
120,23.8,14.69,94.57,452,328,west,29.6,4.19
121,24,18.17,95.69,436,392,west,26.05,3.66
122,24.2,21.6,96.77,452,288,west,22.56,3.59
123,24.4,24.12,96.85,492,368,west,20.41,2.52
124,24.6,27.44,96.96,448,324,west,17.72,3.32
125,24.8,29.08,97.02,420,276,west,16.46,1.65
126,25,29.92,97.93,400,212,west,15.22,1.25
127,25.2,32.38,98.88,500,316,west,12.8,2.63
128,25.4,33.98,98.05,496,348,west,12.42,1.8
129,25.6,36.37,97.26,452,572,west,11.66,2.52
130,25.8,37.91,94.77,512,444,west,12.97,2.93
131,26,41.02,91.59,532,356,west,15.08,4.45
132,26.2,44.09,87.68,576,340,west,18.39,4.97
133,26.4,47.91,83.97,556,420,west,22.02,5.32
134,26.6,52.43,78.88,580,480,west,27.57,6.81
135,26.8,56.97,76.33,600,428,west,30.98,5.21
136,27,60.73,74.52,604,492,west,33.81,4.17
137,27.2,65.22,73.62,600,476,west,36.39,4.58
138,27.4,68.95,74.12,604,412,south,37.74,3.76
139,27.6,73.36,73.92,592,436,south,40.34,4.42
140,27.8,74.81,73.35,588,332,south,41.61,1.56
141,28,77.72,73.67,560,428,south,43.05,2.93
142,28.2,82.05,75.54,540,660,south,44.43,4.72
143,28.4,84.2,80,640,428,south,42.87,4.95
144,28.6,86.31,85.06,740,484,south,41.46,5.48
145,28.8,89.8,90.76,708,632,south,41.39,6.68
146,29,93.26,96.34,748,592,south,42.28,6.57
147,29.2,96.72,101.86,752,620,south,44.15,6.52
148,29.4,100.21,106.7,736,536,north,46.78,5.96
149,29.6,104.43,111.62,720,560,north,50.67,6.48
150,29.8,108.74,117.35,684,604,north,55.09,7.16
151,30,113.84,121.92,692,576,north,60.63,6.86
152,30.2,119.79,126.09,668,576,north,67.16,7.27
153,30.4,125.11,129.72,640,492,east,73.09,6.44
154,30.6,129.81,133.47,640,416,east,78.47,6.01
155,30.8,135.35,136.83,532,572,east,84.65,6.48
156,31,140.03,137.8,544,460,east,89.43,4.78
157,31.2,145.41,137.35,536,432,east,94.55,5.4
158,31.4,151.64,137.09,560,432,east,100.57,6.24
159,31.6,157.03,135.75,436,476,east,105.56,5.55
160,31.8,158.15,131.61,460,520,east,105.89,4.29
161,32,158.48,127.28,480,420,east,105.58,4.34
162,32.2,155.64,122.45,524,364,east,102.24,5.6
163,32.4,151.89,115.17,524,456,east,98.15,8.19
164,32.6,146.95,109.78,540,448,east,93.21,7.31
165,32.8,141.4,103.9,596,552,east,88.04,8.08
166,33,135.35,98.38,592,580,east,82.77,8.19
167,33.2,129.52,93.92,624,600,east,77.89,7.34
168,33.4,122.46,91.12,636,612,east,71.71,7.6
169,33.6,114.12,89.8,624,676,east,64.13,8.44
170,33.8,107.2,89.1,708,628,south,57.88,6.95
171,34,98.89,88.98,720,732,south,50.3,8.32
172,34.2,90.51,90.1,728,728,south,42.33,8.46
173,34.4,82.74,91.85,692,700,west,34.74,7.97
174,34.6,75.57,95.03,708,672,west,27.01,7.84
175,34.8,67.58,99.02,660,696,west,18.14,8.93
176,35,60.94,102.53,640,628,west,10.66,7.51
177,35.2,56.46,106.26,592,528,west,4.89,5.83
178,35.4,55.7,107.02,492,188,west,3.83,1.07
179,35.6,53.43,109.35,568,292,west,0.75,3.25
180,35.8,51.91,110.93,656,312,platform,0,2.2
181,36,51.15,111.74,640,208,platform,0,1.11
182,36.2,48.87,112.62,688,256,platform,0,2.44
183,36.4,49.61,114.14,648,224,platform,0,1.69
184,36.6,48.1,114.23,688,272,platform,0,1.52
185,36.8,47.33,115.07,656,288,platform,0,1.14
186,37,46.55,115.91,648,232,platform,0,1.14
187,37.2,46.57,114.33,624,192,platform,0,1.58
188,37.4,45.81,114.38,636,76,platform,0,0.77
189,37.6,45.81,114.38,636,88,platform,0,0
