Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00009.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,43,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
23,4.4,166.14,131.47,604,276,east,113.75,2.71
24,4.6,164.82,133.94,592,308,east,112.87,2.8
25,4.8,164.34,136.57,580,244,east,112.89,2.67
26,5,163.02,138.98,536,252,east,112.09,2.74
27,5.2,162.41,140.63,576,272,east,111.85,1.76
28,5.4,161.69,141.34,564,492,east,111.31,1.01
29,5.6,162.05,144.15,600,332,east,112.33,2.83
30,5.8,164.24,148.44,576,368,east,115.59,4.82
31,6,166.49,152.87,544,344,east,119.05,4.96
32,6.2,169.99,159.75,544,368,east,124.63,7.73
33,6.4,172.56,165.56,492,324,e ext,129.17,6.35
34,6.6,176.33,173.03,468,360,e ext,135.63,8.37
35,6.8,181.41,182.44,452,400,e ext,144.35,10.69
36,7,183.18,187.42,424,236,e ext,148.26,5.29
37,7.2,183.81,190.85,368,344,e ext,150.49,3.48
38,7.4,183.46,193.78,360,272,e ext,151.67,2.95
39,7.6,183.33,197.86,348,276,e ext,153.7,4.09
40,7.8,181.21,200.83,292,280,n ext,153.52,3.65
41,8,180.65,202.59,156,232,n ext,154,1.84
42,8.2,174.97,205.53,304,316,n ext,150.96,6.4
43,8.4,172.62,207.26,296,272,n ext,150.07,2.92
44,8.6,170.06,207.84,292,268,n ext,148.37,2.62
45,8.8,165.74,208.45,348,320,n ext,145.33,4.36
46,9,162.05,207.41,336,388,n ext,141.79,3.84
47,9.2,156.64,206.5,352,344,n ext,137.04,5.49
48,9.4,153.95,206.09,360,296,n ext,134.73,2.72
49,9.6,150.48,206.31,364,324,n ext,132.26,3.47
50,9.8,146.09,206.12,368,316,n ext,128.89,4.4
51,10,142.64,206.45,356,300,n ext,126.61,3.46
52,10.2,140.13,207.26,316,248,n ext,125.38,2.64
53,10.4,137.49,207.06,264,204,n ext,123.38,2.65
54,10.6,135.89,208.33,276,220,n ext,123.19,2.04
55,10.8,132.46,208.84,192,236,n ext,121.25,3.47
56,11,128.92,208.41,156,140,n ext,118.59,3.56
57,11.2,125.31,207.06,116,144,n ext,115.22,3.85
58,11.4,121.83,206.82,88,108,n ext,112.83,3.5
59,11.6,112.09,202.99,212,228,n ext,103.84,10.47
60,11.8,109.49,202.36,312,180,n ext,101.79,2.67
61,12,106.06,201.62,292,204,n ext,99.18,3.51
62,12.2,104.31,200.34,280,204,n ext,97.13,2.17
63,12.4,100.09,199.65,248,248,n ext,94.21,4.28
64,12.6,101.7,198.02,160,192,n ext,93.74,2.29
65,12.8,99.99,196.84,136,152,n ext,91.81,2.08
66,13,95.83,196.34,108,172,n ext,89.14,4.19
67,13.2,93.34,196.12,188,168,n ext,87.68,2.49
68,13.4,94.98,195.34,144,156,n ext,87.85,1.81
69,13.6,89.24,195.89,304,256,n ext,85.48,5.77
70,13.8,81.92,194.99,152,336,n ext,81.47,7.37
71,14,83.54,194.03,284,260,n ext,81.27,1.88
72,14.2,81.12,193.22,392,244,n ext,79.53,2.55
73,14.4,77.15,191.7,396,292,n ext,76.6,4.26
74,14.6,74.8,190.16,408,228,n ext,74.33,2.81
75,14.8,70.93,188.04,372,348,n ext,71.06,4.42
76,15,67.94,184.2,428,280,n ext,66.51,4.86
77,15.2,66.49,181.91,484,240,n ext,63.9,2.72
78,15.4,65.05,179.65,460,208,north,61.32,2.68
79,15.6,62.16,176.08,480,356,north,57.09,4.59
80,15.8,59.23,174.29,456,368,north,54.64,3.44
81,16,57.79,173,520,352,north,53.08,1.93
82,16.2,54.83,172.14,588,364,north,51.72,3.08
83,16.4,51.07,172.42,524,384,north,51.56,3.77
84,16.6,46.59,172.2,532,400,west,51.04,4.48
85,16.8,42.05,172.98,532,400,w ext,51.91,4.61
86,17,37.48,173.89,500,328,w ext,53.25,4.66
87,17.2,33.61,175.52,444,312,w ext,55.42,4.2
88,17.4,30.5,176.9,420,272,w ext,57.4,3.41
89,17.6,25.9,177.23,420,368,w ext,58.92,4.61
90,17.8,23.7,175.53,412,392,w ext,58.01,2.79
91,18,21.52,172.84,380,312,w ext,56.3,3.45
92,18.2,19.32,170.12,436,288,w ext,54.73,3.51
93,18.4,17.85,167.94,480,244,w ext,53.48,2.62
94,18.6,16.4,164.77,444,324,w ext,51.46,3.49
95,18.8,14.96,160.57,480,284,w ext,48.63,4.44
96,19,14.27,156.97,444,284,w ext,46.04,3.66
97,19.2,12.77,151.68,456,348,w ext,42.83,5.5
98,19.4,13.7,146.49,496,288,w ext,38.42,5.26
99,19.6,13.78,140.63,572,308,w ext,34.45,5.86
100,19.8,13.82,134.78,548,336,w ext,31.06,5.85
101,20,14.65,129.75,516,280,w ext,27.73,5.11
102,20.2,14.64,125.87,532,336,w ext,26.18,3.88
103,20.4,15.42,119.93,540,344,w ext,23.98,5.98
104,20.6,17.87,114.86,580,336,west,21,5.63
105,20.8,19.47,110.94,576,316,west,19.53,4.24
106,21,21.06,107.1,584,304,west,18.64,4.16
107,21.2,22.64,103.33,596,292,west,18.36,4.09
108,21.4,24.23,100.55,592,252,west,18.34,3.2
109,21.6,26.66,98.75,612,252,west,17.23,3.02
110,21.8,28.24,96.09,572,448,west,17.71,3.1
111,22,31.49,95.33,580,280,west,16.09,3.34
112,22.2,33.9,94.57,632,340,west,15.29,2.53
113,22.4,37.1,93.88,664,376,west,14.13,3.27
114,22.6,40.26,93.21,640,384,west,13.64,3.24
115,22.8,42.62,92.52,676,372,west,13.79,2.45
116,23,44.94,91.04,680,292,west,14.99,2.76
117,23.2,48.01,88.84,660,348,west,17.15,3.78
118,23.4,50.29,86.64,664,316,west,19.56,3.17
119,23.6,52.56,84.48,652,276,west,22.11,3.13
120,23.8,54.06,83.06,680,308,west,23.77,2.07
121,24,55.55,80.87,660,476,west,26.23,2.64
122,24.2,56.3,80.18,688,308,west,27.09,1.02
123,24.4,57.01,77.91,648,320,west,29.46,2.37
124,24.6,57.7,74.86,628,436,west,32.59,3.13
125,24.8,58.4,72.6,684,328,west,34.95,2.37
126,25,59.86,70.47,684,296,west,37.41,2.59
127,25.2,60.56,68.21,628,560,west,39.77,2.36
128,25.4,62.06,67.68,628,536,south,40.72,1.59
129,25.6,65.08,67.41,612,336,south,42.01,3.03
130,25.8,67.35,68.55,628,240,south,41.89,2.55
131,26,69.61,69.66,712,276,south,41.94,2.51
132,26.2,71.1,70.63,692,244,south,41.85,1.78
133,26.4,73.34,72.42,692,304,south,41.56,2.86
134,26.6,74.81,73.35,680,324,south,41.61,1.74
135,26.8,77,74.33,708,268,south,42.09,2.4
136,27,79.18,76.73,720,692,south,41.62,3.25
137,27.2,80.63,79.02,724,356,south,40.95,2.71
138,27.4,81.35,82.65,788,344,south,38.99,3.69
139,27.6,82.77,86.27,788,472,south,37.86,3.89
140,27.8,84.87,89.86,804,528,south,37.62,4.17
141,28,86.98,92.03,780,448,south,38.3,3.02
142,28.2,91.18,94.23,784,452,south,41.11,4.74
143,28.4,95.36,96.4,796,484,south,44.25,4.71
144,28.6,98.84,99.2,840,460,south,46.8,4.47
145,28.8,103.72,101.37,828,500,east,51.12,5.34
146,29,107.92,104.22,820,480,east,54.76,5.08
147,29.2,112.15,105.74,784,516,east,58.75,4.49
148,29.4,117.12,108.04,796,532,east,63.5,5.48
149,29.6,122.84,109.04,732,472,east,69.15,5.8
150,29.8,128.65,110.85,732,496,east,74.89,6.08
151,30,134.56,112.78,720,556,east,80.78,6.21
152,30.2,140.58,114.85,684,508,east,86.83,6.37
153,30.4,147.56,118.01,660,544,east,93.9,7.66
154,30.6,154.06,122.22,652,528,east,100.65,7.74
155,30.8,161.61,126.96,604,560,east,108.64,8.91
156,31,168.52,131.04,556,464,east,116.04,8.03
157,31.2,175.68,135.5,504,452,east,123.82,8.44
158,31.4,183.27,141.44,472,432,e ext,132.42,9.64
159,31.6,190.11,146.52,392,376,e ext,140.17,8.52
160,31.8,194.93,149.08,312,312,e ext,145.44,5.45
161,32,196.41,147.33,316,340,e ext,146.49,2.29
162,32.2,199.52,139.23,136,436,e ext,147.95,8.68
163,32.4,199.49,133.53,156,236,e ext,147.05,5.7
164,32.6,198.56,127.65,160,252,e ext,145.46,5.96
165,32.8,196.21,123.86,312,336,e ext,142.81,4.46
166,33,195.77,114.77,348,356,e ext,142.02,9.1
167,33.2,193.8,106.73,408,332,e ext,140.15,8.28
168,33.4,191.94,98.84,396,316,e ext,138.83,8.11
169,33.6,189.47,92.25,396,328,e ext,137.19,7.04
170,33.8,186.4,87.01,348,336,e ext,135.04,6.07
171,34,184.45,83.98,388,248,e ext,133.69,3.6
172,34.2,181.84,82.19,416,260,e ext,131.5,3.17
173,34.4,180.15,81.38,448,408,e ext,130.03,1.87
174,34.6,177,81.83,444,324,e ext,126.86,3.19
175,34.8,174.73,83.15,456,188,e ext,124.36,2.62
176,35,172.56,85.4,444,252,east,121.75,3.13
177,35.2,169.62,87.65,460,352,east,118.42,3.7
178,35.4,168.23,89.68,544,276,east,116.68,2.46
179,35.6,164.61,92.72,536,360,east,112.57,4.73
180,35.8,161.84,96.48,564,364,east,109.23,4.67
181,36,157.54,100.07,532,400,east,104.49,5.6
182,36.2,154.7,102.63,564,360,platform reversal,101.4,3.82
183,36.4,150.42,105.87,628,416,platform reversal,96.87,5.37
184,36.6,146.95,109.78,640,492,east,93.21,5.23
185,36.8,144.22,113.61,684,492,east,90.46,4.69
186,37,140.73,117.23,636,456,east,87.05,5.03
187,37.2,137.29,121.51,668,496,east,83.88,5.5
188,37.4,133.07,125.57,740,544,east,80.17,5.85
189,37.6,128.87,130.27,736,564,east,76.88,6.31
190,37.8,123.92,135.54,704,608,north,73.28,7.22
191,38,118.89,140,736,600,north,69.86,6.72
192,38.2,113.81,144.48,676,588,north,66.91,6.77
193,38.4,108.66,148.28,660,576,north,64.13,6.4
194,38.6,104.21,151.53,632,460,north,62.09,5.51
195,38.8,98.96,154.84,696,544,north,59.69,6.2
196,39,94.44,158.38,724,500,north,58.56,5.74
197,39.2,89.12,162.09,676,512,north,57.51,6.49
198,39.4,83.75,166.08,664,572,north,57.31,6.69
199,39.6,77.56,170.43,592,512,north,57.54,7.57
200,39.8,71.32,175.22,592,520,north,59.14,7.87
201,40,65.82,179.5,516,452,north,61.4,6.97
202,40.2,59.45,185.23,408,412,n ext,65.41,8.57
203,40.4,53.84,190.39,340,380,n ext,69.72,7.62
204,40.6,49.9,192.65,336,404,n ext,71.62,4.54
205,40.8,48.45,191.4,256,312,n ext,70.3,1.91
206,41,40.13,191.29,132,268,n ext,70.3,8.32
207,41.2,37.27,189,84,144,w ext,68.3,3.66
208,41.4,35.77,188.8,112,92,w ext,68.26,1.51
209,41.6,36.55,188.44,172,124,w ext,67.81,0.86
210,41.8,33.62,187.13,96,196,w ext,66.87,3.21
211,42,34.47,185.82,176,168,w ext,65.46,1.55
212,42.2,35.31,184.53,248,160,w ext,64.07,1.54
213,42.4,33.75,185.26,264,256,w ext,65.01,1.72
214,42.6,35.31,184.53,248,264,w ext,64.07,1.72
215,42.8,35.96,186.02,248,184,w ext,65.47,1.62
216,43,38.23,185.88,276,308,w ext,65.09,2.27
217,43.2,39.72,186.11,328,180,w ext,65.18,1.51
218,43.4,40.38,187.6,380,188,n ext,66.61,1.63
219,43.6,42.47,190.26,356,208,n ext,69.14,3.38
220,43.8,45.4,191.71,312,300,n ext,70.54,3.27
221,44,47.62,192.62,260,204,n ext,71.48,2.4
222,44.2,49.9,192.65,260,184,n ext,71.62,2.28
223,44.4,53.74,192.19,292,232,n ext,71.51,3.87
224,44.6,56.03,192.35,256,196,n ext,71.91,2.3
225,44.8,61.38,193.52,124,228,n ext,73.91,5.47
226,45,62.12,194.23,148,88,n ext,74.75,1.03
227,45.2,62.16,193.32,176,140,n ext,73.87,0.91
228,45.4,66.06,193.33,100,164,n ext,74.76,3.9
229,45.6,66.97,189.6,88,156,n ext,71.41,3.84
230,45.8,67.01,188.72,224,152,n ext,70.56,0.89
231,46,67.82,187.69,348,172,n ext,69.81,1.31
232,46.2,69.44,185.66,384,212,n ext,68.35,2.59
233,46.4,70.25,184.67,404,196,n ext,67.65,1.28
234,46.6,71.08,182.83,432,228,n ext,66.17,2.02
235,46.8,71.94,180.15,428,180,north,63.95,2.81
236,47,72.78,177.52,396,288,north,61.82,2.77
237,47.2,73.6,175.75,464,220,north,60.52,1.95
238,47.4,75.21,173.1,476,244,north,58.79,3.1
239,47.6,75.25,171.46,484,216,north,57.35,1.64
240,47.8,76.8,170.5,536,388,north,57.23,1.82
241,48,77.58,169.62,576,296,north,56.85,1.18
242,48.2,79.89,168.65,600,280,north,57.22,2.51
243,48.4,80.66,168.6,552,232,north,57.59,0.77
244,48.6,82.95,168.5,556,372,north,58.8,2.3
245,48.8,85.26,167.64,560,604,north,59.47,2.46
246,49,88.34,165.23,540,388,north,59.44,3.91
247,49.2,89.12,162.87,576,276,north,58.11,2.48
248,49.4,89.88,160.54,576,288,north,56.87,2.46
249,49.6,90.64,159.01,612,396,north,56.28,1.71
250,49.8,90.65,157.47,580,248,north,55.18,1.54
251,50,89.9,155.16,516,480,north,53.04,2.43
252,50.2,89.16,153.63,560,196,north,51.45,1.7
253,50.4,87.66,152.87,668,364,north,49.84,1.67
254,50.6,86.18,152.13,564,528,north,48.26,1.66
255,50.8,83.94,152.17,588,312,north,46.7,2.24
256,51,80.93,153.79,604,280,north,45.89,3.42
257,51.2,79.43,154.63,612,240,north,45.59,1.73
258,51.4,77.15,156.32,680,292,north,45.55,2.83
259,51.6,74.12,158.13,656,336,north,45.25,3.53
260,51.8,71.85,159.16,604,348,north,44.92,2.49
261,52,69.57,160.23,624,380,north,44.77,2.52
262,52.2,67.29,161.36,576,312,north,44.8,2.54
263,52.4,64.29,161.87,612,348,north,44.16,3.05
264,52.6,61.32,161.66,524,416,north,43.02,2.98
265,52.8,59.14,160.54,584,292,north,41.32,2.45
266,53,56.97,159.44,596,380,north,39.68,2.44
267,53.2,54.83,157.56,564,304,west,37.36,2.85
268,53.4,53.45,155.51,584,292,west,35.09,2.47
269,53.6,51.35,152.85,580,308,west,32.13,3.39
270,53.8,49.2,150.98,532,288,west,30.05,2.84
271,54,47.88,147.31,552,308,west,26.26,3.9
272,54.2,47.2,145.87,508,340,west,24.77,1.59
273,54.4,46.61,142.02,500,432,west,20.88,3.9
274,54.6,47.42,140.26,500,272,west,19.2,1.94
275,54.8,48.3,136.93,480,436,west,15.98,3.44
276,55,50.61,134.97,520,384,west,14.39,3.03
277,55.2,52.13,133.95,464,272,west,13.86,1.83
278,55.4,55.88,132.64,440,320,west,13.97,3.97
279,55.6,58.1,132.34,440,312,west,14.93,2.24
280,55.8,62.52,131.82,440,400,west,17.22,4.45
281,56,66.21,130.71,540,380,west,19.05,3.85
282,56.2,68.4,130.52,612,344,west,20.64,2.2
283,56.4,72.78,129.49,592,548,west,23.73,4.5
284,56.6,77.11,129.96,660,396,west,27.64,4.35
285,56.8,81.44,129.81,660,400,north,31.38,4.34
286,57,86.48,130.43,736,428,north,36.21,5.08
287,57.2,90.09,130.44,704,424,north,39.54,3.61
288,57.4,94.42,130.54,692,412,north,43.63,4.34
289,57.6,98.04,129.97,728,436,north,46.88,3.66
290,57.8,103.13,130.97,644,692,north,52.03,5.18
291,58,106.08,133.33,676,496,north,55.56,3.78
292,58.2,108.36,137.15,644,376,north,59,4.45
293,58.4,111.47,141.91,656,452,north,63.71,5.69
294,58.6,113.91,146.76,664,400,north,68,5.42
295,58.8,117.23,152.7,652,484,north,73.76,6.81
296,59,121.44,158.31,640,444,north,80.25,7.01
297,59.2,125.8,164.26,608,464,north,87.13,7.38
298,59.4,131.33,172.62,588,540,north,96.34,10.02
299,59.6,137.06,180.73,536,444,north,105.71,9.93
300,59.8,142.21,189.13,468,420,n ext,114.88,9.84
301,60,148.4,197.52,412,392,n ext,124.97,10.43
302,60.2,152.85,204.55,276,272,n ext,132.89,8.31
303,60.4,157.3,210.86,132,200,n ext,140.38,7.72
304,60.6,159.06,210.8,80,92,n ext,141.67,1.76
305,60.8,-,-,-,-,-,-,-
306,61,166.12,210.69,92,-,n ext,147.02,-
307,61.2,169.47,209.54,136,164,n ext,148.93,3.54
308,61.4,170.85,207.27,168,224,n ext,148.65,2.66
309,61.6,175.18,206.68,244,268,n ext,151.79,4.37
310,61.8,179.87,203.18,248,308,n ext,153.67,5.85
311,62,183.76,200.19,236,308,e ext,155.32,4.91
312,62.2,187.2,194.76,236,296,e ext,155.38,6.43
313,62.4,190.82,190.35,232,308,e ext,156.37,5.71
314,62.6,193.44,185.27,252,300,e ext,156.36,5.71
315,62.8,194.83,178.4,260,344,e ext,154.7,7.02
316,63,193.52,171.32,340,400,e ext,150.75,7.19
317,63.2,192.81,162.43,308,384,e ext,147.04,8.93
318,63.4,190.49,154.09,272,292,e ext,142.38,8.65
319,63.6,189.56,148.48,272,216,e ext,140.07,5.69
320,63.8,188.84,144.03,268,292,e ext,138.4,4.51
321,64,188.88,138.74,272,316,e ext,137.39,5.29
322,64.2,190.17,135.86,340,244,e ext,138.17,3.16
323,64.4,193.09,132.17,324,320,e ext,140.53,4.7
324,64.6,196.01,128.32,280,268,e ext,142.99,4.84
325,64.8,197.84,122.97,312,248,e ext,144.38,5.65
326,65,198.23,119.6,348,260,e ext,144.59,3.4
327,65.2,198.11,112.68,288,340,e ext,144.34,6.92
328,65.4,196.74,109.14,280,320,e ext,143,3.8
329,65.6,196.24,98.76,108,324,e ext,143.12,10.39
330,65.8,194.95,102.21,148,104,e ext,141.54,3.69
331,66,196.54,101.07,164,176,e ext,143.21,1.96
332,66.2,197.15,105.7,164,216,e ext,143.53,4.67
333,66.4,196.01,110.24,164,272,e ext,142.26,4.68
334,66.6,196.66,114.85,148,216,e ext,142.91,4.66
335,66.8,196.6,120.53,140,240,e ext,143,5.68
336,67,195.31,123.72,240,316,e ext,141.9,3.44
337,67.2,196.18,129.47,272,328,e ext,143.28,5.82
338,67.4,195.63,137.15,276,316,e ext,143.77,7.7
339,67.6,193.24,144.21,336,316,e ext,142.74,7.45
340,67.8,189.74,149.6,316,292,e ext,140.51,6.42
341,68,186.79,152.83,320,316,e ext,138.48,4.38
342,68.2,180.03,153.59,288,344,e ext,132.19,6.8
343,68.4,176.76,154.45,364,260,e ext,129.32,3.38
344,68.6,171.74,154.65,384,332,east,124.59,5.03
345,68.8,165.16,155.21,464,384,east,118.55,6.6
346,69,158.66,155.73,460,452,east,112.61,6.53
347,69.2,152.33,157.15,480,468,east,107.26,6.49
348,69.4,146.03,158.56,488,480,north,102.06,6.45
349,69.6,139.85,160.85,588,564,north,97.52,6.59
350,69.8,133.75,164.03,620,592,north,93.74,6.88
351,70,128.45,167.5,604,656,north,91.11,6.34
352,70.2,123.24,172.78,584,628,north,89.88,7.42
353,70.4,117.96,178.22,548,564,north,89.3,7.58
354,70.6,114.27,184.27,524,520,north,90.86,7.09
355,70.8,108.88,191.09,464,532,n ext,92.46,8.69
356,71,105.79,195.95,304,392,n ext,94.43,5.76
357,71.2,103.42,199.24,144,208,n ext,95.72,4.05
358,71.4,102.66,200.99,68,108,n ext,96.74,1.91
359,71.6,-,-,-,-,-,-,-
360,71.8,-,-,-,-,-,-,-
361,72,89.28,199.59,64,-,n ext,88.78,-
362,72.2,85.98,198.59,108,108,n ext,86.43,3.44
363,72.4,81.09,198.69,152,172,n ext,84.56,4.9
364,72.6,77.84,198.9,160,176,n ext,83.58,3.25
365,72.8,74.63,198.29,168,184,n ext,81.96,3.27
366,73,69.02,199.11,140,204,n ext,81.11,5.67
367,73.2,66.66,198.64,80,164,n ext,80.06,2.41
368,73.4,65.86,198.81,84,52,n ext,80.03,0.81
369,73.6,67.42,199.41,116,104,n ext,80.99,1.67
370,73.8,69.02,199.11,100,112,n ext,81.11,1.62
371,74,69.82,198.98,96,60,n ext,81.2,0.81
372,74.2,74.67,196.46,108,196,n ext,80.23,5.46
373,74.4,76.3,194.47,204,200,n ext,78.89,2.58
374,74.6,78.72,193.36,252,232,n ext,78.73,2.66
375,74.8,81.13,192.32,288,180,n ext,78.71,2.63
376,75,82.75,189.58,296,296,n ext,76.91,3.18
377,75.2,83.56,187.79,324,212,n ext,75.67,1.96
378,75.4,84.37,184.29,316,216,north,72.96,3.6
379,75.6,85.18,180.84,300,192,north,70.37,3.54
380,75.8,84.41,177.48,324,256,north,67.1,3.45
381,76,83.65,175,320,260,north,64.6,2.59
382,76.2,80.6,171.84,340,252,north,60.3,4.39
383,76.4,78.35,169.56,440,308,north,57.18,3.21
384,76.6,76.11,167.34,468,356,north,54.14,3.15
385,76.8,72.44,163.77,432,404,north,49.24,5.12
386,77,68.79,161.13,476,404,north,45.22,4.51
387,77.2,64.45,157.93,492,408,north,40.53,5.39
388,77.4,60.86,155.48,568,388,north,36.98,4.35
389,77.6,55.84,151.82,592,496,west,32.02,6.2
390,77.8,51.53,148.85,600,472,west,28.2,5.24
391,78,45,144.78,584,560,west,23.61,7.7
392,78.2,39.11,140.44,524,564,west,19.94,7.31
393,78.4,33.07,136.76,612,480,west,18.88,7.08
394,78.6,26.88,131.07,608,564,west,18.24,8.41
395,78.8,21.27,124.79,592,568,west,19.62,8.43
396,79,13.7,118.19,548,580,w ext,25.38,10.03
397,79.2,8.36,110.68,488,500,w ext,30.62,9.23
398,79.4,3.62,102.54,452,468,w ext,36.66,9.42
399,79.6,1.3,92.87,368,452,w ext,42.12,9.94
400,79.8,2.58,84.36,432,496,w ext,45.26,8.6
401,80,3.8,75.95,436,476,w ext,49.34,8.5
402,80.2,4.87,66.52,428,528,w ext,55.26,9.49
403,80.4,6.69,56.31,484,488,w ext,62.23,10.38
404,80.6,8.55,47.3,464,476,w ext,68.72,9.2
405,80.8,11.41,39.84,432,464,w ext,73.95,7.99
406,81,15.18,32.93,432,464,w ext,78.81,7.88
407,81.2,18.21,27.96,428,396,w ext,82.48,5.82
408,81.4,21.34,24.18,444,392,w ext,85.22,4.91
409,81.6,26.07,19.17,444,472,s ext,88.98,6.88
410,81.8,30.07,15.98,460,416,s ext,91.34,5.12
411,82,34.06,12.83,432,412,s ext,93.88,5.08
412,82.2,39.02,11.2,516,452,s ext,95.03,5.23
413,82.4,43.94,9.54,468,464,s ext,96.49,5.19
414,82.6,49.67,8.22,428,400,s ext,97.79,5.89
415,82.8,56.36,9.18,440,444,s ext,97.21,6.76
416,83,62.92,9.88,480,344,s ext,97.35,6.59
417,83.2,69.4,11.26,480,456,s ext,97.19,6.63
418,83.4,76.64,14.43,504,488,s ext,95.9,7.9
419,83.6,82.25,19.49,476,476,s ext,92.9,7.55
420,83.8,86.93,23.98,456,404,south,90.55,6.49
421,84,90.76,28.91,544,392,south,87.84,6.25
422,84.2,95.97,35.35,596,516,south,84.96,8.28
423,84.4,101,39.71,628,472,south,84.2,6.66
424,84.6,105.93,43.74,620,520,south,84.07,6.37
425,84.8,111.47,47.45,600,556,south,85.08,6.66
426,85,118.3,50.73,632,568,south,87.81,7.58
427,85.2,124.4,52.22,624,544,south,91.59,6.29
428,85.4,130.5,53.5,588,532,south,95.76,6.23
429,85.6,136.62,53.77,616,572,east,100.68,6.12
430,85.8,143.46,53.68,588,524,east,106.47,6.84
431,86,151.07,52.29,528,548,east,113.68,7.73
432,86.2,158.79,50.59,480,600,east,121.21,7.9
433,86.4,164.45,47.52,436,532,e ext,127.64,6.44
434,86.6,170.17,44.16,408,436,e ext,134.28,6.64
435,86.8,173.77,41.53,392,344,e ext,138.71,4.46
436,87,176.06,42.6,236,372,e ext,140.18,2.52
437,87.2,179.28,46.54,172,368,e ext,141.18,5.09
438,87.4,181.85,50.94,104,196,e ext,141.56,5.1
439,87.6,183.52,52.51,104,128,e ext,142.43,2.29
440,87.8,184.36,53.31,100,84,e ext,142.88,1.16
441,88,183.52,52.51,72,60,e ext,142.43,1.16
442,88.2,183.59,53.6,80,24,e ext,142.06,1.08
443,88.4,184.43,54.4,80,48,e ext,142.51,1.17
444,88.6,-,-,-,-,-,-,-
445,88.8,187.6,64.6,68,-,e ext,141.82,-
446,89,188.38,73.42,120,188,e ext,139.96,8.85
447,89.2,187.98,77.97,296,328,e ext,138.44,4.57
448,89.4,187,84.75,308,372,e ext,136.04,6.85
449,89.6,186.27,93.53,308,392,e ext,133.83,8.81
450,89.8,183.08,102.13,332,344,e ext,129.72,9.16
