Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00051.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,67,,,,,,,
trial,3,,,,,,,
date,58:16.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00051.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,58:47.9,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,00:17.9,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,194.2,127.99,292,328,e ext,-,141.15
2,0.2,191.02,124.15,356,352,e ext,4.98,137.65
3,0.4,186.76,118.19,312,380,e ext,7.33,133.08
4,0.6,182.79,113.57,328,320,e ext,6.09,129.02
5,0.8,178.94,109.19,324,340,e ext,5.83,125.21
6,1,174.51,105.98,320,292,east,5.47,120.91
7,1.2,171.79,102.98,324,260,east,4.05,118.4
8,1.4,168.35,100.08,372,312,east,4.5,115.24
9,1.6,164.21,97.34,372,296,east,4.97,111.46
10,1.8,159.48,95.64,336,340,east,5.02,107.03
11,2,155.6,94.02,372,284,east,4.21,103.47
12,2.2,150.27,91.71,436,392,east,5.81,98.65
13,2.4,145.02,88.72,472,516,east,6.04,94.15
14,2.6,139.12,83.59,488,560,east,7.82,89.82
15,2.8,134.79,78.56,496,552,east,6.63,87.41
16,3,131.93,72.75,544,560,east,6.48,87.11
17,3.2,129.14,66.22,504,472,east,7.1,87.71
18,3.4,125.73,62.1,476,476,south,5.35,87.01
19,3.6,121.65,59.57,520,444,south,4.8,85.02
20,3.8,115.53,57.16,496,448,south,6.58,81.57
21,4,110.06,55.24,540,476,south,5.8,78.65
22,4.2,103.84,53.88,528,524,south,6.37,75.15
23,4.4,98.96,54.56,488,480,south,4.93,71.32
24,4.6,94.04,56.6,576,448,south,5.33,66.57
25,4.8,89.09,59.99,608,456,south,6,60.83
26,5,82.67,63.08,592,544,south,7.13,54.52
27,5.2,76.18,66.79,584,584,south,7.47,47.83
28,5.4,69.64,71.19,592,600,south,7.89,40.62
29,5.6,62.24,74.74,572,612,west,8.21,34.15
30,5.8,54.73,78.4,568,588,west,8.36,28.48
31,6,48.63,81.62,528,512,west,6.9,24.4
32,6.2,42.46,85.86,516,500,west,7.48,20.38
33,6.4,36.99,89.59,508,448,west,6.62,18.09
34,6.6,34.68,93.74,440,444,west,4.75,15.49
35,6.8,33.15,97.15,480,408,west,3.74,13.63
36,7,34.07,103.24,432,328,west,6.15,8.6
37,7.2,34.92,108.36,480,272,west,5.2,5.14
38,7.4,37.3,114.15,524,428,west,6.26,1.57
39,7.6,41.15,119.6,532,432,platform,6.67,0
40,7.8,44.9,124.01,508,448,west,5.79,2.87
41,8,50.89,125.64,496,460,west,6.21,5.53
42,8.2,57.55,126.42,516,500,west,6.71,9.89
43,8.4,63.46,125.13,544,500,west,6.05,13.54
44,8.6,70.76,123.91,612,564,west,7.4,19.2
45,8.8,77.29,122.23,620,568,west,6.74,24.78
46,9,84.47,121.41,636,568,north,7.23,31.62
47,9.2,91.64,119.4,624,580,north,7.44,38.28
48,9.4,98.05,118.21,656,568,north,6.53,44.51
49,9.6,104.45,115.73,596,532,north,6.86,50.73
50,9.8,109.41,113.92,576,500,east,5.28,55.65
51,10,114.36,112.11,616,480,east,5.27,60.59
52,10.2,120.06,111.74,572,548,east,5.71,66.29
53,10.4,125.78,111.39,548,504,east,5.74,72.02
54,10.6,129.44,112.38,532,376,east,3.78,75.66
55,10.8,134.68,115.07,532,376,east,5.89,80.94
56,11,137.79,117.69,516,312,east,4.06,84.12
57,11.2,140.95,120.41,456,308,east,4.18,87.45
58,11.4,145.02,124.19,464,384,east,5.55,91.85
59,11.6,149.36,129.86,468,412,east,7.15,96.93
60,11.8,152.98,134.83,476,344,east,6.15,101.41
61,12,156.11,141.65,468,360,east,7.5,105.95
62,12.2,160.11,148.1,368,340,east,7.59,111.54
63,12.4,162.18,151.46,336,328,east,3.94,114.52
64,12.6,164.03,152.98,288,344,east,2.39,116.75
65,12.8,166.63,153.84,288,336,east,2.74,119.49
66,13,166.22,150.92,336,280,east,2.96,118.2
67,13.2,164.11,147.49,408,304,east,4.02,115.2
68,13.4,160.03,140.9,436,420,east,7.75,109.59
69,13.6,155.4,135.37,468,392,east,7.21,103.89
70,13.8,150.07,129.16,496,452,east,8.19,97.52
71,14,142.65,123.03,528,560,east,9.62,89.37
72,14.2,136.29,117.53,536,608,east,8.41,82.62
73,14.4,130.1,110.94,588,612,east,9.04,76.34
74,14.6,123.42,104.04,588,704,east,9.61,70.14
75,14.8,116.98,98.91,632,732,east,8.23,64.61
76,15,109.29,95.32,624,688,east,8.49,57.89
77,15.2,102.35,91.79,688,656,south,7.79,52.38
78,15.4,94.72,88.18,660,684,south,8.44,46.94
79,15.6,87.73,84.44,684,664,south,7.93,42.98
