Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00008.trk,,,,,,,
Object,0,,,,,,,
Samples,441,,,,,,,
id,53,,,,,,,
trial,4,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:28.200,dd:HH:mm:ss,,,,,,
23,4.4,103.1,76.54,712,628,south,60.16,6.96
24,4.6,98.23,82.75,724,724,south,52.7,7.9
25,4.8,93.32,88.14,716,656,south,45.74,7.28
26,5,88.38,92.77,688,612,south,39.2,6.77
27,5.2,83.41,96.72,696,640,west,33,6.35
28,5.4,78.38,100.72,700,572,west,26.81,6.42
29,5.6,73.32,104.11,744,588,west,20.9,6.1
30,5.8,67.45,109.79,664,672,west,13.92,8.17
31,6,61.52,114.29,676,628,west,7.78,7.44
32,6.2,56.26,119.04,632,604,west,4.2,7.09
33,6.4,50.16,124.95,596,548,west,4.67,8.5
34,6.6,44.7,132.02,528,604,west,10.86,8.93
35,6.8,39.99,136.95,560,456,west,16.34,6.82
36,7,35.2,143.06,532,500,west,23.57,7.77
37,7.2,31.15,148.47,456,356,west,30.11,6.75
38,7.4,28.7,151.86,368,320,west,34.22,4.18
39,7.6,27.77,155.72,340,308,west,38.11,3.97
40,7.8,27.65,158.43,320,220,w ext,40.65,2.72
41,8,29.09,160.57,360,232,w ext,42.1,2.58
42,8.2,31.4,160.59,356,196,west,41.4,2.3
43,8.4,34.41,161.24,364,216,west,41.26,3.09
44,8.6,38.27,159.89,436,296,west,39.26,4.08
45,8.8,42.1,158.65,452,328,west,37.62,4.02
46,9,47.5,155.43,488,396,west,34.33,6.29
47,9.2,52.89,151.69,520,480,west,31.23,6.56
48,9.4,58.25,147.47,568,504,west,28.57,6.83
49,9.6,65.04,143.36,560,608,west,27.93,7.93
50,9.8,70.99,140.46,556,564,north,29.3,6.63
51,10,78.36,137.74,568,652,north,32.95,7.85
52,10.2,84.95,135.38,620,548,north,37.16,7
53,10.4,92.24,133.29,700,640,north,42.63,7.58
54,10.6,98.77,131.41,704,628,north,48.02,6.8
55,10.8,105.29,129.71,696,648,north,53.77,6.74
56,11,113.99,127.63,660,772,north,61.78,8.94
57,11.2,120.53,126.18,584,652,north,67.9,6.7
58,11.4,127.87,125.61,636,636,east,75.04,7.36
59,11.6,135.38,126.68,560,612,east,82.62,7.59
60,11.8,143.88,128.86,492,628,east,91.36,8.78
61,12,150.07,129.16,500,440,east,97.52,6.19
62,12.2,156.44,130.39,520,468,east,104.01,6.49
63,12.4,164.6,132.07,464,528,east,112.32,8.32
64,12.6,171.41,134.51,452,428,east,119.45,7.24
65,12.8,177.69,137.96,400,420,east,126.25,7.17
66,13,183.27,141.44,312,344,e ext,132.42,6.58
67,13.2,188.28,145.98,292,292,e ext,138.27,6.76
68,13.4,191.03,146.8,240,212,e ext,141.13,2.87
69,13.6,193.07,148.5,292,236,e ext,143.49,2.65
70,13.8,195.67,148.21,300,208,e ext,145.96,2.62
71,14,195.28,145.89,260,176,e ext,145.09,2.35
72,14.2,194.71,142.44,296,172,e ext,143.82,3.5
73,14.4,193.24,138.77,308,172,e ext,141.69,3.95
74,14.6,191.46,132.92,312,236,e ext,139.01,6.12
75,14.8,188.69,125.93,344,304,e ext,135.48,7.52
76,15,186.19,120.23,388,268,e ext,132.59,6.22
77,15.2,182.79,113.57,428,368,e ext,129.02,7.47
78,15.4,177.77,106.1,480,428,east,124.16,9
79,15.6,173.8,99.09,504,448,east,120.77,8.06
80,15.8,168.46,92.51,468,500,east,116.4,8.47
81,16,163.31,85.46,524,520,east,112.71,8.73
82,16.2,158.46,79.72,508,544,east,109.46,7.51
83,16.4,153.06,73.57,500,528,east,106.26,8.19
84,16.6,147.89,68.58,536,532,east,103.35,7.18
85,16.8,142.9,64.62,552,512,east,100.55,6.38
86,17,137.33,60.09,544,600,east,97.88,7.18
87,17.2,131.86,56.41,564,572,east,95.25,6.6
88,17.4,126.44,51.88,600,604,south,93.42,7.06
89,17.6,121.04,48.01,556,556,south,91.66,6.65
90,17.8,116.28,44.65,600,532,south,90.46,5.82
91,18,110.11,40.37,532,564,south,89.34,7.52
92,18.2,105.22,36.47,548,512,south,89.3,6.25
93,18.4,100.95,32.28,556,480,south,90.28,5.98
94,18.6,97.32,28.71,480,388,south,91.29,5.09
95,18.8,94.34,25,412,332,south,92.99,4.75
96,19,92.07,22.11,376,268,south,94.48,3.68
97,19.2,87.48,17.82,232,336,s ext,96.41,6.28
98,19.4,85.96,17.54,352,152,s ext,96.08,1.54
99,19.6,84.44,17.23,404,196,s ext,95.79,1.55
100,19.8,82.17,17.66,452,224,s ext,94.59,2.3
101,20,80.71,19.14,440,228,s ext,92.69,2.08
102,20.2,78.55,22.23,444,324,south,89.06,3.77
103,20.4,77.93,25.65,472,260,south,85.63,3.47
104,20.6,76.58,29.71,552,320,south,81.35,4.28
105,20.8,75.3,35.44,532,436,south,75.53,5.87
106,21,74,41.05,544,436,south,69.82,5.76
107,21.2,71.94,46.38,564,476,south,64.1,5.72
108,21.4,69.83,50.83,564,448,south,59.2,4.92
109,21.6,67.72,55.23,576,396,south,54.33,4.89
110,21.8,65.63,60.41,572,484,south,48.75,5.59
111,22,62.73,64.63,600,444,south,43.82,5.12
112,22.2,59.82,68.87,548,428,west,38.92,5.14
113,22.4,58.4,72.6,496,316,west,34.95,3.99
114,22.6,57.72,75.65,500,356,west,31.83,3.13
115,22.8,57.79,78.8,524,304,west,28.83,3.15
116,23,59.38,82.87,544,348,west,25.55,4.36
117,23.2,61.68,86.9,584,360,west,23.06,4.64
118,23.4,63.18,90.01,612,308,west,21.3,3.46
119,23.6,66.14,94.61,648,460,west,19.68,5.46
120,23.8,68.3,99.76,700,508,west,18.34,5.58
121,24,70.42,105.5,676,592,west,17.72,6.12
122,24.2,73.21,111.13,700,592,west,19.48,6.29
123,24.4,75.23,118.09,720,660,west,21.88,7.25
124,24.6,77.96,124.31,668,612,west,26.03,6.79
125,24.8,80.7,130.53,648,628,north,31.06,6.8
126,25,83.49,136.12,652,580,north,36.33,6.24
127,25.2,85.56,143.27,628,656,north,42.02,7.45
128,25.4,86.94,150.62,604,648,north,47.78,7.48
129,25.6,87.63,157.43,596,552,north,53.05,6.84
130,25.8,87.58,164.44,588,528,north,58.34,7.01
131,26,88.33,172.49,464,548,north,65.19,8.09
132,26.2,88.33,178.31,436,404,north,69.93,5.82
133,26.4,89.14,183.44,352,308,north,74.66,5.2
134,26.6,90.77,186.98,316,268,n ext,78.53,3.9
135,26.8,93.23,189.78,324,248,n ext,82.2,3.73
136,27,97.36,191.94,296,268,n ext,86.28,4.66
137,27.2,98.18,192.04,288,128,n ext,86.82,0.83
138,27.4,100.63,191.45,280,168,n ext,87.75,2.52
139,27.6,103.08,190.92,332,196,n ext,88.79,2.51
140,27.8,105.5,189.53,324,224,n ext,89.15,2.78
141,28,106.99,186.24,356,248,north,87.5,3.61
142,28.2,107.69,183.74,384,220,north,86.04,2.6
143,28.4,109.13,179.68,396,324,north,83.99,4.31
144,28.6,109.69,174.68,420,312,north,80.84,5.03
145,28.8,110.3,170.63,504,340,north,78.53,4.1
146,29,110.04,164.86,544,392,north,74.6,5.77
147,29.2,110.62,160.16,552,416,north,72.23,4.73
148,29.4,111.92,154.11,564,492,north,69.97,6.19
149,29.6,112.47,148.82,512,404,north,67.7,5.32
150,29.8,113.11,145.88,448,288,north,66.9,3
151,30,112.97,142.11,504,416,north,65.16,3.77
152,30.2,112.82,137.66,560,432,north,63.35,4.46
153,30.4,112.73,134.72,576,408,north,62.32,2.94
154,30.6,112.6,130.37,616,416,north,61.01,4.36
155,30.8,112.49,126.06,676,444,north,59.99,4.31
156,31,112.37,120.39,648,484,north,58.98,5.67
157,31.2,112.99,115.52,644,492,east,59.27,4.91
158,31.4,113.61,109.97,684,520,east,59.89,5.58
159,31.6,114.96,105.15,676,496,east,61.61,5.01
160,31.8,116.98,98.91,724,560,east,64.61,6.56
161,32,119,92.58,660,576,east,67.98,6.64
162,32.2,121.71,86.83,700,592,east,72.28,6.36
163,32.4,123.73,80.21,624,564,east,76.55,6.91
164,32.6,126.43,73.35,636,532,east,81.92,7.38
165,32.8,129.14,66.99,540,528,east,87.33,6.92
166,33,131.18,60.48,592,500,east,92.45,6.82
167,33.2,133.9,54.39,488,464,east,98.07,6.67
168,33.4,135.94,49.85,440,368,east,102.3,4.98
169,33.6,136.63,47.2,368,280,east,104.4,2.74
170,33.8,138,42.63,388,436,south,108.22,4.77
171,34,140.05,40.29,380,344,east,111.26,3.1
172,34.2,140.75,36.61,440,260,south,114.09,3.75
173,34.4,142.8,33.24,428,284,s ext,117.81,3.94
174,34.6,144.18,29.14,356,240,s ext,121.51,4.33
175,34.8,144.21,26.43,308,240,s ext,123.32,2.71
176,35,143.54,25.8,324,248,s ext,123.24,0.91
177,35.2,142.89,24.27,352,204,s ext,123.78,1.67
178,35.4,142.21,24.55,316,100,s ext,123.1,0.73
179,35.6,141.54,24.83,324,184,s ext,122.41,0.73
180,35.8,139.51,25.63,384,220,s ext,120.38,2.18
181,36,138.15,27.03,396,156,s ext,118.43,1.95
182,36.2,137.47,27.28,340,168,s ext,117.77,0.72
183,36.4,136.79,27.52,328,124,s ext,117.12,0.72
184,36.6,132.06,29.06,380,372,south,112.64,4.98
185,36.8,128.69,28.28,456,340,south,110.82,3.46
186,37,125.31,26.53,432,296,south,109.79,3.8
187,37.2,122.6,24.52,448,336,s ext,109.51,3.37
188,37.4,119.89,20.66,440,328,s ext,110.78,4.72
189,37.6,117.14,17.56,456,296,s ext,111.6,4.15
190,37.8,114.35,14.32,412,300,s ext,112.66,4.27
191,38,112.23,12.71,372,248,s ext,112.82,2.66
192,38.2,109.38,11.08,308,248,s ext,112.63,3.29
193,38.4,107.22,11.17,364,208,s ext,111.42,2.16
194,38.6,105.78,11.2,348,184,s ext,110.65,1.44
195,38.8,103.65,14.87,368,276,s ext,106.4,4.24
196,39,100.78,17.51,440,280,s ext,102.68,3.89
197,39.2,98.64,20.08,480,296,s ext,99.38,3.35
198,39.4,94.33,24.13,456,408,south,93.74,5.91
199,39.6,90.72,27.18,520,424,south,89.35,4.73
200,39.8,85.64,30.71,476,476,south,83.91,6.19
201,40,82,33.46,556,360,south,79.88,4.56
202,40.2,77.58,35.95,544,396,south,75.87,5.07
203,40.4,73.14,38.32,524,436,south,72.08,5.04
204,40.6,69.47,41.65,476,368,south,67.77,4.95
205,40.8,64.93,43.02,436,392,south,65.23,4.75
206,41,63.45,44.32,476,288,south,63.62,1.97
207,41.2,59.59,44.97,472,380,south,62.22,3.91
208,41.4,57.3,46.04,440,336,south,60.76,2.53
209,41.6,55.09,48.85,380,356,south,57.65,3.57
210,41.8,54.43,51.23,484,256,south,55.2,2.47
211,42,53.77,53.61,516,288,south,52.76,2.47
212,42.2,53.19,57.69,484,344,south,48.64,4.12
213,42.4,54.14,61.26,492,248,west,45.23,3.69
214,42.6,55.09,65.58,500,328,west,41.14,4.42
215,42.8,56.76,69.13,520,308,west,37.96,3.93
216,43,59.19,73.51,572,340,west,34.29,5
217,43.2,61.53,76.96,596,360,west,31.83,4.17
218,43.4,65.32,79.72,572,400,west,31.08,4.68
219,43.6,68.31,83.02,524,400,west,29.96,4.45
220,43.8,71.98,85.53,580,352,west,30.26,4.45
221,44,75.61,87.23,604,400,west,31.64,4
222,44.2,79.9,89.62,640,404,west,33.6,4.91
223,44.4,84.16,90.53,656,424,south,36.66,4.36
224,44.6,88.39,91.39,672,464,south,39.85,4.32
225,44.8,94,91.59,724,540,south,44.77,5.61
226,45,99.56,93.1,752,564,south,49.31,5.77
227,45.2,106.51,93.91,784,648,east,55.62,6.99
228,45.4,112.76,95.37,716,644,east,61.24,6.42
229,45.6,119.75,96.83,652,648,east,67.72,7.14
230,45.8,125.4,98.31,616,500,east,73,5.84
231,46,131.17,101.34,576,568,east,78.18,6.51
232,46.2,137.06,104.53,516,516,east,83.66,6.7
233,46.4,141.67,108.64,544,460,east,87.98,6.18
234,46.6,145.79,114.56,500,492,east,92.04,7.21
235,46.8,150.08,120.81,552,476,east,96.58,7.58
236,47,154.66,128.31,508,532,east,101.93,8.79
237,47.2,159.59,137.23,476,528,east,108.38,10.19
238,47.4,163.86,145.58,432,492,east,114.45,9.38
239,47.6,168.51,155.43,404,532,east,121.78,10.89
240,47.8,174.21,165.25,380,416,e ext,130.58,11.35
241,48,180.06,174.7,372,424,e ext,139.72,11.12
242,48.2,185.82,182.54,300,352,e ext,148.32,9.72
243,48.4,188.62,188.14,244,248,e ext,153.39,6.26
244,48.6,190.05,191.01,156,136,e ext,156.01,3.21
245,48.8,188.52,192.31,116,144,e ext,155.3,2.01
246,49,-,-,-,-,-,-,-
247,49.2,183.67,194.93,84,-,e ext,152.45,-
248,49.4,179.96,193.96,192,228,e ext,148.77,3.84
249,49.6,176.47,194.13,328,240,n ext,145.91,3.49
250,49.8,170.32,193.89,340,332,n ext,140.6,6.16
251,50,163.44,194.28,348,384,n ext,135.08,6.89
252,50.2,157.54,195.21,360,372,n ext,130.78,5.97
253,50.4,148.9,194.89,408,472,n ext,123.71,8.64
254,50.6,140.35,194.87,356,508,n ext,117.1,8.55
255,50.8,131.68,193.27,360,452,n ext,109.58,8.82
256,51,123.22,193.09,376,448,n ext,103.42,8.46
257,51.2,115.58,191.77,368,472,n ext,97.27,7.76
258,51.4,106.41,191.5,368,480,n ext,91.27,9.17
259,51.6,98.16,191.13,292,428,n ext,86.06,8.26
260,51.8,89.19,190.46,360,436,n ext,80.7,9
261,52,81.96,188.72,356,420,n ext,75.8,7.43
262,52.2,74.11,185.86,344,468,n ext,70.06,8.35
263,52.4,67.97,183.34,380,412,n ext,65.69,6.64
264,52.6,61.97,180.33,396,432,n ext,61.15,6.72
265,52.8,55.37,176.15,424,516,north,55.77,7.81
266,53,50.31,172.66,420,468,north,51.72,6.15
267,53.2,43.78,168.96,440,540,west,47.81,7.5
268,53.4,38.76,164.81,448,488,west,44.08,6.51
269,53.6,33.73,159.75,488,512,west,39.97,7.14
270,53.8,28.55,155.45,480,480,west,37.54,6.73
271,54,23.33,148.19,452,532,w ext,33.68,8.94
272,54.2,20.29,141.71,484,440,w ext,30.39,7.15
273,54.4,17.13,134.03,492,536,w ext,27.88,8.31
274,54.6,14.63,124.9,464,476,w ext,25.87,9.47
275,54.8,13.67,116.24,488,472,w ext,25.23,8.71
276,55,11.7,106.47,476,476,w ext,27.96,9.97
277,55.2,10.42,96.4,452,512,w ext,32.38,10.15
278,55.4,9.94,87.2,460,400,w ext,37.55,9.21
279,55.6,9.35,77.88,496,468,w ext,43.95,9.34
280,55.8,9.47,67.54,428,452,w ext,51.54,10.34
281,56,11.42,58.67,432,436,w ext,57.57,9.08
282,56.2,13.51,52.04,472,400,w ext,62.15,6.95
283,56.4,17.4,46.15,480,416,w ext,65.73,7.06
284,56.6,20.24,39.05,480,432,w ext,71.31,7.64
285,56.8,24.07,33.5,492,428,w ext,75.51,6.75
286,57,27.76,27.03,516,496,w ext,80.95,7.45
287,57.2,33.33,22.51,508,520,s ext,84.38,7.17
288,57.4,37.97,17.67,472,444,s ext,88.66,6.7
289,57.6,45.39,16.11,472,512,s ext,89.89,7.59
290,57.8,51.92,15.06,476,452,s ext,91.03,6.62
291,58,59.41,17.11,476,512,s ext,89.68,7.76
292,58.2,67.57,20,476,480,s ext,88.26,8.65
293,58.4,73.92,21.92,512,444,south,87.95,6.64
294,58.6,80.89,23.67,540,516,south,88.51,7.19
295,58.8,88.47,25.99,464,492,south,89.4,7.93
296,59,98.03,27.9,396,612,south,92.35,9.74
297,59.2,102.35,29.79,524,376,south,93.14,4.72
298,59.4,108.72,32.22,560,500,south,94.81,6.82
299,59.6,116.34,35.73,504,656,south,96.95,8.39
300,59.8,121.79,38.21,492,484,south,98.91,5.99
301,60,127.87,41.12,508,560,south,101.35,6.74
302,60.2,133.93,44.6,504,588,south,103.79,6.99
303,60.4,139.35,47.28,488,464,east,106.56,6.04
304,60.6,144.82,50.75,492,484,east,109.2,6.48
305,60.8,150.4,54.25,468,520,east,112.11,6.59
306,61,156.86,58.54,436,536,east,115.75,7.75
307,61.2,162.06,62.56,464,484,east,118.75,6.58
308,61.4,168.31,68.56,420,492,east,122.3,8.66
309,61.6,173.2,73.39,420,464,e ext,125.4,6.87
310,61.8,179.01,77.39,328,428,e ext,129.88,7.05
311,62,184.85,79.59,256,360,e ext,135.01,6.24
312,62.2,188.09,79.06,220,204,e ext,138.29,3.28
313,62.4,189.61,77.68,212,168,e ext,140.09,2.06
314,62.6,189.4,75.47,232,116,e ext,140.41,2.23
315,62.8,188.38,73.42,208,160,e ext,139.96,2.29
316,63,186.57,71.57,212,276,e ext,138.72,2.58
317,63.2,184,69.96,232,300,e ext,136.72,3.03
318,63.4,181.55,69.46,324,340,e ext,134.54,2.5
319,63.6,178.36,69.17,364,344,e ext,131.6,3.2
320,63.8,175.15,67.89,372,360,e ext,128.97,3.46
321,64,169.69,66.27,412,352,e ext,124.39,5.7
322,64.2,165.15,65.51,424,340,east,120.44,4.6
323,64.4,159.93,64.06,452,404,east,116.19,5.41
324,64.6,154.86,63.56,492,408,east,111.77,5.1
325,64.8,149.17,63.22,500,464,east,106.79,5.7
326,65,142.87,62.98,532,496,east,101.29,6.3
327,65.2,136.66,63.43,532,488,east,95.63,6.23
328,65.4,130.5,63.71,500,536,east,90.17,6.17
329,65.6,124.36,64.56,540,512,south,84.52,6.2
330,65.8,118.22,65.93,592,532,south,78.63,6.29
331,66,112.07,68.52,628,604,south,72.06,6.68
332,66.2,105.88,70.85,652,616,south,65.63,6.61
333,66.4,99.65,73.66,660,576,south,58.92,6.84
334,66.6,94.07,75.61,708,640,south,53.29,5.91
335,66.8,87.03,77.35,716,696,south,46.75,7.25
336,67,79.91,78.96,696,676,south,40.48,7.3
337,67.2,73.42,80.56,656,600,west,34.97,6.69
338,67.4,66.1,82.8,652,644,west,28.92,7.66
339,67.6,60.16,85.24,656,564,west,23.74,6.42
340,67.8,53.38,87.71,604,588,west,19.08,7.22
341,68,47.27,90.39,592,580,west,15.59,6.68
342,68.2,40.26,93.21,608,552,west,13.64,7.55
343,68.4,33.13,96.28,572,612,west,14.35,7.76
344,68.6,27.49,98.77,572,488,west,16.55,6.17
345,68.8,21.72,100.53,532,464,west,20.49,6.02
346,69,17.56,102.42,412,352,west,23.37,4.57
347,69.2,13.32,103.44,360,284,w ext,27.05,4.37
348,69.4,9.81,102.48,356,260,w ext,30.69,3.64
349,69.6,7.13,101.47,304,228,w ext,33.55,2.86
350,69.8,5.26,99.38,300,212,w ext,35.97,2.81
351,70,2.34,95.07,328,220,w ext,40.26,5.21
352,70.2,2.93,89.75,336,328,w ext,42.15,5.35
353,70.4,5.32,84.66,392,496,w ext,42.81,5.63
354,70.6,7.61,78.66,400,368,w ext,44.7,6.43
355,70.8,9.88,72.8,432,416,w ext,47.23,6.28
356,71,13.02,67.28,444,388,w ext,49.62,6.35
357,71.2,15.07,59.65,476,400,w ext,54.78,7.9
358,71.4,18.96,53.71,504,452,w ext,58.19,7.11
359,71.6,21.93,47.68,532,428,w ext,62.62,6.72
360,71.8,25.57,40.06,480,500,w ext,68.78,8.44
361,72,30.16,33.97,508,484,w ext,73.65,7.63
362,72.2,35.6,28.39,484,512,s ext,78.25,7.79
363,72.4,40.21,23.56,496,476,s ext,82.62,6.68
364,72.6,44.8,18.76,424,496,s ext,87.25,6.63
365,72.8,48.58,14.6,368,360,s ext,91.4,5.63
366,73,52.61,13.42,376,312,s ext,92.71,4.19
367,73.2,56.6,12.19,384,272,s ext,94.24,4.18
368,73.4,61.54,13.19,352,336,s ext,93.87,5.04
369,73.6,65.59,13.73,428,292,s ext,94.03,4.08
370,73.8,70.5,16.32,444,320,s ext,92.49,5.55
371,74,76.04,17.96,468,368,s ext,92.35,5.78
372,74.2,80.79,20.96,528,348,south,91,5.62
373,74.4,85.39,22.82,504,400,south,90.99,4.97
374,74.6,91.42,25.54,512,456,south,91.13,6.61
375,74.8,98.75,27.95,444,500,south,92.7,7.72
376,75,103.06,28.95,568,396,south,94.23,4.42
377,75.2,108.72,28.85,516,428,south,97.52,5.66
378,75.4,114.3,29.26,456,452,south,100.57,5.6
379,75.6,119.14,28.61,428,404,south,104.15,4.88
380,75.8,123.26,26.99,440,332,south,108.08,4.43
381,76,126.68,26.2,408,296,s ext,110.95,3.5
382,76.2,130.73,26.84,384,368,s ext,113.28,4.11
383,76.4,132.76,27.1,400,272,s ext,114.52,2.04
384,76.6,136.11,28.64,412,364,s ext,115.85,3.68
385,76.8,138.09,31.45,436,320,south,115.41,3.44
386,77,140.08,35.11,432,356,south,114.53,4.17
387,77.2,142.76,39.38,444,332,east,113.97,5.04
388,77.4,145.48,43.65,460,368,east,113.67,5.06
389,77.6,148.24,47.07,484,360,east,114.07,4.39
390,77.8,151.75,51.18,444,424,east,114.83,5.41
391,78,155.35,55.39,448,428,east,115.87,5.53
392,78.2,159.76,59.51,444,420,east,117.93,6.04
393,78.4,162.83,63.29,464,348,east,119.16,4.87
394,78.6,166.82,68.92,456,400,east,120.78,6.9
395,78.8,171.75,74.67,412,444,e ext,123.63,7.58
396,79,175.27,80.06,396,328,e ext,125.59,6.43
397,79.2,179.83,86.63,380,368,e ext,128.64,8
398,79.4,182.87,92.66,360,348,e ext,130.59,6.75
399,79.6,186.88,98.92,332,308,e ext,133.79,7.43
400,79.8,190.07,104.38,304,292,e ext,136.53,6.33
401,80,193.38,110.08,284,244,e ext,139.63,6.59
402,80.2,195.45,112.47,252,184,e ext,141.68,3.16
403,80.4,196.82,116.01,268,216,e ext,143.09,3.79
404,80.6,196.77,121.68,168,356,e ext,143.23,5.68
405,80.8,196.92,128.49,152,272,e ext,143.91,6.8
406,81,194.55,130.27,232,248,e ext,141.74,2.96
407,81.2,192.53,134.24,312,312,e ext,140.26,4.45
408,81.4,189.61,137.86,336,288,e ext,137.96,4.65
409,81.6,186.86,142.42,344,280,e ext,136.13,5.32
410,81.8,182.14,145.19,388,364,e ext,132.1,5.47
411,82,176.4,146.47,404,360,east,126.82,5.88
412,82.2,170.86,148.63,400,412,east,122.01,5.95
413,82.4,166.08,149.94,468,388,east,117.78,4.96
414,82.6,158.66,149.45,440,468,east,110.55,7.44
415,82.8,151.16,147.23,468,460,east,102.73,7.82
416,83,144.64,145.45,472,492,east,95.98,6.76
417,83.2,136.65,143.48,520,544,north,87.77,8.22
418,83.4,129.56,141.15,556,556,north,80.31,7.47
419,83.6,121.09,138.84,608,628,north,71.55,8.77
420,83.8,113.54,137.01,672,632,north,63.81,7.77
421,84,104.63,134.64,668,724,north,54.63,9.22
422,84.2,96.59,132.72,656,748,north,46.43,8.27
423,84.4,89.36,131.14,676,676,north,39.13,7.41
424,84.6,81.46,129.11,712,700,north,31.09,8.16
425,84.8,75.03,126.53,660,636,west,24.17,6.93
426,85,67.9,122.65,652,672,west,16.07,8.12
427,85.2,62.16,118.65,632,612,west,9.26,6.99
428,85.4,56.37,113.03,608,664,west,2.62,8.07
429,85.6,54.92,110.07,536,472,west,1.56,3.3
430,85.8,54.2,107.04,452,452,west,2.56,3.11
431,86,51.95,107.08,500,272,west,0.87,2.26
432,86.2,49.67,107.9,664,372,platform,0,2.42
433,86.4,48.14,109.52,696,336,platform,0,2.22
434,86.6,47.38,109.54,652,252,platform,0,0.76
435,86.8,47.37,110.33,672,180,platform,0,0.79
436,87,46.6,111.95,664,184,platform,0,1.79
437,87.2,45.83,111.99,624,336,platform,0,0.77
438,87.4,46.59,112.74,656,216,platform,0,1.07
439,87.6,48.11,112.66,644,204,platform,0,1.53
440,87.8,48.11,112.66,612,104,platform,0,0
441,88,46.59,112.74,592,156,platform,0,1.53
