Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00054.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,76,,,,,,,
trial,2,,,,,,,
date,15:08.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00054.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,15:31.6,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,17:01.6,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,89.98,188.71,184,156,n ext,-,79.59
2,0.2,85.96,186.01,188,220,n ext,4.85,75.23
3,0.4,80.44,182.71,260,304,north,6.42,69.74
4,0.6,76.56,181.3,288,292,north,4.13,66.79
5,0.8,70.41,179.53,328,384,north,6.39,62.84
6,1,64.28,179.81,340,372,north,6.14,61.25
7,1.2,59.7,180.03,312,372,n ext,4.58,60.36
8,1.4,54.32,181.54,300,364,n ext,5.59,60.98
9,1.6,48.06,185.38,288,372,n ext,7.35,64.26
10,1.8,41.75,189.68,232,368,n ext,7.63,68.59
11,2,37.08,191.8,128,248,w ext,5.13,71.1
12,2.2,36.55,188.44,92,204,w ext,3.4,67.81
13,2.4,-,-,-,-,-,-,-
14,2.6,35.06,188.24,72,-,w ext,-,67.79
15,2.8,34.21,189.56,108,76,w ext,1.56,69.19
16,3,35.77,188.8,100,88,w ext,1.73,68.26
17,3.2,38.89,187.37,92,176,w ext,3.43,66.51
18,3.4,42.64,187.52,124,184,n ext,3.76,66.4
19,3.6,47.95,187.17,196,288,n ext,5.32,66.05
20,3.8,53.94,188.59,316,424,n ext,6.15,67.95
21,4,61.5,190.82,292,512,n ext,7.88,71.28
22,4.2,66.03,194.24,324,400,n ext,5.67,75.63
23,4.4,71.44,197.8,140,336,n ext,6.48,80.55
24,4.6,74.59,200.14,60,136,n ext,3.93,83.71
25,4.8,-,-,-,-,-,-,-
26,5,82.72,197.71,92,-,n ext,-,84.28
27,5.2,85.16,194.92,192,196,n ext,3.71,82.76
28,5.4,89.21,193.16,272,288,n ext,4.42,83.06
29,5.6,96.49,190.06,396,540,n ext,7.92,84.23
30,5.8,103.84,189.25,420,520,n ext,7.39,87.92
31,6,112.87,188.38,408,548,n ext,9.07,92.94
32,6.2,122.91,189.34,436,604,n ext,10.09,100.54
33,6.4,132.36,191.67,424,588,n ext,9.73,109
34,6.6,144.09,197.45,376,608,n ext,13.08,121.62
35,6.8,154.58,204.44,308,516,n ext,12.6,134.14
36,7,160.3,207.46,228,296,n ext,6.46,140.46
37,7.2,163.37,210.16,96,148,n ext,4.1,144.56
38,7.4,164.95,209.02,72,120,n ext,1.95,145.06
39,7.6,-,-,-,-,-,-,-
40,7.8,166.99,200.09,144,-,n ext,-,141.31
41,8,168,195.66,288,256,n ext,4.55,139.62
42,8.2,168.83,190.16,440,448,n ext,5.56,137.33
43,8.4,171.76,181.77,436,580,e ext,8.88,135.53
44,8.6,176.15,171.96,464,652,e ext,10.75,135.03
45,8.8,180.67,162.87,464,656,e ext,10.16,135.73
46,9,185.32,154.4,508,684,e ext,9.66,137.49
47,9.2,190.67,144.55,460,688,e ext,11.21,140.29
48,9.4,195.26,134.85,352,564,e ext,10.73,143.05
49,9.6,196.39,125.02,312,448,e ext,9.9,143.07
50,9.8,194,114.6,244,428,e ext,10.68,140.25
51,10,191.07,105.52,336,364,e ext,9.55,137.47
52,10.2,188.18,95.62,376,512,e ext,10.31,135.45
53,10.4,184.56,85.04,432,536,e ext,11.18,133.58
54,10.6,181.89,73.67,424,520,e ext,11.68,133.65
55,10.8,179.95,58.13,324,612,e ext,15.66,136.94
56,11,178.59,47.91,304,420,e ext,10.31,139.94
57,11.2,174.51,41.2,236,476,e ext,7.85,139.51
58,11.4,169.29,39.49,296,420,e ext,5.49,135.9
59,11.6,164.88,35.59,336,384,e ext,5.89,134.29
60,11.8,159.21,32.5,392,488,e ext,6.45,131.31
61,12,153,29.81,408,544,e ext,6.77,127.92
62,12.2,146.91,26.16,440,552,e ext,7.1,125.53
63,12.4,140.91,21.47,412,588,s ext,7.61,124.28
64,12.6,134.93,16.54,480,588,s ext,7.75,123.65
65,12.8,130.26,12.66,392,456,s ext,6.08,123.51
66,13,124.79,12.39,388,436,s ext,5.47,120.32
67,13.2,119.26,12.68,416,396,s ext,5.54,116.8
68,13.4,112.23,14.54,412,508,s ext,7.27,111.3
69,13.6,104.37,14.88,468,528,s ext,7.87,106.77
70,13.8,97.09,15.46,520,564,s ext,7.3,102.69
71,14,88.87,14.41,500,612,s ext,8.28,100.1
72,14.2,78.86,12.23,544,644,s ext,10.25,98.66
73,14.4,70.15,10.56,512,616,s ext,8.86,98.03
74,14.6,62.84,8.89,468,500,s ext,7.5,98.32
75,14.8,55.6,9.84,364,440,s ext,7.31,96.5
