Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00065.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,71,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
24,4.6,111.35,87.72,720,652,east,62.25,7.9
25,4.8,116.93,94.7,732,668,east,65.45,8.94
26,5,121.23,101.11,688,620,east,68.39,7.72
27,5.2,124.92,106.98,684,548,east,71.36,6.93
28,5.4,129.5,113.87,664,564,east,75.74,8.27
29,5.6,132.75,120.19,676,532,east,79.25,7.11
30,5.8,134.68,127.34,572,536,east,82.03,7.41
31,6,135.06,132.85,576,556,east,83.46,5.52
32,6.2,133.86,137.32,592,528,east,83.33,4.63
33,6.4,129.56,141.15,628,556,north,80.31,5.76
34,6.6,122.86,143.71,664,588,north,74.9,7.17
35,6.8,116.13,145.59,688,576,north,69.48,6.99
36,7,107.86,146.68,668,636,north,62.64,8.34
37,7.2,98.13,147.25,676,632,north,54.66,9.75
38,7.4,88.45,148.39,676,712,north,47.46,9.75
39,7.6,79.53,150.11,700,656,north,42.19,9.08
40,7.8,70.59,152.41,684,648,north,38.54,9.23
41,8,63.09,155.06,692,616,north,37.37,7.95
42,8.2,55.54,158.19,640,612,west,38.13,8.17
43,8.4,49.34,163.04,552,536,west,42.06,7.87
44,8.6,43.83,168.1,516,444,west,46.95,7.48
45,8.8,38.2,174.47,492,432,w ext,53.75,8.5
46,9,34.94,178.47,404,312,w ext,58.12,5.16
47,9.2,33.33,180.08,376,364,w ext,59.96,2.28
48,9.4,31.16,178.39,356,444,w ext,58.71,2.75
49,9.6,28.26,176.13,412,456,w ext,57.2,3.68
50,9.8,26.17,172.55,416,380,w ext,54.38,4.15
51,10,23.4,166.45,476,388,w ext,49.69,6.7
52,10.2,20.58,159.28,528,460,w ext,44.6,7.7
53,10.4,18.48,150.69,528,456,w ext,38.48,8.85
54,10.6,16.25,139.97,528,504,w ext,32.11,10.95
55,10.8,14.65,128.78,596,556,w ext,27.3,11.31
56,11,12.86,118.29,572,552,w ext,26.23,10.64
57,11.2,10.86,107.5,540,488,w ext,28.58,10.97
58,11.4,8.76,98.39,544,476,w ext,33.05,9.35
59,11.6,7.38,89.04,508,452,w ext,38.72,9.45
60,11.8,4.96,79.32,460,440,w ext,46.28,10.02
61,12,4.39,71.77,472,492,w ext,51.76,7.57
62,12.2,4.77,65.43,424,496,w ext,56.14,6.35
63,12.4,5.96,58.24,404,540,w ext,61.09,7.29
64,12.6,8.15,52.48,424,484,w ext,64.54,6.16
65,12.8,10.32,46.84,440,472,w ext,68.25,6.05
66,13,11.75,43.13,400,496,w ext,70.85,3.98
67,13.2,14.33,41.97,452,460,w ext,70.79,2.82
68,13.4,15.64,37.28,380,512,w ext,74.59,4.87
69,13.6,18.19,36.22,356,400,w ext,74.67,2.77
70,13.8,24.66,30.73,188,528,w ext,78.04,8.49
71,14,26.58,32.52,408,364,w ext,75.85,2.63
72,14.2,32.73,34.01,504,400,w ext,73.12,6.33
73,14.4,40.46,36.03,540,420,south,70.16,8
74,14.6,48.82,38.1,560,500,south,67.9,8.61
75,14.8,57.75,40.11,560,552,south,66.68,9.15
76,15,66.41,41.71,608,552,south,66.86,8.81
77,15.2,74.8,42.05,624,616,south,69.17,8.39
78,15.4,82.22,41.03,608,528,south,73.15,7.5
79,15.6,90.24,38.92,616,600,south,78.88,8.29
80,15.8,96.71,37.06,632,560,south,83.95,6.73
81,16,103.81,35.66,640,568,south,89.12,7.24
82,16.2,110.81,33.77,596,564,south,94.87,7.26
83,16.4,117.05,32.3,620,520,south,99.99,6.4
84,16.6,123.23,30.42,584,524,south,105.51,6.46
85,16.8,128.67,30.01,576,480,south,109.57,5.45
86,17,133.4,29.52,480,432,south,113.28,4.76
87,17.2,138.1,30.57,464,488,s ext,116,4.82
88,17.4,141.44,33.75,464,464,south,116.45,4.61
89,17.6,142.77,38.51,516,452,east,114.51,4.94
90,17.8,142.75,47.12,516,552,east,109.47,8.6
91,18,142.79,55.53,560,540,east,104.92,8.42
92,18.2,142.21,64.76,632,608,east,99.87,9.24
93,18.4,141,74.67,648,640,east,94.62,9.99
94,18.6,139.87,85.1,640,656,east,90.11,10.48
95,18.8,140.22,94.48,660,580,east,88.27,9.39
96,19,139.94,103.85,624,668,east,86.59,9.37
97,19.2,139.73,113.21,640,600,east,85.96,9.36
98,19.4,138.79,121.71,644,604,east,85.4,8.55
99,19.6,136.36,129.95,624,644,east,84.15,8.59
100,19.8,133.09,137.17,660,628,east,82.55,7.93
101,20,128.17,143.2,632,684,north,79.67,7.79
102,20.2,121.59,148.1,672,616,north,75.48,8.2
103,20.4,114.98,153.85,632,672,north,72.42,8.76
104,20.6,109.81,159.24,636,724,north,71.03,7.47
105,20.8,106.14,165.04,564,640,north,71.71,6.87
106,21,104.78,171.36,556,624,north,75,6.46
107,21.2,105.03,178.1,540,480,north,80.05,6.74
108,21.4,106.99,186.24,524,464,north,87.5,8.38
109,21.6,109.87,194.04,420,424,n ext,95.39,8.3
110,21.8,110.93,197.98,224,268,n ext,99.17,4.09
111,22,112.83,201.27,144,144,n ext,102.94,3.8
112,22.2,113.51,198.62,148,100,n ext,101.24,2.74
113,22.4,113.44,197.67,172,120,n ext,100.45,0.95
114,22.6,112.47,195.57,76,120,n ext,98.2,2.32
115,22.8,-,-,-,-,-,-,-
116,23,-,-,-,-,-,-,-
117,23.2,131.65,209.5,168,-,n ext,121.2,-
118,23.4,140.64,211.45,224,360,n ext,128.73,9.2
119,23.6,144.92,210.49,272,320,n ext,131.06,4.38
120,23.8,153.79,210.99,228,364,n ext,137.86,8.89
121,24,161.43,209.08,192,348,n ext,142.38,7.88
122,24.2,168.11,206.73,328,384,n ext,146.14,7.07
123,24.4,173.78,203.83,348,396,n ext,149.02,6.38
124,24.6,179.24,199.72,244,416,n ext,151.26,6.83
125,24.8,182.34,197.31,240,372,e ext,152.57,3.93
126,25,186.76,192.42,212,412,e ext,153.83,6.59
127,25.2,188.4,186.97,308,416,e ext,152.65,5.69
128,25.4,189.62,179.14,432,404,e ext,150.26,7.93
129,25.6,191.59,170.48,388,420,e ext,148.65,8.87
130,25.8,194.1,159.68,408,444,e ext,147.42,11.09
131,26,195.87,149.37,364,452,e ext,146.42,10.46
132,26.2,198.4,137.82,376,460,e ext,146.61,11.82
133,26.4,199.29,126.63,328,400,e ext,146.1,11.22
134,26.6,197.55,114.93,352,488,e ext,143.8,11.83
135,26.8,195.09,103.36,416,464,e ext,141.61,11.83
136,27,192.71,90.89,408,496,e ext,140.59,12.69
137,27.2,190.65,79.77,400,472,e ext,140.63,11.31
138,27.4,187.79,66.8,408,488,e ext,141.29,13.28
139,27.6,184.58,56.57,384,456,e ext,141.81,10.72
140,27.8,180.09,47.28,404,460,e ext,141.57,10.32
141,28,175.16,38.78,444,600,e ext,141.29,9.83
142,28.2,170.54,31.71,456,484,e ext,141.15,8.45
143,28.4,164.75,25.7,476,492,e ext,139.78,8.35
144,28.6,159.18,19.91,492,504,e ext,138.93,8.03
145,28.8,152.4,16.9,520,572,e ext,135.78,7.42
146,29,146.39,14.34,504,520,s ext,133.18,6.54
147,29.2,138.37,12.42,532,556,s ext,129.01,8.24
148,29.4,130.95,11.51,528,540,s ext,124.84,7.47
149,29.6,122.05,10.27,548,588,s ext,120.38,8.99
150,29.8,113.65,8.87,536,556,s ext,116.8,8.52
151,30,105.73,6.53,492,532,s ext,114.67,8.25
152,30.2,100.59,5.46,232,324,s ext,113.17,5.26
153,30.4,85.46,4.32,452,684,s ext,108.25,15.17
154,30.6,78.47,4.5,516,464,s ext,105.95,6.99
155,30.8,69.78,4.65,528,500,s ext,103.74,8.7
156,31,60.95,5.21,476,532,s ext,101.68,8.85
157,31.2,52.77,5.66,504,524,s ext,100.47,8.19
158,31.4,44.62,7.86,528,560,s ext,98.15,8.44
159,31.6,38.13,10.77,508,556,s ext,95.53,7.11
160,31.8,31.67,14.72,512,612,s ext,92.33,7.57
161,32,25.14,18.73,500,540,s ext,89.61,7.67
162,32.2,19.72,25.51,496,620,w ext,84.37,8.68
163,32.4,15.99,32.22,504,528,w ext,79.18,7.67
164,32.6,11.41,39.84,504,472,w ext,73.95,8.89
165,32.8,7.83,49.19,496,568,w ext,67.48,10.01
166,33,5.02,57.98,476,436,w ext,61.85,9.23
167,33.2,3.1,67.21,452,472,w ext,55.93,9.43
168,33.4,2.03,76.74,464,524,w ext,50.18,9.59
169,33.6,1.66,84.26,432,472,w ext,46.09,7.53
170,33.8,2.86,88.68,444,468,w ext,42.76,4.58
171,34,4.02,93.02,404,464,w ext,39.61,4.49
172,34.2,4.36,99.37,472,492,w ext,36.82,6.36
173,34.4,6.5,107.69,508,500,w ext,32.84,8.59
174,34.6,9.37,115.67,516,480,w ext,29.51,8.48
175,34.8,11.25,124.46,532,480,w ext,28.99,8.98
176,35,13.82,132.83,580,504,w ext,30,8.76
177,35.2,16.23,141.89,560,532,w ext,33.4,9.37
178,35.4,19.29,150.41,544,520,w ext,37.78,9.06
179,35.6,23.01,157.43,528,488,w ext,41.78,7.95
180,35.8,26.7,162.38,520,424,w ext,44.65,6.16
181,36,29.56,166.6,488,424,w ext,47.68,5.1
182,36.2,32.33,171.65,448,400,w ext,51.87,5.76
183,36.4,34.39,175.18,480,392,w ext,54.95,4.09
184,36.6,35.54,180.86,468,420,w ext,60.4,5.8
185,36.8,37.58,184.39,428,408,w ext,63.69,4.07
186,37,38.89,187.37,360,348,w ext,66.51,3.25
187,37.2,41.75,189.68,348,332,n ext,68.59,3.68
188,37.4,46.12,192.32,356,344,n ext,71.15,5.1
189,37.6,52.08,194.55,384,364,n ext,73.68,6.36
190,37.8,57.36,196.43,336,328,n ext,76.13,5.61
191,38,62.01,196.96,340,284,n ext,77.41,4.67
192,38.2,66.66,198.64,340,352,n ext,80.06,4.94
193,38.4,73,199.42,228,312,n ext,82.54,6.39
194,38.6,77.03,198.97,148,168,n ext,83.37,4.06
195,38.8,82.71,199.55,76,184,n ext,85.98,5.71
196,39,-,-,-,-,-,-,-
197,39.2,-,-,-,-,-,-,-
198,39.4,110.41,203.53,160,-,n ext,103.27,-
199,39.6,119.97,205.25,316,324,n ext,110.44,9.71
200,39.8,127.82,206.04,332,344,n ext,116.07,7.89
201,40,135.77,207.29,332,344,n ext,122.36,8.05
202,40.2,141.18,208.72,252,296,n ext,127.16,5.6
203,40.4,144.64,208.38,304,364,n ext,129.38,3.47
204,40.6,148.1,208.09,316,348,n ext,131.7,3.48
205,40.8,154.11,207.17,332,456,n ext,135.55,6.07
206,41,158.83,203.69,340,368,n ext,136.95,5.87
207,41.2,161.29,197.09,368,396,n ext,134.92,7.04
208,41.4,161.85,189.61,420,404,n ext,131.16,7.51
209,41.6,161.35,180.78,440,428,n ext,126.03,8.84
210,41.8,159.01,170.43,476,500,north,118.93,10.61
211,42,156.09,161.12,524,520,east,112.28,9.75
212,42.2,151.47,149.91,540,600,east,103.87,12.13
213,42.4,146.45,140.08,576,532,east,96.21,11.04
214,42.6,141.76,130.9,608,600,east,89.63,10.31
215,42.8,136.53,121.42,708,708,east,83.12,10.83
216,43,131.59,111.8,732,776,east,77.82,10.82
217,43.2,125.53,103.39,768,812,east,72.32,10.36
218,43.4,119.03,95.41,736,840,east,67.32,10.29
219,43.6,112.04,89.11,780,828,east,62.4,9.41
220,43.8,103.76,83.54,764,816,south,57.1,9.98
221,44,96.15,79.21,800,812,south,52.89,8.76
222,44.2,86.32,74.44,780,884,south,48.21,10.93
223,44.4,77.68,69.97,740,792,south,46.02,9.73
224,44.6,69.51,65.03,716,784,south,45.99,9.55
225,44.8,62.54,58.99,672,796,south,49.18,9.23
226,45,57.57,51.21,624,696,south,55.71,9.23
227,45.2,53.98,43.33,592,560,south,63,8.66
228,45.4,51.94,36.46,576,440,south,69.67,7.17
229,45.6,49.87,30.26,584,360,south,75.77,6.54
230,45.8,48.57,24.16,532,340,s ext,81.83,6.24
231,46,47.12,16.87,504,396,s ext,89.11,7.43
232,46.2,45.98,13.44,508,268,s ext,92.55,3.61
233,46.4,47.72,14.22,424,276,s ext,91.77,1.9
234,46.6,49.62,16.97,452,348,s ext,89.04,3.35
235,46.8,50.3,15.34,444,376,s ext,90.69,1.77
236,47,51.67,12.05,424,420,s ext,94.03,3.56
237,47.2,55.76,11.84,520,352,s ext,94.51,4.1
238,47.4,59.73,10.56,524,332,s ext,96.21,4.17
239,47.6,66.96,10.41,532,456,s ext,97.55,7.23
240,47.8,74.11,10.88,572,448,s ext,98.64,7.17
241,48,81.9,11.12,588,480,s ext,100.66,7.79
242,48.2,86.49,11.19,356,320,s ext,102.17,4.6
243,48.4,98.47,10.97,480,628,s ext,107.31,11.98
244,48.6,105.78,11.2,512,496,s ext,110.65,7.31
245,48.8,112.94,12.65,476,532,s ext,113.27,7.3
246,49,119.23,16.32,496,548,s ext,113.84,7.28
247,49.2,125.4,19.48,536,512,s ext,115.16,6.93
248,49.4,131.45,24,556,548,s ext,115.82,7.55
249,49.6,137.45,29.05,576,564,s ext,116.55,7.84
250,49.8,144.15,32.72,536,624,e ext,119.19,7.65
251,50,150.95,37.15,512,568,e ext,121.88,8.11
252,50.2,157.89,39.75,496,568,e ext,126.16,7.41
253,50.4,165,41.44,488,496,e ext,131.23,7.31
254,50.6,171.59,42.52,428,468,e ext,136.32,6.67
255,50.8,176.1,43.64,360,396,e ext,139.72,4.65
256,51,179.34,47.6,340,404,e ext,140.75,5.11
257,51.2,181.91,52.02,320,388,e ext,141.18,5.11
258,51.4,183.88,57.92,340,404,e ext,140.65,6.22
259,51.6,185.32,66.34,408,532,e ext,139.09,8.54
260,51.8,186.06,75,400,360,e ext,137.31,8.69
261,52,187,84.75,452,428,e ext,136.04,9.8
262,52.2,188.18,95.62,412,464,e ext,135.45,10.93
263,52.4,190.35,106.59,380,376,e ext,136.7,11.19
264,52.6,191.53,115.47,408,356,e ext,137.78,8.96
265,52.8,192.63,123.31,388,356,e ext,139.2,7.92
266,53,192.01,130.86,372,400,e ext,139.3,7.57
267,53.2,187.81,137.42,440,444,e ext,136.11,7.79
268,53.4,182.39,141.19,484,468,e ext,131.5,6.61
269,53.6,176.98,144.68,504,500,east,126.96,6.43
270,53.8,170,148.36,520,496,east,121.1,7.9
271,54,162.18,151.46,524,548,east,114.52,8.4
272,54.2,154.3,153.4,524,576,east,107.71,8.12
273,54.4,144.91,155.63,580,600,north,99.84,9.65
274,54.6,136.97,155.79,644,576,north,92.68,7.94
275,54.8,128.38,156.75,680,668,north,85.46,8.64
276,55,118.97,156.18,660,668,north,77.04,9.42
277,55.2,109.69,156.09,668,704,north,69.16,9.28
278,55.4,99.74,155.67,656,684,north,60.81,9.96
279,55.6,89.9,155.16,692,748,north,53.04,9.85
280,55.8,80.87,156.84,692,752,north,48.22,9.18
281,56,72.54,160.63,668,808,north,46.54,9.15
282,56.2,66.38,165.46,620,656,north,48.25,7.84
283,56.4,60.11,171.6,560,572,north,52.23,8.77
284,56.6,55.23,178.72,492,476,n ext,58.29,8.63
285,56.8,51.87,184.91,440,412,n ext,64.07,7.05
286,57,48.56,189.59,392,312,n ext,68.49,5.73
287,57.2,47.79,189.88,340,260,n ext,68.75,0.83
288,57.4,46.35,188.67,296,404,n ext,67.5,1.88
289,57.6,44.14,187.78,380,300,n ext,66.62,2.38
290,57.8,41.27,185.44,400,340,n ext,64.39,3.7
291,58,38.47,182.23,432,296,w ext,61.44,4.26
292,58.2,34.16,178.82,436,348,w ext,58.58,5.49
293,58.4,30.55,175.98,472,380,w ext,56.49,4.59
294,58.6,26.17,172.55,460,404,w ext,54.38,5.57
295,58.8,20.87,170.34,476,416,w ext,54.27,5.74
296,59,17.09,167.33,420,376,w ext,53.32,4.84
297,59.2,14.04,163.86,412,424,w ext,51.9,4.62
298,59.4,12.6,158.6,412,400,w ext,48.33,5.45
299,59.6,10.27,153.56,368,364,w ext,45.9,5.55
300,59.8,8.7,148.09,400,384,w ext,43.14,5.69
301,60,7.07,142.51,368,440,w ext,40.96,5.81
302,60.2,7.07,136.39,420,428,w ext,37.61,6.12
303,60.4,7.02,129.24,476,512,w ext,34.5,7.15
304,60.6,7.73,119.93,488,452,w ext,31.54,9.35
305,60.8,7.45,109.71,500,492,w ext,31.61,10.22
306,61,6.15,99.39,476,504,w ext,35.13,10.4
307,61.2,4.68,88.82,468,472,w ext,41.14,10.67
308,61.4,3.27,81.23,404,416,w ext,46.45,7.73
309,61.6,2.79,74.71,420,368,w ext,50.92,6.54
310,61.8,3.28,69.41,416,380,w ext,54.22,5.32
311,62,4.77,65.43,392,392,w ext,56.14,4.25
312,62.2,5.02,57.98,368,424,w ext,61.85,7.45
313,62.4,6.27,51.91,360,440,w ext,66.06,6.2
314,62.6,8.44,46.2,372,556,w ext,69.73,6.1
315,62.8,10.7,41.69,320,508,w ext,72.61,5.04
316,63,13.41,33.25,276,556,w ext,79.16,8.87
317,63.2,15.88,31.13,332,512,w ext,80.24,3.25
318,63.4,18.78,25.09,300,560,w ext,85.04,6.7
319,63.6,22.84,21.77,324,568,w ext,87.17,5.25
320,63.8,26.87,18.53,328,596,s ext,89.44,5.17
321,64,30.87,15.35,296,568,s ext,91.83,5.11
322,64.2,34.74,11.14,244,516,s ext,95.48,5.72
323,64.4,39.49,7.39,184,428,s ext,98.8,6.05
324,64.6,42.63,4.89,208,344,s ext,101.16,4.02
325,64.8,45.09,4.07,204,244,s ext,101.94,2.59
326,65,46.76,3.87,200,196,s ext,102.12,1.68
327,65.2,47.64,4.29,180,92,s ext,101.7,0.98
328,65.4,46.86,4.92,168,132,s ext,101.06,1
329,65.6,45.19,5.13,168,96,s ext,100.88,1.68
330,65.8,42.74,5.96,212,244,s ext,100.09,2.59
331,66,44.82,9.95,456,516,s ext,96.06,4.5
332,66.2,40.8,12.05,388,572,s ext,94.08,4.53
333,66.4,35.29,16.44,364,600,s ext,90.15,7.05
334,66.6,32.33,21.06,496,468,s ext,85.96,5.49
335,66.8,27.55,24.93,444,436,s ext,83.05,6.15
336,67,24.45,28.62,456,372,w ext,80.14,4.82
337,67.2,20.3,30.92,412,372,w ext,79.03,4.75
338,67.4,18.79,33.37,408,340,w ext,77.16,2.88
339,67.6,17.38,36.93,344,520,w ext,74.28,3.82
340,67.8,15.25,42.31,408,472,w ext,70.1,5.79
341,68,13.31,49.91,464,328,w ext,64.11,7.85
342,68.2,11.96,54.68,468,356,w ext,60.64,4.95
343,68.4,9.58,58.17,424,396,w ext,59.03,4.23
344,68.6,8.02,60.91,456,336,w ext,57.73,3.15
345,68.8,8.2,63.06,420,364,w ext,55.88,2.16
346,69,7.55,66.06,328,380,w ext,53.89,3.07
347,69.2,6.23,72.12,384,336,w ext,50.21,6.2
348,69.4,6.55,76.39,412,284,w ext,47,4.29
349,69.6,6.92,81.7,468,304,w ext,43.26,5.31
350,69.8,6.48,88.97,448,324,w ext,39.52,7.29
351,70,6.72,93.16,372,292,w ext,37.17,4.2
352,70.2,6.94,97.32,332,280,w ext,35.15,4.17
353,70.4,6.15,99.39,388,280,w ext,35.13,2.21
354,70.6,6.2,100.43,416,276,w ext,34.75,1.04
355,70.8,6.24,101.47,480,288,w ext,34.4,1.04
356,71,11.51,101.46,216,328,w ext,29.38,5.27
357,71.2,8.97,103.51,312,184,w ext,31.23,3.26
358,71.4,6.64,111.82,124,428,w ext,32.26,8.64
359,71.6,9.23,110.62,320,372,w ext,29.76,2.85
360,71.8,11.92,114.43,444,316,w ext,26.94,4.67
361,72,15.41,118.97,496,348,w ext,23.81,5.72
362,72.2,18.79,123.29,504,360,west,21.42,5.49
363,72.4,22.88,130.03,484,420,west,20.89,7.88
364,72.6,25.23,134.99,452,408,west,22.14,5.49
365,72.8,27.49,140.71,496,412,west,25.14,6.14
366,73,28.1,146.74,516,412,west,29.98,6.06
367,73.2,27.05,154.18,480,396,west,37.03,7.52
368,73.4,25.99,160.85,472,376,w ext,43.52,6.75
369,73.6,24.1,167.99,444,324,w ext,50.83,7.38
370,73.8,23.8,173.63,376,340,w ext,56.19,5.65
371,74,24.33,178,332,268,w ext,60.13,4.4
372,74.2,27.19,181.19,364,336,w ext,62.36,4.29
373,74.4,30.87,183.03,380,400,w ext,63.31,4.12
374,74.6,35.24,185.46,332,408,w ext,65,5
375,74.8,40.38,187.6,376,356,n ext,66.61,5.56
376,75,45.57,188.97,364,356,n ext,67.8,5.37
377,75.2,52.18,192.72,376,460,n ext,71.87,7.6
378,75.4,58.24,194.37,336,368,n ext,74.22,6.28
379,75.6,64.38,196.4,352,376,n ext,77.34,6.46
380,75.8,69.82,198.98,232,296,n ext,81.2,6.02
381,76,75.42,199.13,84,212,n ext,83,5.6
382,76.2,-,-,-,-,-,-,-
383,76.4,-,-,-,-,-,-,-
384,76.6,-,-,-,-,-,-,-
385,76.8,-,-,-,-,-,-,-
386,77,-,-,-,-,-,-,-
387,77.2,129.94,209.8,64,-,n ext,120.3,-
388,77.4,134.4,210.65,280,224,n ext,123.89,4.55
389,77.6,140.51,210.39,316,412,n ext,127.88,6.12
390,77.8,143.98,210.04,224,308,n ext,130.07,3.48
391,78,153.79,210.99,272,392,n ext,137.86,9.86
392,78.2,160.82,210.76,328,392,n ext,142.98,7.03
393,78.4,167.51,208.42,320,392,n ext,146.7,7.08
394,78.6,174.19,206.11,284,420,n ext,150.66,7.07
395,78.8,179.87,203.18,340,376,n ext,153.67,6.39
396,79,186.09,198.35,288,380,e ext,156.3,7.87
397,79.2,189.74,194.02,332,324,e ext,157.21,5.66
398,79.4,193.67,186.47,304,428,e ext,157.1,8.52
399,79.6,193.84,177.93,332,468,e ext,153.61,8.53
400,79.8,195.46,172.17,332,392,e ext,152.87,5.98
401,80,197.17,161.94,324,464,e ext,151.04,10.38
402,80.2,198.16,152.32,376,420,e ext,149.34,9.67
403,80.4,198.98,141.35,308,372,e ext,147.8,11
404,80.6,198.92,130,316,360,e ext,146.06,11.36
405,80.8,197.33,119.48,328,292,e ext,143.68,10.64
406,81,195.13,110.18,348,316,e ext,141.38,9.55
407,81.2,194.08,102.21,360,316,e ext,140.68,8.05
408,81.4,192.97,93.15,328,352,e ext,140.52,9.13
409,81.6,192.2,86.39,360,280,e ext,140.85,6.81
410,81.8,191.36,78.52,384,312,e ext,141.6,7.91
411,82,188.88,69.92,372,348,e ext,141.41,8.95
412,82.2,185.76,61.77,328,324,e ext,141.03,8.73
413,82.4,182.82,53.88,356,340,e ext,141.24,8.42
414,82.6,180.15,48.35,344,268,e ext,141.15,6.14
415,82.8,177.54,41.92,360,296,e ext,141.8,6.93
416,83,173.63,37.42,408,360,e ext,140.68,5.97
417,83.2,170.57,32.73,404,356,e ext,140.61,5.6
418,83.4,166.17,26.92,388,384,e ext,140.22,7.28
419,83.6,162.64,23.88,420,360,e ext,139.18,4.66
420,83.8,157.81,20.68,428,384,e ext,137.38,5.79
421,84,153.06,18.46,416,372,e ext,135.23,5.24
422,84.2,148.37,16.17,404,380,s ext,133.33,5.22
423,84.4,145.05,14.06,428,400,s ext,132.44,3.94
424,84.6,140.38,12.48,460,512,s ext,130.33,4.92
425,84.8,135.67,12.58,540,576,s ext,127.09,4.71
426,85,129.57,12.88,476,472,s ext,122.91,6.11
427,85.2,123.41,12.73,476,472,s ext,119.21,6.16
428,85.4,117.16,13.03,528,460,s ext,115.31,6.26
429,85.6,110.81,12.83,472,480,s ext,111.93,6.35
430,85.8,105.07,12.13,456,408,s ext,109.48,5.79
431,86,101.42,11.14,364,268,s ext,108.54,3.78
432,86.2,99.23,11.95,240,284,s ext,106.79,2.33
433,86.4,97.77,12.77,180,188,s ext,105.39,1.67
434,86.6,88.58,5.91,204,384,s ext,107.85,11.46
435,86.8,87.15,8.49,264,284,s ext,104.92,2.95
436,87,85.73,11.03,452,380,s ext,102.04,2.91
437,87.2,82.75,13.19,496,404,s ext,98.99,3.67
438,87.4,79.86,17.11,516,388,s ext,94.32,4.88
439,87.6,76.26,22.55,544,420,south,88.03,6.52
440,87.8,74.14,26.46,548,396,south,83.67,4.44
441,88,70.46,29.87,492,424,south,79.36,5.02
442,88.2,65.87,31.18,524,416,south,76.98,4.77
443,88.4,62.03,32.65,524,424,south,74.78,4.11
444,88.6,56.42,31.69,544,364,south,74.84,5.69
445,88.8,51.54,30.87,552,360,south,75.22,4.95
446,89,47.27,28.34,500,316,south,77.64,4.97
447,89.2,43.86,26.99,480,300,s ext,79.04,3.67
448,89.4,39.43,24.19,492,292,s ext,82.04,5.23
449,89.6,36.69,22.03,476,280,s ext,84.44,3.49
450,89.8,35.81,21.63,508,232,s ext,84.93,0.97
