Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00046.trk,,,,,,,
Object,0,,,,,,,
Samples,428,,,,,,,
id,82,,,,,,,
trial,2,,,,,,,
date,42:38.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:25.600,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00046.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,43:08.7,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,44:34.3,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,159.2,31.55,332,376,e ext,-,131.86
2,0.2,156.44,33.82,456,380,e ext,3.57,128.3
3,0.4,154.38,35.68,500,420,e ext,2.78,125.53
4,0.6,151.63,35.95,504,412,e ext,2.76,123.14
5,0.8,148.89,35.28,496,360,e ext,2.82,121.34
6,1,146.86,33.42,612,284,e ext,2.76,120.86
7,1.2,142.82,30.58,616,412,s ext,4.94,119.54
8,1.4,138.8,28.56,616,464,s ext,4.5,117.87
9,1.6,133.43,26.89,608,512,s ext,5.62,115.15
10,1.8,128.72,25.67,624,456,s ext,4.87,112.73
11,2,123.29,24.38,640,496,s ext,5.58,110.06
12,2.2,118.5,21.78,664,536,s ext,5.45,109.04
13,2.4,112.94,18.08,668,516,s ext,6.68,108.75
14,2.6,107.96,14.82,620,496,s ext,5.95,108.72
15,2.8,102.89,12.11,624,412,s ext,5.75,108.41
16,3,98.42,8.16,588,388,s ext,5.97,109.79
17,3.2,95.39,5.98,584,372,s ext,3.73,110.45
18,3.4,90.85,5.35,576,480,s ext,4.58,109.21
19,3.6,86.31,6.42,596,404,s ext,4.66,106.56
20,3.8,81.73,7.29,600,380,s ext,4.67,104.24
21,4,76.4,9.66,600,440,s ext,5.83,100.42
22,4.2,71.82,12.05,620,428,s ext,5.16,96.95
23,4.4,66.47,14.98,612,504,s ext,6.1,92.97
24,4.6,60.17,16.46,584,484,s ext,6.47,90.43
25,4.8,53.86,18.72,596,500,s ext,6.7,87.5
26,5,46.53,19.51,604,536,s ext,7.38,86.48
27,5.2,40.81,20.91,600,452,s ext,5.89,85.23
28,5.4,36.69,22.03,568,544,s ext,4.27,84.44
29,5.6,33.74,26.63,548,428,s ext,5.47,80.25
30,5.8,33.52,33.36,584,404,s ext,6.73,73.63
31,6,32.47,40.65,608,432,west,7.37,66.64
32,6.2,32.25,48.18,660,476,west,7.53,59.33
33,6.4,32.82,55.83,668,528,west,7.68,51.74
34,6.6,34.23,64.45,676,520,west,8.73,43.02
35,6.8,34.64,71.74,688,452,west,7.3,35.83
36,7,35.76,78.14,704,416,west,6.5,29.36
37,7.2,36.79,83.52,728,464,west,5.48,23.9
38,7.4,37.01,90.45,724,588,west,6.93,17.29
39,7.6,37.15,96.44,756,520,west,5.99,11.88
40,7.8,35.66,102.37,704,516,west,6.12,8.01
41,8,34.92,107.51,716,412,west,5.19,5.63
42,8.2,34.15,113.53,688,476,west,6.07,4.72
43,8.4,33.35,117.88,648,360,west,4.42,5.97
44,8.6,32.53,122.27,652,404,west,4.46,8.57
45,8.8,33.28,126.46,672,548,west,4.25,10.41
46,9,34.79,129.61,644,324,west,3.5,11.86
